OPERATION_ID,REPAIR_COUNT_AT_LOCATION,작업타입,작업종료일,IS_MATCHED,MATCH_REASON,MAX_CNT_JNT,MAX_CNT_PIPE_TYPE,MAX_CNT_DISTANCE,AVG_CNT_JNT,NEAREST_CNT_JNT,NEAREST_DISTANCE,NEARBY_PIPE_COUNT,HIGH_CNT_PIPE_COUNT,IS_FREQUENT
151,2,지상누수,,True,pipes_found,5.0,PIPE_LM,14.12944398666807,2.769230769230769,3.0,6.708910370022841,39,21,False
152,1,지하누수,,True,pipes_found,4.0,PIPE_LM,18.11300409291538,2.7948717948717947,2.0,3.8214370675362157,39,23,False
153,2,지하누수,,True,pipes_found,4.0,PIPE_LM,29.73361758249995,2.8125,4.0,5.395474824457001,48,27,False
154,1,지하누수,,True,pipes_found,4.0,PIPE_LM,24.260982376392324,2.851063829787234,4.0,7.25366383903139,47,26,False
155,2,지하누수,,True,pipes_found,4.0,PIPE_LM,28.66665480543953,2.5217391304347827,2.0,4.270637004838,23,12,False
156,3,지하누수,,True,pipes_found,6.0,PIPE_LM,13.828406302160772,2.8846153846153846,3.0,6.8405370678893425,52,35,False
157,1,지하누수,,True,pipes_found,4.0,PIPE_LM,20.7156792516163,2.727272727272727,3.0,5.752514580463155,55,32,False
158,2,지상누수,,True,pipes_found,4.0,PIPE_LM,24.58075584992979,2.738095238095238,2.0,7.35265838430168,42,25,False
159,1,지하누수,,True,pipes_found,4.0,PIPE_LM,23.147042953890303,2.7837837837837838,1.0,9.310627431182912,37,21,False
160,1,지상누수,,True,pipes_found,4.0,PIPE_LM,29.80570303749479,2.76,2.0,6.946425497681526,50,26,False
161,2,지하누수,,True,pipes_found,4.0,PIPE_LM,22.082240187018996,2.5945945945945947,1.0,7.833574632586767,37,22,False
162,1,지하누수,,True,pipes_found,4.0,PIPE_LM,20.640649248596947,2.8846153846153846,2.0,6.187959436367659,52,34,False
163,3,지하누수,,True,pipes_found,5.0,PIPE_LM,13.441699725833137,2.8974358974358974,2.0,6.770594574526155,39,21,False
164,1,지하누수,,True,pipes_found,4.0,PIPE_LM,23.431020433576204,2.7674418604651163,3.0,7.863997955257625,43,24,False
165,3,지하누수,,True,pipes_found,4.0,PIPE_LM,11.658668397324638,2.772727272727273,3.0,6.656919634375303,44,26,False
166,1,지하누수,,True,pipes_found,4.0,PIPE_LM,22.6012517597319,2.6486486486486487,3.0,5.740884682253551,37,22,False
167,2,지하누수,,True,pipes_found,4.0,PIPE_LM,27.600387479966834,2.5681818181818183,2.0,10.95345650313224,44,23,False
168,4,지상누수,,True,pipes_found,6.0,PIPE_LM,17.77310924891065,2.7,3.0,12.350722113549704,30,18,True
169,1,지하누수,,True,pipes_found,4.0,PIPE_LM,10.358108886421824,2.6739130434782608,4.0,5.290728421037395,46,23,False
170,1,지하누수,,True,pipes_found,4.0,PIPE_LM,23.872844237117146,2.52,1.0,3.138131964070036,25,10,False
171,1,지하누수,,True,pipes_found,4.0,PIPE_LM,25.480074292866483,2.76056338028169,2.0,5.78434857943339,71,38,False
172,1,지하누수,,True,pipes_found,4.0,PIPE_LM,24.77819693632855,2.7457627118644066,3.0,5.915741151451424,59,30,False
173,2,지하누수,,True,pipes_found,4.0,PIPE_LM,28.013012248755462,2.7115384615384617,2.0,8.568053252136986,52,27,False
174,3,지상누수,,True,pipes_found,4.0,PIPE_LM,26.282135489885615,2.911111111111111,2.0,3.012925232672318,45,26,False
175,3,지상누수,,True,pipes_found,5.0,PIPE_LM,29.71564068552376,2.6875,1.0,5.4190907145906895,32,15,False
176,3,지상누수,,True,pipes_found,4.0,PIPE_LM,21.320055474508194,2.8666666666666667,2.0,12.455145519056467,30,16,False
177,1,지상누수,,True,pipes_found,5.0,PIPE_LM,29.229611333141843,2.6904761904761907,2.0,6.6172218542818495,42,21,False
178,1,지상누수,,True,pipes_found,4.0,PIPE_LM,28.990076517408816,2.611111111111111,2.0,10.210581409090233,54,28,False
179,1,지하누수,,True,pipes_found,4.0,PIPE_LM,24.590202936754014,2.6136363636363638,3.0,7.981684355725953,44,26,False
180,1,지상누수,,True,pipes_found,4.0,PIPE_LM,24.600001946580026,2.53125,1.0,9.432859820894622,64,34,False
