repair_id,복구타입,위도,경도,작업일시
1468,지하누수,35.8935606,128.6053668,2021-01-18 13:46:00
1469,긴급공사,35.8935606,128.6053668,2021-01-18 13:46:00
1470,지상누수,35.8948004,128.6008315,2021-01-21 19:09:00
1471,긴급공사,35.8948004,128.6008315,2021-01-21 19:09:00
1472,긴급공사,35.896407,128.6087045,2021-01-27 16:36:00
1473,지하누수,35.896407,128.6087045,2021-01-27 16:36:00
1474,지상누수,35.8931139,128.6092693,2021-02-02 13:26:00
1475,긴급공사,35.8931139,128.6092693,2021-02-02 13:26:00
1476,지하누수,35.8942865,128.6098394,2021-02-02 16:55:00
1477,긴급공사,35.8942865,128.6098394,2021-02-02 16:55:00
1478,긴급공사,35.8922299,128.6075294,2021-02-16 09:04:00
1479,지상누수,35.8922299,128.6075294,2021-02-16 09:04:00
1480,긴급공사,35.8924099,128.5980182,2021-02-23 09:51:00
1481,지상누수,35.8924099,128.5980182,2021-02-23 09:51:00
1482,긴급공사,35.8953951,128.6115114,2021-02-26 09:03:00
1483,지상누수,35.8953951,128.6115114,2021-02-26 09:03:00
1484,지하누수,35.8897404,128.6027238,2021-02-26 11:27:00
1485,긴급공사,35.8897404,128.6027238,2021-02-26 11:27:00
1486,지하누수,35.8957377,128.6011203,2021-03-03 09:46:00
1487,긴급공사,35.8957377,128.6011203,2021-03-03 09:46:00
1488,지상누수,35.8948698,128.6010136,2021-03-06 09:43:00
1489,긴급공사,35.8948698,128.6010136,2021-03-06 09:43:00
1490,긴급공사,35.8920608,128.5969805,2021-03-11 09:27:00
1491,지하누수,35.8920608,128.5969805,2021-03-11 09:27:00
1492,지하누수,35.8923038,128.5969296,2021-03-11 09:28:00
1493,긴급공사,35.8923038,128.5969296,2021-03-11 09:28:00
1494,긴급공사,35.8968784,128.6066871,2021-03-11 13:04:00
1495,지하누수,35.8968784,128.6066871,2021-03-11 13:04:00
1496,긴급공사,35.8929896,128.6046873,2021-03-25 16:35:00
1497,지상누수,35.8929896,128.6046873,2021-03-25 16:35:00
1498,긴급공사,35.8954103,128.6093837,2021-03-26 09:15:00
1499,지하누수,35.8954103,128.6093837,2021-03-26 09:15:00
1500,지하누수,35.8956941,128.6084596,2021-03-26 09:16:00
1501,긴급공사,35.8956941,128.6084596,2021-03-26 09:16:00
1502,지상누수,35.8926598,128.6054077,2021-03-26 17:09:00
1503,긴급공사,35.8926598,128.6054077,2021-03-26 17:09:00
1504,지하누수,35.8916045,128.603594,2021-04-01 09:37:00
1505,긴급공사,35.8916045,128.603594,2021-04-01 09:37:00
1506,긴급공사,35.8920443,128.6037541,2021-04-07 08:52:00
1507,지하누수,35.8920443,128.6037541,2021-04-07 08:52:00
1508,지상누수,35.8939019,128.6063404,2021-04-20 14:40:00
1509,긴급공사,35.8939019,128.6063404,2021-04-20 14:40:00
1510,지상누수,35.8964574,128.6067985,2021-04-20 16:03:00
1511,긴급공사,35.8964574,128.6067985,2021-04-20 16:03:00
1512,지상누수,35.8951362,128.6118528,2021-05-08 09:34:00
1513,지상누수,35.8942498,128.6104451,2021-05-21 06:40:00
1514,긴급공사,35.8942498,128.6104451,2021-05-21 06:40:00
1515,지상누수,35.8937502,128.6103499,2021-06-04 15:38:00
1516,긴급공사,35.8955894,128.6061974,2021-06-08 15:42:00
1517,지하누수,35.8955894,128.6061974,2021-06-08 15:42:00
1518,긴급공사,35.8955879,128.6064074,2021-06-16 17:19:00
1519,지하누수,35.8955879,128.6064074,2021-06-16 17:19:00
1520,지하누수,35.8961398,128.6081966,2021-06-17 11:35:00
1521,긴급공사,35.8961398,128.6081966,2021-06-17 11:35:00
1522,긴급공사,35.892445,128.6080946,2021-06-29 17:11:00
1523,지하누수,35.892445,128.6080946,2021-06-29 17:11:00
1524,긴급공사,35.8941277,128.5986262,2021-06-30 14:26:00
1525,지상누수,35.8941277,128.5986262,2021-06-30 14:26:00
1526,지상누수,35.8952774,128.6101531,2021-07-03 10:44:00
1527,긴급공사,35.8952774,128.6101531,2021-07-03 10:44:00
1528,긴급공사,35.8969802,128.6084567,2021-07-08 17:33:00
1529,지하누수,35.8969802,128.6084567,2021-07-08 17:33:00
1530,긴급공사,35.8924506,128.6083,2021-07-09 09:21:00
1531,지하누수,35.8924506,128.6083,2021-07-09 09:21:00
1532,긴급공사,35.8948441,128.6087573,2021-07-12 16:48:00
1533,지하누수,35.8948441,128.6087573,2021-07-12 16:48:00
1534,지상누수,35.8961698,128.6018101,2021-07-17 09:32:00
1535,긴급공사,35.8961698,128.6018101,2021-07-17 09:32:00
1536,지상누수,35.8927823,128.5978525,2021-07-22 09:07:00
1537,긴급공사,35.8927823,128.5978525,2021-07-22 09:07:00
1538,긴급공사,35.8977169,128.6048553,2021-07-26 16:01:00
1539,지상누수,35.8977169,128.6048553,2021-07-26 16:01:00
1540,지상누수,35.898353,128.604123,2021-07-31 14:13:00
1541,긴급공사,35.898353,128.604123,2021-07-31 14:13:00
1542,긴급공사,35.8920608,128.5969805,2021-08-23 09:30:00
1543,지하누수,35.8920608,128.5969805,2021-08-23 09:30:00
1544,긴급공사,35.8962193,128.6011202,2021-08-27 12:44:00
1545,지상누수,35.8961893,128.6011194,2021-08-27 12:44:00
1546,긴급공사,35.8926588,128.5981486,2021-08-31 13:23:00
1547,지상누수,35.8926588,128.5981486,2021-08-31 13:23:00
1548,긴급공사,35.8980362,128.6037608,2021-09-24 16:14:00
1549,지상누수,35.8980362,128.6037608,2021-09-24 16:14:00
1550,긴급공사,35.8927748,128.5978637,2021-10-06 13:29:00
1551,긴급공사,35.8945825,128.6015796,2021-10-15 14:15:00
1552,지상누수,35.8945825,128.6015796,2021-10-15 14:15:00
1553,지상누수,35.8941482,128.5976751,2021-10-18 13:46:00
1554,긴급공사,35.8941482,128.5976751,2021-10-18 13:46:00
1555,지하누수,35.8961338,128.6104798,2021-10-19 09:49:00
1556,긴급공사,35.8961338,128.6104798,2021-10-19 09:49:00
1557,긴급공사,35.895638,128.6083125,2021-10-19 09:49:00
1558,지하누수,35.895638,128.6083125,2021-10-19 09:49:00
1559,긴급공사,35.893401,128.5981047,2021-11-04 11:03:00
1560,지상누수,35.893401,128.5981047,2021-11-04 11:03:00
1561,지상누수,35.895853,128.6097435,2021-11-19 10:13:00
1562,긴급공사,35.895853,128.6097435,2021-11-19 10:13:00
1563,긴급공사,35.8957823,128.5984428,2021-11-29 09:16:00
1564,지상누수,35.8957823,128.5984428,2021-11-29 09:16:00
1565,긴급공사,35.892445,128.6080946,2021-12-09 11:17:00
1566,지하누수,35.892445,128.6080946,2021-12-09 11:17:00
1567,지상누수,35.8947052,128.6090903,2021-12-13 16:20:00
1568,긴급공사,35.8947052,128.6090903,2021-12-13 16:20:00
1569,지상누수,35.8971656,128.6002114,2021-12-31 10:42:00
1570,긴급공사,35.8971656,128.6002114,2021-12-31 10:42:00
1571,지상누수,35.8977432,128.6018556,2022-01-06 15:08:00
1572,긴급공사,35.8977432,128.6018556,2022-01-06 15:08:00
1573,지상누수,35.8902971,128.6031375,2022-01-12 09:13:00
1574,긴급공사,35.8902971,128.6031375,2022-01-12 09:13:00
1575,긴급공사,35.8912787,128.5975226,2022-01-17 18:00:00
1576,지하누수,35.8912787,128.5975226,2022-01-17 18:00:00
1577,긴급공사,35.8943094,128.5979899,2022-02-07 09:26:00
1578,지하누수,35.8943094,128.5979899,2022-02-07 09:26:00
1579,긴급공사,35.897346,128.5991107,2022-02-07 09:31:00
1580,지하누수,35.897346,128.5991107,2022-02-07 09:31:00
1581,긴급공사,35.8914089,128.5976348,2022-02-07 09:34:00
1582,지하누수,35.8914089,128.5976348,2022-02-07 09:34:00
1583,지상누수,35.8950599,128.6068585,2022-02-13 12:22:00
1584,긴급공사,35.8950599,128.6068585,2022-02-13 12:22:00
1585,긴급공사,35.8940489,128.6048683,2022-02-18 13:08:00
1586,지하누수,35.8940489,128.6048683,2022-02-18 13:08:00
1587,긴급공사,35.8962927,128.6107424,2022-02-22 16:21:00
1588,지상누수,35.8962927,128.6107424,2022-02-22 16:21:00
1589,긴급공사,35.8981031,128.6047695,2022-02-24 17:13:00
1590,지상누수,35.8981031,128.6047695,2022-02-24 17:13:00
1591,긴급공사,35.8945985,128.6014333,2022-02-28 14:36:00
1592,지상누수,35.8945985,128.6014333,2022-02-28 14:36:00
1593,긴급공사,35.895618,128.6016666,2022-03-03 09:22:00
1594,지하누수,35.895618,128.6016666,2022-03-03 09:22:00
1595,긴급공사,35.8964067,128.6044953,2022-03-03 09:23:00
1596,지하누수,35.8964067,128.6044953,2022-03-03 09:23:00
1597,지하누수,35.8972172,128.6062283,2022-03-30 08:58:00
1598,긴급공사,35.8972172,128.6062283,2022-03-30 08:58:00
1599,긴급공사,35.8912521,128.6046144,2022-04-05 14:10:00
1600,지상누수,35.8912521,128.6046144,2022-04-05 14:10:00
1601,지상누수,35.8937074,128.6092431,2022-04-16 10:51:00
1602,긴급공사,35.8937074,128.6092431,2022-04-16 10:51:00
1603,긴급공사,35.893401,128.5981047,2022-04-20 16:08:00
1604,지하누수,35.8979109,128.6076387,2022-04-26 09:44:00
1605,긴급공사,35.8979109,128.6076387,2022-04-26 09:44:00
1606,지하누수,35.8963247,128.6066462,2022-04-29 16:58:00
1607,긴급공사,35.8963247,128.6066462,2022-04-29 16:58:00
1608,긴급공사,35.8955649,128.6090574,2022-05-16 08:59:00
1609,지상누수,35.8955649,128.6090574,2022-05-16 08:59:00
1610,긴급공사,35.8970424,128.6098923,2022-05-23 09:16:00
1611,지상누수,35.8970424,128.6098923,2022-05-23 09:16:00
1612,긴급공사,35.8957771,128.6102088,2022-05-24 09:06:00
1613,지하누수,35.8957771,128.6102088,2022-05-24 09:06:00
1614,지상누수,35.8970424,128.6098923,2022-05-26 09:44:00
1615,긴급공사,35.8970424,128.6098923,2022-05-26 09:44:00
1616,긴급공사,35.8918995,128.6034968,2022-05-31 14:17:00
1617,지상누수,35.8918995,128.6034968,2022-05-31 14:17:00
1618,지하누수,35.8896577,128.6031403,2022-06-09 09:45:00
1619,긴급공사,35.8896577,128.6031403,2022-06-09 09:45:00
1620,긴급공사,35.8946786,128.5982036,2022-06-09 09:46:00
1621,지하누수,35.8946786,128.5982036,2022-06-09 09:46:00
1622,긴급공사,35.897039,128.6038291,2022-06-13 10:14:00
1623,지하누수,35.897039,128.6038291,2022-06-13 10:14:00
1624,긴급공사,35.8968503,128.6010226,2022-06-13 10:19:00
1625,지하누수,35.8968503,128.6010226,2022-06-13 10:19:00
1626,긴급공사,35.8962904,128.6010969,2022-06-13 10:22:00
1627,지하누수,35.8962904,128.6010969,2022-06-13 10:22:00
1628,긴급공사,35.8960865,128.6010963,2022-06-16 16:44:00
1629,지하누수,35.8960865,128.6010963,2022-06-16 16:44:00
1630,긴급공사,35.8968314,128.6046401,2022-06-20 16:19:00
1631,긴급공사,35.8958307,128.6044147,2022-06-21 17:59:00
1632,긴급공사,35.8981896,128.6074701,2022-06-29 13:52:00
1633,긴급공사,35.8942685,128.6060313,2022-07-04 13:11:00
1634,긴급공사,35.8961148,128.6015727,2022-07-04 16:57:00
1635,긴급공사,35.8932826,128.6056974,2022-07-11 10:10:00
1636,긴급공사,35.8942168,128.6106067,2022-07-11 10:10:00
1637,긴급공사,35.8970157,128.6019014,2022-07-11 16:27:00
1638,긴급공사,35.893553,128.5988743,2022-07-25 13:13:00
1639,긴급공사,35.8930891,128.6046835,2022-08-26 09:12:00
1640,긴급공사,35.8956036,128.6014744,2022-09-23 09:03:00
1641,긴급공사,35.890103,128.6032336,2022-10-13 15:24:00
1642,긴급공사,35.8984719,128.6043512,2022-10-24 13:12:00
1643,긴급공사,35.8970534,128.60265,2022-10-24 13:20:00
1644,긴급공사,35.8965952,128.6003396,2022-10-25 16:57:00
1645,긴급공사,35.8959899,128.6009276,2022-10-28 13:39:00
1646,긴급공사,35.8944709,128.6046304,2022-11-01 15:36:00
1647,긴급공사,35.8928581,128.6093081,2022-11-11 10:22:00
1648,긴급공사,35.896863,128.6101873,2022-11-11 14:34:00
1649,긴급공사,35.8934205,128.5982273,2022-12-05 08:55:00
1650,긴급공사,35.8945187,128.604318,2022-12-07 14:26:00
1651,긴급공사,35.8941266,128.60801,2022-12-16 07:56:00
1652,긴급공사,35.8952588,128.6080664,2022-12-17 12:48:00
1653,긴급공사,35.8956723,128.609956,2022-12-17 14:26:00
1654,긴급공사,35.8966709,128.6080818,2022-12-20 07:24:00
1655,긴급공사,35.8956924,128.6085498,2022-12-27 10:59:00
1656,긴급공사,35.8944129,128.609764,2022-12-27 20:14:00
1657,긴급공사,35.8903368,128.6028848,2023-01-17 14:42:00
1658,긴급공사,35.8932556,128.6085506,2023-01-19 09:59:00
1659,긴급공사,35.8948097,128.600835,2023-01-25 14:35:00
1660,긴급공사,35.8903237,128.6041602,2023-01-26 10:16:00
1661,긴급공사,35.8909649,128.6035785,2023-01-27 06:09:00
1662,긴급공사,35.8968519,128.6037057,2023-01-30 12:47:00
1663,긴급공사,35.8924276,128.5972402,2023-02-06 10:57:00
1664,긴급공사,35.8916872,128.5975226,2023-02-08 11:57:00
1665,긴급공사,35.8932556,128.6085506,2023-02-09 11:34:00
1666,긴급공사,35.8916872,128.5975226,2023-02-17 11:32:00
1667,긴급공사,35.8958918,128.6010965,2023-02-27 13:16:00
1668,긴급공사,35.8909562,128.6053664,2023-02-27 16:23:00
1669,긴급공사,35.8974598,128.6041851,2023-03-02 09:26:00
1670,긴급공사,35.8997918,128.6025145,2023-03-07 21:42:00
1671,긴급공사,35.8965843,128.6035178,2023-03-21 10:51:00
1672,긴급공사,35.8964249,128.6033211,2023-03-21 16:08:00
1673,긴급공사,35.8922007,128.6077583,2023-03-22 12:21:00
1674,긴급공사,35.8942515,128.6102411,2023-04-12 09:36:00
1675,긴급공사,35.8966374,128.6045708,2023-04-26 19:55:00
1676,긴급공사,35.8948062,128.5982373,2023-04-27 13:13:00
1677,긴급공사,35.8940843,128.6099608,2023-05-03 16:32:00
1678,긴급공사,35.8958275,128.6041042,2023-05-09 13:41:00
1679,긴급공사,35.8935443,128.6092648,2023-05-09 17:48:00
1680,긴급공사,35.8966499,128.6027278,2023-05-15 11:37:00
1681,긴급공사,35.898406,128.6053291,2023-05-17 15:00:00
1682,긴급공사,35.8974297,128.601222,2023-05-22 09:53:00
1683,긴급공사,35.8954697,128.6050894,2023-06-01 09:41:00
1684,긴급공사,35.8939864,128.6102099,2023-06-02 16:28:00
1685,긴급공사,35.895403,128.6071057,2023-06-18 07:26:00
1686,긴급공사,35.8954125,128.6069059,2023-06-22 09:46:00
1687,긴급공사,35.8943368,128.5988499,2023-06-23 09:00:00
1688,긴급공사,35.8941592,128.5988743,2023-07-17 11:14:00
1689,긴급공사,35.8985938,128.6060735,2023-07-20 10:50:00
1690,긴급공사,35.8968399,128.6013262,2023-07-21 13:39:00
1691,긴급공사,35.8939505,128.5984068,2023-07-26 16:16:00
1692,긴급공사,35.8943814,128.5986705,2023-07-29 13:00:00
1693,긴급공사,35.8969874,128.6061293,2023-08-01 15:27:00
1694,긴급공사,35.8956225,128.6004775,2023-08-11 09:50:00
1695,긴급공사,35.890282,128.6036756,2023-08-14 10:50:00
1696,긴급공사,35.8936809,128.5987518,2023-08-14 10:54:00
1697,긴급공사,35.8936039,128.598409,2023-08-18 13:23:00
1698,긴급공사,35.8928313,128.597682,2023-08-19 08:18:00
1699,긴급공사,35.8976215,128.6049626,2023-08-21 09:26:00
1700,긴급공사,35.8942938,128.6099079,2023-08-21 13:13:00
1701,긴급공사,35.89015,128.6033144,2023-08-23 09:05:00
1702,긴급공사,35.8937931,128.5985295,2023-08-29 15:38:00
1703,긴급공사,35.8966843,128.6043934,2023-09-01 15:55:00
1704,긴급공사,35.8971737,128.5986068,2023-09-06 07:34:00
1705,긴급공사,35.8938732,128.5977815,2023-09-06 17:25:00
1706,긴급공사,35.8916831,128.6048719,2023-09-11 22:15:00
1707,긴급공사,35.8968922,128.6019671,2023-09-18 09:02:00
1708,긴급공사,35.8959153,128.5988472,2023-09-18 13:22:00
1709,긴급공사,35.8961994,128.6121224,2023-09-19 09:24:00
1710,긴급공사,35.8897154,128.6014179,2023-09-20 14:42:00
1711,긴급공사,35.8985056,128.6049998,2023-09-25 17:16:00
1712,긴급공사,35.8971778,128.6074653,2023-10-04 16:52:00
1713,긴급공사,35.8953586,128.5985977,2023-10-10 11:00:00
1714,긴급공사,35.8944859,128.6014346,2023-10-11 09:15:00
1715,긴급공사,35.8891812,128.6026319,2023-10-23 11:38:00
1716,긴급공사,35.8928011,128.597434,2023-10-25 09:47:00
1717,긴급공사,35.8970788,128.6077225,2023-10-31 16:56:00
1718,긴급공사,35.8951477,128.6101584,2023-11-02 08:44:00
1719,긴급공사,35.8966947,128.6046573,2023-11-03 09:13:00
1720,긴급공사,35.8971634,128.6038306,2023-11-03 09:13:00
1721,긴급공사,35.8962904,128.6010969,2023-11-03 09:14:00
1722,긴급공사,35.8963788,128.6116833,2023-11-11 11:00:00
1723,긴급공사,35.895299,128.6018823,2023-11-11 11:01:00
1724,긴급공사,35.8954035,128.5994341,2023-11-11 11:01:00
1725,긴급공사,35.895609,128.6026878,2023-11-11 11:02:00
1726,긴급공사,35.8959292,128.6097443,2023-11-14 16:15:00
1727,긴급공사,35.8940121,128.6078613,2023-11-17 08:44:00
1728,긴급공사,35.895618,128.6016666,2023-11-21 11:19:00
1729,긴급공사,35.895609,128.6026878,2023-11-21 11:23:00
1730,긴급공사,35.8984583,128.6048728,2023-11-22 11:36:00
1731,긴급공사,35.8913639,128.5966834,2023-11-29 13:18:00
1732,긴급공사,35.8925157,128.5972114,2023-11-30 15:49:00
1733,긴급공사,35.892058,128.5977012,2023-12-01 22:57:00
1734,긴급공사,35.8960709,128.6107082,2023-12-04 11:46:00
1735,긴급공사,35.8949869,128.5989874,2023-12-05 11:30:00
1736,긴급공사,35.8919893,128.5979324,2023-12-06 10:42:00
1737,긴급공사,35.8965551,128.6053847,2023-12-15 17:18:00
1738,긴급공사,35.8980307,128.6039349,2023-12-18 07:23:00
1739,긴급공사,35.8960799,128.6073073,2023-12-18 18:32:00
1740,긴급공사,35.8958007,128.6086978,2023-12-21 14:39:00
1741,긴급공사,35.8916162,128.6065522,2023-12-25 10:51:00
1742,긴급공사,35.8952484,128.5985338,2023-12-26 10:08:00
1743,긴급공사,35.8949466,128.6114821,2024-01-04 11:23:00
1744,긴급공사,35.8900154,128.60332,2024-01-08 13:03:00
1745,긴급공사,35.8908668,128.6038417,2024-01-26 10:44:00
1746,긴급공사,35.8914541,128.6032893,2024-01-30 08:54:00
1747,긴급공사,35.891423,128.6035525,2024-02-01 09:13:00
1748,긴급공사,35.8942865,128.6098394,2024-02-02 13:01:00
1749,긴급공사,35.8963484,128.599048,2024-02-05 16:25:00
1750,긴급공사,35.8975739,128.6038398,2024-02-16 11:08:00
1751,긴급공사,35.8894969,128.6027178,2024-02-24 17:01:00
1752,긴급공사,35.8954321,128.6015067,2024-03-13 10:41:00
1753,긴급공사,35.8927362,128.5972622,2024-03-14 11:42:00
1754,긴급공사,35.893126,128.6079989,2024-03-15 16:10:00
1755,긴급공사,35.8904408,128.6015707,2024-04-02 09:52:00
1756,긴급공사,35.8975022,128.5993369,2024-04-12 14:16:00
1757,긴급공사,35.8937179,128.6081037,2024-04-15 16:18:00
1758,긴급공사,35.8909154,128.604099,2024-04-24 19:42:00
1759,긴급공사,35.8961978,128.6043234,2024-04-29 15:03:00
1760,긴급공사,35.8954142,128.6116375,2024-04-30 16:57:00
1761,긴급공사,35.892449,128.6088743,2024-05-10 11:05:00
1762,긴급공사,35.895623,128.5987887,2024-05-23 08:01:00
1763,긴급공사,35.8957987,128.5993513,2024-05-30 16:57:00
1764,긴급공사,35.895626,128.6055963,2024-06-10 09:38:00
1765,긴급공사,35.8941984,128.5982547,2024-07-17 10:18:00
1766,긴급공사,35.8917892,128.5966102,2024-07-17 10:37:00
1767,긴급공사,35.8926588,128.5981486,2024-07-24 13:18:00
1768,긴급공사,35.8939031,128.5987502,2024-07-24 13:26:00
1769,긴급공사,35.8959086,128.6094012,2024-08-06 09:48:00
1770,긴급공사,35.895609,128.6026878,2024-08-20 10:09:00
1771,긴급공사,35.8937698,128.5991186,2024-08-20 10:43:00
1772,긴급공사,35.8975852,128.6021125,2024-08-20 10:47:00
1773,긴급공사,35.8954325,128.6038501,2024-08-20 11:01:00
1774,긴급공사,35.896751,128.6048439,2024-08-30 09:58:00
1775,긴급공사,35.8975928,128.6075124,2024-08-30 10:10:00
1776,긴급공사,35.8981896,128.6074701,2024-08-30 10:13:00
1777,긴급공사,35.8923973,128.6053741,2024-09-02 17:48:00
1778,긴급공사,35.8947697,128.6024035,2024-09-09 10:20:00
1779,긴급공사,35.8897159,128.6012738,2024-09-10 14:58:00
1780,긴급공사,35.8935405,128.6091179,2024-09-24 10:49:00
1781,긴급공사,35.8921739,128.5978849,2024-09-25 10:58:00
1782,긴급공사,35.8951594,128.5997819,2024-10-16 10:06:00
1783,긴급공사,35.8941528,128.6049132,2024-10-18 09:34:00
1784,긴급공사,35.8978182,128.6082342,2024-10-22 14:29:00
1785,긴급공사,35.8938137,128.6066753,2024-10-31 16:20:00
1786,긴급공사,35.8936194,128.5988758,2024-11-05 15:32:00
1787,긴급공사,35.892464,128.6060071,2024-11-17 12:45:00
1788,긴급공사,35.893307,128.598147,2024-11-22 09:18:00
1789,긴급공사,35.8969202,128.5987609,2024-11-25 09:12:00
1790,긴급공사,35.8927158,128.6071154,2024-11-26 13:50:00
1791,긴급공사,35.8898417,128.6010228,2024-12-04 16:41:00
1792,긴급공사,35.8897159,128.6012738,2024-12-08 09:00:00
1793,긴급공사,35.8920192,128.6041082,2024-12-10 08:38:00
1794,긴급공사,35.8950077,128.6014367,2024-12-13 17:45:00
1795,긴급공사,35.8962179,128.6033294,2024-12-17 12:00:00
1796,긴급공사,35.8913572,128.6032576,2024-12-19 11:21:00
1797,긴급공사,35.8893733,128.6015727,2024-12-20 16:52:00
1798,긴급공사,35.8958475,128.603003,2024-12-24 13:22:00
1799,긴급공사,35.8932908,128.6053603,2024-12-26 10:54:00
1800,긴급공사,35.8965247,128.6047911,2024-12-28 08:06:00
1801,긴급공사,35.8917011,128.6035545,2025-01-10 10:16:00
1802,긴급공사,35.8948661,128.6060499,2025-01-10 10:22:00
1803,긴급공사,35.8896045,128.6017164,2025-01-13 10:20:00
1804,긴급공사,35.8954328,128.6060242,2025-01-15 14:09:00
1805,긴급공사,35.8921541,128.6040525,2025-01-20 16:43:00
1806,긴급공사,35.8912668,128.596979,2025-02-05 01:34:00
1807,긴급공사,35.8961025,128.6043331,2025-02-06 13:56:00
1808,긴급공사,35.8958248,128.6046429,2025-02-06 14:04:00
1809,긴급공사,35.8921273,128.6065444,2025-02-10 11:43:00
1810,긴급공사,35.8978433,128.6030065,2025-02-10 17:22:00
1811,긴급공사,35.8964345,128.6001048,2025-02-11 13:16:00
1812,긴급공사,35.8954103,128.6093837,2025-02-14 13:01:00
1813,긴급공사,35.8917892,128.5966102,2025-02-22 14:46:00
1814,긴급공사,35.8952564,128.6027767,2025-02-24 15:18:00
1815,긴급공사,35.8924376,128.6035637,2025-02-26 10:20:00
1816,긴급공사,35.8942286,128.6080125,2025-02-28 11:40:00
1817,긴급공사,35.8955794,128.6081656,2025-03-04 10:30:00
1818,긴급공사,35.8952666,128.6002076,2025-03-05 16:13:00
1819,긴급공사,35.890347,128.6011965,2025-03-27 16:43:00
1820,긴급공사,35.8947352,128.5989505,2025-04-04 15:10:00
1821,긴급공사,35.894675,128.6080001,2025-04-10 15:03:00
1822,긴급공사,35.8953021,128.6042856,2025-04-11 16:53:00
1823,긴급공사,35.8917235,128.6061353,2025-04-14 15:12:00
1824,긴급공사,35.8952682,128.6077727,2025-04-16 15:32:00
1825,긴급공사,35.8946041,128.6021922,2025-04-18 09:51:00
1826,긴급공사,35.8950661,128.6044337,2025-04-24 08:58:00
1827,긴급공사,35.8893733,128.6015727,2025-05-10 08:16:00
1828,긴급공사,35.8927865,128.6044273,2025-05-21 09:05:00
1829,긴급공사,35.8898904,128.6014252,2025-05-27 13:03:00
1830,긴급공사,35.8957987,128.5993513,2025-06-09 13:24:00
1831,긴급공사,35.8928881,128.6043166,2025-07-21 13:10:00
1832,긴급공사,35.896852,128.60232,2025-07-21 14:41:00
1833,긴급공사,35.8968597,128.6024676,2025-07-21 14:42:00
1834,긴급공사,35.8957823,128.5984428,2025-07-21 15:09:00
1835,긴급공사,35.8944473,128.5974658,2025-07-21 16:50:00
1836,긴급공사,35.8934489,128.5987172,2025-07-21 16:51:00
1837,긴급공사,35.8934489,128.5987172,2025-07-21 16:52:00
1838,긴급공사,35.8964048,128.609203,2025-07-23 14:59:00
1839,지상누수,35.8887528,128.6024193,
1840,지상누수,35.8934943,128.6071291,
1841,지상누수,35.8973255,128.598688,
1842,지상누수,35.896862,128.6102019,
1843,지상누수,35.8972847,128.6067763,
1844,지상누수,35.8933568,128.6080768,
1845,지상누수,35.8948698,128.6010136,
1846,지상누수,35.8952936,128.6095987,
1847,지상누수,35.8933378,128.6098866,
1848,지상누수,35.8974779,128.6038346,
1849,지상누수,35.8951696,128.6090785,
1850,지상누수,35.8937156,128.6060161,
1851,지상누수,35.8946232,128.6089947,
1852,지상누수,35.8946812,128.60549,
1853,지상누수,35.8958128,128.6122184,
1854,지상누수,35.8941917,128.6098301,
1855,지상누수,35.8958898,128.6102138,
1856,지상누수,35.8974475,128.6082208,
1857,지상누수,35.8976809,128.6005573,
1858,지상누수,35.8970081,128.6100978,
1859,지상누수,35.8945281,128.6102834,
1860,지상누수,35.8954018,128.6109694,
1861,지상누수,35.897172,128.6035242,
1862,지상누수,35.8958181,128.5988243,
1863,지상누수,35.8963146,128.608057,
1864,지상누수,35.8898416,128.6029412,
1865,지상누수,35.8898967,128.6014117,
1866,지상누수,35.9021058,128.6014762,
1867,지상누수,35.896079,128.6124025,
1868,지상누수,35.8953808,128.6108597,
1869,지상누수,35.8950228,128.6085868,
1870,지상누수,35.8947785,128.6051035,
1871,지상누수,35.8976226,128.6048668,
1872,지상누수,35.8929263,128.6060014,
1873,지상누수,35.8961776,128.6111316,
1874,지상누수,35.8933208,128.6063727,
1875,지상누수,35.8968082,128.5991048,
1876,지상누수,35.8915979,128.5958797,
1877,지상누수,35.8942939,128.6108759,
1878,지상누수,35.8980429,128.6054633,
1879,지상누수,35.8903448,128.603526,
1880,지상누수,35.9015936,128.6040458,
1881,지상누수,35.8963925,128.6093905,
1882,지상누수,35.8948143,128.610655,
1883,지상누수,35.8951427,128.6108632,
1884,지상누수,35.8963992,128.5987661,
1885,지상누수,35.8967871,128.6097942,
1886,지상누수,35.8958578,128.6049185,
1887,지상누수,35.8957134,128.611724,
1888,지상누수,35.8950204,128.6087327,
1889,지상누수,35.8964062,128.6085155,
1890,지상누수,35.8941286,128.6087402,
1891,지상누수,35.8976136,128.6049804,
1892,지상누수,35.8912066,128.6040328,
1893,지상누수,35.8929963,128.6041747,
1894,지상누수,35.8951425,128.6102863,
1895,지상누수,35.8929568,128.5974565,
1896,지상누수,35.8948223,128.6031508,
1897,지상누수,35.8950854,128.6088372,
1898,지상누수,35.8954748,128.604678,
1899,지상누수,35.8923529,128.5980818,
1900,지하누수,35.891356,128.6032407,
1901,지하누수,35.8972211,128.6096754,
1902,지하누수,35.8972868,128.6080448,
1903,지하누수,35.8958057,128.6091948,
1904,지하누수,35.8967956,128.6094113,
1905,지하누수,35.8963254,128.6083443,
1906,지하누수,35.8954131,128.6085243,
1907,지하누수,35.8966922,128.6062421,
1908,지하누수,35.8913476,128.5984065,
1909,지하누수,35.8962323,128.600836,
1910,지하누수,35.8970021,128.602767,
