DATA_SRC,zone,FTR_CDE,FTR_IDN,HJD_CDE,SHT_NUM,MNG_CDE,MOP_CDE,STD_DIP,BYC_LEN,JHT_CDE,LOW_DEP,HGH_DEP,CNT_NUM,SYS_CHK,PIP_LBL,IQT_CDE,AVG_DEP,PIP_TYPE,IST_YMD,BEG_YMD,DAYS_SINCE_BEG,YEARS_SINCE_BEG,high_total_cycles,low_total_cycles,design_pressure,thickness,K_diameter,K_age,K_soil,K_traffic,K_vibration,hoop_stress,K_stress,K_material,K_repair,K_total,fatigue_limit,D_base,D_final_org,D_final,remaining_life_years,high_fatigue_damage,low_fatigue_damage,SMZ_NUM,GIS_IDN,FTC_CDE,CLS_YMD,GU_CDE,MDZ_NUM,LGZ_NUM,WTP_CDE,FNS_YMD,MET_IDN
PIPE_LM,0200,SA001,301765,5011025300,336061975,6500000,MOP001,700.0,652.94,JHT002,0.0,0.0,WT2017000092,1,2008/DCIP/Ø700/L652.9/D,IQT904,0.0,DTC,2008-01-01,2008-01-01,6758.0,18.50239561943874,128583.0,1002.0,1.0,11.9,1.0972955074527657,1.3700479123887748,1.2,1.0,1.05,29.41176470588235,6.682352941176471,1.0,0.0,12.657831541358293,1000000.0,0.013860299999999999,0.17544134251268834,0.17544134251268834,4.699910783159206,0.0128583,0.001002,0200,,,,,,,,,
PIPE_LM,0200,SA001,18499,5011025300,336061984,6500000,MOP028,100.0,2.83,JHT910,0.0,0.0,,1,2008/PE/Ø100/L2.8/D,IQT904,0.0,PE,2008-01-01,2008-01-01,6758.0,18.50239561943874,128583.0,1002.0,1.6,9.1,1.0,1.3700479123887748,1.2,1.0,1.05,8.791208791208792,1.8989010989010988,1.1,0.0,3.6057974841257305,100000.0,0.138603,0.49977434869227866,0.49977434869227866,1.000903012762907,0.128583,0.01002,0200,,,,,,,,,
PIPE_LM,0200,SA001,301812,5011025300,336061984,6500000,MOP001,150.0,9.35,JHT002,0.0,0.0,WT2017000092,1,2008/DCIP/Ø150/L9.4/D,IQT904,0.0,DTC,2008-01-01,2008-01-01,6758.0,18.50239561943874,128583.0,1002.0,1.0,6.0,1.0202732554054081,1.3700479123887748,1.2,1.0,1.05,12.5,3.3000000000000003,1.0,0.0,5.8121490470313315,1000000.0,0.013860299999999999,0.08055812943656836,0.08055812943656836,11.413396475242168,0.0128583,0.001002,0200,,,,,,,,,
PIPE_LM,0200,SA001,301955,5011025300,336061995,6500000,MOP028,50.0,0.73,JHT910,0.55000001,0.55000001,WT2018000010,1,2018/PE/Ø50/L0.7/D0.6,IQT910,0.55000001,PE,2018-05-25,2018-05-25,2961.0,8.106776180698152,128583.0,1002.0,1.6,4.6,0.9653426409720027,1.162135523613963,1.2,1.0,1.05,8.695652173913045,1.8869565217391306,1.1,0.0,2.9340221669497515,100000.0,0.138603,0.40666427440573644,0.40666427440573644,1.4590308589593035,0.128583,0.01002,0200,,,,,,,,,
PIPE_LM,0200,SA001,302040,5011025300,336061954,6500000,MOP001,200.0,0.53,JHT002,0.0,0.0,WT2018000009,1,2018/DCIP/200/L0.5/D,IQT904,0.0,DTC,2018-05-09,2018-05-09,2977.0,8.150581793292266,128583.0,1002.0,1.0,6.3,1.0346573590279973,1.1630116358658453,1.2,1.0,1.05,15.873015873015873,3.9746031746031747,1.0,0.0,6.026219286800402,1000000.0,0.013860299999999999,0.08352520718083961,0.08352520718083961,10.972433637128367,0.0128583,0.001002,0200,,,,,,,,,
PIPE_LM,0200,SA001,302074,5011025300,336061954,6500000,MOP001,200.0,549.91,JHT002,0.80000001,1.20000005,WT2018000009,1,2018/DCIP/Ø200/L549.9/D1.0,IQT001,1.00999999,DTC,2018-05-09,2018-05-09,2977.0,8.150581793292266,128583.0,1002.0,1.0,6.3,1.0346573590279973,1.1630116358658453,1.2,1.0,1.05,15.873015873015873,3.9746031746031747,1.0,0.0,6.026219286800402,1000000.0,0.013860299999999999,0.08352520718083961,0.08352520718083961,10.972433637128367,0.0128583,0.001002,0200,,,,,,,,,
PIPE_LM,0200,SA001,702591,5011025300,336061982,6500000,MOP808,50.0,185.95,JHT904,0.38999999,0.63,WT2020080187,1,2019/HI-VP/Ø50/L186.0/D0.5,IQT909,0.5,,2019-01-01,2019-01-01,2740.0,7.501711156741957,128583.0,1002.0,1.6,3.65,0.9653426409720027,1.1500342231348393,1.2,1.0,1.05,10.95890410958904,2.16986301369863,3.0,0.0,9.105763609766296,1000000.0,0.013860299999999999,0.12620861536044378,0.12620861536044378,6.923389359308503,0.0128583,0.001002,0200,,,,,,,,,
PIPE_LM,0200,SA001,600842,5011025300,336061963,6500000,MOP001,80.0,0.67,JHT002,1.1,1.1,WT2021080331,1,2020/DCIP/Ø80/L0.7/D1.1,IQT909,1.1,DTC,2020-12-01,2020-12-01,2040.0,5.585215605749487,128583.0,1002.0,1.0,6.0,0.9888428224342896,1.1117043121149897,1.2,1.0,1.05,6.666666666666667,2.1333333333333337,1.0,0.0,2.9549206302447732,1000000.0,0.013860299999999999,0.040956086411381626,0.040956086411381626,23.416395403494942,0.0128583,0.001002,0200,,,,,,,,,
PIPE_LM,0200,SA001,600844,5011025300,336061963,6500000,MOP001,80.0,0.65,JHT002,1.1,1.1,WT2021080331,1,2020/DCIP/Ø80/L0.7/D1.1,IQT909,1.1,DTC,2020-12-01,2020-12-01,2040.0,5.585215605749487,128583.0,1002.0,1.0,6.0,0.9888428224342896,1.1117043121149897,1.2,1.0,1.05,6.666666666666667,2.1333333333333337,1.0,0.0,2.9549206302447732,1000000.0,0.013860299999999999,0.040956086411381626,0.040956086411381626,23.416395403494942,0.0128583,0.001002,0200,,,,,,,,,
PIPE_LM,0200,SA001,600850,5011025300,336061973,6500000,MOP005,65.0,0.71,JHT910,1.2,1.2,WT2021080331,1,2020/PE/Ø65/L0.7/D1.2,IQT909,1.2,PE,2020-12-01,2020-12-01,2040.0,5.585215605749487,128583.0,1002.0,1.6,5.92,0.9784608541953773,1.1117043121149897,1.2,1.0,1.05,8.783783783783784,1.897972972972973,1.1,0.0,2.861448932598524,100000.0,0.138603,0.39660540640495323,0.39660540640495323,1.5213978020737111,0.128583,0.01002,0200,,,,,,,,,
PIPE_LM,0200,SA001,600895,5011025300,336061963,6500000,MOP005,65.0,34.31,JHT910,1.1,1.3,WT2021080331,1,2020/PE/Ø65/L34.3/D1.2,IQT909,1.2,PE,2020-12-01,2020-12-01,2040.0,5.585215605749487,128583.0,1002.0,1.6,5.92,0.9784608541953773,1.1117043121149897,1.2,1.0,1.05,8.783783783783784,1.897972972972973,1.1,0.0,2.861448932598524,100000.0,0.138603,0.39660540640495323,0.39660540640495323,1.5213978020737111,0.128583,0.01002,0200,,,,,,,,,
PIPE_LM,0200,SA001,600898,5011025300,336061963,6500000,MOP001,80.0,1.39,JHT002,1.1,1.1,WT2021080331,1,2020/DCIP/Ø80/L1.4/D1.1,IQT909,1.1,DTC,2020-12-01,2020-12-01,2040.0,5.585215605749487,128583.0,1002.0,1.0,6.0,0.9888428224342896,1.1117043121149897,1.2,1.0,1.05,6.666666666666667,2.1333333333333337,1.0,0.0,2.9549206302447732,1000000.0,0.013860299999999999,0.040956086411381626,0.040956086411381626,23.416395403494942,0.0128583,0.001002,0200,,,,,,,,,
SPLY_LS,0200,SA002,105541,5011025300,336061965,6500000,MOP028,15.0,5.89,JHT910,0.0,0.0,,1,2006/PE/Ø15/L5.9/D,,0.0,PE,2006-01-01,2006-01-01,7488.0,20.501026694045173,128583.0,1002.0,1.6,4.6,0.9051440007557059,1.4100205338809035,1.2,1.0,1.05,2.608695652173913,1.126086956521739,1.1,0.0,1.9919492656390663,100000.0,0.138603,0.2760901440653715,0.2760901440653715,2.6220054264712322,0.128583,0.01002,0200,,,,,,,,,
SPLY_LS,0200,SA002,102513,5011025300,336061965,6500000,MOP028,15.0,9.74,JHT910,0.0,0.0,,1,1900/PE/Ø15/L9.7/D,,0.0,PE,1900-01-01,1900-01-01,46204.0,126.4996577686516,128583.0,1002.0,1.6,4.6,0.9051440007557059,3.529993155373032,1.2,1.0,1.05,2.608695652173913,1.126086956521739,1.1,0.0,4.9868545206237105,100000.0,0.138603,0.6911929971220082,0.6911929971220082,0.446773917218206,0.128583,0.01002,0200,,,,,,,,,
SPLY_LS,0200,SA002,95108,5011025300,336061975,6500000,MOP028,15.0,28.27,JHT910,0.0,0.0,,1,2005/PE/Ø15/L28.3/D,,0.0,PE,2005-01-01,2005-01-01,7853.0,21.50034223134839,128583.0,1002.0,1.6,4.6,0.9051440007557059,1.4300068446269678,1.2,1.0,1.05,2.608695652173913,1.126086956521739,1.1,0.0,2.0201841147471713,100000.0,0.138603,0.28000357885630217,0.28000357885630217,2.5713829233347045,0.128583,0.01002,0200,,,,,,,,,
SPLY_LS,0200,SA002,31429,5011025300,336061965,6500000,MOP028,15.0,16.33,JHT910,0.0,0.0,,1,2005/PE/Ø15/L16.3/D,,0.0,PE,2005-01-01,2005-01-01,7853.0,21.50034223134839,128583.0,1002.0,1.6,4.6,0.9051440007557059,1.4300068446269678,1.2,1.0,1.05,2.608695652173913,1.126086956521739,1.1,0.0,2.0201841147471713,100000.0,0.138603,0.28000357885630217,0.28000357885630217,2.5713829233347045,0.128583,0.01002,0200,,,,,,,,,
SPLY_LS,0200,SA002,49622,5011025300,336061975,6500000,MOP028,15.0,4.02,JHT910,0.0,0.0,,1,2005/PE/Ø15/L4.0/D,,0.0,PE,2005-01-01,2005-01-01,7853.0,21.50034223134839,128583.0,1002.0,1.6,4.6,0.9051440007557059,1.4300068446269678,1.2,1.0,1.05,2.608695652173913,1.126086956521739,1.1,0.0,2.0201841147471713,100000.0,0.138603,0.28000357885630217,0.28000357885630217,2.5713829233347045,0.128583,0.01002,0200,,,,,,,,,
SPLY_LS,0200,SA002,52483,5011025300,336061964,6500000,MOP000,0.0,113.19,JHT000,0.0,0.0,,1,1900///L113.2/D,,0.0,,1900-01-01,1900-01-01,46204.0,126.4996577686516,128583.0,1002.0,1.6,2.0,-inf,3.529993155373032,1.2,1.0,1.05,0.0,0.8,3.0,0.0,-inf,1000000.0,0.013860299999999999,-inf,-inf,0.0,0.0128583,0.001002,0200,,,,,,,,,
SPLY_LS,0200,SA002,57233,5011025300,336061965,6500000,MOP028,15.0,2.64,JHT910,0.0,0.0,,1,2005/PE/Ø15/L2.6/D,,0.0,PE,2005-01-01,2005-01-01,7853.0,21.50034223134839,128583.0,1002.0,1.6,4.6,0.9051440007557059,1.4300068446269678,1.2,1.0,1.05,2.608695652173913,1.126086956521739,1.1,0.0,2.0201841147471713,100000.0,0.138603,0.28000357885630217,0.28000357885630217,2.5713829233347045,0.128583,0.01002,0200,,,,,,,,,
SPLY_LS,0200,SA002,52631,5011025300,336061975,6500000,MOP028,15.0,35.98,JHT910,0.0,0.0,,1,1990/PE/Ø15/L36.0/D,,0.0,PE,1990-01-01,1990-01-01,13332.0,36.50102669404517,128583.0,1002.0,1.6,4.6,0.9051440007557059,1.7300205338809036,1.2,1.0,1.05,2.608695652173913,1.126086956521739,1.1,0.0,2.444016274372672,100000.0,0.138603,0.3387479876768755,0.3387479876768755,1.9520470567455555,0.128583,0.01002,0200,,,,,,,,,
SPLY_LS,0200,SA002,70589,5011025300,336061985,6500000,MOP028,15.0,69.36,JHT910,0.0,0.0,,1,1900/PE/Ø15/L69.4/D,,0.0,PE,1900-01-01,1900-01-01,46204.0,126.4996577686516,128583.0,1002.0,1.6,4.6,0.9051440007557059,3.529993155373032,1.2,1.0,1.05,2.608695652173913,1.126086956521739,1.1,0.0,4.9868545206237105,100000.0,0.138603,0.6911929971220082,0.6911929971220082,0.446773917218206,0.128583,0.01002,0200,,,,,,,,,
SPLY_LS,0200,SA002,73632,5011025300,336061975,6500000,MOP028,15.0,4.9,JHT910,0.0,0.0,,1,1991/PE/Ø15/L4.9/D,,0.0,PE,1991-01-01,1991-01-01,12967.0,35.501711156741955,128583.0,1002.0,1.6,4.6,0.9051440007557059,1.710034223134839,1.2,1.0,1.05,2.608695652173913,1.126086956521739,1.1,0.0,2.4157814252645666,100000.0,0.138603,0.3348345528859447,0.3348345528859447,1.9865496000367435,0.128583,0.01002,0200,,,,,,,,,
SPLY_LS,0200,SA002,84776,5011025300,336061975,6500000,MOP028,15.0,7.24,JHT910,0.0,0.0,,1,1990/PE/Ø15/L7.2/D,,0.0,PE,1990-01-01,1990-01-01,13332.0,36.50102669404517,128583.0,1002.0,1.6,4.6,0.9051440007557059,1.7300205338809036,1.2,1.0,1.05,2.608695652173913,1.126086956521739,1.1,0.0,2.444016274372672,100000.0,0.138603,0.3387479876768755,0.3387479876768755,1.9520470567455555,0.128583,0.01002,0200,,,,,,,,,
SPLY_LS,0200,SA002,91684,5011025300,336061985,6500000,MOP028,15.0,6.6,JHT910,0.0,0.0,,1,1993/PE/Ø15/L6.6/D,,0.0,PE,1993-01-01,1993-01-01,12236.0,33.50034223134839,128583.0,1002.0,1.6,4.6,0.9051440007557059,1.6700068446269678,1.2,1.0,1.05,2.608695652173913,1.126086956521739,1.1,0.0,2.359234371297375,100000.0,0.138603,0.3269969615649301,0.3269969615649301,2.0581323912437495,0.128583,0.01002,0200,,,,,,,,,
SPLY_LS,0200,SA002,92532,5011025300,336061965,6500000,MOP028,15.0,6.86,JHT910,0.0,0.0,,1,1900/PE/Ø15/L6.9/D,,0.0,PE,1900-01-01,1900-01-01,46204.0,126.4996577686516,128583.0,1002.0,1.6,4.6,0.9051440007557059,3.529993155373032,1.2,1.0,1.05,2.608695652173913,1.126086956521739,1.1,0.0,4.9868545206237105,100000.0,0.138603,0.6911929971220082,0.6911929971220082,0.446773917218206,0.128583,0.01002,0200,,,,,,,,,
SPLY_LS,0200,SA002,91807,5011025300,336061985,6500000,MOP028,15.0,6.7,JHT910,0.0,0.0,,1,1995/PE/Ø15/L6.7/D,,0.0,PE,1995-01-01,1995-01-01,11506.0,31.50171115674196,128583.0,1002.0,1.6,4.6,0.9051440007557059,1.6300342231348393,1.2,1.0,1.05,2.608695652173913,1.126086956521739,1.1,0.0,2.3027646730811653,100000.0,0.138603,0.3191700919830688,0.3191700919830688,2.1331256440313577,0.128583,0.01002,0200,,,,,,,,,
SPLY_LS,0200,SA002,56165,5011025300,336061995,6500000,MOP028,32.0,357.81,JHT910,0.0,0.0,,1,1900/PE/Ø32/L357.8/D,,0.0,PE,1900-01-01,1900-01-01,46204.0,126.4996577686516,128583.0,1002.0,1.6,4.6,0.9430282858405817,3.529993155373032,1.2,1.0,1.05,5.565217391304349,1.4956521739130435,1.1,0.0,6.90068843603131,100000.0,0.138603,0.9564561192992478,0.9564561192992478,0.04552627122366559,0.128583,0.01002,0200,,,,,,,,,
SPLY_LS,0200,SA002,300658,5011025300,336061994,6500000,MOP028,16.0,1.0,JHT910,0.0,0.0,WT2018000010,1,2018/PE/Ø16/L1.0/D,,0.0,PE,2018-05-25,2018-05-25,2961.0,8.106776180698152,128583.0,1002.0,1.6,4.6,0.9083709268125845,1.162135523613963,1.2,1.0,1.05,2.7826086956521743,1.1478260869565218,1.1,0.0,1.6794200108015738,100000.0,0.138603,0.23277265175713055,0.23277265175713055,3.2960373241929477,0.128583,0.01002,0200,,,,,,,,,
SPLY_LS,0200,SA002,300661,5011025300,336061995,6500000,MOP028,16.0,1.0,JHT910,0.0,0.0,WT2018000010,1,2018/PE/Ø16/L1.0/D,,0.0,PE,2018-05-25,2018-05-25,2961.0,8.106776180698152,128583.0,1002.0,1.6,4.6,0.9083709268125845,1.162135523613963,1.2,1.0,1.05,2.7826086956521743,1.1478260869565218,1.1,0.0,1.6794200108015738,100000.0,0.138603,0.23277265175713055,0.23277265175713055,3.2960373241929477,0.128583,0.01002,0200,,,,,,,,,
SPLY_LS,0200,SA002,81276,5011025300,336061975,6500000,MOP028,15.0,10.19,JHT910,0.0,0.0,,1,1996/PE/Ø15/L9.9/D,,0.0,PE,1996-01-01,1996-01-01,11141.0,30.50239561943874,128583.0,1002.0,1.6,4.6,0.9051440007557059,1.610047912388775,1.2,1.0,1.05,2.608695652173913,1.126086956521739,1.1,0.0,2.2745298239730602,100000.0,0.138603,0.3152566571921381,0.3152566571921381,2.1720186622118955,0.128583,0.01002,0200,,,,,,,,,
SPLY_LS,0200,SA002,600384,5011025300,336061963,6500000,MOP005,16.0,2.17,JHT910,0.0,0.0,WT2021080331,1,2020/PE/%%C16/L2.2/D--,,0.0,PE,2020-01-01,2020-01-01,2375.0,6.50239561943874,128583.0,1002.0,1.6,4.6,0.9083709268125845,1.1300479123887748,1.2,1.0,1.05,2.7826086956521743,1.1478260869565218,1.1,0.0,1.6330497077728687,100000.0,0.138603,0.22634558864644294,0.22634558864644294,3.4180229267115214,0.128583,0.01002,0200,,,,,,,,,
SPLY_LS,0200,SA002,600393,5011025300,336061973,6500000,MOP005,16.0,2.21,JHT910,0.0,0.0,WT2021080331,1,2020/PE/%%C16/L2.2/D--,,0.0,PE,2020-01-01,2020-01-01,2375.0,6.50239561943874,128583.0,1002.0,1.6,4.6,0.9083709268125845,1.1300479123887748,1.2,1.0,1.05,2.7826086956521743,1.1478260869565218,1.1,0.0,1.6330497077728687,100000.0,0.138603,0.22634558864644294,0.22634558864644294,3.4180229267115214,0.128583,0.01002,0200,,,,,,,,,
SPLY_LS,0200,SA002,600401,5011025300,336061963,6500000,MOP005,16.0,2.44,JHT910,0.0,0.0,WT2021080331,1,2020/PE/%%C16/L2.4/D--,,0.0,PE,2020-01-01,2020-01-01,2375.0,6.50239561943874,128583.0,1002.0,1.6,4.6,0.9083709268125845,1.1300479123887748,1.2,1.0,1.05,2.7826086956521743,1.1478260869565218,1.1,0.0,1.6330497077728687,100000.0,0.138603,0.22634558864644294,0.22634558864644294,3.4180229267115214,0.128583,0.01002,0200,,,,,,,,,
SPLY_LS,0200,SA002,600404,5011025300,336061963,6500000,MOP005,16.0,1.54,JHT910,0.0,0.0,WT2021080331,1,2020/PE/%%C16/L1.5/D--,,0.0,PE,2020-01-01,2020-01-01,2375.0,6.50239561943874,128583.0,1002.0,1.6,4.6,0.9083709268125845,1.1300479123887748,1.2,1.0,1.05,2.7826086956521743,1.1478260869565218,1.1,0.0,1.6330497077728687,100000.0,0.138603,0.22634558864644294,0.22634558864644294,3.4180229267115214,0.128583,0.01002,0200,,,,,,,,,
SPLY_LS,0200,SA002,600406,5011025300,336061963,6500000,MOP005,16.0,1.71,JHT910,0.0,0.0,WT2021080331,1,2020/PE/%%C16/L1.7/D--,,0.0,PE,2020-01-01,2020-01-01,2375.0,6.50239561943874,128583.0,1002.0,1.6,4.6,0.9083709268125845,1.1300479123887748,1.2,1.0,1.05,2.7826086956521743,1.1478260869565218,1.1,0.0,1.6330497077728687,100000.0,0.138603,0.22634558864644294,0.22634558864644294,3.4180229267115214,0.128583,0.01002,0200,,,,,,,,,
SPLY_LS,0200,SA002,600070,5011025300,336061964,6500000,MOP028,25.0,184.78,JHT910,0.0,0.0,,1,,,0.0,,2018-01-01,2018-01-01,3105.0,8.501026694045175,128583.0,1002.0,1.6,3.25,0.9306852819440055,1.1700205338809035,1.2,1.0,1.05,6.153846153846154,1.5692307692307694,3.0,0.0,6.4591436695987134,1000000.0,0.013860299999999999,0.08952566900373904,0.08952566900373904,10.169980756672537,0.0128583,0.001002,0200,,,,,,,,,
SPLY_LS,0200,SA002,600416,5011025300,336061973,6500000,MOP005,16.0,2.98,JHT910,0.0,0.0,WT2021080331,1,2020/PE/%%C16/L3.0/D--,,0.0,PE,2020-01-01,2020-01-01,2375.0,6.50239561943874,128583.0,1002.0,1.6,4.6,0.9083709268125845,1.1300479123887748,1.2,1.0,1.05,2.7826086956521743,1.1478260869565218,1.1,0.0,1.6330497077728687,100000.0,0.138603,0.22634558864644294,0.22634558864644294,3.4180229267115214,0.128583,0.01002,0200,,,,,,,,,
SPLY_LS,0200,SA002,600424,5011025300,336061973,6500000,MOP005,16.0,6.92,JHT910,0.0,0.0,WT2021080331,1,2020/PE/%%C16/L6.9/D--,,0.0,PE,2020-01-01,2020-01-01,2375.0,6.50239561943874,128583.0,1002.0,1.6,4.6,0.9083709268125845,1.1300479123887748,1.2,1.0,1.05,2.7826086956521743,1.1478260869565218,1.1,0.0,1.6330497077728687,100000.0,0.138603,0.22634558864644294,0.22634558864644294,3.4180229267115214,0.128583,0.01002,0200,,,,,,,,,
SPLY_LS,0200,SA002,600359,5011025300,336061973,6500000,MOP005,16.0,2.27,JHT910,0.0,0.0,WT2021080331,1,2020/PE/%%C16/L2.3/D--,,0.0,PE,2020-01-01,2020-01-01,2375.0,6.50239561943874,128583.0,1002.0,1.6,4.6,0.9083709268125845,1.1300479123887748,1.2,1.0,1.05,2.7826086956521743,1.1478260869565218,1.1,0.0,1.6330497077728687,100000.0,0.138603,0.22634558864644294,0.22634558864644294,3.4180229267115214,0.128583,0.01002,0200,,,,,,,,,
SPLY_LS,0200,SA002,600365,5011025300,336061973,6500000,MOP005,16.0,4.23,JHT910,0.0,0.0,WT2021080331,1,2020/PE/%%C16/L4.2/D--,,0.0,PE,2020-01-01,2020-01-01,2375.0,6.50239561943874,128583.0,1002.0,1.6,4.6,0.9083709268125845,1.1300479123887748,1.2,1.0,1.05,2.7826086956521743,1.1478260869565218,1.1,0.0,1.6330497077728687,100000.0,0.138603,0.22634558864644294,0.22634558864644294,3.4180229267115214,0.128583,0.01002,0200,,,,,,,,,
SPLY_LS,0200,SA002,600368,5011025300,336061974,6500000,MOP005,16.0,1.47,JHT910,0.0,0.0,WT2021080331,1,2020/PE/%%C16/L1.5/D--,,0.0,PE,2020-01-01,2020-01-01,2375.0,6.50239561943874,128583.0,1002.0,1.6,4.6,0.9083709268125845,1.1300479123887748,1.2,1.0,1.05,2.7826086956521743,1.1478260869565218,1.1,0.0,1.6330497077728687,100000.0,0.138603,0.22634558864644294,0.22634558864644294,3.4180229267115214,0.128583,0.01002,0200,,,,,,,,,
SPLY_LS,0200,SA002,600369,5011025300,336061974,6500000,MOP005,16.0,3.7,JHT910,0.0,0.0,WT2021080331,1,2020/PE/%%C16/L3.7/D--,,0.0,PE,2020-01-01,2020-01-01,2375.0,6.50239561943874,128583.0,1002.0,1.6,4.6,0.9083709268125845,1.1300479123887748,1.2,1.0,1.05,2.7826086956521743,1.1478260869565218,1.1,0.0,1.6330497077728687,100000.0,0.138603,0.22634558864644294,0.22634558864644294,3.4180229267115214,0.128583,0.01002,0200,,,,,,,,,
SPLY_LS,0200,SA002,600371,5011025300,336061974,6500000,MOP005,16.0,4.85,JHT910,0.0,0.0,WT2021080331,1,2020/PE/%%C16/L4.9/D--,,0.0,PE,2020-01-01,2020-01-01,2375.0,6.50239561943874,128583.0,1002.0,1.6,4.6,0.9083709268125845,1.1300479123887748,1.2,1.0,1.05,2.7826086956521743,1.1478260869565218,1.1,0.0,1.6330497077728687,100000.0,0.138603,0.22634558864644294,0.22634558864644294,3.4180229267115214,0.128583,0.01002,0200,,,,,,,,,
SPLY_LS,0200,SA002,600376,5011025300,336061964,6500000,MOP005,16.0,1.29,JHT910,0.0,0.0,WT2021080331,1,2020/PE/%%C16/L1.3/D--,,0.0,PE,2020-01-01,2020-01-01,2375.0,6.50239561943874,128583.0,1002.0,1.6,4.6,0.9083709268125845,1.1300479123887748,1.2,1.0,1.05,2.7826086956521743,1.1478260869565218,1.1,0.0,1.6330497077728687,100000.0,0.138603,0.22634558864644294,0.22634558864644294,3.4180229267115214,0.128583,0.01002,0200,,,,,,,,,
SPLY_LS,0200,SA002,600378,5011025300,336061964,6500000,MOP005,16.0,4.27,JHT910,0.0,0.0,WT2021080331,1,2020/PE/%%C16/L4.3/D--,,0.0,PE,2020-01-01,2020-01-01,2375.0,6.50239561943874,128583.0,1002.0,1.6,4.6,0.9083709268125845,1.1300479123887748,1.2,1.0,1.05,2.7826086956521743,1.1478260869565218,1.1,0.0,1.6330497077728687,100000.0,0.138603,0.22634558864644294,0.22634558864644294,3.4180229267115214,0.128583,0.01002,0200,,,,,,,,,
SPLY_LS,0200,SA002,307702,5011025300,336061983,6500000,MOP028,13.0,2.03,JHT910,0.0,0.0,WT2022080425,1,1900/PE/Ø13/L2.0/D,,0.0,PE,1900-01-01,1900-01-01,46204.0,126.4996577686516,128583.0,1002.0,1.6,4.6,0.8979889585736722,3.529993155373032,1.2,1.0,1.05,2.2608695652173916,1.0826086956521739,1.1,0.0,4.756413481335472,100000.0,0.138603,0.6592531777535404,0.6592531777535404,0.5168679253205611,0.128583,0.01002,0200,,,,,,,,,
SPLY_LS,0200,SA002,307703,5011025300,336061983,6500000,MOP028,13.0,6.29,JHT910,0.0,0.0,WT2022080425,1,1900/PE/Ø13/L6.3/D,,0.0,PE,1900-01-01,1900-01-01,46204.0,126.4996577686516,128583.0,1002.0,1.6,4.6,0.8979889585736722,3.529993155373032,1.2,1.0,1.05,2.2608695652173916,1.0826086956521739,1.1,0.0,4.756413481335472,100000.0,0.138603,0.6592531777535404,0.6592531777535404,0.5168679253205611,0.128583,0.01002,0200,,,,,,,,,
SPLY_LS,0200,SA002,306881,5011025300,336061983,6500000,MOP028,13.0,3.87,JHT910,0.0,0.0,WT2022080425,1,1900/PE/Ø13/L3.9/D,,0.0,PE,1900-01-01,1900-01-01,46204.0,126.4996577686516,128583.0,1002.0,1.6,4.6,0.8979889585736722,3.529993155373032,1.2,1.0,1.05,2.2608695652173916,1.0826086956521739,1.1,0.0,4.756413481335472,100000.0,0.138603,0.6592531777535404,0.6592531777535404,0.5168679253205611,0.128583,0.01002,0200,,,,,,,,,
SPLY_LS,0200,SA002,306883,5011025300,336061983,6500000,MOP028,13.0,4.83,JHT910,0.0,0.0,WT2022080425,1,1900/PE/Ø13/L4.8/D,,0.0,PE,1900-01-01,1900-01-01,46204.0,126.4996577686516,128583.0,1002.0,1.6,4.6,0.8979889585736722,3.529993155373032,1.2,1.0,1.05,2.2608695652173916,1.0826086956521739,1.1,0.0,4.756413481335472,100000.0,0.138603,0.6592531777535404,0.6592531777535404,0.5168679253205611,0.128583,0.01002,0200,,,,,,,,,
SPLY_LS,0200,SA002,306785,5011025300,336061964,6500000,MOP028,13.0,2.5,JHT910,0.0,0.0,WT2022080425,1,1900/PE/Ø13/L2.5/D,,0.0,PE,1900-01-01,1900-01-01,46204.0,126.4996577686516,128583.0,1002.0,1.6,4.6,0.8979889585736722,3.529993155373032,1.2,1.0,1.05,2.2608695652173916,1.0826086956521739,1.1,0.0,4.756413481335472,100000.0,0.138603,0.6592531777535404,0.6592531777535404,0.5168679253205611,0.128583,0.01002,0200,,,,,,,,,
SPLY_LS,0200,SA002,306639,5011025300,336061954,6500000,MOP028,13.0,2.59,JHT910,0.0,0.0,WT2022080425,1,1900/PE/Ø13/L2.6/D,,0.0,PE,1900-01-01,1900-01-01,46204.0,126.4996577686516,128583.0,1002.0,1.6,4.6,0.8979889585736722,3.529993155373032,1.2,1.0,1.05,2.2608695652173916,1.0826086956521739,1.1,0.0,4.756413481335472,100000.0,0.138603,0.6592531777535404,0.6592531777535404,0.5168679253205611,0.128583,0.01002,0200,,,,,,,,,
SPLY_LS,0200,SA002,306968,5011025300,336061963,6500000,MOP028,13.0,5.97,JHT910,0.0,0.0,WT2022080425,1,1900/PE/Ø13/L6.0/D,,0.0,PE,1900-01-01,1900-01-01,46204.0,126.4996577686516,128583.0,1002.0,1.6,4.6,0.8979889585736722,3.529993155373032,1.2,1.0,1.05,2.2608695652173916,1.0826086956521739,1.1,0.0,4.756413481335472,100000.0,0.138603,0.6592531777535404,0.6592531777535404,0.5168679253205611,0.128583,0.01002,0200,,,,,,,,,
