FTR_CDE,FTR_IDN,HJD_CDE,BJD_CDE,SHT_NUM,MNG_CDE,IST_YMD,SAA_CDE,MOP_CDE,STD_DIP,BYC_LEN,JHT_CDE,LOW_DEP,HGH_DEP,CNT_NUM,PIP_LBL,AVG_DEP,SYS_CHK,IQT_CDE,SHAPE_LEN,MNF
SA002,303172,5011056000,5011010600,336071175,6500000,19970429,SAA005,MOP032,15.0,3.05,JHT904,0.0,0.0,WT2021080329,1997/HI-3P/Ø15/L3.1/D,0.0,1,IQT004,3.04781026312,62
SA002,303530,5011056000,5011010600,336071174,6500000,20020608,SAA005,MOP000,15.0,4.81,JHT000,0.0,0.0,WT2021080329,2002//Ø15/L4.8/D,0.0,1,IQT000,4.81174027165,62
SA002,303201,5011056000,5011010600,336071174,6500000,20101008,SAA005,MOP032,15.0,9.49,JHT904,0.0,0.0,WT2021080329,2010/HI-3P/Ø15/L9.5/D,0.0,1,IQT004,9.48709658642,62
SA002,303449,5011056000,5011010600,336071174,6500000,19971110,SAA005,MOP032,15.0,10.73,JHT904,0.0,0.0,WT2021080329,1997/HI-3P/Ø15/L10.7/D,0.0,1,IQT004,10.72527617000,62
SA002,303454,5011056000,5011010600,336071175,6500000,19971020,SAA005,MOP032,15.0,1.18,JHT904,0.0,0.0,WT2021080329,1997/HI-3P/Ø15/L1.2/D,0.0,1,IQT004,1.18072933393,62
SA002,303814,5011056000,5011010600,336071174,6500000,20030618,SAA005,MOP032,15.0,13.13,JHT904,0.0,0.0,WT2021080329,2003/HI-3P/Ø15/L13.1/D,0.0,1,IQT004,13.13345464380,62
SA002,303816,5011056000,5011010600,336071175,6500000,20001204,SAA005,MOP002,15.0,1.84,JHT903,0.0,0.0,WT2021080329,2000/SP/Ø15/L1.8/D,0.0,1,IQT904,1.83502885037,62
SA002,303904,5011056000,5011010600,336071164,6500000,20040512,SAA005,MOP002,15.0,1.81,JHT903,0.0,0.0,WT2021080329,2004/SP/Ø15/L1.8/D,0.0,1,IQT904,1.81421611042,62
SA002,303641,5011056000,5011010600,336071164,6500000,20020906,SAA005,MOP032,15.0,17.69,JHT904,0.0,0.0,WT2021080329,2002/HI-3P/Ø15/L17.7/D,0.0,1,IQT004,17.68600311110,62
SA002,302988,5011056000,5011010600,336071164,6500000,19880229,SAA005,MOP002,15.0,0.62,JHT903,0.0,0.0,WT2021080329,1988/SP/Ø15/L0.6/D,0.0,1,IQT904,0.62458155592,62
SA002,302998,5011056000,5011010600,336071175,6500000,20030618,SAA005,MOP032,15.0,2.23,JHT904,0.0,0.0,WT2021080329,2003/HI-3P/Ø15/L2.2/D,0.0,1,IQT004,2.22737985086,62
SA002,302876,5011056000,5011010600,336071174,6500000,20021131,SAA005,MOP032,15.0,1.38,JHT904,0.0,0.0,WT2021080329,2002/HI-3P/Ø15/L1.4/D,0.0,1,IQT004,1.37650631673,62
SA002,302878,5011056000,5011010600,336071174,6500000,19950218,SAA005,MOP002,15.0,2.39,JHT903,0.0,0.0,WT2021080329,1995/SP/Ø15/L2.4/D,0.0,1,IQT904,2.39417710289,62
SA002,303005,5011056000,5011010600,336071165,6500000,19960112,SAA005,MOP002,20.0,4.81,JHT903,0.0,0.0,WT2021080329,1996/SP/Ø20/L4.8/D,0.0,1,IQT904,4.81160363656,62
SA002,303213,5011056000,5011010600,336071164,6500000,19000101,SAA005,MOP032,15.0,2.98,JHT904,0.0,0.0,WT2021080329,1900/HI-3P/Ø15/L3/D,0.0,1,IQT004,2.97821466900,62
SA002,303410,5011056000,5011010600,336071164,6500000,20030618,SAA005,MOP032,15.0,2.0,JHT904,0.0,0.0,WT2021080329,2003/HI-3P/Ø15/L2/D,0.0,1,IQT004,1.99931513274,62
SA002,303459,5011056000,5011010600,336071174,6500000,20021131,SAA005,MOP032,15.0,10.36,JHT904,0.0,0.0,WT2021080329,2002/HI-3P/Ø15/L10.4/D,0.0,1,IQT004,10.35643341120,62
SA002,303460,5011056000,5011010600,336071165,6500000,19971020,SAA005,MOP032,25.0,1.91,JHT904,0.0,0.0,WT2021080329,1997/HI-3P/Ø25/L1.9/D,0.0,1,IQT004,1.91498659003,62
SA006,303016,5011051000,5011010100,336071175,6500000,19971211,SAA005,MOP032,15.0,5.36,JHT904,0.0,0.0,WT2021080329,1997/HI-3P/Ø15/L5.4/D,0.0,1,IQT004,5.35510277119,62
SA006,303018,5011059000,5011010700,336071165,6500000,19980425,SAA005,MOP032,15.0,0.27,JHT904,0.0,0.0,WT2021080329,1998/HI-3P/Ø15/L0.3/D,0.0,1,IQT004,0.27066769294,62
SA002,303021,5011056000,5011010600,336071174,6500000,20101008,SAA005,MOP032,15.0,2.08,JHT904,0.0,0.0,WT2021080329,2010/HI-3P/Ø15/L2.1/D,0.0,1,IQT004,2.08389059214,62
SA002,303469,5011056000,5011010600,336071164,6500000,19940101,SAA005,MOP921,25.0,4.84,JHT092,0.0,0.0,WT2021080329,1994/PFP/Ø25/L4.8/D,0.0,1,IQT004,4.83787825628,62
SA002,303470,5011056000,5011010600,336071164,6500000,19940101,SAA005,MOP921,25.0,1.88,JHT092,0.0,0.0,WT2021080329,1994/PFP/Ø25/L1.9/D,0.0,1,IQT004,1.88196838443,62
SA002,303588,5011056000,5011010600,336071165,6500000,19880229,SAA005,MOP002,15.0,3.86,JHT903,0.0,0.0,WT2021080329,1988/SP/Ø15/L3.9/D,0.0,1,IQT904,3.86403218413,62
SA002,303663,5011056000,5011010600,336071164,6500000,19910209,SAA005,MOP002,15.0,3.18,JHT903,0.0,0.0,WT2021080329,1991/SP/Ø15/L3.2/D,0.0,1,IQT904,3.17532628875,62
SA002,303784,5011056000,5011010600,336071175,6500000,19970429,SAA005,MOP032,15.0,1.92,JHT904,0.0,0.0,WT2021080329,1997/HI-3P/Ø15/L1.9/D,0.0,1,IQT004,1.91784149501,62
SA002,303785,5011056000,5011010600,336071165,6500000,19980827,SAA005,MOP002,15.0,1.63,JHT903,0.0,0.0,WT2021080329,1998/SP/Ø15/L1.6/D,0.0,1,IQT904,1.63461952760,62
SA002,302893,5011056000,5011010600,336071174,6500000,20081223,SAA005,MOP032,15.0,1.77,JHT904,0.0,0.0,WT2021080329,2008/HI-3P/Ø15/L1.8/D,0.0,1,IQT004,1.77399267191,62
SA002,302969,5011056000,5011010600,336071175,6500000,19770101,SAA005,MOP002,15.0,3.99,JHT903,0.0,0.0,WT2021080329,1977/SP/Ø15/L4/D,0.0,1,IQT904,3.99326086426,62
SA002,302974,5011056000,5011010600,336071174,6500000,19971110,SAA005,MOP032,15.0,6.91,JHT904,0.0,0.0,WT2021080329,1997/HI-3P/Ø15/L6.9/D,0.0,1,IQT004,6.91409784426,62
SA002,303245,5011056000,5011010600,336071164,6500000,19910209,SAA005,MOP002,15.0,1.86,JHT903,0.0,0.0,WT2021080329,1991/SP/Ø15/L1.9/D,0.0,1,IQT904,1.86237208641,62
SA002,303248,5011056000,5011010600,336071175,6500000,19970429,SAA005,MOP032,15.0,8.24,JHT904,0.0,0.0,WT2021080329,1997/HI-3P/Ø15/L8.2/D,0.0,1,IQT004,8.23854056250,62
SA002,303593,5011056000,5011010600,336071174,6500000,20001125,SAA005,MOP002,15.0,2.4,JHT903,0.0,0.0,WT2021080329,2000/SP/Ø15/L2.4/D,0.0,1,IQT904,2.39534966132,62
SA002,303611,5011056000,5011010600,336071174,6500000,20001016,SAA005,MOP002,15.0,1.97,JHT903,0.0,0.0,WT2021080329,2000/SP/Ø15/L2/D,0.0,1,IQT904,1.96731619218,62
SA002,303310,5011056000,5011010600,336071164,6500000,20030618,SAA005,MOP032,15.0,1.13,JHT904,0.0,0.0,WT2021080329,2003/HI-3P/Ø15/L1.1/D,0.0,1,IQT004,1.13224598034,62
SA002,303672,5011056000,5011010600,336071175,6500000,19971211,SAA005,MOP032,15.0,1.89,JHT904,0.0,0.0,WT2021080329,1997/HI-3P/Ø15/L1.9/D,0.0,1,IQT004,1.88845799530,62
SA002,302983,5011056000,5011010600,336071175,6500000,19930825,SAA005,MOP002,15.0,0.54,JHT903,0.0,0.0,WT2021080329,1993/SP/Ø15/L0.5/D,0.0,1,IQT904,0.54300368323,62
SA002,303364,5011056000,5011010600,336071164,6500000,20030618,SAA005,MOP032,15.0,15.59,JHT904,0.0,0.0,WT2021080329,2003/HI-3P/Ø15/L15.6/D,0.0,1,IQT004,15.58581178510,62
SA002,303865,5011056000,5011010600,336071175,6500000,19970429,SAA005,MOP032,15.0,1.68,JHT904,0.0,0.0,WT2021080329,1997/HI-3P/Ø15/L1.7/D,0.0,1,IQT004,1.68064336491,62
SA002,303620,5011056000,5011010600,336071174,6500000,19971110,SAA005,MOP032,15.0,2.16,JHT904,0.0,0.0,WT2021080329,1997/HI-3P/Ø15/L2.2/D,0.0,1,IQT004,2.15545597960,62
SA002,303984,5011056000,5011010600,336071165,6500000,19000101,SAA005,MOP002,15.0,4.17,JHT903,0.0,0.0,WT2021080329,1900/SP/Ø15/L4.2/D,0.0,1,IQT904,4.16660257284,62
SA002,303682,5011056000,5011010600,336071174,6500000,20081223,SAA005,MOP032,15.0,1.34,JHT904,0.0,0.0,WT2021080329,2008/HI-3P/Ø15/L1.3/D,0.0,1,IQT004,1.33808893576,62
SA002,303871,5011056000,5011010600,336071165,6500000,19880229,SAA005,MOP002,15.0,1.17,JHT903,0.0,0.0,WT2021080329,1988/SP/Ø15/L1.2/D,0.0,1,IQT904,1.16922593197,62
SA002,303991,5011056000,5011010600,336071165,6500000,20010711,SAA005,MOP032,15.0,2.9,JHT904,0.0,0.0,WT2021080329,2001/HI-3P/Ø15/L2.9/D,0.0,1,IQT004,2.90184689465,62
SA002,302920,5011051000,5011010100,336071175,6500000,19971211,SAA005,MOP032,15.0,2.3,JHT904,0.0,0.0,WT2021080329,1997/HI-3P/Ø15/L2.3/D,0.0,1,IQT004,2.30391084897,62
SA002,302923,5011056000,5011010600,336071165,6500000,19880229,SAA005,MOP002,20.0,5.23,JHT903,0.0,0.0,WT2021080329,1988/SP/Ø20/L5.2/D,0.0,1,IQT904,5.23387887913,62
SA002,302924,5011056000,5011010600,336071175,6500000,19970429,SAA005,MOP032,15.0,1.49,JHT904,0.0,0.0,WT2021080329,1997/HI-3P/Ø15/L1.5/D,0.0,1,IQT004,1.48834454856,62
SA002,303134,5011056000,5011010600,336071165,6500000,19000101,SAA005,MOP002,15.0,3.0,JHT903,0.0,0.0,WT2021080329,1900/SP/Ø15/L3/D,0.0,1,IQT904,2.99658071809,62
SA002,303139,5011056000,5011010600,336071174,6500000,19000101,SAA005,MOP002,15.0,1.44,JHT903,0.0,0.0,WT2021080329,1900/SP/Ø15/L1.4/D,0.0,1,IQT904,1.44023366160,62
SA002,303253,5011056000,5011010600,336071174,6500000,20101008,SAA005,MOP032,15.0,1.38,JHT904,0.0,0.0,WT2021080329,2010/HI-3P/Ø15/L1.4/D,0.0,1,IQT004,1.38123714112,62
SA002,303255,5011056000,5011010600,336071175,6500000,20020622,SAA005,MOP032,15.0,2.43,JHT904,0.0,0.0,WT2021080329,2002/HI-3P/Ø15/L2.4/D,0.0,1,IQT004,2.42544387690,62
SA002,303256,5011056000,5011010600,336071175,6500000,19970429,SAA005,MOP032,15.0,2.61,JHT904,0.0,0.0,WT2021080329,1997/HI-3P/Ø15/L2.6/D,0.0,1,IQT004,2.60663619600,62
SA002,303262,5011056000,5011010600,336071175,6500000,19970429,SAA005,MOP032,20.0,7.13,JHT904,0.0,0.0,WT2021080329,1997/HI-3P/Ø20/L7.1/D,0.0,1,IQT004,7.13279125728,62
SA002,303320,5011056000,5011010600,336071164,6500000,20020606,SAA005,MOP002,15.0,10.57,JHT903,0.0,0.0,WT2021080329,2002/SP/Ø15/L10.6/D,0.0,1,IQT904,10.56524716650,62
SA002,303329,5011056000,5011010600,336071165,6500000,20010516,SAA005,MOP002,15.0,0.7,JHT903,0.0,0.0,WT2021080329,2001/SP/Ø15/L0.7/D,0.0,1,IQT904,0.69515009761,62
SA002,303265,5011056000,5011010600,336071165,6500000,19000101,SAA005,MOP002,20.0,2.35,JHT903,0.0,0.0,WT2021080329,1900/SP/Ø20/L2.4/D,0.0,1,IQT904,2.35133951611,62
SA002,303515,5011056000,5011010600,336071174,6500000,20020604,SAA005,MOP002,15.0,1.17,JHT903,0.0,0.0,WT2021080329,2002/SP/Ø15/L1.2/D,0.0,1,IQT904,1.16679561192,62
SA002,303538,5011056000,5011010600,336071164,6500000,19900216,SAA005,MOP002,15.0,2.0,JHT903,0.0,0.0,WT2021080329,1990/SP/Ø15/L2/D,0.0,1,IQT904,1.99784835847,62
SA002,303543,5011056000,5011010600,336071165,6500000,19000101,SAA005,MOP002,15.0,3.61,JHT903,0.0,0.0,WT2021080329,1900/SP/Ø15/L3.6/D,0.0,1,IQT904,3.61391380639,62
SA002,303701,5011051000,5011010100,336071175,6500000,19971211,SAA005,MOP032,15.0,4.18,JHT904,0.0,0.0,WT2021080329,1997/HI-3P/Ø15/L4.2/D,0.0,1,IQT004,4.17959525792,62
SA002,303707,5011056000,5011010600,336071175,6500000,19970429,SAA005,MOP032,15.0,1.56,JHT904,0.0,0.0,WT2021080329,1997/HI-3P/Ø15/L1.6/D,0.0,1,IQT004,1.56228929459,62
SA002,303077,5011056000,5011010600,336071175,6500000,20010628,SAA005,MOP032,15.0,0.52,JHT904,0.0,0.0,WT2021080329,2001/HI-3P/Ø15/L0.5/D,0.0,1,IQT004,0.51933033803,62
SA002,303971,5011056000,5011010600,336071165,6500000,19000101,SAA005,MOP002,15.0,3.76,JHT903,0.0,0.0,WT2021080329,1900/SP/Ø15/L3.8/D,0.0,1,IQT904,3.76201175968,62
SA002,303978,5011056000,5011010600,336071174,6500000,20011130,SAA005,MOP002,15.0,11.57,JHT903,0.0,0.0,WT2021080329,2001/SP/Ø15/L11.6/D,0.0,1,IQT904,11.57064958930,62
SA002,303438,5011056000,5011010600,336071164,6500000,20030618,SAA005,MOP032,15.0,0.43,JHT904,0.0,0.0,WT2021080329,2003/HI-3P/Ø15/L0.4/D,0.0,1,IQT004,0.43413937854,62
SA002,303440,5011056000,5011010600,336071165,6500000,19980602,SAA005,MOP032,15.0,6.37,JHT904,0.0,0.0,WT2021080329,1998/HI-3P/Ø15/L6.4/D,0.0,1,IQT004,6.37135346689,62
SA002,303441,5011056000,5011010600,336071174,6500000,19971110,SAA005,MOP032,15.0,1.95,JHT904,0.0,0.0,WT2021080329,1997/HI-3P/Ø15/L2/D,0.0,1,IQT004,1.95448740083,62
SA002,303444,5011056000,5011010600,336071175,6500000,19000101,SAA005,MOP002,15.0,1.63,JHT903,0.0,0.0,WT2021080329,1900/SP/Ø15/L1.6/D,0.0,1,IQT904,1.63264949086,62
SA002,303161,5011056000,5011010600,336071175,6500000,20010628,SAA005,MOP032,15.0,2.58,JHT904,0.0,0.0,WT2021080329,2001/HI-3P/Ø15/L2.6/D,0.0,1,IQT004,2.58173314308,62
SA002,303182,5011056000,5011010600,336071174,6500000,19000101,SAA005,MOP002,15.0,4.19,JHT903,0.0,0.0,WT2021080329,1900/SP/Ø15/L4.2/D,0.0,1,IQT904,4.18545385830,62
SA002,303185,5011056000,5011010600,336071164,6500000,20020608,SAA005,MOP002,15.0,5.11,JHT903,0.0,0.0,WT2021080329,2002/SP/Ø15/L5.1/D,0.0,1,IQT904,5.11260281266,62
SA002,304162,5011056000,5011010600,336071165,6500000,19971211,SAA005,MOP032,15.0,2.42,JHT904,0.0,0.0,WT2021080329,1997/HI-3P/Ø15/L2.4/D,0.0,1,IQT004,2.41979854533,62
SA002,304258,5011056000,5011010600,336071175,6500000,19970429,SAA005,MOP032,15.0,5.67,JHT904,0.0,0.0,WT2021080329,1997/HI-3P/Ø15/L5.7/D,0.0,1,IQT004,5.66954222138,62
SA002,304078,5011056000,5011010600,336071175,6500000,19910219,SAA005,MOP002,15.0,1.88,JHT903,0.0,0.0,WT2021080329,1991/SP/Ø15/L1.9/D,0.0,1,IQT904,1.88442400749,62
SA002,304083,5011056000,5011010600,336071164,6500000,20021212,SAA005,MOP032,15.0,2.6,JHT904,0.0,0.0,WT2021080329,2002/HI-3P/Ø15/L2.6/D,0.0,1,IQT004,2.59536587016,62
SA002,304095,5011056000,5011010600,336071174,6500000,19971110,SAA005,MOP032,15.0,4.29,JHT904,0.0,0.0,WT2021080329,1997/HI-3P/Ø15/L4.3/D,0.0,1,IQT004,4.29166191119,62
SA002,304167,5011056000,5011010600,336071174,6500000,20030618,SAA005,MOP032,15.0,9.55,JHT904,0.0,0.0,WT2021080329,2003/HI-3P/Ø15/L9.6/D,0.0,1,IQT004,9.55171423929,62
SA002,304182,5011056000,5011010600,336071165,6500000,19000101,SAA005,MOP002,15.0,4.64,JHT903,0.0,0.0,WT2021080329,1900/SP/Ø15/L4.6/D,0.0,1,IQT904,4.63981032341,62
SA002,304262,5011056000,5011010600,336071174,6500000,19971110,SAA005,MOP032,15.0,2.54,JHT904,0.0,0.0,WT2021080329,1997/HI-3P/Ø15/L2.5/D,0.0,1,IQT004,2.53786367640,62
SA002,304361,5011056000,5011010600,336071165,6500000,20020612,SAA005,MOP002,15.0,0.43,JHT903,0.0,0.0,WT2021080329,2002/SP/Ø15/L0.4/D,0.0,1,IQT904,0.43144711825,62
SA002,304108,5011056000,5011010600,336071174,6500000,19970119,SAA005,MOP002,15.0,2.1,JHT903,0.0,0.0,WT2021080329,1997/SP/Ø15/L2.1/D,0.0,1,IQT904,2.10157893023,62
SA002,304470,5011056000,5011010600,336071164,6500000,20030618,SAA005,MOP032,15.0,0.5,JHT904,0.0,0.0,WT2021080329,2003/HI-3P/Ø15/L0.5/D,0.0,1,IQT004,0.50328918129,62
SA002,304186,5011056000,5011010600,336071174,6500000,19980209,SAA005,MOP002,15.0,3.07,JHT903,0.0,0.0,WT2021080329,1998/SP/Ø15/L3.1/D,0.0,1,IQT904,3.07076736338,62
SA002,304006,5011056000,5011010600,336071164,6500000,19970101,SAA005,MOP032,15.0,3.99,JHT904,0.0,0.0,WT2021080329,1997/HI-3P/Ø15/L4/D,0.0,1,IQT004,3.99021062101,62
SA002,304484,5011056000,5011010600,336071164,6500000,20020602,SAA005,MOP002,15.0,2.17,JHT903,0.0,0.0,WT2021080329,2002/SP/Ø15/L2.2/D,0.0,1,IQT904,2.17494747063,62
SA002,304018,5011056000,5011010600,336071164,6500000,20020906,SAA005,MOP002,15.0,15.08,JHT903,0.0,0.0,WT2021080329,2002/SP/Ø15/L15.1/D,0.0,1,IQT904,15.08361957890,62
SA002,304384,5011056000,5011010600,336071164,6500000,20000703,SAA005,MOP032,15.0,3.08,JHT904,0.0,0.0,WT2021080329,2000/HI-3P/Ø15/L3.1/D,0.0,1,IQT004,3.08446446638,62
SA002,304387,5011056000,5011010600,336071164,6500000,20020906,SAA005,MOP032,25.0,12.91,JHT904,0.0,0.0,WT2021080329,2002/HI-3P/Ø25/L12.9/D,0.0,1,IQT004,12.91157224350,62
SA002,304388,5011056000,5011010600,336071164,6500000,19910209,SAA005,MOP002,15.0,3.53,JHT903,0.0,0.0,WT2021080329,1991/SP/Ø15/L3.5/D,0.0,1,IQT904,3.53435551409,62
SA002,304389,5011056000,5011010600,336071164,6500000,19820101,SAA005,MOP002,15.0,3.48,JHT903,0.0,0.0,WT2021080329,1982/SP/Ø15/L3.5/D,0.0,1,IQT904,3.47891425160,62
SA002,304088,5011056000,5011010600,336071165,6500000,20030520,SAA005,MOP002,15.0,1.87,JHT903,0.0,0.0,WT2021080329,2003/SP/Ø15/L1.9/D,0.0,1,IQT904,1.86765796727,62
SA002,304446,5011056000,5011010600,336071164,6500000,19880229,SAA005,MOP002,15.0,1.86,JHT903,0.0,0.0,WT2021080329,1988/SP/Ø15/L1.9/D,0.0,1,IQT904,1.86099548629,62
SA002,304202,5011056000,5011010600,336071165,6500000,19000101,SAA005,MOP002,15.0,2.61,JHT903,0.0,0.0,WT2021080329,1900/SP/Ø15/L2.6/D,0.0,1,IQT904,2.60515514500,62
SA002,304203,5011056000,5011010600,336071165,6500000,19941222,SAA005,MOP921,15.0,5.08,JHT092,0.0,0.0,WT2021080329,1994/PFP/Ø15/L5.1/D,0.0,1,IQT004,5.08406153670,62
SA002,304285,5011051000,5011010100,336071175,6500000,19971211,SAA005,MOP032,15.0,2.2,JHT904,0.0,0.0,WT2021080329,1997/HI-3P/Ø15/L2.2/D,0.0,1,IQT004,2.19698277645,62
SA002,304293,5011056000,5011010600,336071165,6500000,19971217,SAA005,MOP032,20.0,0.77,JHT904,0.0,0.0,WT2021080329,1997/HI-3P/Ø20/L0.8/D,0.0,1,IQT004,0.76812759357,62
SA002,304295,5011056000,5011010600,336071174,6500000,20001125,SAA005,MOP002,15.0,1.48,JHT903,0.0,0.0,WT2021080329,2000/SP/Ø15/L1.5/D,0.0,1,IQT904,1.48107526693,62
SA002,304307,5011056000,5011010600,336071164,6500000,20020906,SAA005,MOP032,15.0,1.93,JHT904,0.0,0.0,WT2021080329,2002/HI-3P/Ø15/L1.9/D,0.0,1,IQT004,1.92769823365,62
SA002,304393,5011056000,5011010600,336071164,6500000,20001022,SAA005,MOP002,15.0,0.16,JHT903,0.0,0.0,WT2021080329,2000/SP/Ø15/L0.2/D,0.0,1,IQT904,0.15536338050,62
SA002,304399,5011056000,5011010600,336071174,6500000,20001016,SAA005,MOP002,15.0,1.58,JHT903,0.0,0.0,WT2021080329,2000/SP/Ø15/L1.6/D,0.0,1,IQT904,1.58015005142,62
SA002,304402,5011056000,5011010600,336071174,6500000,20130912,SAA005,MOP032,25.0,0.99,JHT904,0.0,0.0,WT2021080329,2013/HI-3P/Ø25/L1/D,0.0,1,IQT004,0.99316756447,62
SA002,304459,5011056000,5011010600,336071165,6500000,19930825,SAA005,MOP002,15.0,8.84,JHT903,0.0,0.0,WT2021080329,1993/SP/Ø15/L8.8/D,0.0,1,IQT904,8.84303920606,62
SA002,304461,5011056000,5011010600,336071165,6500000,19980602,SAA005,MOP032,15.0,25.8,JHT904,0.0,0.0,WT2021080329,1998/HI-3P/Ø15/L25.8/D,0.0,1,IQT004,25.79802529240,62
SA002,304213,5011056000,5011010600,336071174,6500000,19981027,SAA005,MOP032,15.0,2.3,JHT904,0.0,0.0,WT2021080329,1998/HI-3P/Ø15/L2.3/D,0.0,1,IQT004,2.30108778624,62
SA002,303917,5011056000,5011010600,336071164,6500000,19910209,SAA005,MOP002,32.0,17.54,JHT903,0.0,0.0,WT2021080329,1991/SP/Ø32/L17.5/D,0.0,1,IQT904,17.54491395750,62
SA002,304004,5011056000,5011010600,336071174,6500000,20001120,SAA005,MOP032,40.0,13.76,JHT904,0.0,0.0,WT2021080329,2000/HI-3P/Ø40/L13.8/D,0.0,1,IQT004,13.75513586840,62
SA002,304028,5011056000,5011010600,336071164,6500000,19000101,SAA005,MOP032,15.0,1.43,JHT904,0.0,0.0,WT2021080329,1900/HI-3P/Ø15/L1.4/D,0.0,1,IQT004,1.43347305521,62
SA002,304036,5011056000,5011010600,336071165,6500000,19971217,SAA005,MOP032,25.0,6.66,JHT904,0.0,0.0,WT2021080329,1997/HI-3P/Ø25/L6.7/D,0.0,1,IQT004,6.66388482794,62
SA002,304231,5011056000,5011010600,336071175,6500000,19970101,SAA005,MOP032,15.0,3.78,JHT904,0.0,0.0,WT2021080329,1997/HI-3P/Ø15/L3.8/D,0.0,1,IQT004,3.77788362446,62
SA002,304326,5011056000,5011010600,336071165,6500000,20130830,SAA005,MOP032,25.0,0.37,JHT904,0.0,0.0,WT2021080329,2013/HI-3P/Ø25/L0.4/D,0.0,1,IQT004,0.36553842479,62
SA002,304333,5011056000,5011010600,336071175,6500000,20001204,SAA005,MOP002,15.0,0.46,JHT903,0.0,0.0,WT2021080329,2000/SP/Ø15/L0.5/D,0.0,1,IQT904,0.45751840400,62
SA002,304233,5011056000,5011010600,336071164,6500000,19000101,SAA005,MOP002,15.0,9.44,JHT903,0.0,0.0,WT2021080329,1900/SP/Ø15/L9.4/D,0.0,1,IQT904,9.43580653680,62
SA002,304336,5011056000,5011010600,336071165,6500000,19930825,SAA005,MOP002,20.0,4.08,JHT903,0.0,0.0,WT2021080329,1993/SP/Ø20/L4.1/D,0.0,1,IQT904,4.07949441108,62
SA002,304428,5011056000,5011010600,336071164,6500000,19941222,SAA005,MOP921,15.0,11.07,JHT092,0.0,0.0,WT2021080329,1994/PFP/Ø15/L11.1/D,0.0,1,IQT004,11.06718185670,62
SA002,304247,5011056000,5011010600,336071174,6500000,20031026,SAA005,MOP002,25.0,10.16,JHT903,0.0,0.0,WT2021080329,2003/SP/Ø25/L10.2/D,0.0,1,IQT904,10.15613670250,62
SA002,304255,5011056000,5011010600,336071165,6500000,20020622,SAA005,MOP032,15.0,3.89,JHT904,0.0,0.0,WT2021080329,2002/HI-3P/Ø15/L3.9/D,0.0,1,IQT004,3.89120461554,62
SA002,304343,5011056000,5011010600,336071165,6500000,19981110,SAA005,MOP002,15.0,3.09,JHT903,0.0,0.0,WT2021080329,1998/SP/Ø15/L3.1/D,0.0,1,IQT904,3.08811652954,62
SA002,304350,5011056000,5011010600,336071165,6500000,19970416,SAA005,MOP002,15.0,1.85,JHT903,0.0,0.0,WT2021080329,1997/SP/Ø15/L1.9/D,0.0,1,IQT904,1.85140078049,62
SA002,304351,5011056000,5011010600,336071165,6500000,19970416,SAA005,MOP002,15.0,3.24,JHT903,0.0,0.0,WT2021080329,1997/SP/Ø15/L3.2/D,0.0,1,IQT904,3.24490924989,62
SA002,304354,5011056000,5011010600,336071165,6500000,20000522,SAA005,MOP002,15.0,0.36,JHT903,0.0,0.0,WT2021080329,2000/SP/Ø15/L0.4/D,0.0,1,IQT904,0.35789558533,62
SA002,304356,5011056000,5011010600,336071165,6500000,20110329,SAA005,MOP032,15.0,2.46,JHT904,0.0,0.0,WT2021080329,2011/HI-3P/Ø15/L2.5/D,0.0,1,IQT004,2.45608275512,62
SA002,304440,5011056000,5011010600,336071165,6500000,19980521,SAA005,MOP032,15.0,4.31,JHT904,0.0,0.0,WT2021080329,1998/HI-3P/Ø15/L4.3/D,0.0,1,IQT004,4.30654854115,62
SA002,303026,5011056000,5011010600,336071175,6500000,20020622,SAA005,MOP032,15.0,3.15,JHT904,0.0,0.0,WT2021080329,2002/HI-3P/Ø15/L3.2/D,0.0,1,IQT004,3.14649598760,62
SA002,303039,5011056000,5011010600,336071164,6500000,19940101,SAA005,MOP921,15.0,2.11,JHT092,0.0,0.0,WT2021080329,1994/PFP/Ø15/L2.1/D,0.0,1,IQT004,2.11312758015,62
SA002,303418,5011056000,5011010600,336071175,6500000,19971211,SAA005,MOP032,15.0,5.53,JHT904,0.0,0.0,WT2021080329,1997/HI-3P/Ø15/L5.5/D,0.0,1,IQT004,5.53391648654,62
SA002,2017112989,5011059000,5011010700,336071165,6510214,20201220,SAA911,MOP808,25.0,1.17,,0.54,0.54,,2020/경질염화비닐관(HI-VP)/Φ25/L1/D0.54,0.54,,IQT911,1.17152876619,62
SA002,303041,5011056000,5011010600,336071164,6500000,20030618,SAA005,MOP032,15.0,2.72,JHT904,0.0,0.0,WT2021080329,2003/HI-3P/Ø15/L2.7/D,0.0,1,IQT004,2.72246283354,62
SA002,303047,5011056000,5011010600,336071174,6500000,19981027,SAA005,MOP032,15.0,1.47,JHT904,0.0,0.0,WT2021080329,1998/HI-3P/Ø15/L1.5/D,0.0,1,IQT004,1.46889380147,62
SA002,303058,5011056000,5011010600,336071165,6500000,20010516,SAA005,MOP002,15.0,1.36,JHT903,0.0,0.0,WT2021080329,2001/SP/Ø15/L1.4/D,0.0,1,IQT904,1.36189685584,62
