DATA_SRC,zone,FTR_CDE,FTR_IDN,HJD_CDE,SHT_NUM,MNG_CDE,MOP_CDE,STD_DIP,BYC_LEN,JHT_CDE,LOW_DEP,HGH_DEP,CNT_NUM,SYS_CHK,PIP_LBL,IQT_CDE,AVG_DEP,PIP_TYPE,IST_YMD,BEG_YMD,DAYS_SINCE_BEG,YEARS_SINCE_BEG,high_total_cycles,low_total_cycles,design_pressure,thickness,K_diameter,K_age,K_soil,K_traffic,K_vibration,hoop_stress,K_stress,K_material,K_repair,K_total,fatigue_limit,D_base,D_final_org,D_final,remaining_life_years,high_fatigue_damage,low_fatigue_damage,SMZ_NUM
PIPE_LM,0100,SA001,304434,5011056000,336071174,6500000.0,MOP002,65.0,92.29,JHT903,0.0,0.0,WT2021080329,1.0,1900/SP/Ø65/L92.3/D,IQT904,0.0,ST,1900-01-01,1900-01-01,46154.0,126.36276522929501,320827.0,1394.0,2.0,3.65,0.9784608541953773,3.5272553045859003,1.2,1.0,1.05,17.808219178082194,2.5808219178082195,0.9,0.0,10.100699327716075,1000000.0,0.0334767,0.33813808118415273,0.33813808118415273,1.957371723699443,0.0320827,0.001394,0100
PIPE_LM,0100,SA001,304447,5011056000,336071175,6500000.0,MOP001,200.0,91.16,JHT002,0.80000001,1.0,WT2021080329,1.0,1900/DCIP/Ø200/L91.2/D0.9,IQT001,0.92000002,DTC,1900-01-01,1900-01-01,46154.0,126.36276522929501,320827.0,1394.0,1.0,6.3,1.0346573590279973,3.5272553045859003,1.2,1.0,1.05,15.873015873015873,3.9746031746031747,1.0,0.0,18.27669929556619,1000000.0,0.0334767,0.6118435793078806,0.6118435793078806,0.634404664556917,0.0320827,0.001394,0100
PIPE_LM,0100,SA001,304448,5011056000,336071175,6500000.0,MOP001,200.0,28.65,JHT002,0.0,0.0,WT2021080329,1.0,1900/DCIP/Ø200/L28.7/D,IQT904,0.0,DTC,1900-01-01,1900-01-01,46154.0,126.36276522929501,320827.0,1394.0,1.0,6.3,1.0346573590279973,3.5272553045859003,1.2,1.0,1.05,15.873015873015873,3.9746031746031747,1.0,0.0,18.27669929556619,1000000.0,0.0334767,0.6118435793078806,0.6118435793078806,0.634404664556917,0.0320827,0.001394,0100
PIPE_LM,0100,SA001,304453,5011056000,336071175,6500000.0,MOP001,200.0,25.72,JHT002,0.0,0.0,WT2021080329,1.0,1900/DCIP/Ø200/L25.7/D,IQT904,0.0,DTC,1900-01-01,1900-01-01,46154.0,126.36276522929501,320827.0,1394.0,1.0,6.3,1.0346573590279973,3.5272553045859003,1.2,1.0,1.05,15.873015873015873,3.9746031746031747,1.0,0.0,18.27669929556619,1000000.0,0.0334767,0.6118435793078806,0.6118435793078806,0.634404664556917,0.0320827,0.001394,0100
PIPE_LM,0100,SA001,304459,5011056000,336071164,6500000.0,MOP001,80.0,70.76,JHT002,0.0,0.0,WT2021080329,1.0,1900/DCIP/Ø80/L70.8/D,IQT904,0.0,DTC,1900-01-01,1900-01-01,46154.0,126.36276522929501,320827.0,1394.0,1.0,6.0,0.9888428224342896,3.5272553045859003,1.2,1.0,1.05,6.666666666666667,2.1333333333333337,1.0,0.0,9.375478132159216,1000000.0,0.0334767,0.3138600687868544,0.3138600687868544,2.186133246784924,0.0320827,0.001394,0100
PIPE_LM,0100,SA001,304482,5011056000,336071174,6500000.0,MOP921,50.0,1.05,JHT092,0.69999999,0.69999999,WT2021080329,1.0,1994/PFP/Ø50/L1.1/D0.7,IQT001,0.69999999,PFP,1994-01-01,1994-01-01,11821.0,32.36413415468857,320827.0,1394.0,1.6,3.65,0.9653426409720027,1.6472826830937715,1.2,1.0,1.05,10.95890410958904,2.16986301369863,0.6,0.0,2.6085774508216106,1000000.0,0.0334767,0.0873265647479198,0.0873265647479198,10.451269185804321,0.0320827,0.001394,0100
PIPE_LM,0100,SA001,304486,5011056000,336071165,6500000.0,MOP032,50.0,6.06,JHT904,0.0,0.0,WT2021080329,1.0,1998/HI-3P/Ø50/L6.1/D,IQT004,0.0,PE,1998-01-01,1998-01-01,10360.0,28.36413415468857,320827.0,1394.0,1.6,4.6,0.9653426409720027,1.5672826830937714,1.2,1.0,1.05,8.695652173913045,1.8869565217391306,1.1,0.0,3.9568897436105854,100000.0,0.334767,1.3246361087992848,1.3246361087992848,0.0,0.320827,0.01394,0100
PIPE_LM,0100,SA001,304507,5011056000,336071175,6500000.0,MOP032,80.0,0.24,JHT904,0.80000001,0.80000001,WT2021080329,1.0,2003/HI-3P/Ø80/L0.2/D0.8,IQT001,0.80000001,PE,2003-01-01,2003-01-01,8534.0,23.364818617385353,320827.0,1394.0,1.6,7.26,0.9888428224342896,1.467296372347707,1.2,1.0,1.05,8.81542699724518,1.9019283746556472,1.1,0.0,3.824745103423759,100000.0,0.334767,1.2803984440378615,1.2803984440378615,0.0,0.320827,0.01394,0100
PIPE_LM,0100,SA001,304512,5011056000,336071165,6500000.0,MOP032,50.0,0.64,JHT904,0.0,0.0,WT2021080329,1.0,1998/HI-3P/Ø50/L0.6/D,IQT004,0.0,PE,1998-01-01,1998-01-01,10360.0,28.36413415468857,320827.0,1394.0,1.6,4.6,0.9653426409720027,1.5672826830937714,1.2,1.0,1.05,8.695652173913045,1.8869565217391306,1.1,0.0,3.9568897436105854,100000.0,0.334767,1.3246361087992848,1.3246361087992848,0.0,0.320827,0.01394,0100
PIPE_LM,0100,SA001,304513,5011056000,336071165,6500000.0,MOP032,80.0,0.48,JHT904,0.0,0.0,WT2021080329,1.0,1999/HI-3P/Ø80/L0.5/D,IQT004,0.0,PE,1999-01-01,1999-01-01,9995.0,27.364818617385353,320827.0,1394.0,1.6,7.26,0.9888428224342896,1.5472963723477071,1.2,1.0,1.05,8.81542699724518,1.9019283746556472,1.1,0.0,4.0332780310860326,100000.0,0.334767,1.3502083866325778,1.3502083866325778,0.0,0.320827,0.01394,0100
PIPE_LM,0100,SA001,304533,5011056000,336071174,6500000.0,MOP032,50.0,1.21,JHT904,0.0,0.0,WT2021080329,1.0,2002/HI-3P/Ø50/L1.2/D,IQT004,0.0,PE,2002-01-01,2002-01-01,8899.0,24.36413415468857,320827.0,1394.0,1.6,4.6,0.9653426409720027,1.4872826830937713,1.2,1.0,1.05,8.695652173913045,1.8869565217391306,1.1,0.0,3.754915216039092,100000.0,0.334767,1.2570217021277585,1.2570217021277585,0.0,0.320827,0.01394,0100
PIPE_LM,0100,SA001,304639,5011056000,336071165,6500000.0,MOP032,80.0,43.62,JHT904,0.0,0.0,WT2021080329,1.0,2012/HI-3P/Ø80/L43.6/D,IQT004,0.0,PE,2012-01-01,2012-01-01,5247.0,14.365503080082135,320827.0,1394.0,1.6,7.26,0.9888428224342896,1.2873100616016426,1.2,1.0,1.05,8.81542699724518,1.9019283746556472,1.1,0.0,3.3555816994361525,100000.0,0.334767,1.1233380187751425,1.1233380187751425,0.0,0.320827,0.01394,0100
PIPE_LM,0100,SA001,304654,5011056000,336071174,6500000.0,MOP032,50.0,0.32,JHT904,0.69999999,0.69999999,WT2021080329,1.0,2010/HI-3P/Ø50/L0.3/D0.7,IQT001,0.69999999,PE,2010-01-01,2010-01-01,5977.0,16.36413415468857,320827.0,1394.0,1.6,4.6,0.9653426409720027,1.3272826830937714,1.2,1.0,1.05,8.695652173913045,1.8869565217391306,1.1,0.0,3.350966160896106,100000.0,0.334767,1.1217928887847066,1.1217928887847066,0.0,0.320827,0.01394,0100
PIPE_LM,0100,SA001,304659,5011056000,336071165,6500000.0,MOP032,50.0,42.32,JHT904,0.0,0.0,WT2021080329,1.0,2002/HI-3P/Ø50/L42.3/D,IQT004,0.0,PE,2002-01-01,2002-01-01,8899.0,24.36413415468857,320827.0,1394.0,1.6,4.6,0.9653426409720027,1.4872826830937713,1.2,1.0,1.05,8.695652173913045,1.8869565217391306,1.1,0.0,3.754915216039092,100000.0,0.334767,1.2570217021277585,1.2570217021277585,0.0,0.320827,0.01394,0100
PIPE_LM,0100,SA001,304677,5011056000,336071165,6500000.0,MOP032,50.0,0.28,JHT904,0.0,0.0,WT2021080329,1.0,1998/HI-3P/Ø50/L0.3/D,IQT004,0.0,PE,1998-01-01,1998-01-01,10360.0,28.36413415468857,320827.0,1394.0,1.6,4.6,0.9653426409720027,1.5672826830937714,1.2,1.0,1.05,8.695652173913045,1.8869565217391306,1.1,0.0,3.9568897436105854,100000.0,0.334767,1.3246361087992848,1.3246361087992848,0.0,0.320827,0.01394,0100
PIPE_LM,0100,SA001,304682,5011056000,336071164,6500000.0,MOP032,80.0,2.01,JHT904,0.0,0.0,WT2021080329,1.0,2003/HI-3P/Ø80/L2.0/D,IQT004,0.0,PE,2003-01-01,2003-01-01,8534.0,23.364818617385353,320827.0,1394.0,1.6,7.26,0.9888428224342896,1.467296372347707,1.2,1.0,1.05,8.81542699724518,1.9019283746556472,1.1,0.0,3.824745103423759,100000.0,0.334767,1.2803984440378615,1.2803984440378615,0.0,0.320827,0.01394,0100
PIPE_LM,0100,SA001,304685,5011056000,336071164,6500000.0,MOP032,80.0,0.5,JHT904,0.0,0.0,WT2021080329,1.0,2003/HI-3P/Ø80/L0.5/D,IQT004,0.0,PE,2003-01-01,2003-01-01,8534.0,23.364818617385353,320827.0,1394.0,1.6,7.26,0.9888428224342896,1.467296372347707,1.2,1.0,1.05,8.81542699724518,1.9019283746556472,1.1,0.0,3.824745103423759,100000.0,0.334767,1.2803984440378615,1.2803984440378615,0.0,0.320827,0.01394,0100
PIPE_LM,0100,SA001,304699,5011056000,336071164,6500000.0,MOP032,50.0,1.62,JHT904,0.0,0.0,WT2021080329,1.0,2003/HI-3P/Ø50/L1.6/D,IQT004,0.0,PE,2003-01-01,2003-01-01,8534.0,23.364818617385353,320827.0,1394.0,1.6,4.6,0.9653426409720027,1.467296372347707,1.2,1.0,1.05,8.695652173913045,1.8869565217391306,1.1,0.0,3.704456145153675,100000.0,0.334767,1.2401296703446603,1.2401296703446603,0.0,0.320827,0.01394,0100
PIPE_LM,0100,SA001,304708,5011056000,336071174,6500000.0,MOP032,50.0,97.27,JHT904,0.0,0.0,WT2021080329,1.0,2002/HI-3P/Ø50/L97.3/D,IQT004,0.0,PE,2002-01-01,2002-01-01,8899.0,24.36413415468857,320827.0,1394.0,1.6,4.6,0.9653426409720027,1.4872826830937713,1.2,1.0,1.05,8.695652173913045,1.8869565217391306,1.1,0.0,3.754915216039092,100000.0,0.334767,1.2570217021277585,1.2570217021277585,0.0,0.320827,0.01394,0100
PIPE_LM,0100,SA001,304710,5011056000,336071164,6500000.0,MOP032,50.0,2.4,JHT904,0.0,0.0,WT2021080329,1.0,1997/HI-3P/Ø50/L2.4/D,IQT004,0.0,PE,1997-01-01,1997-01-01,10725.0,29.363449691991786,320827.0,1394.0,1.6,4.6,0.9653426409720027,1.5872689938398357,1.2,1.0,1.05,8.695652173913045,1.8869565217391306,1.1,0.0,4.007348814496003,100000.0,0.334767,1.3415281405823836,1.3415281405823836,0.0,0.320827,0.01394,0100
PIPE_LM,0100,SA001,304727,5011056000,336071164,6500000.0,MOP921,50.0,0.31,JHT092,0.60000002,0.60000002,WT2021080329,1.0,1994/PFP/Ø50/L0.3/D0.6,IQT001,0.60000002,PFP,1994-01-01,1994-01-01,11821.0,32.36413415468857,320827.0,1394.0,1.6,3.65,0.9653426409720027,1.6472826830937715,1.2,1.0,1.05,10.95890410958904,2.16986301369863,0.6,0.0,2.6085774508216106,1000000.0,0.0334767,0.0873265647479198,0.0873265647479198,10.451269185804321,0.0320827,0.001394,0100
PIPE_LM,0100,SA001,304729,5011056000,336071164,6500000.0,MOP032,80.0,2.3,JHT904,0.0,0.0,WT2021080329,1.0,2002/HI-3P/Ø80/L2.3/D,IQT004,0.0,PE,2002-01-01,2002-01-01,8899.0,24.36413415468857,320827.0,1394.0,1.6,7.26,0.9888428224342896,1.4872826830937713,1.2,1.0,1.05,8.81542699724518,1.9019283746556472,1.1,0.0,3.8768426520868187,100000.0,0.334767,1.297838984111148,1.297838984111148,0.0,0.320827,0.01394,0100
PIPE_LM,0100,SA001,304753,5011056000,336071164,6500000.0,MOP032,50.0,110.84,JHT904,0.0,0.0,WT2021080329,1.0,2003/HI-3P/Ø50/L110.8/D,IQT004,0.0,PE,2003-01-01,2003-01-01,8534.0,23.364818617385353,320827.0,1394.0,1.6,4.6,0.9653426409720027,1.467296372347707,1.2,1.0,1.05,8.695652173913045,1.8869565217391306,1.1,0.0,3.704456145153675,100000.0,0.334767,1.2401296703446603,1.2401296703446603,0.0,0.320827,0.01394,0100
PIPE_LM,0100,SA001,304765,5011056000,336071164,6500000.0,MOP032,80.0,0.62,JHT904,0.0,0.0,WT2021080329,1.0,2003/HI-3P/Ø80/L0.6/D,IQT004,0.0,PE,2003-01-01,2003-01-01,8534.0,23.364818617385353,320827.0,1394.0,1.6,7.26,0.9888428224342896,1.467296372347707,1.2,1.0,1.05,8.81542699724518,1.9019283746556472,1.1,0.0,3.824745103423759,100000.0,0.334767,1.2803984440378615,1.2803984440378615,0.0,0.320827,0.01394,0100
PIPE_LM,0100,SA001,304782,5011056000,336071165,6500000.0,MOP032,50.0,25.77,JHT904,0.0,0.0,WT2021080329,1.0,1998/HI-3P/Ø50/L25.8/D,IQT004,0.0,PE,1998-01-01,1998-01-01,10360.0,28.36413415468857,320827.0,1394.0,1.6,4.6,0.9653426409720027,1.5672826830937714,1.2,1.0,1.05,8.695652173913045,1.8869565217391306,1.1,0.0,3.9568897436105854,100000.0,0.334767,1.3246361087992848,1.3246361087992848,0.0,0.320827,0.01394,0100
PIPE_LM,0100,SA001,304792,5011056000,336071164,6500000.0,MOP032,80.0,5.1,JHT904,0.0,0.0,WT2021080329,1.0,2003/HI-3P/Ø80/L5.1/D,IQT004,0.0,PE,2003-01-01,2003-01-01,8534.0,23.364818617385353,320827.0,1394.0,1.6,7.26,0.9888428224342896,1.467296372347707,1.2,1.0,1.05,8.81542699724518,1.9019283746556472,1.1,0.0,3.824745103423759,100000.0,0.334767,1.2803984440378615,1.2803984440378615,0.0,0.320827,0.01394,0100
PIPE_LM,0100,SA001,304799,5011056000,336071175,6500000.0,MOP032,80.0,0.36,JHT904,0.80000001,0.80000001,WT2021080329,1.0,2003/HI-3P/Ø80/L0.4/D0.8,IQT001,0.80000001,PE,2003-01-01,2003-01-01,8534.0,23.364818617385353,320827.0,1394.0,1.6,7.26,0.9888428224342896,1.467296372347707,1.2,1.0,1.05,8.81542699724518,1.9019283746556472,1.1,0.0,3.824745103423759,100000.0,0.334767,1.2803984440378615,1.2803984440378615,0.0,0.320827,0.01394,0100
PIPE_LM,0100,SA001,304812,5011056000,336071164,6500000.0,MOP032,80.0,73.15,JHT904,0.0,0.0,WT2021080329,1.0,1997/HI-3P/Ø80/L73.2/D,IQT004,0.0,PE,1997-01-01,1997-01-01,10725.0,29.363449691991786,320827.0,1394.0,1.6,7.26,0.9888428224342896,1.5872689938398357,1.2,1.0,1.05,8.81542699724518,1.9019283746556472,1.1,0.0,4.137473128412152,100000.0,0.334767,1.385089466779151,1.385089466779151,0.0,0.320827,0.01394,0100
PIPE_LM,0100,SA001,304828,5011056000,336071164,6500000.0,MOP002,50.0,0.28,JHT903,0.60000002,0.60000002,WT2021080329,1.0,1900/SP/Ø50/L0.3/D0.6,IQT001,0.60000002,ST,1900-01-01,1900-01-01,46154.0,126.36276522929501,320827.0,1394.0,2.0,3.65,0.9653426409720027,3.5272553045859003,1.2,1.0,1.05,13.698630136986301,2.16986301369863,0.9,0.0,8.378451444854335,1000000.0,0.0334767,0.2804829054839551,0.2804829054839551,2.565279667488344,0.0320827,0.001394,0100
PIPE_LM,0100,SA001,304862,5011056000,336071164,6500000.0,MOP032,50.0,0.25,JHT904,1.0,1.0,WT2021080329,1.0,2010/HI-3P/Ø50/L0.3/D1.0,IQT001,1.0,PE,2010-01-01,2010-01-01,5977.0,16.36413415468857,320827.0,1394.0,1.6,4.6,0.9653426409720027,1.3272826830937714,1.2,1.0,1.05,8.695652173913045,1.8869565217391306,1.1,0.0,3.350966160896106,100000.0,0.334767,1.1217928887847066,1.1217928887847066,0.0,0.320827,0.01394,0100
PIPE_LM,0100,SA001,304870,5011056000,336071164,6500000.0,MOP001,80.0,26.4,JHT002,0.40000001,0.5,WT2021080329,1.0,1900/DCIP/Ø80/L26.4/D0.5,IQT001,0.47999999,DTC,1900-01-01,1900-01-01,46154.0,126.36276522929501,320827.0,1394.0,1.0,6.0,0.9888428224342896,3.5272553045859003,1.2,1.0,1.05,6.666666666666667,2.1333333333333337,1.0,0.0,9.375478132159216,1000000.0,0.0334767,0.3138600687868544,0.3138600687868544,2.186133246784924,0.0320827,0.001394,0100
PIPE_LM,0100,SA001,304885,5011056000,336071174,6500000.0,MOP001,125.0,70.65,JHT002,0.80000001,1.20000005,WT2021080329,1.0,1900/DCIP/Ø125/L70.7/D1.0,IQT001,1.01999998,DTC,1900-01-01,1900-01-01,46154.0,126.36276522929501,320827.0,1394.0,1.0,6.0,1.0111571775657104,3.5272553045859003,1.2,1.0,1.05,10.416666666666666,2.8833333333333333,1.0,0.0,12.957492380124712,1000000.0,0.0334767,0.43377408516172095,0.43377408516172095,1.3053474935626388,0.0320827,0.001394,0100
PIPE_LM,0100,SA001,304893,5011056000,336071175,6500000.0,MOP001,200.0,11.82,JHT002,0.60000002,1.0,WT2021080329,1.0,1900/DCIP/Ø200/L11.8/D1.0,IQT001,1.0,DTC,1900-01-01,1900-01-01,46154.0,126.36276522929501,320827.0,1394.0,1.0,6.3,1.0346573590279973,3.5272553045859003,1.2,1.0,1.05,15.873015873015873,3.9746031746031747,1.0,0.0,18.27669929556619,1000000.0,0.0334767,0.6118435793078806,0.6118435793078806,0.634404664556917,0.0320827,0.001394,0100
PIPE_LM,0100,SA001,304897,5011056000,336071175,6500000.0,MOP001,200.0,16.51,JHT002,1.0,1.10000002,WT2021080329,1.0,1900/DCIP/Ø200/L16.5/D1.1,IQT001,1.04999995,DTC,1900-01-01,1900-01-01,46154.0,126.36276522929501,320827.0,1394.0,1.0,6.3,1.0346573590279973,3.5272553045859003,1.2,1.0,1.05,15.873015873015873,3.9746031746031747,1.0,0.0,18.27669929556619,1000000.0,0.0334767,0.6118435793078806,0.6118435793078806,0.634404664556917,0.0320827,0.001394,0100
PIPE_LM,0100,SA001,304902,5011056000,336071175,6500000.0,MOP001,100.0,4.6,JHT002,0.69999999,0.80000001,WT2021080329,1.0,1997/DCIP/Ø100/L4.6/D0.8,IQT001,0.75,DTC,1997-01-01,1997-01-01,10725.0,29.363449691991786,320827.0,1394.0,1.0,6.0,1.0,1.5872689938398357,1.2,1.0,1.05,8.333333333333334,2.466666666666667,1.0,0.0,4.933232032854209,1000000.0,0.0334767,0.1651483287942505,0.1651483287942505,5.055162697079706,0.0320827,0.001394,0100
PIPE_LM,0100,SA001,304905,5011056000,336071175,6500000.0,MOP001,150.0,22.95,JHT002,0.60000002,0.69999999,WT2021080329,1.0,1997/DCIP/Ø150/L23.0/D0.7,IQT001,0.68000001,DTC,1997-01-01,1997-01-01,10725.0,29.363449691991786,320827.0,1394.0,1.0,6.0,1.0202732554054081,1.5872689938398357,1.2,1.0,1.05,12.5,3.3000000000000003,1.0,0.0,6.733665214556891,1000000.0,0.0334767,0.22542089028815665,0.22542089028815665,3.4361460853148746,0.0320827,0.001394,0100
PIPE_LM,0100,SA001,304912,5011056000,336071175,6500000.0,MOP001,100.0,18.56,JHT002,0.60000002,0.80000001,WT2021080329,1.0,1997/DCIP/Ø100/L18.6/D0.7,IQT001,0.69999999,DTC,1997-01-01,1997-01-01,10725.0,29.363449691991786,320827.0,1394.0,1.0,6.0,1.0,1.5872689938398357,1.2,1.0,1.05,8.333333333333334,2.466666666666667,1.0,0.0,4.933232032854209,1000000.0,0.0334767,0.1651483287942505,0.1651483287942505,5.055162697079706,0.0320827,0.001394,0100
PIPE_LM,0100,SA001,304920,5011056000,336071175,6500000.0,MOP001,80.0,67.33,JHT002,0.40000001,0.80000001,WT2021080329,1.0,1997/DCIP/Ø80/L67.3/D0.6,IQT001,0.57999998,DTC,1997-01-01,1997-01-01,10725.0,29.363449691991786,320827.0,1394.0,1.0,6.0,0.9888428224342896,1.5872689938398357,1.2,1.0,1.05,6.666666666666667,2.1333333333333337,1.0,0.0,4.218976075321778,1000000.0,0.0334767,0.14123739638072455,0.14123739638072455,6.08027778495976,0.0320827,0.001394,0100
PIPE_LM,0100,SA001,304923,5011056000,336071165,6500000.0,MOP001,80.0,10.31,JHT002,0.69999999,0.69999999,WT2021080329,1.0,1988/DCIP/Ø80/L10.3/D0.7,IQT001,0.69999999,DTC,1988-01-01,1988-01-01,14013.0,38.365503080082135,320827.0,1394.0,1.0,6.0,0.9888428224342896,1.7673100616016426,1.2,1.0,1.05,6.666666666666667,2.1333333333333337,1.0,0.0,4.697526945029686,1000000.0,0.0334767,0.1572577002806753,0.1572577002806753,5.358989087435393,0.0320827,0.001394,0100
PIPE_LM,0100,SA001,304929,5011056000,336071164,6500000.0,MOP001,80.0,75.8,JHT002,0.2,0.60000002,WT2021080329,1.0,1900/DCIP/Ø80/L75.8/D0.5,IQT001,0.47,DTC,1900-01-01,1900-01-01,46154.0,126.36276522929501,320827.0,1394.0,1.0,6.0,0.9888428224342896,3.5272553045859003,1.2,1.0,1.05,6.666666666666667,2.1333333333333337,1.0,0.0,9.375478132159216,1000000.0,0.0334767,0.3138600687868544,0.3138600687868544,2.186133246784924,0.0320827,0.001394,0100
PIPE_LM,0100,SA001,304930,5011056000,336071164,6500000.0,MOP001,80.0,6.3,JHT002,0.60000002,0.60000002,WT2021080329,1.0,1900/DCIP/Ø80/L6.3/D0.6,IQT001,0.60000002,DTC,1900-01-01,1900-01-01,46154.0,126.36276522929501,320827.0,1394.0,1.0,6.0,0.9888428224342896,3.5272553045859003,1.2,1.0,1.05,6.666666666666667,2.1333333333333337,1.0,0.0,9.375478132159216,1000000.0,0.0334767,0.3138600687868544,0.3138600687868544,2.186133246784924,0.0320827,0.001394,0100
PIPE_LM,0100,SA001,304932,5011056000,336071164,6500000.0,MOP001,80.0,0.36,JHT002,0.80000001,0.80000001,WT2021080329,1.0,1900/DCIP/Ø80/L0.4/D0.8,IQT001,0.80000001,DTC,1900-01-01,1900-01-01,46154.0,126.36276522929501,320827.0,1394.0,1.0,6.0,0.9888428224342896,3.5272553045859003,1.2,1.0,1.05,6.666666666666667,2.1333333333333337,1.0,0.0,9.375478132159216,1000000.0,0.0334767,0.3138600687868544,0.3138600687868544,2.186133246784924,0.0320827,0.001394,0100
PIPE_LM,0100,SA001,304950,5011056000,336071165,6500000.0,MOP001,80.0,96.03,JHT002,0.69999999,0.89999998,WT2021080329,1.0,1988/DCIP/Ø80/L96.0/D0.8,IQT001,0.81,DTC,1988-01-01,1988-01-01,14013.0,38.365503080082135,320827.0,1394.0,1.0,6.0,0.9888428224342896,1.7673100616016426,1.2,1.0,1.05,6.666666666666667,2.1333333333333337,1.0,0.0,4.697526945029686,1000000.0,0.0334767,0.1572577002806753,0.1572577002806753,5.358989087435393,0.0320827,0.001394,0100
PIPE_LM,0100,SA001,304964,5011056000,336071164,6500000.0,MOP002,65.0,0.22,JHT903,1.10000002,1.10000002,WT2021080329,1.0,1997/SP/Ø65/L0.2/D1.1,IQT001,1.10000002,ST,1997-01-01,1997-01-01,10725.0,29.363449691991786,320827.0,1394.0,2.0,3.65,0.9784608541953773,1.5872689938398357,1.2,1.0,1.05,17.808219178082194,2.5808219178082195,0.9,0.0,4.545326457695926,1000000.0,0.0334767,0.15216253022634918,0.15216253022634918,5.571920160058138,0.0320827,0.001394,0100
PIPE_LM,0100,SA001,304968,5011056000,336071164,6500000.0,MOP001,80.0,18.54,JHT002,0.89999998,1.0,WT2021080329,1.0,1997/DCIP/Ø80/L18.5/D0.9,IQT001,0.93000001,DTC,1997-01-01,1997-01-01,10725.0,29.363449691991786,320827.0,1394.0,1.0,6.0,0.9888428224342896,1.5872689938398357,1.2,1.0,1.05,6.666666666666667,2.1333333333333337,1.0,0.0,4.218976075321778,1000000.0,0.0334767,0.14123739638072455,0.14123739638072455,6.08027778495976,0.0320827,0.001394,0100
PIPE_LM,0100,SA001,304996,5011051000,336071175,6500000.0,MOP001,400.0,620.99,JHT002,0.69999999,1.20000005,WT2021080329,1.0,1992/DCIP/Ø400/L621.0/D0.9,IQT001,0.89999998,DTC,1992-01-01,1992-01-01,12552.0,34.365503080082135,320827.0,1394.0,1.0,8.6,1.0693147180559945,1.6873100616016428,1.2,1.0,1.05,23.255813953488374,5.451162790697675,1.0,0.0,12.39253452908115,1000000.0,0.0334767,0.4148611606696909,0.4148611606696909,1.4104449748579666,0.0320827,0.001394,0100
PIPE_LM,0100,SA001,304998,5011056000,336071165,6500000.0,MOP001,150.0,14.31,JHT002,1.0,1.10000002,WT2021080329,1.0,1997/DCIP/Ø150/L14.3/D1.0,IQT001,1.02999997,DTC,1997-01-01,1997-01-01,10725.0,29.363449691991786,320827.0,1394.0,1.0,6.0,1.0202732554054081,1.5872689938398357,1.2,1.0,1.05,12.5,3.3000000000000003,1.0,0.0,6.733665214556891,1000000.0,0.0334767,0.22542089028815665,0.22542089028815665,3.4361460853148746,0.0320827,0.001394,0100
PIPE_LM,0100,SA001,701467,5011051000,336071175,6500000.0,MOP001,80.0,24.11,JHT002,0.60000002,0.60000002,WT2020080179,1.0,1997/DCIP/Ø80/L64.8/D0.6,IQT001,0.60000002,DTC,1997-01-01,1997-01-01,10725.0,29.363449691991786,320827.0,1394.0,1.0,6.0,0.9888428224342896,1.5872689938398357,1.2,1.0,1.05,6.666666666666667,2.1333333333333337,1.0,0.0,4.218976075321778,1000000.0,0.0334767,0.14123739638072455,0.14123739638072455,6.08027778495976,0.0320827,0.001394,0100
PIPE_LM,0100,SA001,701494,5011051000,336071175,6500000.0,MOP001,80.0,3.01,JHT002,0.89999998,1.0,WT2020080179,1.0,1999/DCIP/Ø80/L3.0/D1.0,IQT001,1.0,DTC,1999-01-01,1999-01-01,9995.0,27.364818617385353,320827.0,1394.0,1.0,6.0,0.9888428224342896,1.5472963723477071,1.2,1.0,1.05,6.666666666666667,2.1333333333333337,1.0,0.0,4.112728467387844,1000000.0,0.0334767,0.13768057708420262,0.13768057708420262,6.263188615111778,0.0320827,0.001394,0100
PIPE_LM,0100,SA001,701562,5011056000,336071175,6500000.0,MOP001,200.0,2.83,JHT002,0.80000001,0.89999998,WT2020080179,1.0,1900/DCIP/Ø200/L2.8/D0.9,IQT001,0.89999998,DTC,1900-01-01,1900-01-01,46154.0,126.36276522929501,320827.0,1394.0,1.0,6.3,1.0346573590279973,3.5272553045859003,1.2,1.0,1.05,15.873015873015873,3.9746031746031747,1.0,0.0,18.27669929556619,1000000.0,0.0334767,0.6118435793078806,0.6118435793078806,0.634404664556917,0.0320827,0.001394,0100
PIPE_LM,0100,SA001,304311,5011056000,336071165,6500000.0,MOP032,50.0,44.4,JHT904,0.0,0.0,WT2021080329,1.0,1998/HI-3P/Ø50/L44.4/D,IQT004,0.0,PE,1998-01-01,1998-01-01,10360.0,28.36413415468857,320827.0,1394.0,1.6,4.6,0.9653426409720027,1.5672826830937714,1.2,1.0,1.05,8.695652173913045,1.8869565217391306,1.1,0.0,3.9568897436105854,100000.0,0.334767,1.3246361087992848,1.3246361087992848,0.0,0.320827,0.01394,0100
