FTR_IDN,pipe_length,K_repair,K_repair_per_m,K_repair_ground,K_repair_ground_per_m,K_repair_under,K_repair_under_per_m,K_repair_emergency,K_repair_emergency_per_m,K_repair_management,K_repair_management_per_m
443630.0,6.87,3.58,0.3577,1.7,0.1702,0.87,0.0865,1.01,0.101,0.0,0.0
143055.0,14.76,2.14,0.1452,0.03,0.0017,0.8,0.0544,1.31,0.0891,0.0,0.0
106464.0,6.87,9.05,0.9053,4.39,0.4388,0.69,0.069,3.98,0.3976,0.0,0.0
106496.0,4.21,4.97,0.4967,1.49,0.1493,1.33,0.1333,2.14,0.214,0.0,0.0
106458.0,1.77,8.66,0.8665,4.32,0.4324,0.91,0.0913,3.43,0.3427,0.0,0.0
143034.0,10.0,4.19,0.4189,1.57,0.1573,0.99,0.0989,1.63,0.1627,0.0,0.0
3842.0,4.18,5.59,0.5588,1.65,0.1652,1.45,0.1454,2.48,0.2482,0.0,0.0
177268.0,3.94,1.53,0.1527,0.45,0.0455,0.22,0.0218,0.85,0.0854,0.0,0.0
177228.0,3.19,5.54,0.554,2.05,0.2054,0.85,0.0854,2.63,0.2633,0.0,0.0
106465.0,2.34,6.38,0.6382,2.89,0.2895,0.7,0.0701,2.79,0.2786,0.0,0.0
177272.0,3.89,1.93,0.1933,0.61,0.0613,0.79,0.0789,0.53,0.053,0.0,0.0
245363.0,2.66,2.93,0.2933,0.81,0.0814,0.42,0.0419,1.7,0.1701,0.0,0.0
3839.0,4.5,4.68,0.4678,1.45,0.1447,1.4,0.1397,1.83,0.1834,0.0,0.0
211390.0,3.66,5.81,0.581,1.48,0.148,2.02,0.2017,2.31,0.2313,0.0,0.0
177267.0,3.55,1.94,0.1936,0.73,0.0732,0.51,0.0507,0.7,0.0697,0.0,0.0
3807.0,3.87,9.67,0.9671,4.76,0.476,0.92,0.092,3.99,0.3991,0.0,0.0
3809.0,3.63,4.63,0.4628,1.86,0.1861,0.77,0.0771,2.0,0.1996,0.0,0.0
106456.0,2.11,3.04,0.3037,1.21,0.1211,0.75,0.0748,1.08,0.1078,0.0,0.0
3827.0,3.03,0.98,0.0985,0.17,0.0168,0.32,0.0315,0.5,0.0502,0.0,0.0
177263.0,2.74,1.16,0.1159,0.0,0.0,0.49,0.0489,0.67,0.067,0.0,0.0
37930.0,2.68,1.41,0.141,0.35,0.0349,0.19,0.0188,0.87,0.0873,0.0,0.0
245326.0,4.21,4.0,0.4002,0.9,0.0899,0.8,0.08,2.3,0.2303,0.0,0.0
3841.0,12.7,8.38,0.6604,2.1,0.1651,2.79,0.2201,3.49,0.2752,0.0,0.0
106351.0,1.9,1.39,0.1395,0.59,0.0586,0.22,0.0222,0.59,0.0586,0.0,0.0
143062.0,4.24,1.32,0.1316,0.29,0.0286,0.16,0.0155,0.87,0.0875,0.0,0.0
106490.0,3.16,2.48,0.248,0.94,0.0943,0.58,0.0581,0.96,0.0956,0.0,0.0
211392.0,3.73,8.23,0.8232,1.64,0.1637,2.99,0.2992,3.6,0.3603,0.0,0.0
106448.0,4.23,3.49,0.3485,0.97,0.0966,0.71,0.0705,1.81,0.1814,0.0,0.0
177266.0,3.09,2.24,0.2241,0.33,0.0334,0.48,0.0481,1.43,0.1427,0.0,0.0
211356.0,2.17,3.75,0.3746,1.25,0.125,1.11,0.1108,1.39,0.1388,0.0,0.0
245371.0,13.16,9.84,0.7475,1.52,0.1159,3.55,0.27,4.76,0.3616,0.0,0.0
99607.0,3.11,2.02,0.2018,0.65,0.0648,0.45,0.045,0.92,0.0919,0.0,0.0
143032.0,2.79,2.27,0.2267,0.25,0.0249,1.3,0.1296,0.72,0.0723,0.0,0.0
106331.0,7.51,1.59,0.1593,1.29,0.1293,0.0,0.0,0.3,0.03,0.0,0.0
4714.0,3.85,4.14,0.4145,1.73,0.1733,0.78,0.0779,1.63,0.1633,0.0,0.0
73254.0,3.0,1.71,0.1708,1.51,0.1509,0.0,0.0,0.2,0.0198,0.0,0.0
107342.0,3.0,4.31,0.4313,2.57,0.2573,0.0,0.0,1.74,0.174,0.0,0.0
73252.0,6.08,4.66,0.4663,2.34,0.2344,0.55,0.055,1.77,0.177,0.0,0.0
212275.0,3.37,2.96,0.2964,1.91,0.1911,0.24,0.0239,0.81,0.0813,0.0,0.0
178136.0,3.0,2.32,0.2319,1.37,0.1371,0.0,0.0,0.95,0.0948,0.0,0.0
143897.0,3.0,4.1,0.4103,2.19,0.2188,0.72,0.072,1.19,0.1194,0.0,0.0
38806.0,3.63,4.42,0.442,2.34,0.2345,0.28,0.0283,1.79,0.1793,0.0,0.0
178140.0,1.43,3.95,0.395,1.65,0.165,0.75,0.0748,1.55,0.1553,0.0,0.0
38808.0,4.4,3.26,0.3256,1.81,0.1808,0.31,0.0306,1.14,0.1142,0.0,0.0
245358.0,2.83,1.47,0.147,0.41,0.0412,0.06,0.0056,1.0,0.1001,0.0,0.0
211376.0,2.93,1.65,0.1648,0.0,0.0,0.43,0.0428,1.22,0.122,0.0,0.0
245357.0,2.63,0.78,0.078,0.4,0.0396,0.0,0.0,0.38,0.0385,0.0,0.0
3793.0,14.61,0.34,0.0235,0.34,0.0235,0.0,0.0,0.0,0.0,0.0,0.0
37924.0,7.28,1.29,0.1287,0.28,0.0281,0.3,0.0305,0.7,0.0701,0.0,0.0
245360.0,6.65,2.63,0.2633,0.19,0.0192,0.97,0.0967,1.47,0.1474,0.0,0.0
37921.0,2.74,1.5,0.1497,0.74,0.0745,0.0,0.0,0.75,0.0752,0.0,0.0
143054.0,3.48,1.54,0.1541,0.0,0.0,0.64,0.0636,0.9,0.0905,0.0,0.0
72364.0,3.19,1.69,0.1688,0.71,0.0706,0.19,0.0192,0.79,0.079,0.0,0.0
3792.0,4.19,0.43,0.0433,0.43,0.0433,0.0,0.0,0.0,0.0,0.0,0.0
37923.0,3.45,1.35,0.1351,0.28,0.0285,0.38,0.038,0.69,0.0687,0.0,0.0
73253.0,2.33,3.71,0.3713,2.15,0.2147,0.0,0.0,1.57,0.1565,0.0,0.0
212274.0,3.0,1.91,0.1911,1.72,0.1722,0.19,0.0189,0.0,0.0,0.0,0.0
143898.0,5.15,3.25,0.3252,1.86,0.1859,0.0,0.0,1.39,0.1393,0.0,0.0
3829.0,3.38,1.37,0.137,0.0,0.0,0.59,0.0588,0.78,0.0782,0.0,0.0
245323.0,8.24,0.21,0.0206,0.21,0.0206,0.0,0.0,0.0,0.0,0.0,0.0
73256.0,3.0,3.28,0.3282,1.29,0.129,1.08,0.108,0.91,0.0912,0.0,0.0
37919.0,3.93,0.76,0.0764,0.57,0.0573,0.0,0.0,0.19,0.0191,0.0,0.0
245359.0,2.9,1.73,0.1729,0.53,0.0532,0.13,0.0127,1.07,0.107,0.0,0.0
493979.0,4.26,1.52,0.1518,0.69,0.0686,0.15,0.0145,0.69,0.0686,0.0,0.0
244438.0,3.62,2.31,0.2315,1.93,0.193,0.0,0.0,0.38,0.0385,0.0,0.0
38810.0,3.0,4.43,0.4426,1.89,0.1893,1.13,0.1135,1.4,0.1398,0.0,0.0
178142.0,3.0,4.03,0.403,2.14,0.2144,0.87,0.0871,1.01,0.1015,0.0,0.0
4716.0,4.17,2.07,0.2073,1.6,0.1597,0.48,0.0476,0.0,0.0,0.0,0.0
73260.0,3.0,2.5,0.2501,1.37,0.1371,0.0,0.0,1.13,0.113,0.0,0.0
73251.0,2.99,7.7,0.7697,1.7,0.1698,2.94,0.2943,3.06,0.3055,0.0,0.0
212276.0,3.14,1.61,0.1611,1.36,0.136,0.25,0.025,0.0,0.0,0.0,0.0
4715.0,3.0,4.45,0.4445,1.56,0.1563,1.34,0.1339,1.54,0.1543,0.0,0.0
38812.0,3.0,4.63,0.4632,2.59,0.259,0.0,0.0,2.04,0.2042,0.0,0.0
38813.0,15.76,6.27,0.3976,3.02,0.1915,0.73,0.0461,2.52,0.16,0.0,0.0
106495.0,2.95,2.31,0.2308,1.94,0.1939,0.0,0.0,0.37,0.0369,0.0,0.0
246269.0,8.01,4.92,0.4924,2.28,0.2279,0.37,0.0366,2.28,0.2279,0.0,0.0
38811.0,2.29,2.19,0.2191,1.64,0.1644,0.5,0.0497,0.05,0.005,0.0,0.0
177270.0,3.33,2.49,0.2491,2.13,0.2126,0.08,0.0081,0.28,0.0284,0.0,0.0
177274.0,2.86,3.13,0.3129,1.33,0.1334,0.68,0.0676,1.12,0.1119,0.0,0.0
245202.0,4.56,4.85,0.4847,2.43,0.243,0.61,0.0614,1.8,0.1804,0.0,0.0
106499.0,2.4,2.76,0.2757,0.89,0.0888,0.77,0.0769,1.1,0.1099,0.0,0.0
212277.0,6.26,5.54,0.5543,2.72,0.2722,0.36,0.0359,2.46,0.2461,0.0,0.0
73259.0,15.58,2.21,0.1419,1.71,0.11,0.0,0.0,0.5,0.0319,0.0,0.0
73261.0,2.0,5.15,0.515,2.59,0.2589,0.26,0.026,2.3,0.2301,0.0,0.0
215085.0,3.1,2.96,0.2961,1.99,0.1992,0.54,0.0536,0.43,0.0433,0.0,0.0
3840.0,4.87,3.27,0.3266,1.42,0.1423,0.55,0.0554,1.29,0.1289,0.0,0.0
246268.0,3.0,3.94,0.3939,2.4,0.2398,0.0,0.0,1.54,0.1541,0.0,0.0
211389.0,4.24,4.25,0.4254,1.86,0.1861,0.75,0.0752,1.64,0.1641,0.0,0.0
38809.0,3.78,4.07,0.4071,1.76,0.1763,0.63,0.0628,1.68,0.168,0.0,0.0
211388.0,3.83,3.52,0.3515,1.66,0.1657,0.97,0.097,0.89,0.0887,0.0,0.0
246270.0,3.17,4.28,0.4279,2.27,0.227,0.71,0.0709,1.3,0.13,0.0,0.0
106329.0,3.91,7.7,0.7703,2.42,0.2416,2.65,0.2655,2.63,0.2632,0.0,0.0
178141.0,3.0,4.16,0.4158,1.02,0.1025,1.75,0.1745,1.39,0.1388,0.0,0.0
4710.0,3.0,8.2,0.8201,2.42,0.2418,2.89,0.2895,2.89,0.2888,0.0,0.0
72378.0,2.43,3.78,0.3778,2.5,0.2499,0.6,0.0597,0.68,0.0682,0.0,0.0
164022.0,3.58,5.82,0.5816,2.25,0.2252,1.74,0.1745,1.82,0.182,0.0,0.0
246256.0,14.01,1.44,0.103,0.7,0.0503,0.22,0.016,0.51,0.0367,0.0,0.0
4729.0,3.0,2.31,0.2308,0.69,0.0687,1.42,0.1419,0.2,0.0202,0.0,0.0
143067.0,3.13,3.53,0.3527,0.97,0.0968,1.17,0.1172,1.39,0.1387,0.0,0.0
37926.0,4.12,5.36,0.5363,1.02,0.102,1.72,0.1723,2.62,0.262,0.0,0.0
72371.0,3.4,4.21,0.4214,1.54,0.1539,0.77,0.0774,1.9,0.1902,0.0,0.0
212255.0,3.0,1.45,0.1453,1.09,0.1092,0.07,0.0066,0.3,0.0296,0.0,0.0
245361.0,3.19,5.62,0.5625,1.11,0.1107,1.36,0.1358,3.16,0.316,0.0,0.0
72380.0,2.34,3.79,0.3786,0.86,0.0861,1.49,0.1492,1.43,0.1432,0.0,0.0
107361.0,3.1,0.91,0.0912,0.07,0.0074,0.29,0.029,0.55,0.0548,0.0,0.0
177275.0,3.32,4.18,0.4177,0.83,0.0827,1.51,0.1514,1.84,0.1835,0.0,0.0
211378.0,2.65,5.92,0.5918,1.14,0.1142,1.42,0.1424,3.35,0.3352,0.0,0.0
177273.0,2.28,3.32,0.3324,0.38,0.0379,1.36,0.1356,1.59,0.1589,0.0,0.0
73236.0,2.53,0.91,0.0915,0.41,0.041,0.0,0.0,0.5,0.0504,0.0,0.0
143883.0,3.0,0.99,0.0992,0.94,0.0942,0.0,0.0,0.05,0.005,0.0,0.0
246250.0,4.53,1.87,0.1871,0.44,0.0441,0.13,0.0127,1.3,0.1303,0.0,0.0
212253.0,3.0,2.49,0.249,1.47,0.1467,0.69,0.069,0.33,0.0333,0.0,0.0
211380.0,3.04,4.12,0.4124,1.09,0.1086,1.06,0.1059,1.98,0.1978,0.0,0.0
4731.0,3.81,1.3,0.1304,0.43,0.0428,0.08,0.0081,0.79,0.0795,0.0,0.0
212254.0,3.0,1.02,0.1018,0.89,0.0892,0.03,0.0027,0.1,0.0098,0.0,0.0
4730.0,8.93,1.37,0.1371,0.1,0.0104,1.03,0.1029,0.24,0.0238,0.0,0.0
73237.0,13.26,1.63,0.1229,0.73,0.0553,0.0,0.0001,0.9,0.0676,0.0,0.0
107359.0,4.49,1.73,0.1733,0.35,0.0355,0.25,0.0245,1.13,0.1133,0.0,0.0
211394.0,3.66,3.26,0.3263,0.7,0.0696,1.23,0.123,1.34,0.1336,0.0,0.0
178129.0,3.0,1.44,0.1443,1.27,0.1269,0.0,0.0,0.17,0.0174,0.0,0.0
211379.0,3.19,3.4,0.3399,0.71,0.0709,1.18,0.1177,1.51,0.1512,0.0,0.0
177264.0,3.2,4.86,0.4863,1.22,0.1218,1.17,0.1168,2.48,0.2478,0.0,0.0
72372.0,2.89,3.54,0.3537,0.86,0.0861,1.07,0.1072,1.6,0.1604,0.0,0.0
72370.0,3.41,4.73,0.4726,1.39,0.1392,1.07,0.1068,2.27,0.2266,0.0,0.0
72373.0,2.45,4.19,0.4193,0.97,0.0967,1.12,0.112,2.11,0.2106,0.0,0.0
48075.0,9.42,2.43,0.243,0.86,0.0857,0.0,0.0,1.57,0.1573,0.0,0.0
107360.0,14.09,1.51,0.1072,0.03,0.0023,1.29,0.0915,0.19,0.0134,0.0,0.0
93396.0,5.48,0.69,0.0689,0.21,0.0208,0.14,0.0139,0.34,0.0343,0.0,0.0
4703.0,3.0,0.44,0.0437,0.02,0.0024,0.11,0.0107,0.31,0.0306,0.0,0.0
4700.0,12.53,3.02,0.2407,0.73,0.058,0.99,0.079,1.3,0.1037,0.0,0.0
4713.0,3.0,2.63,0.2625,1.26,0.1258,0.68,0.0684,0.68,0.0684,0.0,0.0
143881.0,6.64,3.36,0.3358,0.68,0.0676,1.13,0.1133,1.55,0.1549,0.0,0.0
73229.0,2.7,2.11,0.2105,1.3,0.1305,0.37,0.0368,0.43,0.0432,0.0,0.0
178126.0,2.97,2.97,0.2972,1.45,0.1449,0.18,0.0184,1.34,0.1339,0.0,0.0
107362.0,3.29,0.18,0.0178,0.14,0.0142,0.04,0.0035,0.0,0.0,0.0,0.0
4704.0,3.0,3.8,0.3803,1.9,0.1902,0.0,0.0,1.9,0.1902,0.0,0.0
24836.0,5.79,5.72,0.5725,1.61,0.1607,0.91,0.0915,3.2,0.3203,0.0,0.0
73272.0,3.82,5.04,0.504,0.74,0.0742,1.6,0.1601,2.7,0.2697,0.0,0.0
73239.0,3.0,1.48,0.1484,1.14,0.1141,0.0,0.0,0.34,0.0343,0.0,0.0
178127.0,3.0,4.18,0.4176,2.09,0.2088,0.0,0.0,2.09,0.2088,0.0,0.0
38790.0,10.12,5.19,0.5131,1.01,0.0995,1.26,0.1248,2.92,0.2887,0.0,0.0
107345.0,3.0,5.99,0.5993,1.82,0.182,0.91,0.0906,3.27,0.3267,0.0,0.0
212286.0,3.0,4.2,0.4203,1.84,0.1836,0.33,0.0333,2.03,0.2034,0.0,0.0
143918.0,3.0,2.84,0.2844,1.25,0.1245,0.83,0.0829,0.77,0.077,0.0,0.0
73273.0,3.0,2.94,0.2942,0.88,0.0877,1.06,0.1065,1.0,0.1,0.0,0.0
107358.0,4.0,4.38,0.4375,2.2,0.2195,0.12,0.0123,2.06,0.2056,0.0,0.0
4701.0,3.0,4.07,0.4065,2.03,0.2033,0.0,0.0,2.03,0.2033,0.0,0.0
143882.0,3.0,3.94,0.3942,1.79,0.1794,0.35,0.0353,1.79,0.1794,0.0,0.0
212239.0,4.32,1.31,0.1312,0.79,0.0792,0.0,0.0,0.52,0.052,0.0,0.0
4702.0,3.0,1.65,0.1646,0.79,0.0789,0.0,0.0,0.86,0.0856,0.0,0.0
38791.0,19.4,5.01,0.2583,2.55,0.1314,0.0,0.0,2.46,0.1268,0.0,0.0
246259.0,9.99,4.02,0.402,2.21,0.2206,0.57,0.0569,1.24,0.1245,0.0,0.0
178155.0,15.38,4.3,0.2798,2.08,0.1352,1.04,0.0677,1.18,0.0769,0.0,0.0
128573.0,6.98,4.08,0.4078,1.33,0.1326,0.64,0.0636,2.12,0.2115,0.0,0.0
107328.0,3.0,2.11,0.2112,1.31,0.1308,0.0,0.0,0.8,0.0804,0.0,0.0
38792.0,3.0,1.76,0.1764,1.35,0.1347,0.0,0.0,0.42,0.0417,0.0,0.0
444608.0,6.32,0.28,0.0277,0.01,0.0014,0.0,0.0,0.26,0.0263,0.0,0.0
178128.0,3.0,3.87,0.3872,1.97,0.1971,0.04,0.0044,1.86,0.1857,0.0,0.0
474296.0,5.7,0.18,0.0181,0.0,0.0,0.01,0.0005,0.18,0.0176,0.0,0.0
139216.0,4.23,3.34,0.3341,0.94,0.0944,0.82,0.0817,1.58,0.158,0.0,0.0
143920.0,4.31,1.29,0.129,1.08,0.1084,0.0,0.0,0.21,0.0206,0.0,0.0
212288.0,3.0,2.19,0.2187,1.37,0.1372,0.0,0.0003,0.81,0.0812,0.0,0.0
143919.0,3.21,0.23,0.0232,0.23,0.0232,0.0,0.0,0.0,0.0,0.0,0.0
212289.0,2.42,1.66,0.1661,1.0,0.1,0.0,0.0,0.66,0.066,0.0,0.0
73230.0,3.74,1.35,0.1352,0.77,0.0773,0.46,0.0458,0.12,0.0122,0.0,0.0
246286.0,5.03,4.06,0.4056,0.36,0.0363,1.66,0.1665,2.03,0.2028,0.0,0.0
38825.0,3.0,1.21,0.1213,0.46,0.0456,0.61,0.0606,0.15,0.015,0.0,0.0
255774.0,2.76,3.66,0.3665,0.43,0.0429,1.4,0.1404,1.83,0.1832,0.0,0.0
38826.0,3.32,2.02,0.2017,1.29,0.1293,0.0,0.0,0.72,0.0724,0.0,0.0
212244.0,3.65,2.39,0.2388,1.42,0.1419,0.57,0.0568,0.4,0.04,0.0,0.0
4732.0,3.0,2.02,0.2019,1.35,0.1348,0.0,0.0,0.67,0.0672,0.0,0.0
211429.0,6.12,5.09,0.5095,0.85,0.0854,1.06,0.1057,3.18,0.3183,0.0,0.0
178156.0,3.27,1.27,0.1269,0.5,0.0499,0.53,0.0526,0.24,0.0244,0.0,0.0
177576.0,3.41,5.58,0.5578,2.16,0.2157,1.06,0.1062,2.36,0.2359,0.0,0.0
143345.0,3.55,1.45,0.1451,0.16,0.0159,0.54,0.0541,0.75,0.0751,0.0,0.0
72645.0,3.17,3.03,0.3033,0.69,0.0692,0.85,0.0852,1.49,0.149,0.0,0.0
72646.0,4.44,3.24,0.3238,1.37,0.1367,0.45,0.0447,1.42,0.1424,0.0,0.0
38214.0,2.85,5.82,0.5819,2.15,0.2146,1.2,0.1196,2.48,0.2478,0.0,0.0
4123.0,4.81,3.32,0.3324,1.48,0.1478,0.36,0.0361,1.48,0.1485,0.0,0.0
245657.0,2.2,5.66,0.5658,1.77,0.1771,1.48,0.1479,2.41,0.2407,0.0,0.0
38215.0,4.52,4.31,0.4311,2.42,0.2416,0.1,0.0099,1.8,0.1796,0.0,0.0
4122.0,2.7,2.72,0.2723,0.55,0.0548,0.81,0.0811,1.36,0.1364,0.0,0.0
211430.0,3.42,6.67,0.6665,2.76,0.2762,0.48,0.0484,3.42,0.342,0.0,0.0
106543.0,2.52,5.99,0.599,1.86,0.1859,0.77,0.0773,3.36,0.3358,0.0,0.0
245422.0,2.71,6.49,0.649,2.38,0.2379,0.7,0.0704,3.41,0.3407,0.0,0.0
245412.0,2.07,6.75,0.6746,3.17,0.3169,0.2,0.0204,3.37,0.3373,0.0,0.0
245423.0,4.58,4.94,0.4941,1.37,0.1372,0.85,0.0849,2.72,0.2719,0.0,0.0
245411.0,3.71,3.61,0.3614,0.49,0.0487,0.85,0.0847,2.28,0.228,0.0,0.0
211641.0,3.36,2.46,0.2459,0.9,0.0897,0.47,0.0467,1.1,0.1095,0.0,0.0
245197.0,3.93,4.85,0.4848,1.07,0.1069,0.77,0.0774,3.0,0.3005,0.0,0.0
245415.0,3.0,2.52,0.2519,0.98,0.0981,0.68,0.0682,0.86,0.0856,0.0,0.0
3899.0,2.74,3.28,0.3278,1.47,0.1474,0.51,0.051,1.29,0.1293,0.0,0.0
177322.0,2.44,4.42,0.4419,2.11,0.2112,0.48,0.0483,1.82,0.1824,0.0,0.0
245414.0,2.71,1.22,0.1223,0.34,0.0335,0.64,0.0641,0.25,0.0247,0.0,0.0
245417.0,2.63,5.81,0.5806,2.77,0.2767,0.56,0.0559,2.48,0.248,0.0,0.0
177324.0,2.9,5.17,0.5174,2.55,0.2545,0.37,0.0373,2.26,0.2256,0.0,0.0
3898.0,2.78,4.83,0.4828,2.37,0.2368,0.2,0.0195,2.26,0.2265,0.0,0.0
177321.0,2.94,1.86,0.1857,0.66,0.066,0.78,0.0776,0.42,0.0421,0.0,0.0
245416.0,2.72,2.73,0.273,1.14,0.1144,0.64,0.0642,0.94,0.0943,0.0,0.0
143122.0,2.8,4.26,0.4256,1.83,0.1828,0.82,0.0823,1.61,0.1605,0.0,0.0
211427.0,2.57,1.95,0.1954,0.68,0.0677,0.48,0.0476,0.8,0.0801,0.0,0.0
3900.0,2.6,3.15,0.3147,1.38,0.1375,0.74,0.0736,1.04,0.1037,0.0,0.0
177319.0,4.75,0.19,0.0193,0.03,0.0026,0.1,0.0097,0.07,0.007,0.0,0.0
106542.0,2.64,1.02,0.1021,0.51,0.051,0.0,0.0,0.51,0.051,0.0,0.0
143121.0,2.48,4.09,0.4088,1.89,0.1893,0.67,0.067,1.52,0.1525,0.0,0.0
177323.0,2.89,4.68,0.4683,2.15,0.2146,0.62,0.062,1.92,0.1917,0.0,0.0
3895.0,3.18,3.81,0.3813,1.91,0.1913,0.4,0.0402,1.5,0.1498,0.0,0.0
245413.0,2.6,5.48,0.5482,2.72,0.2716,0.36,0.0362,2.4,0.2405,0.0,0.0
245420.0,2.96,3.22,0.3217,1.82,0.1818,0.38,0.0377,1.02,0.1022,0.0,0.0
143125.0,3.26,3.71,0.3714,2.1,0.2099,0.0,0.0,1.62,0.1615,0.0,0.0
177299.0,3.35,1.33,0.1329,0.57,0.0575,0.09,0.009,0.66,0.0665,0.0,0.0
211433.0,3.67,3.71,0.3711,2.06,0.2063,0.0,0.0,1.65,0.1648,0.0,0.0
72425.0,3.76,1.83,0.1835,0.95,0.0947,0.41,0.0414,0.47,0.0474,0.0,0.0
245421.0,2.69,2.68,0.2685,1.09,0.1091,0.5,0.0502,1.09,0.1091,0.0,0.0
106522.0,3.1,2.09,0.2087,0.74,0.0745,0.3,0.0298,1.04,0.1043,0.0,0.0
211431.0,2.99,6.29,0.6286,3.19,0.3192,0.05,0.0051,3.04,0.3043,0.0,0.0
72426.0,3.2,3.04,0.3035,1.42,0.1419,0.2,0.0197,1.42,0.1419,0.0,0.0
37898.0,17.97,0.94,0.0526,0.59,0.0329,0.0,0.0,0.35,0.0196,0.0,0.0
142918.0,3.87,3.12,0.3122,2.35,0.2348,0.16,0.0162,0.61,0.0612,0.0,0.0
37907.0,3.43,1.14,0.1144,0.42,0.0422,0.44,0.0443,0.28,0.0279,0.0,0.0
72424.0,3.26,0.79,0.0792,0.4,0.0396,0.0,0.0,0.4,0.0396,0.0,0.0
37967.0,4.58,4.17,0.4169,1.39,0.1385,0.7,0.0699,2.08,0.2084,0.0,0.0
72422.0,2.76,4.46,0.4461,2.22,0.2223,0.21,0.0214,2.02,0.2024,0.0,0.0
177257.0,8.07,2.66,0.2663,1.23,0.123,0.71,0.0712,0.72,0.0721,0.0,0.0
143124.0,6.8,1.01,0.1009,0.4,0.0404,0.24,0.0239,0.37,0.0366,0.0,0.0
211362.0,13.63,4.44,0.3253,3.09,0.2267,0.43,0.0315,0.92,0.0672,0.0,0.0
245419.0,2.27,0.84,0.0837,0.42,0.0418,0.0,0.0,0.42,0.0418,0.0,0.0
106468.0,3.59,2.43,0.2426,1.42,0.1423,0.18,0.018,0.82,0.0824,0.0,0.0
245348.0,2.7,3.03,0.3032,1.58,0.1584,0.75,0.075,0.7,0.0698,0.0,0.0
106479.0,2.62,4.06,0.4062,1.17,0.1172,1.13,0.1133,1.76,0.1756,0.0,0.0
177325.0,2.95,0.58,0.0583,0.29,0.0291,0.0,0.0,0.29,0.0291,0.0,0.0
72420.0,2.31,5.04,0.5045,2.42,0.2417,0.36,0.0363,2.26,0.2265,0.0,0.0
211432.0,3.7,0.97,0.0971,0.43,0.0428,0.23,0.0232,0.31,0.0312,0.0,0.0
72356.0,3.65,3.01,0.3012,1.81,0.1808,0.34,0.0336,0.87,0.0868,0.0,0.0
143049.0,3.75,4.27,0.4272,0.98,0.0983,1.52,0.152,1.77,0.1769,0.0,0.0
177256.0,2.21,2.97,0.2973,0.92,0.0923,0.74,0.0736,1.31,0.1315,0.0,0.0
37899.0,2.17,0.52,0.0516,0.26,0.0258,0.0,0.0,0.26,0.0258,0.0,0.0
158133.0,3.44,2.37,0.2375,1.04,0.1045,0.34,0.0336,0.99,0.0994,0.0,0.0
72421.0,2.93,4.43,0.4431,2.01,0.201,0.35,0.0347,2.07,0.2073,0.0,0.0
245418.0,2.95,2.34,0.2339,1.17,0.117,0.0,0.0,1.17,0.117,0.0,0.0
177244.0,3.18,3.89,0.3895,3.02,0.3018,0.2,0.0197,0.68,0.068,0.0,0.0
37897.0,3.19,3.63,0.3631,2.42,0.2423,0.38,0.0379,0.83,0.083,0.0,0.0
37983.0,4.18,1.9,0.1895,0.89,0.0886,0.06,0.0061,0.95,0.0948,0.0,0.0
72423.0,3.25,3.45,0.3447,1.43,0.1428,0.29,0.0295,1.72,0.1723,0.0,0.0
3820.0,4.86,4.36,0.4355,2.89,0.2887,0.58,0.0582,0.89,0.0885,0.0,0.0
106541.0,16.94,2.17,0.1283,0.82,0.0486,0.0,0.0,1.35,0.0798,0.0,0.0
72419.0,16.88,5.96,0.353,1.16,0.0685,1.55,0.0916,3.26,0.1929,0.0,0.0
75927.0,4.13,2.3,0.2298,0.68,0.0683,0.47,0.0466,1.15,0.1149,0.0,0.0
106469.0,4.08,1.17,0.1172,1.06,0.1064,0.0,0.0,0.11,0.0107,0.0,0.0
3894.0,3.34,2.53,0.2527,0.08,0.0083,0.9,0.0897,1.55,0.1547,0.0,0.0
106470.0,4.38,1.74,0.174,1.57,0.1574,0.0,0.0,0.17,0.0166,0.0,0.0
143039.0,4.06,0.21,0.0215,0.0,0.0,0.0,0.0,0.21,0.0215,0.0,0.0
177320.0,4.16,4.29,0.4287,0.74,0.0744,1.19,0.1192,2.35,0.235,0.0,0.0
245410.0,3.49,4.5,0.4496,0.73,0.0725,1.18,0.1178,2.59,0.2593,0.0,0.0
211423.0,3.14,4.38,0.4384,0.44,0.0438,1.92,0.192,2.03,0.2026,0.0,0.0
245339.0,4.59,1.25,0.1253,0.0,0.0,0.0,0.0,1.25,0.1253,0.0,0.0
72350.0,3.79,1.37,0.1375,0.0,0.0,0.0,0.0,1.37,0.1375,0.0,0.0
177317.0,2.94,2.42,0.2415,1.13,0.1129,0.0,0.0,1.29,0.1287,0.0,0.0
245350.0,3.2,1.87,0.1871,0.86,0.0864,0.0,0.0,1.01,0.1007,0.0,0.0
72351.0,3.97,1.41,0.1406,0.25,0.0254,0.0,0.0,1.15,0.1152,0.0,0.0
37981.0,15.43,1.89,0.1225,0.78,0.0506,0.0,0.0,1.11,0.0719,0.0,0.0
37895.0,5.04,1.93,0.1934,0.78,0.0784,0.06,0.0058,1.09,0.1092,0.0,0.0
177240.0,16.73,3.72,0.2223,1.9,0.1135,0.02,0.0011,1.8,0.1077,0.0,0.0
177259.0,2.8,3.75,0.3754,1.19,0.1186,0.79,0.0793,1.77,0.1774,0.0,0.0
3896.0,1.87,2.49,0.2489,0.93,0.0935,0.31,0.031,1.24,0.1244,0.0,0.0
