FTR_CDE,FTR_IDN,HJD_CDE,SHT_NUM,MNG_CDE,MOP_CDE,STD_DIP,BYC_LEN,JHT_CDE,LOW_DEP,HGH_DEP,CNT_NUM,SYS_CHK,PIP_LBL,GIS_IDN,FTC_CDE,CLS_YMD,MET_IDN,GU_CDE,SMZ_NUM,MDZ_NUM,LGZ_NUM,AVG_DEP,WTP_CDE,PIP_TYPE,design_pressure,thickness,K_material,fatigue_limit,IST_YMD,FNS_YMD,BEG_YMD,DAYS_SINCE_BEG,YEARS_SINCE_BEG,K_diameter,K_age,K_soil,K_traffic,K_vibration,hoop_stress,K_stress,K_total,0470_low_total_cycles,0470_high_total_cycles,0470_low_fatigue_damage,0470_high_fatigue_damage,0470_D_base,0470_D_final,0470_remaining_life_years,0480_low_total_cycles,0480_high_total_cycles,0480_low_fatigue_damage,0480_high_fatigue_damage,0480_D_base,0480_D_final,0480_remaining_life_years,0490_low_total_cycles,0490_high_total_cycles,0490_low_fatigue_damage,0490_high_fatigue_damage,0490_D_base,0490_D_final,0490_remaining_life_years,0520_low_total_cycles,0520_high_total_cycles,0520_low_fatigue_damage,0520_high_fatigue_damage,0520_D_base,0520_D_final,0520_remaining_life_years
SA002,4141,2723063100,35803045,54000,1,13,6,,0,0,1800010000000.0,1,13-91,4141,SA006,,189982,B,243,520,P0,0,SS002,STS,2.0,1.74,0.7,1000000,1991-02-09,1991-02-09,1991-02-09,12626.0,34.56810403832991,0.8979889585736722,1.6913620807665983,1.0,1.0,1.05,7.471264367816092,1.547126436781609,1.727112919375989,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.008933405219826336,110.9393977316345,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.008499209031895211,116.65800749778869,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.008508880864243716,116.52426857945926,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.007196965890685716,137.94744190662288
SA002,106787,2723063100,35803045,54000,1,13,10,,0,0,1800010000000.0,1,,106787,SA006,,34628,B,243,520,P0,0,,STS,2.0,1.74,0.7,1000000,1994-01-19,,1994-01-19,11551.0,31.6249144421629,0.8979889585736722,1.632498288843258,1.0,1.0,1.05,7.471264367816092,1.547126436781609,1.667004905444293,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.008622499523165334,114.97565152811957,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.008203414489936637,120.90046001292858,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.008212749717407127,120.7618988047907,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.006946492791231642,142.95753800569278
SA002,177596,2723063100,35803045,54000,1,13,30,,0,0,1800010000000.0,1,13-94,177596,SA006,,116700,B,243,520,P0,0,SS002,STS,2.0,1.74,0.7,1000000,1994-03-12,1994-03-12,1994-03-12,11499.0,31.482546201232033,0.8979889585736722,1.6296509240246406,1.0,1.0,1.05,7.471264367816092,1.547126436781609,1.6640973550029459,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.008607460363884987,115.17828694231116,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.008189106288837246,121.11344739329155,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.008198425234025263,120.97464408771829,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.006934376883165026,143.20906403685035
SA002,143348,2723063100,35803045,54000,1,13,8,,0,0,1800010000000.0,1,,143348,SA006,,61758,B,243,520,P0,0,,STS,2.0,1.74,0.7,1000000,1988-05-17,,1988-05-17,13624.0,37.30047912388775,0.8979889585736722,1.7460095824777548,1.0,1.0,1.05,7.471264367816092,1.547126436781609,1.7829155220772288,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.009222041392168362,107.43586115859667,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.008773816429918146,112.97548694887948,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.00878380075684178,112.84593385967813,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.007429498126271917,133.59859374132378
SA002,245658,2723063100,35803045,54000,1,13,10,,0,0,1800010000000.0,1,,245658,SA006,,14729,B,243,520,P0,0,,STS,2.0,1.74,0.7,1000000,1994-01-19,,1994-01-19,11551.0,31.6249144421629,0.8979889585736722,1.632498288843258,1.0,1.0,1.05,7.471264367816092,1.547126436781609,1.667004905444293,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.008622499523165334,114.97565152811957,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.008203414489936637,120.90046001292858,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.008212749717407127,120.7618988047907,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.006946492791231642,142.95753800569278
SA002,72661,2723063100,35803045,54000,1,13,12,,0,0,1800010000000.0,1,13-93,72661,SA006,,110337,B,243,520,P0,0,SS002,STS,2.0,1.74,0.7,1000000,1993-04-10,1993-04-10,1993-04-10,11835.0,32.40246406570842,0.8979889585736722,1.6480492813141685,1.0,1.0,1.05,7.471264367816092,1.547126436781609,1.6828846040085739,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.008704636470004148,113.88130531883354,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.008281559280556391,119.75020731274843,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.008290983434338841,119.6129535681245,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.007012664289133928,141.59915472490144
SA002,106786,2723063100,35803045,54000,1,13,10,,0,0,1800010000000.0,1,,106786,SA006,,101570,B,243,520,P0,0,,STS,2.0,1.74,0.7,1000000,1994-01-19,,1994-01-19,11551.0,31.6249144421629,0.8979889585736722,1.632498288843258,1.0,1.0,1.05,7.471264367816092,1.547126436781609,1.667004905444293,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.008622499523165334,114.97565152811957,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.008203414489936637,120.90046001292858,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.008212749717407127,120.7618988047907,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.006946492791231642,142.95753800569278
SA002,177577,2723063100,35803045,54000,1,13,10,,0,0,1800010000000.0,1,,177577,SA006,,110333,B,243,520,P0,0,,STS,2.0,1.74,0.7,1000000,1994-01-19,,1994-01-19,11551.0,31.6249144421629,0.8979889585736722,1.632498288843258,1.0,1.0,1.05,7.471264367816092,1.547126436781609,1.667004905444293,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.008622499523165334,114.97565152811957,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.008203414489936637,120.90046001292858,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.008212749717407127,120.7618988047907,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.006946492791231642,142.95753800569278
SA002,143346,2723063100,35803045,54000,1,13,10,,0,0,1800010000000.0,1,,143346,SA006,,149910,B,243,520,P0,0,,STS,2.0,1.74,0.7,1000000,1993-09-29,,1993-09-29,11663.0,31.9315537303217,0.8979889585736722,1.638631074606434,1.0,1.0,1.05,7.471264367816092,1.547126436781609,1.6732673217795027,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.008654891558538389,114.54159786247823,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.008234232153843021,120.4442319959715,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.008243602450844987,120.30618937082511,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.006972588593221277,142.41875856151847
SA002,143347,2723063100,35803045,54000,1,13,12,,0,0,1800010000000.0,1,,143347,SA006,,55274,B,243,520,P0,0,,STS,2.0,1.74,0.7,1000000,1994-01-19,,1994-01-19,11551.0,31.6249144421629,0.8979889585736722,1.632498288843258,1.0,1.0,1.05,7.471264367816092,1.547126436781609,1.667004905444293,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.008622499523165334,114.97565152811957,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.008203414489936637,120.90046001292858,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.008212749717407127,120.7618988047907,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.006946492791231642,142.95753800569278
