cluster_id,repair_count,avg_lat,avg_lon,nearest_pipe,nearest_type,nearest_dist,pipe_count,nearest_K_age,max_K_age,avg_K_age,nearest_K_soil,max_K_soil,avg_K_soil,nearest_K_traffic,max_K_traffic,avg_K_traffic,nearest_hoop_stress,max_hoop_stress,avg_hoop_stress,nearest_K_stress,max_K_stress,avg_K_stress,nearest_K_total,max_K_total,avg_K_total,nearest_K_repair,max_K_repair,avg_K_repair,nearest_STD_DIP,max_STD_DIP,avg_STD_DIP,nearest_D_final,max_D_final,avg_D_final
133,3,35.895344,128.6100321,106458,SPLY_LS,6.808682973195061,4,1.713812457221081,1.7326488706365502,1.6007243326002003,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,9.523809523809524,8.271745748137894,1.547126436781609,1.7523809523809524,1.6271745748137894,12.604472512292295,12.604472512292295,7.809323209071388,6.2024,6.2024,3.656923164913647,13,25,17.370450168183382,0.0525234671823476,0.0525234671823476,0.0325418402783609
134,1,35.8956355,128.6073607,177280,SPLY_LS,8.972170758695556,1,1.345407255304586,1.345407255304586,1.345407255304586,1.0,1.0,1.0,1.0,1.0,1.0,8.928571428571429,8.928571428571429,8.928571428571429,1.692857142857143,1.692857142857143,1.692857142857143,2.320312342621326,2.320312342621326,2.320312342621326,0.4893,0.4893,0.4893,25,25,25.0,0.0096688575473201,0.0096688575473201,0.0096688575473201
135,1,35.8929585,128.6094276,212239,SPLY_LS,6.964328808312295,1,1.3305133470225874,1.3305133470225874,1.3305133470225874,1.0,1.0,1.0,1.6,1.6,1.6,9.523809523809524,9.523809523809524,9.523809523809524,1.7523809523809524,1.7523809523809524,1.7523809523809524,4.272299220282296,4.272299220282296,4.272299220282296,0.6945,0.6945,0.6945,20,20,20.0,0.0178028844658773,0.0178028844658773,0.0178028844658773
136,1,35.8960729,128.6121391,37859,SPLY_LS,4.679720226085752,3,1.6501300479123886,1.6806297056810404,1.6652244483825918,1.0,1.0,1.0,1.0,1.6,1.2009161373703254,7.471264367816092,7.471264367816092,7.201836597396115,1.547126436781609,2.1333333333333337,1.7434238123733063,6.576928504318982,8.695235905122516,7.279536797856786,2.9032,4.0667,2.28550720440048,13,80,35.43563533968632,0.0274063899239224,0.0362334827784407,0.030334193813509082
137,2,35.89471045,128.60908725000002,143900,SPLY_LS,3.276531672251109,4,1.6160711841204654,1.712662559890486,1.5900173218940568,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,9.846153846153848,8.65922893792608,1.547126436781609,2.0307692307692307,1.7136024893526067,6.052880729618639,6.052880729618639,4.862452236905891,2.6679,2.6679,1.841620082794676,13,40,22.55146962858759,0.0252226566443573,0.0252226566443573,0.020262081593798647
138,2,35.8975146,128.6045759,143361,SPLY_LS,5.714334710071117,4,1.6686926762491443,1.6726899383983571,1.6576736434494967,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,10.95890410958904,8.349784338577855,1.547126436781609,2.16986301369863,1.7039908378815087,9.10359990803878,9.10359990803878,5.916567723364102,4.3426,4.3426,2.408094122865203,13,50,22.32012516340382,0.037935155996793,0.037935155996793,0.02465463353164436
139,3,35.8948747,128.6014267,38087,SPLY_LS,4.48722167446178,7,1.6274058863791925,1.70839151266256,1.5594816820319306,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,20.833333333333332,11.270355658840595,1.547126436781609,4.966666666666667,2.2269002922951358,4.165313889883525,9.737784085247704,4.655164119030046,1.5065,2.4414,1.0907535136591617,13,300,62.581596552434505,0.0173570712448391,0.0405778331724314,0.019398301642204102
140,2,35.8965185,128.6077883,211434,PIPE_LM,5.293962978391968,5,1.7326488706365502,1.7326488706365502,1.680528548705467,1.0,1.0,1.0,1.0,1.0,1.0,6.666666666666667,9.523809523809524,7.917322102264825,2.1333333333333337,2.466666666666667,2.0701427979254055,4.263446430063447,6.465205860698176,4.91258332373318,0.1109,2.3898,0.7879040403293193,80,100,63.398855569140665,0.0177659944463958,0.0269408360818223,0.020470980339162306
141,2,35.8938663,128.6102529,143921,SPLY_LS,7.345021309011886,1,1.5556194387405886,1.5556194387405886,1.5556194387405886,1.0,1.0,1.0,1.0,1.0,1.0,8.928571428571429,8.928571428571429,8.928571428571429,1.692857142857143,1.692857142857143,1.692857142857143,6.005558461360987,6.005558461360987,6.005558461360987,2.3338,2.3338,2.3338,25,25,25.0,0.0250254623864143,0.0250254623864143,0.0250254623864143
142,1,35.8912764,128.5969392,175895,SPLY_LS,5.171431763349302,5,1.6402190280629707,1.7087748117727584,1.6788735298672897,1.3,1.3,1.2999999999999998,1.0,1.4,1.1097799757897884,7.471264367816092,8.928571428571429,7.98221962269551,1.547126436781609,1.692857142857143,1.598221962269551,5.511539957869922,7.886124020787697,5.268426277697304,1.5313,2.511,1.149225694501353,13,25,17.207392679052152,0.0229668625814418,0.0328618731008233,0.021953795720478494
144,2,35.8968513,128.6079403,245352,SPLY_LS,6.871099597730657,2,1.720930869267625,1.7326488706365502,1.726104964315406,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,8.928571428571429,8.114739736076986,1.547126436781609,1.692857142857143,1.6114739736076984,7.505632699420257,7.505632699420257,5.494635140201589,3.2711,3.2711,2.034668931539908,13,25,18.298611821127455,0.0312763467401191,0.0312763467401191,0.022896419360976944
145,1,35.8948146,128.609921,73264,SPLY_LS,7.282723023454585,5,1.2979329226557152,1.7326488706365502,1.4409945275138463,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,9.846153846153848,8.60403192321999,1.547126436781609,2.0307692307692307,1.707882489428078,1.8584306290232937,2.5708402730057403,2.2376593480900713,0.4022,0.6952,0.40396827430438503,13,40,21.85575403069183,0.0077441733526715,0.0107128199596285,0.009324438386458671
146,2,35.895701200000005,128.60878885,72370,SPLY_LS,4.206044022231786,5,1.6132785763175908,1.7429431895961671,1.589167681105468,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,14.285714285714286,8.778584336830429,1.547126436781609,2.2285714285714286,1.6778584336830429,5.517236807837452,6.224261702604736,4.796013111678282,2.3491,2.4972,1.7617511075858399,13,40,19.31977887981605,0.022990601640099,0.025936809727839,0.019985226437018937
147,1,35.890979,128.6032946,143987,SPLY_LS,6.927565607859949,3,1.6576317590691307,1.6726899383983571,1.6528977414789534,1.0,1.0,1.0,1.0,1.2,1.0556931774243772,7.471264367816092,7.471264367816092,7.247211355189287,1.547126436781609,2.1333333333333337,1.7103650602668528,4.395524493969576,6.959842449832864,5.72119827660911,1.5968,3.1773,1.791662272205182,13,80,31.657214437166356,0.0183163703425959,0.029002011480576,0.023840519278543967
148,2,35.8952327,128.6046783,245452,SPLY_LS,7.989790726363709,3,1.18984257357974,1.681122518822724,1.4764536104107615,1.0,1.0,1.0,1.0,1.4,1.1279381444146797,9.523809523809524,16.3265306122449,11.699628306372107,1.7523809523809524,2.840816326530613,2.100511957590966,2.5330238203988515,5.56077883066536,4.080615706948307,0.7975,1.7929,0.8819029707985101,20,100,45.58762888293599,0.010555236910793,0.023172043426324,0.01700412968163888
149,1,35.8943617,128.5993061,243987,SPLY_LS,5.612802702462813,5,1.666502395619439,1.666502395619439,1.6446090694852566,1.0,1.0,1.0,1.0,1.2,1.0380214029157138,7.471264367816092,12.5,9.516659709076206,1.547126436781609,3.3000000000000003,2.2600928128779922,2.1537066624793617,7.236886145413275,3.9685209700360735,0.2656,0.2656,0.1734360397688293,13,150,68.72358187995272,0.0089746033478846,0.0301564664122443,0.016537025308188773
150,1,35.8960952,128.6100066,177221,PIPE_LM,5.732686157672805,5,1.6926762491444216,1.6926762491444216,1.5814544671156932,1.0,1.0,1.0,1.0,1.0,1.0,9.523809523809524,9.523809523809524,8.286030376625455,1.7523809523809524,2.1333333333333337,1.7363289062684402,3.1221584610193465,7.492385362830936,4.737856756383085,0.5574,3.3705,1.5750701209027211,20,80,27.048527466517744,0.0130101904149906,0.0312211444261846,0.019742885996686072
151,2,35.8932193,128.6093998,178155,SPLY_LS,6.326662586678947,1,1.6384120465434635,1.6384120465434635,1.6384120465434635,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,7.471264367816092,7.471264367816093,1.547126436781609,1.547126436781609,1.547126436781609,2.5433609780937427,2.5433609780937427,2.5433609780937427,0.5202,0.5202,0.5202,13,13,13.0,0.0105983123637655,0.0105983123637655,0.0105983123637655
152,1,35.8966337,128.6042461,245230,SPLY_LS,6.555749360882078,2,1.657741273100616,1.7416290212183436,1.6960579463761292,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,7.471264367816092,7.471264367816093,1.547126436781609,1.547126436781609,1.547126436781609,2.0230431209284228,2.3660397257912864,2.1797106813056124,0.1951,0.3304,0.25689979806945545,13,13,13.0,0.0084301218370647,0.0098594058393585,0.00908296339453447
153,3,35.897518033333334,128.60666433333333,245417,SPLY_LS,7.2551862149480355,3,1.584476386036961,1.7023134839151268,1.616339482492079,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,10.95890410958904,8.556867623069609,1.547126436781609,2.16986301369863,1.7409666568505777,5.305155107852625,5.347867046201787,4.434647284727054,2.2789,2.2789,1.567258773382748,13,50,24.5170497581155,0.0221068465921772,0.0222848293748751,0.018479396967821794
154,2,35.89027725,128.60406135,4800,SPLY_LS,3.6948961378843603,5,1.515811088295688,1.6564818617385353,1.549783895065221,1.0,1.0,1.0,1.0,1.2,1.0355625104078274,7.471264367816092,17.857142857142858,9.318003927171668,1.547126436781609,2.585714285714286,1.7318003927171668,5.161000428812136,7.248264413987568,4.968143466257834,2.3343,3.3347,1.8552532946603046,13,50,19.579064425448102,0.0215061468368816,0.0302038802263069,0.02070250223106967
155,1,35.8975568,128.6076141,177240,SPLY_LS,5.666065048449452,5,1.6788227241615332,1.7272279260780288,1.6788802126874065,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,7.471264367816092,7.323269599778293,1.547126436781609,2.1333333333333337,1.6549511963520056,2.3292309787160264,4.307829785479579,3.031274624961883,0.3587,1.0104,0.5210173552945664,13,80,25.323735755604712,0.0097060219498586,0.0179509421075826,0.012631472925947382
156,1,35.8955517,128.6118181,142917,PIPE_LM,5.44242013472827,3,1.6326625598904858,1.7250376454483232,1.6672272456792196,1.0,1.0,1.0,1.2,1.6,1.223229350546832,6.666666666666667,7.471264367816092,6.967729085809486,2.1333333333333337,2.1333333333333337,1.9139878565292796,4.931992456068436,6.547059057388399,5.358936091027641,0.1365,1.8469,0.775267518716733,80,80,54.93010226880726,0.0205518591640599,0.0272819224450903,0.022330954638116688
157,1,35.8956685,128.6028173,106659,PIPE_LM,6.582525372131361,4,1.6326625598904858,2.350855578370979,1.7457981212963327,1.0,1.0,1.0,1.0,1.4,1.0882560585116614,15.873015873015872,15.873015873015872,11.007928210328183,3.9746031746031742,3.9746031746031742,2.7855619795533144,7.641265242700235,7.641265242700235,5.746622621712901,0.0839,0.3356,0.17337486666064061,200,200,113.74614157587658,0.031841534329594,0.031841534329594,0.02394646379580871
158,1,35.8941155,128.607839,212263,SPLY_LS,3.464944637859817,2,1.4330184804928132,1.60331279945243,1.4842988484603912,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,7.471264367816092,7.471264367816091,1.547126436781609,1.547126436781609,1.5471264367816089,1.542766289932462,1.835631458047048,1.6309561583764234,0.0543,0.1212,0.07444545545611839,13,13,13.000000000000002,0.006428784268463,0.0076491680672549,0.006796275859762413
159,1,35.8963045,128.6079341,106483,SPLY_LS,7.403923884353063,3,1.676741957563313,1.6926762491444216,1.5073397641027708,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,8.928571428571429,7.918556140894367,1.547126436781609,1.692857142857143,1.5918556140894367,3.503470422292657,6.362774822383777,4.186491004014166,1.0462,4.3744,1.9450357182463731,13,25,16.683164256513837,0.0145991364232146,0.0265140008236143,0.017445317338277196
160,1,35.8949517,128.5991657,142070,PIPE_LM,4.653406799798716,4,1.7726762491444217,1.7726762491444217,1.6665300280521427,1.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,8.27190575740202,2.05,2.05,1.7063448949379016,4.020978769013839,4.020978769013839,2.6638534719658296,0.1044,0.5586,0.1893888249644557,40,40,21.548666473351574,0.0167556195794191,0.0167556195794191,0.011100410610355178
161,2,35.89690885,128.60017655000001,71441,SPLY_LS,5.960038966357633,4,1.6419164955509924,1.6526488706365503,1.606424337489542,1.0,1.0,1.0,1.0,1.2,1.0900361969248256,7.471264367816092,20.833333333333332,12.062646778531585,1.547126436781609,4.966666666666667,2.803903707631268,5.05719550467917,12.29989176013464,6.630394667459799,2.0163,2.0163,0.7407011914676395,13,300,112.64725801894913,0.0210735865277733,0.051254263959069,0.027629186099038316
162,1,35.8941678,128.6048861,3933,SPLY_LS,5.997074593048818,3,1.622861054072553,1.6326625598904858,1.5903205561952758,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,8.928571428571429,7.889771938980728,1.547126436781609,1.692857142857143,1.5889771938980728,3.979182113932101,3.979182113932101,2.9887760331869972,1.4012,1.4012,0.7847167747833951,13,25,16.44614459726328,0.0165814508278607,0.0165814508278607,0.012454379169091832
163,2,35.897077,128.6077305,3696,PIPE_LM,5.561316722068894,4,1.6526488706365503,1.7208761122518823,1.6878820694665015,1.0,1.0,1.0,1.0,1.0,1.0,8.333333333333334,8.333333333333334,7.8861963467784,2.466666666666667,2.466666666666667,1.9897205476747368,6.671798028172485,6.671798028172485,4.799028449803108,0.5587,1.4209,0.7461724977782733,100,100,54.874935316876034,0.0278017159732961,0.0278017159732961,0.01999779150175199
164,3,35.8982751,128.60522816666665,245658,SPLY_LS,6.310003422835324,4,1.6316769336071184,1.6526488706365503,1.6362856564157022,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,9.846153846153848,7.993162144417288,1.547126436781609,2.0307692307692307,1.6534101612048608,5.4986816568415255,5.4986816568415255,4.5002376216798075,2.3002,2.3002,1.6436736560280443,13,40,18.93342978558104,0.0229132813981414,0.0229132813981414,0.018752715181420795
165,2,35.8930297,128.5985357,210453,SPLY_LS,6.447542988925823,1,1.7202190280629708,1.7202190280629708,1.7202190280629708,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,7.471264367816092,7.471264367816092,1.547126436781609,1.547126436781609,1.547126436781609,2.2645827101455827,2.2645827101455827,2.2645827101455827,0.2892,0.2892,0.2892,13,13,13.0,0.0094366293823121,0.0094366293823121,0.0094366293823121
166,3,35.892076833333334,128.6057973,107376,SPLY_LS,5.4847609229974905,5,1.6779466119096509,1.6926762491444216,1.5785341840132638,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,14.22222222222222,8.72215631845907,1.547126436781609,2.5777777777777775,2.0615043225981746,5.140755675093249,6.597254262781616,4.745815884464458,2.0003,2.0003,0.9615229140002514,13,80,58.399355937891976,0.0214217859358973,0.0274910883757241,0.01977605208135758
167,1,35.8930283,128.605446,107397,SPLY_LS,4.766409638382919,9,1.7345653661875429,1.7526899383983574,1.6094908715319065,1.0,1.0,1.0,1.0,1.2,1.0450440176681681,7.471264367816092,11.428571428571429,8.16991586152381,1.547126436781609,1.942857142857143,1.616991586152381,4.725108686066812,5.079195236274402,3.700064853064775,1.6677,2.0008,1.0961123944464801,13,32,17.419623818275245,0.0196897641502747,0.0211652605093172,0.015418355245963538
168,4,35.8920942,128.59696839999998,470703,SPLY_LS,8.433142496876881,1,1.0803832991101985,1.0803832991101985,1.0803832991101985,1.3,1.3,1.3,1.0,1.0,1.0,7.471264367816092,7.471264367816092,7.471264367816092,1.547126436781609,1.547126436781609,1.547126436781609,4.667843870936748,4.667843870936748,4.667843870936748,2.2547,2.2547,2.2547,13,13,13.0,0.0194511388023869,0.0194511388023869,0.0194511388023869
169,1,35.8964225,128.6083507,37916,SPLY_LS,6.041844932900778,3,1.7177549623545518,1.7326488706365502,1.7227646023010952,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,8.928571428571429,7.9268108023565285,1.547126436781609,1.692857142857143,1.5926810802356528,4.645813050637993,5.893362249312421,4.4158245263004225,1.6486,2.3578,1.4595770661142848,13,25,16.75113616182705,0.019359335272661,0.0245579351609973,0.018400961592320148
170,1,35.8943311,128.6089668,73259,SPLY_LS,6.424208358497361,3,1.748309377138946,1.7526899383983574,1.5701468119354995,1.0,1.0,1.0,1.2,1.2,1.2,7.471264367816092,9.523809523809524,7.896495210516298,1.547126436781609,2.1333333333333337,1.7985767065986384,3.3801473111023035,5.500021691819231,4.573669303279287,0.5778,1.9117,0.8935370640072777,13,80,36.30733370913066,0.0140852428527288,0.0229188653908953,0.019058708670229917
171,1,35.8958428,128.6037225,38009,SPLY_LS,7.151126052600448,3,1.688788501026694,1.7526899383983574,1.7075346811316312,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,8.928571428571429,7.9201312775292685,1.547126436781609,1.692857142857143,1.5920131277529268,4.417613073596565,4.417613073596565,3.578315997482766,1.5617,1.5617,1.0078585147925199,13,25,16.69613450837622,0.0184084145583305,0.0184084145583305,0.014911021677310508
172,1,35.8963248,128.6004439,244082,SPLY_LS,6.961747723085332,3,1.656700889801506,1.683148528405202,1.6439759826799352,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,14.22222222222222,9.664217215749629,1.547126436781609,2.5777777777777775,1.8819188976749812,4.243338978888186,4.297673749480654,3.8599029203136563,1.5083,1.5083,1.0736615151085867,13,80,34.7639991213472,0.017682205691976,0.0179086213977733,0.016084408464092974
173,3,35.8938019,128.6078556,212265,SPLY_LS,4.681297397394761,2,1.675482546201232,1.7526899383983574,1.7093529199051853,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,8.928571428571429,8.110575363104841,1.547126436781609,1.692857142857143,1.6110575363104842,4.563306436717778,4.563306436717778,3.6671802274102188,1.6672,1.6672,1.0419302911489612,13,25,18.26432084909315,0.0190155260871248,0.0190155260871248,0.01528132336662973
174,3,35.8954002,128.6107026,72341,SPLY_LS,6.158978070093093,5,1.7152908966461329,1.7152908966461329,1.59845120843051,1.0,1.0,1.0,1.0,1.2,1.0764621772599356,7.471264367816092,10.95890410958904,8.408577262267903,1.547126436781609,2.16986301369863,1.8187832711662661,6.8299844227659285,6.8299844227659285,5.247526680019724,2.8994,2.8994,1.6168029643101727,13,80,34.11364049802283,0.0284608865888867,0.0284608865888867,0.021866706051976135
176,1,35.8917529,128.6062886,107379,SPLY_LS,5.473569756579247,5,1.5838740588637918,1.7219712525667352,1.6277392425509505,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,8.928571428571429,8.012234817270075,1.547126436781609,1.692857142857143,1.6012234817270072,5.391769330110192,6.447587766819943,4.484311229848807,2.3337,2.6668,1.6367645780769309,13,25,17.45454878265883,0.0224677723870356,0.026867420603727,0.018686349110341432
177,2,35.89648125,128.59851279999998,243990,PIPE_LM,5.108940749096282,4,1.6526488706365503,1.6530869267624912,1.6523287470765904,1.0,1.0,1.0,1.0,1.0,1.0,9.523809523809524,9.523809523809524,8.062477045893344,1.7523809523809524,1.7523809523809524,1.6062477045893342,2.701490749662051,6.191351782175092,4.227572928418516,0.3802,2.6678,1.4419931225943934,20,20,15.016271717314655,0.0112572470283792,0.0257996724439127,0.017616507771366346
178,1,35.8927563,128.6086165,178129,SPLY_LS,6.850973923584969,3,1.6285557837097877,1.712662559890486,1.6298339736506355,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,10.0,8.203596000401376,1.547126436781609,2.05,1.692760568261637,3.3262907285565912,4.261233467255961,3.7266985784345725,1.0002,1.3337,0.8827924158997097,13,40,20.819304567921957,0.0138608197804317,0.0177567729197289,0.01552933931126575
179,2,35.8926445,128.6060532,99395,PIPE_LM,7.353161010971109,2,1.6126762491444215,1.6126762491444215,1.4693901448870812,1.0,1.0,1.0,1.0,1.0,1.0,16.3265306122449,16.3265306122449,14.070449673060137,2.840816326530613,2.840816326530613,2.427201487680073,3.2585533553769435,5.066277376016607,4.091220912074058,0.129,1.8904,0.9403299472821741,100,100,68.67807629431823,0.0135785547595234,0.02111143113973,0.017048322101658152
180,1,35.8948437,128.6038297,106607,PIPE_LM,3.6087770252907525,3,1.7526899383983574,1.7526899383983574,1.7313563909431322,1.0,1.0,1.0,1.4,1.4,1.2091504627016247,8.333333333333334,9.523809523809524,8.434460746107597,2.466666666666667,2.466666666666667,2.079176205239145,6.678736130809035,6.678736130809035,4.575487649908251,0.0509,0.2846,0.12545397129587219,100,100,60.23785466527184,0.0278306273938877,0.0278306273938877,0.0190662858115501
181,1,35.8967631,128.6092371,143046,SPLY_LS,6.6970171243882906,4,1.7051060917180014,1.7051060917180014,1.6783735798384551,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,8.928571428571429,7.844450159355552,1.547126436781609,1.692857142857143,1.5844450159355552,3.6785222000767286,3.928059188504717,3.3838042951751413,1.1127,1.3623,0.9367367709877192,13,25,16.072948467121545,0.0153285859338297,0.0163684190414585,0.01410048168820951
183,1,35.8961747,128.6118559,3781,SPLY_LS,7.481404209053074,3,1.584476386036961,1.6772895277207391,1.627525110948443,1.0,1.0,1.0,1.0,1.2,1.0603981040368857,7.471264367816092,9.523809523809524,7.858488333432996,1.547126436781609,2.1333333333333337,1.7871758467995855,4.0591579903567245,4.931992456068436,4.5431915683686395,1.5088,1.5088,1.06244668595498,13,80,35.38261545208269,0.0169147143037159,0.0205518591640599,0.01893170642497047
184,1,35.8929279,128.6061233,420740,SPLY_LS,8.136413409239825,1,1.3092676249144422,1.3092676249144422,1.3092676249144422,1.0,1.0,1.0,1.0,1.0,1.0,9.523809523809524,9.523809523809524,9.523809523809524,1.7523809523809524,1.7523809523809524,1.7523809523809524,2.565368872911648,2.565368872911648,2.565368872911648,0.6544,0.6544,0.6544,20,20,20.0,0.0106900203618664,0.0106900203618664,0.0106900203618664
185,1,35.8903724,128.6026803,212350,SPLY_LS,3.6700252173478445,5,1.5474606433949352,1.6726899383983571,1.6280488894081535,1.0,1.0,1.0,1.0,1.2,1.034937893479488,7.471264367816092,9.846153846153848,8.344387030026612,1.547126436781609,2.466666666666667,1.829878796012658,4.741615498529746,6.007989239589322,4.158103164012131,2.0007,2.0007,1.0152225958396042,13,100,35.65560120865102,0.0197585488631483,0.0250355915608306,0.017327023789596684
186,1,35.8984009,128.6055977,245237,PIPE_LM,6.030354610432676,4,1.0934154688569473,1.7433812457221085,1.5471528904520129,1.0,1.0,1.0,1.0,1.0,1.0,8.928571428571429,8.928571428571429,7.910838889116937,1.692857142857143,1.692857142857143,1.5910838889116936,1.5149852760033438,5.829724516672196,3.9803778983584004,0.1965,2.2747,1.3403529453017557,25,25,16.619617579342606,0.0063130193943697,0.0242927535471988,0.016586433721354328
187,1,35.8968395,128.6064995,106537,SPLY_LS,6.28650150549953,3,1.702422997946612,1.702422997946612,1.681841445064458,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,7.471264367816092,7.259131855226346,1.547126436781609,2.1333333333333337,1.7016801245255684,4.213378583863661,4.788104486240049,4.402633066014364,1.4237,1.5162,1.162271592235887,13,80,30.664577369794834,0.017557359227889,0.0199522707993865,0.01834599211773509
188,2,35.8956008,128.6100887,106345,PIPE_LM,6.651777254025154,5,1.117015742642026,1.721697467488022,1.468330151540521,1.0,1.0,1.0,1.0,1.2,1.033119527057635,11.428571428571429,11.428571428571429,8.667584426790844,1.942857142857143,2.1333333333333337,1.7771568662045347,2.7546835539066277,7.813218924022574,4.656436661189911,0.8313,3.4646,1.5245659844020414,32,80,29.92707178113101,0.0114789041033066,0.0325580739173482,0.019403604389011373
189,1,35.8982769,128.605643,245237,PIPE_LM,5.83894634663952,3,1.0934154688569473,1.7429979466119097,1.5106556582891386,1.0,1.0,1.0,1.0,1.0,1.0,8.928571428571429,8.928571428571429,7.99251312202364,1.692857142857143,1.692857142857143,1.599251312202364,1.5149852760033438,4.386950194815361,3.101026254809455,0.1965,1.4648,0.8658156351372038,25,25,17.292153121970436,0.0063130193943697,0.0182806408093053,0.01292213145510369
190,2,35.894937150000004,128.59817745,105105,PIPE_LM,5.642458846940966,4,1.7326488706365502,1.7396577686516084,1.72742741521332,1.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,8.252443053677514,2.05,2.05,1.7024744709017778,4.455798382383912,5.630037849596354,4.603998375541793,0.2521,2.1693,1.2171202852387029,40,40,21.3408578776749,0.0185675346493128,0.0234606492211604,0.019185091430801354
191,1,35.8966371,128.5993274,2883,SPLY_LS,7.938465015836501,3,1.7326488706365502,1.7326488706365502,1.5372170033478614,1.0,1.0,1.0,1.0,1.2,1.066275043923935,9.846153846153848,9.846153846153848,8.514600584221334,2.0307692307692307,2.1333333333333337,1.9623976006111545,5.49393245927012,5.49393245927012,4.97698329641841,1.5974,1.9219,1.2345543463146387,40,80,48.7112752591763,0.0228934912544015,0.0228934912544015,0.0207393382453403
192,1,35.8950317,128.6061481,37963,SPLY_LS,5.38171606447266,3,1.6498562628336757,1.7086105407255303,1.6807402161215346,1.0,1.0,1.0,1.2,1.4,1.256632704417793,7.471264367816092,8.333333333333334,7.715370852375545,1.547126436781609,2.466666666666667,1.8075066869783587,3.595752464583602,6.631724427789186,4.142763595974177,0.7786,0.7786,0.41205788982667124,13,100,37.63522642173997,0.0149836803075431,0.0276347272768189,0.017263103042604165
193,3,35.8952274,128.598819,210524,SPLY_LS,1.8221626119516536,3,1.7365913757700209,1.7365913757700209,1.5760954168468668,1.0,1.0,1.0,1.2,1.2,1.2,7.471264367816092,12.5,8.892355745895847,1.547126436781609,3.3000000000000003,2.0424782885694097,5.202857035714493,8.274734158515178,5.6931242573559855,1.445,1.445,1.094467060442123,13,150,51.71540145218878,0.021680565410674,0.0344812309752406,0.02372353343661518
194,2,35.895777949999996,128.61020805,143022,SPLY_LS,5.442579757558403,3,1.708062970568104,1.708062970568104,1.4548425417706914,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,14.285714285714286,9.521922861897508,1.547126436781609,2.2285714285714286,1.7521922861897508,6.901842527391452,6.901842527391452,5.0388907526606,2.9571,2.9571,2.0829134928121578,13,40,21.12505484775439,0.0287603229037665,0.0287603229037665,0.020997309710874275
195,3,35.8940868,128.6042889,106591,SPLY_LS,6.070892210299506,2,1.671649555099247,1.7181382614647502,1.6907120989545308,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,7.471264367816092,7.471264367816092,1.547126436781609,1.547126436781609,1.547126436781609,2.25748597500695,2.3932521697321976,2.3131564645376175,0.3225,0.3641,0.33955794560392955,13,13,13.0,0.0094070569321527,0.0099728014538825,0.00963903864555145
196,1,35.8913008,128.6057162,211229,SPLY_LS,7.528061506233701,1,1.290431211498973,1.290431211498973,1.290431211498973,1.0,1.0,1.0,1.0,1.0,1.0,9.523809523809524,9.523809523809524,9.523809523809524,1.7523809523809524,1.7523809523809524,1.7523809523809524,2.3421581272840255,2.3421581272840255,2.3421581272840255,0.5325,0.5325,0.5325,20,20,20.0,0.0097598900242989,0.0097598900242989,0.0097598900242989
197,1,35.8938755,128.6048677,177356,SPLY_LS,5.752353895985947,2,1.1613141683778234,1.1616427104722793,1.1614784001440344,1.0,1.0,1.0,1.0,1.0,1.0,8.928571428571429,11.428571428571429,10.17827252458336,1.692857142857143,1.942857142857143,1.817827252458336,2.749997473805887,2.749997473805887,2.2760819858714716,1.0449,1.0449,0.5985067685045383,25,32,28.49916306883341,0.0114593769732228,0.0114593769732228,0.009484547439225688
