CLUSTER_ID,REPAIR_COUNT,IS_MATCHED,MATCH_REASON,MAX_CNT_JNT,MAX_CNT_PIPE_TYPE,MAX_CNT_DISTANCE,AVG_CNT_JNT,NEAREST_CNT_JNT,NEAREST_DISTANCE,NEARBY_PIPE_COUNT,HIGH_CNT_PIPE_COUNT,IS_FREQUENT
154.0,2.0,True,pipes_found,4,PIPE_LM,46.36734516846129,2.8412698412698414,4,8.147908688950011,63,36,False
155.0,7.0,True,pipes_found,4,PIPE_LM,14.870324180272162,2.635514018691589,4,6.724058813965406,107,55,True
156.0,2.0,True,pipes_found,4,PIPE_LM,41.290777642979364,2.7327586206896552,1,6.242410495328062,116,65,False
157.0,2.0,True,pipes_found,4,PIPE_LM,38.21252115829697,2.7532467532467533,3,6.417927424958407,154,82,False
158.0,2.0,True,pipes_found,5,PIPE_LM,49.850136537140685,2.8823529411764706,2,6.522002466437061,119,74,False
159.0,2.0,True,pipes_found,4,PIPE_LM,36.947787482613805,2.5454545454545454,2,7.043829276724409,110,54,False
160.0,2.0,True,pipes_found,4,PIPE_LM,44.87826825503409,2.706896551724138,2,7.982565142277733,116,65,False
161.0,2.0,True,pipes_found,5,PIPE_LM,29.008895733245257,2.759259259259259,1,8.526183194411391,108,66,False
162.0,2.0,True,pipes_found,4,PIPE_LM,33.98482670135249,2.7851239669421486,1,7.899734079543922,121,70,False
163.0,4.0,True,pipes_found,4,PIPE_LM,40.4064626375347,2.696296296296296,1,9.974774331729243,135,72,True
164.0,2.0,True,pipes_found,3,PIPE_LM,49.992420542013306,3.0,3,49.992420542013306,1,1,False
165.0,2.0,True,pipes_found,4,PIPE_LM,15.605455781025478,2.675,2,4.099589408542622,120,66,False
166.0,2.0,True,pipes_found,4,PIPE_LM,47.65698185241984,2.8552631578947367,2,6.125324872127546,76,40,False
167.0,2.0,True,pipes_found,4,PIPE_LM,30.746752399105155,2.8646616541353382,2,7.253253985296452,133,81,False
168.0,2.0,True,pipes_found,4,PIPE_LM,39.56952734713762,2.8585858585858586,3,7.695252951707382,99,57,False
169.0,2.0,True,pipes_found,4,PIPE_LM,22.879280560745364,2.677685950413223,2,6.134640720424162,121,65,False
170.0,3.0,True,pipes_found,5,PIPE_LM,17.61847203774665,2.7333333333333334,3,7.025666465717926,120,65,False
171.0,5.0,True,pipes_found,5,PIPE_LM,49.77484660805258,2.8181818181818183,4,3.7651871739778517,132,75,True
172.0,4.0,True,pipes_found,4,PIPE_LM,27.64583590407317,2.6507936507936507,2,4.838672449307744,126,68,True
173.0,4.0,True,pipes_found,4,PIPE_LM,48.66336127381743,2.7195121951219514,2,5.06881540964048,82,41,True
174.0,2.0,True,pipes_found,4,PIPE_LM,44.76384678869905,2.4705882352941178,2,25.699639699751383,17,9,False
175.0,2.0,True,pipes_found,7,PIPE_LM,25.61617807078443,2.673076923076923,2,8.722358078755953,104,46,False
176.0,2.0,True,pipes_found,4,PIPE_LM,49.858979378619054,2.6692913385826773,2,7.529689366354003,127,64,False
177.0,2.0,True,pipes_found,4,PIPE_LM,24.720576295647735,2.8266666666666667,2,4.810962185325993,75,40,False
178.0,2.0,True,pipes_found,4,PIPE_LM,44.19946854866423,2.8048780487804876,4,6.0859518807663235,82,43,False
179.0,2.0,True,pipes_found,4,PIPE_LM,25.8512728788025,2.748344370860927,3,5.156303161513335,151,79,False
180.0,2.0,True,pipes_found,4,PIPE_LM,31.066183329314267,2.8448275862068964,2,8.21888783613583,58,31,False
181.0,3.0,True,pipes_found,30,PIPE_LM,23.23740871357072,3.097560975609756,5,4.248429345842734,164,104,False
182.0,2.0,True,pipes_found,30,PIPE_LM,10.761922164524641,3.090909090909091,4,3.6526629078223376,132,79,False
183.0,2.0,True,pipes_found,30,PIPE_LM,10.391912060295619,3.050632911392405,3,5.80167408811183,158,96,False
184.0,2.0,True,pipes_found,4,PIPE_LM,20.960503465342384,2.8421052631578947,2,7.7034743495209606,76,39,False
185.0,4.0,True,pipes_found,4,PIPE_LM,46.877378489411214,2.7954545454545454,4,7.509416108558505,88,44,True
186.0,2.0,True,pipes_found,4,PIPE_LM,46.62171730273398,2.8173076923076925,2,7.376231321706399,104,65,False
187.0,2.0,True,pipes_found,4,PIPE_LM,37.14267264348259,2.8764044943820224,2,6.564004375630621,89,54,False
188.0,2.0,True,pipes_found,4,PIPE_LM,40.77148383591604,2.7333333333333334,2,8.719563287447915,120,64,False
189.0,3.0,True,pipes_found,4,PIPE_LM,49.937470840404615,2.680672268907563,2,8.22636497952849,119,60,False
190.0,2.0,True,pipes_found,5,PIPE_LM,12.229146660062092,2.8813559322033897,2,3.9697238372232055,118,70,False
191.0,2.0,True,pipes_found,5,PIPE_LM,13.84720435956766,2.736842105263158,2,6.145579868672761,95,56,False
192.0,2.0,True,pipes_found,4,PIPE_LM,25.96940379195228,2.661870503597122,2,7.875930365110714,139,80,False
193.0,2.0,True,pipes_found,4,PIPE_LM,8.244137087338983,2.7560975609756095,2,7.030326616870433,82,47,False
194.0,3.0,True,pipes_found,5,PIPE_LM,37.656598235037,2.9145299145299144,2,5.71987905528106,117,70,False
195.0,2.0,True,pipes_found,4,PIPE_LM,40.865163493185726,2.78125,2,7.271928260703175,128,71,False
196.0,2.0,True,pipes_found,5,PIPE_LM,42.05186921706541,2.7755102040816326,1,5.11517185508004,98,59,False
197.0,2.0,True,pipes_found,4,PIPE_LM,47.80880167125121,2.783132530120482,4,8.119123602663745,83,45,False
198.0,3.0,True,pipes_found,4,PIPE_LM,47.25419022975073,2.7731958762886597,3,6.958216113390038,97,52,False
199.0,2.0,True,pipes_found,4,PIPE_LM,35.40819052691985,2.8703703703703702,2,5.7605709865592525,108,63,False
200.0,2.0,True,pipes_found,4,PIPE_LM,44.58175976947983,2.691666666666667,1,7.541735847801655,120,72,False
201.0,2.0,True,pipes_found,5,PIPE_LM,30.032359075062036,2.959349593495935,2,8.386889234207702,123,76,False
202.0,2.0,True,pipes_found,4,PIPE_LM,27.264001219510277,2.65625,2,5.9410674632819,96,51,False
203.0,2.0,True,pipes_found,4,PIPE_LM,8.657604253565207,2.77,2,5.508391918801501,100,55,False
204.0,2.0,True,pipes_found,4,PIPE_LM,44.88511459055887,2.865546218487395,1,1.6623695740580062,119,68,False
205.0,2.0,True,pipes_found,4,PIPE_LM,31.88195599363486,2.6907216494845363,4,5.221595879200167,97,50,False
206.0,4.0,True,pipes_found,4,PIPE_LM,43.220645762461096,2.8,4,6.8823391787952,125,73,True
207.0,3.0,True,pipes_found,4,PIPE_LM,26.205446218580725,2.700636942675159,2,6.7939828179900426,157,79,False
208.0,2.0,True,pipes_found,5,PIPE_LM,37.0180033202577,2.814159292035398,3,7.59660501666239,113,71,False
209.0,2.0,True,pipes_found,4,PIPE_LM,23.885159099014878,2.6538461538461537,2,7.08298253260459,104,52,False
210.0,4.0,True,pipes_found,4,PIPE_LM,47.18988312424048,2.759493670886076,3,5.539592304351524,79,42,True
211.0,2.0,True,pipes_found,4,PIPE_LM,30.884797070867503,2.5675675675675675,2,4.831747169875974,111,57,False
212.0,2.0,True,pipes_found,4,PIPE_LM,41.61376138437421,2.676767676767677,3,4.445002123153411,99,52,False
213.0,2.0,True,pipes_found,4,PIPE_LM,45.81535272924482,2.7387387387387387,2,7.8910121056167934,111,63,False
214.0,3.0,True,pipes_found,4,PIPE_LM,49.78450945414494,2.830188679245283,2,7.064571315210553,106,65,False
215.0,2.0,True,pipes_found,5,PIPE_LM,30.338701641122878,2.7403846153846154,2,4.864878757846919,104,56,False
216.0,4.0,True,pipes_found,4,PIPE_LM,44.88083946466161,2.7746478873239435,4,7.77452866200547,142,75,True
217.0,2.0,True,pipes_found,4,PIPE_LM,44.41097395338999,2.7327586206896552,1,7.068591829540906,116,66,False
218.0,3.0,True,pipes_found,4,PIPE_LM,47.86538933954327,2.7226277372262775,3,5.822453942813769,137,74,False
219.0,2.0,True,pipes_found,4,PIPE_LM,41.90293549698427,2.506666666666667,2,11.993578148427934,75,36,False
220.0,2.0,True,pipes_found,4,PIPE_LM,49.847866272532265,2.6470588235294117,3,5.7639260012300735,102,53,False
221.0,2.0,True,pipes_found,5,PIPE_LM,39.54027962861891,2.701388888888889,2,5.520652156810533,144,77,False
222.0,2.0,True,pipes_found,5,PIPE_LM,15.106917871670685,2.7916666666666665,2,13.60449014337293,120,74,False
223.0,6.0,True,pipes_found,4,PIPE_LM,36.95913360940276,2.792079207920792,2,7.08111318745567,101,59,True
224.0,2.0,True,pipes_found,4,PIPE_LM,28.704571605461897,2.6403508771929824,1,3.966571152461752,114,62,False
225.0,5.0,True,pipes_found,4,PIPE_LM,43.46275595504526,2.7045454545454546,3,3.493363919195926,132,71,True
226.0,2.0,True,pipes_found,4,PIPE_LM,11.367556773839976,2.6476190476190475,2,7.432129955243477,105,59,False
227.0,2.0,True,pipes_found,4,PIPE_LM,39.035977664871545,2.808219178082192,2,8.050858198548596,73,40,False
228.0,2.0,True,pipes_found,30,PIPE_LM,20.252519311154742,3.0814814814814815,2,3.9286546362150245,135,81,False
229.0,2.0,True,pipes_found,5,PIPE_LM,24.52713365752509,2.78494623655914,3,7.4224667221893315,93,57,False
230.0,2.0,True,pipes_found,4,PIPE_LM,46.034088592215035,2.7857142857142856,2,7.509426346512497,98,55,False
231.0,2.0,True,pipes_found,4,PIPE_LM,40.18419970618652,2.657142857142857,3,7.58355897516427,175,93,False
232.0,4.0,True,pipes_found,4,PIPE_LM,46.17965185359439,2.8181818181818183,4,8.763339491099385,110,63,True
233.0,2.0,True,pipes_found,4,PIPE_LM,39.96094213628169,2.761904761904762,2,14.69991107795415,63,38,False
