repair_id,복구타입,위도,경도,주소,작업일시,구군
463,지상누수,35.8939066,128.6059705,북구 대학로9길 34-1 (산격동) / 1409-31번지,2016-04-04 21:00:00,북구
464,지상누수,35.8971208,128.5994089,북구 연암공원로13길 6-5 (산격동) / 1180-69번지,2016-10-19 18:01:00,북구
465,지상누수,35.8969196,128.6018601,북구 연암공원로14길 19-17 (산격동) / 1186-34번지,2016-12-14 11:30:00,북구
466,지상누수,35.897172,128.6035242,북구 산격로13길 16-1 (산격동) / 1221-3번지,2016-02-03 19:11:00,북구
467,지상누수,35.8923369,128.5972486,북구 연암로12길 14-1 (산격동) / 1059-2번지,2016-10-18 20:00:00,북구
468,지상누수,35.8915451,128.5961415,북구 연암로 68-3 (산격동) / 980번지,2016-08-17 11:32:00,북구
469,지상누수,35.8925102,128.6007659,"북구 연암로 40 (산격동,구 교육청 본관) / 1445-3번지",2016-10-25 12:11:00,북구
470,지상누수,35.893004,128.6040576,북구 대구체육관로9길 8 (산격동) / 1430-39번지,2016-07-04 15:00:00,북구
471,지상누수,35.8959292,128.5997721,북구 연암공원로12길 3-1 (산격동) / 1159-3번지,2016-01-12 13:30:00,북구
472,지상누수,35.8938931,128.6055682,북구 산격로 40-7 (산격동) / 1410-30번지,2016-01-14 17:00:00,북구
473,지상누수,35.8959482,128.6121261,"북구 대동로 52-7 (산격동,대호영재빌) / 1279-16번지",2016-11-01 16:00:00,북구
474,지상누수,35.892493,128.6053595,북구 산격로 22-1 (산격동) / 1418-1번지,2016-11-02 13:11:00,북구
475,지상누수,35.8968703,128.6082485,북구 대동로8길 24-5 (산격동) / 1252-15번지,2016-11-02 18:00:00,북구
476,지상누수,35.8913465,128.5973101,"북구 연암로12길 2, 고물상 (산격동) / 1018-2번지",2016-01-30 15:48:00,북구
477,지상누수,35.8948166,128.6104906,"북구 산격로10길 48, 301호 (산격동,하나빌라) / 1308-13번지",2016-09-30 18:00:00,북구
478,지상누수,35.891653,128.6026597,북구 대구체육관로 28 (산격동) / 1449-3번지,2016-02-05 12:30:00,북구
479,지상누수,35.8929457,128.6086222,북구 산격동 1393-21,2016-03-16 14:38:00,북구
480,지상누수,35.8938925,128.6104273,북구 대학로 99 (산격동) / 1329-6번지,2016-05-16 17:00:00,북구
481,지상누수,35.8945878,128.6061176,북구 대학로9길 42-1 (산격동) / 1409-18번지,2016-03-18 17:00:00,북구
482,지상누수,35.8945027,128.6100288,북구 대학로23길 16-1 (산격동) / 1309-9번지,2016-02-15 14:01:00,북구
483,지상누수,35.897163,128.6040123,북구 산격로13길 12-4 (산격동) / 1221-14번지,2016-02-03 12:00:00,북구
484,지상누수,35.8929347,128.6089261,북구 대학로17길 6 (산격동) / 1327-4번지,2016-02-24 12:11:00,북구
485,지상누수,35.8917137,128.5961183,북구 연암로 68-5 (산격동) / 981번지,2016-03-16 19:44:00,북구
486,지상누수,35.8965494,128.6049679,"북구 산격로13길 5-9 (산격동,자납) / 1228-10번지",2016-03-30 18:58:00,북구
487,지상누수,35.8925102,128.6007659,"북구 연암로 40 (산격동,구 교육청 본관) / 1445-3번지",2016-11-23 13:45:00,북구
488,지상누수,35.8925429,128.5976192,북구 연암로12길 12-24 (산격동) / 1093-1번지,2016-11-01 18:30:00,북구
489,지상누수,35.8979762,128.603352,북구 연암공원로20길 20 (산격동) / 1188-42번지,2016-01-20 13:30:00,북구
490,지상누수,35.8917564,128.6040532,"북구 대구체육관로10길 17 (산격동,드림빌) / 1490-34번지",2016-01-24 22:11:00,북구
491,지상누수,35.8972015,128.5994722,"북구 연암공원로13길 6-9, (급수중지-2013.11.1) (산격동) / 1180-93번지",2016-04-12 19:11:00,북구
492,지상누수,35.895795,128.6089641,북구 산격로14길 34-1 (산격동) / 1311-23번지,2016-03-30 14:40:00,북구
493,지상누수,35.8964338,128.601439,"북구 연암공원로14길 14 (산격동,목련미용실) / 1434-33번지",2016-04-12 20:00:00,북구
494,지상누수,35.8944865,128.6061309,북구 대학로9길 40-4 (산격동) / 1409-23번지,2016-08-01 15:00:00,북구
495,지상누수,35.8924486,128.6086639,"북구 대학로17길 1 (산격동,파리바케트) / 1399번지",2016-06-10 18:11:00,북구
496,지상누수,35.893,128.6091518,"북구 대학로23길 35, 편의점 (산격동) / 1336-4번지",2016-02-23 18:11:00,북구
497,지상누수,35.8964003,128.6048753,북구 산격로11길 2-9 (산격동) / 1227-4번지,2016-01-22 14:44:00,북구
498,지상누수,35.8974151,128.6010253,"북구 연암공원로 82, 급수중지(2014.2.10)자납 (산격동) / 1186-66번지",2016-09-20 19:00:00,북구
499,지상누수,35.8964629,128.6030102,북구 연암공원로14길 28 (산격동) / 1224-1번지,2016-02-26 13:11:00,북구
500,지상누수,35.8972954,128.6046739,"북구 연암공원로32길 64 (산격동,세동마트) / 1221-1번지",2016-02-02 11:23:00,북구
501,지상누수,35.8979053,128.607681,북구 대학로9길 86-1 (산격동) / 1241-11번지,2016-03-18 12:48:00,북구
502,지상누수,35.8945281,128.6102834,"북구 대학로23길 14-1 (산격동,미니수퍼자납) / 1308-21번지",2016-10-27 19:01:00,북구
503,지상누수,35.8913465,128.5973101,"북구 연암로12길 2, 고물상 (산격동) / 1018-2번지",2016-03-07 17:54:00,북구
504,지상누수,35.8984449,128.5990145,북구 연암공원로17길 20 (산격동) / 79-1번지,2016-09-05 18:11:00,북구
505,지상누수,35.8984303,128.6057365,북구 연암공원로32길 50-4 (산격동) / 1222-30번지,2017-03-23 11:28:00,북구
506,지상누수,35.8957186,128.6026908,북구 산격로11길 23 (산격동) / 1437-164번지,2017-01-17 19:11:00,북구
507,지상누수,35.8948091,128.6090867,"북구 산격로10길 34-1 (산격동,블루밍하우스) / 1313-15번지",2016-03-10 18:11:00,북구
508,지상누수,35.8913576,128.5979953,북구 연암로 52-5 (산격동) / 1004-3번지,2016-10-11 12:00:00,북구
509,지상누수,35.8968332,128.6027983,북구 연암공원로14길 25-8 (산격동) / 1186-125번지,2016-10-17 14:58:00,북구
510,지상누수,35.8940179,128.6089717,북구 대학로17길 20-1 (산격동) / 1313-6번지,2016-04-26 12:11:00,북구
511,지상누수,35.8970081,128.6100978,북구 대동로 32 (산격동) / 1266-2번지,2017-02-18 16:11:00,북구
512,지상누수,35.891814,128.5974542,"북구 연암로12길 10-4, 호 (산격동) / 1036-1번지",2016-12-02 12:00:00,북구
513,지상누수,35.8913034,128.6038482,북구 대구체육관로10길 28 (산격동) / 1497-3번지,2016-08-26 17:58:00,북구
514,지상누수,35.8946636,128.6006998,북구 연암공원로10길 15-12 (산격동) / 1435-33번지,2017-04-29 10:11:00,북구
515,지상누수,35.8944865,128.6061309,북구 대학로9길 40-4 (산격동) / 1409-23번지,2016-07-19 13:01:00,북구
516,지상누수,35.8944865,128.6061309,북구 대학로9길 40-4 (산격동) / 1409-23번지,2016-08-24 11:58:00,북구
517,지상누수,35.8971507,128.6089729,북구 대동로4길 17 (산격동) / 1253-28번지,2017-01-16 13:05:00,북구
518,지상누수,35.8984449,128.5990145,"북구 연암공원로17길 20 (산격동,구암서원) / 79-1번지",2016-12-12 12:00:00,북구
519,지상누수,35.8961776,128.6111316,북구 대동로10길 6 (산격동) / 1305번지,2017-01-31 17:00:00,북구
520,지상누수,35.8956022,128.6009715,북구 산격로서9길 16-12 (산격동) / 1434-10번지,2017-03-09 14:28:00,북구
521,지상누수,35.8944865,128.6061309,북구 대학로9길 40-3 (산격동) / 1409-22번지,2017-01-17 18:11:00,북구
522,지상누수,35.8954183,128.6116362,북구 대학로25길 5-2 (산격동) / 1277-1번지,2016-12-24 18:11:00,북구
523,지상누수,35.8943127,128.5986161,북구 연암공원로10길 2-1 (산격동) / 1144-7번지,2016-12-14 12:00:00,북구
524,지상누수,35.8982773,128.6052341,북구 산격로17길 9-1 (산격동) / 1222-44번지,2017-04-10 11:50:00,북구
525,지상누수,35.8906021,128.60294,북구 연암로4길 41-13 (산격동) / 1401-12번지,2017-10-25 17:50:00,북구
526,지상누수,35.8975656,128.6026257,북구 연암공원로 90-23 (산격동) / 1185-78번지,2017-10-27 11:00:00,북구
527,지상누수,35.8924757,128.6060081,"북구 산격로6길 8 (산격동,시장떡) / 1414-8번지",2017-10-24 14:00:00,북구
528,지상누수,35.8941488,128.5977106,북구 연암공원로 31-17 (산격동) / 878-2번지,2017-06-02 17:50:00,북구
529,지상누수,35.8963696,128.6051019,"북구 산격로 65 (산격동,물레떡방앗간) / 1228-13번지",2017-10-25 17:11:00,북구
530,지상누수,35.8953074,128.6074242,북구 대학로25길 43-1 (산격동) / 1407-70번지,2017-10-24 11:50:00,북구
531,지상누수,35.8961547,128.5988809,북구 연암공원로11길 3-16 (산격동) / 1166-6번지,2017-04-24 10:11:00,북구
532,지상누수,35.8952327,128.6046783,북구 연암공원로14길 55 (산격동) / 1422-17번지,2017-01-28 11:28:00,북구
533,지상누수,35.89779,128.6006515,북구 연암공원로 81-10 (산격동) / 1183-39번지,2017-06-22 15:00:00,북구
534,지상누수,35.8954183,128.6116362,북구 대학로25길 5-2 (산격동) / 1277-1번지,2017-08-30 16:30:00,북구
535,지상누수,35.8972359,128.5996551,북구 연암공원로13길 6-10 (산격동) / 1180-62번지,2017-07-24 13:31:00,북구
536,지상누수,35.8932312,128.5987044,북구 연암공원로8길 15-9 (산격동) / 1107-1번지,2017-10-05 17:50:00,북구
537,지상누수,35.8949448,128.6021882,"북구 산격로서9길 3-4, (정수처분_2014.4.9) (산격동) / 1437-170번지",2017-09-27 16:32:00,북구
538,지상누수,35.8976764,128.6042341,북구 연암공원로20길 30-23 (산격동) / 1197-84번지,2017-09-08 17:50:00,북구
539,지상누수,35.8976775,128.6007088,북구 연암공원로 81-8 (산격동) / 1183-29번지,2017-06-23 13:10:00,북구
540,지상누수,35.8945891,128.599929,북구 연암공원로10길 13-3 (산격동) / 1117-22번지,2017-06-07 17:00:00,북구
541,지상누수,35.8973333,128.5990967,북구 연암공원로11길 13-1 (산격동) / 1180-77번지,2017-06-15 14:11:00,북구
542,지상누수,35.8979954,128.6018406,북구 연암공원로20길 6 (산격동) / 1185-83번지,2017-07-03 15:00:00,북구
543,지상누수,35.8975971,128.5998212,북구 연암공원로13길 2-19 (산격동) / 1180-22번지,2018-04-18 13:00:00,북구
544,지상누수,35.8974838,128.601452,북구 산격로13길 35 (산격동) / 1185-5번지,2017-11-03 09:11:00,북구
545,지상누수,35.8949693,128.6009156,북구 산격로서9길 17 (산격동) / 1435-20번지,2018-03-27 11:00:00,북구
546,지상누수,35.8900323,128.6015069,북구 대구체육관로2길 13 (산격동) / 1442-16번지,2018-05-22 16:50:00,북구
547,지상누수,35.8978824,128.6045353,북구 연암공원로32길 64-14 (산격동) / 1197-19번지,2018-01-22 13:28:00,북구
548,지상누수,35.8937944,128.5979538,"북구 연암공원로 31-2 (산격동,과일가게) / 1130-4번지",2018-01-22 13:18:00,북구
549,지상누수,35.8960685,128.6103505,"북구 산격로14길 45 (산격동,위너스빌(501호)) / 1305-17번지",2017-11-15 17:50:00,북구
550,지상누수,35.8920758,128.6077697,"북구 대학로13길 6 (산격동,봉봉치킨) / 1400-8번지",2018-01-15 13:58:00,북구
551,지상누수,35.8954407,128.6032973,북구 산격로북9길 6-8 (산격동) / 1424-49번지,2018-05-03 11:50:00,북구
552,지상누수,35.8968842,128.5999283,북구 연암공원로13길 2-6 (산격동) / 1182-4번지,2018-05-08 14:50:00,북구
553,지상누수,35.8957652,128.6007278,북구 산격로11길 41-1 (산격동) / 1161-65번지,2018-05-31 13:30:00,북구
554,지상누수,35.895457,128.600316,북구 산격로11길 45-8 (산격동) / 1161-7번지,2018-05-08 13:30:00,북구
555,지상누수,35.894752,128.6016487,북구 연암공원로10길 31-10 (산격동) / 1437-145번지,2017-11-28 17:40:00,북구
556,지상누수,35.8962366,128.6020759,북구 산격로북9길 9-16 (산격동) / 1195-6번지,2017-12-16 09:00:00,북구
557,지상누수,35.8968068,128.6061739,북구 대학로9길 68-2 (산격동) / 1245-1번지,2017-11-27 17:50:00,북구
558,지상누수,35.8968874,128.6031159,북구 산격로13길 21-5 (산격동) / 1195-94번지,2017-11-16 17:00:00,북구
559,지상누수,35.8977913,128.6005239,북구 연암공원로 81-14 (산격동) / 1183-38번지,2017-06-22 11:50:00,북구
560,지상누수,35.8961547,128.5988809,북구 연암공원로11길 3-16 (산격동) / 1166-6번지,2017-09-01 16:20:00,북구
561,지상누수,35.8946727,128.6005333,북구 연암공원로10길 15-6 (산격동) / 1435-34번지,2017-09-22 14:11:00,북구
562,지상누수,35.89646,128.6070414,북구 대학로13길 51-36 (산격동) / 1247-4번지,2017-10-09 18:10:00,북구
563,지상누수,35.8960789,128.5986907,북구 연암공원로 55-28 (산격동) / 1169-5번지,2017-11-20 11:20:00,북구
564,지상누수,35.8901195,128.603841,북구 연암로2길 47 (산격동) / 1498-72번지,2017-11-23 17:50:00,북구
565,지상누수,35.8951971,128.6068576,북구 산격로10길 15-1 (산격동) / 1407-39번지,2018-04-28 13:30:00,북구
566,지상누수,35.8925655,128.5980831,북구 연암공원로 22-41 (산격동) / 1099-47번지,2018-02-11 09:00:00,북구
567,지상누수,35.8959188,128.6064294,북구 산격로14길 10-1 (산격동) / 1406-3번지,2018-03-02 16:00:00,북구
568,지상누수,35.8959048,128.6015921,북구 산격로11길 34 (산격동) / 1434-67번지,2018-03-05 10:29:00,북구
569,지상누수,35.8964187,128.6024236,북구 연암공원로14길 22-1 (산격동) / 1195-5번지,2018-02-21 15:00:00,북구
570,지상누수,35.8967037,128.6010457,북구 연암공원로14길 11-1 (산격동) / 1163-22번지,2018-02-12 11:00:00,북구
571,지상누수,35.889404,128.603045,"북구 대학로 15-1 (산격동,별장여관) / 1398-2번지",2018-02-01 18:50:00,북구
572,지상누수,35.8914103,128.5980455,북구 연암로12길 6-16 (산격동) / 1014번지,2018-05-11 13:30:00,북구
573,지상누수,35.8973372,128.5989698,북구 연암공원로13길 12-12 (산격동) / 1180-153번지,2018-05-05 11:40:00,북구
574,지상누수,35.8907982,128.6036585,북구 연암로4길 53-3 (산격동) / 1498-209번지,2017-11-21 17:00:00,북구
575,지상누수,35.8960622,128.6081993,북구 산격로14길 25-2 (산격동) / 1310-25번지,2018-03-30 18:00:00,북구
576,지상누수,35.8970255,128.6038351,북구 산격로13길 14 (산격동) / 1221-11번지,2018-02-12 12:00:00,북구
577,지상누수,35.8941394,128.6100548,북구 대학로23길 17-1 (산격동) / 1327-20번지,2018-01-13 18:00:00,북구
578,지상누수,35.8974151,128.6010253,북구 연암공원로 82 (산격동) / 1186-66번지,2018-03-22 11:20:00,북구
579,지상누수,35.8955524,128.6011078,북구 산격로11길 35-10 (산격동) / 1434-55번지,2018-05-04 11:50:00,북구
580,지상누수,35.8959277,128.6074306,북구 산격로14길 20 (산격동) / 1406-1번지,2018-05-15 09:00:00,북구
581,지상누수,35.8967368,128.6021465,북구 연암공원로14길 19-7 (산격동) / 1186-49번지,2018-06-25 13:40:00,북구
582,지상누수,35.8968028,128.6106865,"북구 대동로 38 (산격동,화장품백화점) / 1266-11번지",2018-06-07 18:00:00,북구
583,지상누수,35.8969196,128.6018601,북구 연암공원로14길 19-17 (산격동) / 1186-34번지,2018-02-10 15:11:00,북구
584,지상누수,35.8977587,128.5998382,북구 연암공원로13길 2-23 (산격동) / 1180-127번지,2018-04-17 11:30:00,북구
585,지상누수,35.8968809,128.6029008,북구 산격로13길 21-4 (산격동) / 1185-52번지,2018-01-31 14:00:00,북구
586,지상누수,35.8916538,128.5978121,북구 연암로12길 6-19 (산격동) / 1034-2번지,2018-12-20 11:50:00,북구
587,지상누수,35.8917137,128.5961183,북구 연암로 68-5 (산격동) / 981번지,2017-12-26 10:03:00,북구
588,지상누수,35.8937372,128.5991425,북구 연암공원로8길 7-1 (산격동) / 1106-1번지,2018-12-10 11:00:00,북구
589,지상누수,35.894179,128.6107778,북구 대학로 103-2 (산격동) / 1324-1번지,2017-12-14 09:00:00,북구
590,지상누수,35.8961235,128.6038212,북구 산격로11길 12-1 (산격동) / 1224-15번지,2018-01-29 11:00:00,북구
591,지상누수,35.8974632,128.6090917,"북구 대동로 22 (산격동,청구공인중계사) / 1253-4번지",2018-01-29 10:00:00,북구
592,지상누수,35.8958464,128.6083828,북구 산격로14길 28-1 (산격동) / 1311-57번지,2018-08-30 11:50:00,북구
593,지상누수,35.8963635,128.6005926,북구 연암공원로 66-13 (산격동) / 1161-46번지,2017-12-20 10:00:00,북구
594,지상누수,35.8938053,128.609037,"북구 대학로17길 18 (산격동,프론티어1) / 1313-4번지",2018-01-03 14:30:00,북구
595,지상누수,35.8941094,128.6089934,"북구 대학로17길 20-2 (산격동,빨래방) / 1313-20번지",2018-04-12 13:30:00,북구
596,지상누수,35.8959191,128.5996653,북구 연암공원로12길 3 (산격동) / 1159-7번지,2017-12-05 10:58:00,북구
597,지상누수,35.8967557,128.6055623,북구 산격로14길 3-13 (산격동) / 1229-19번지,2018-03-05 10:28:00,북구
598,지상누수,35.8959292,128.5997721,북구 연암공원로12길 3-1 (산격동) / 1159-3번지,2018-09-03 15:10:00,북구
599,지상누수,35.8964393,128.5999479,북구 연암공원로 68 (산격동) / 1163-38번지,2018-09-12 10:40:00,북구
600,지상누수,35.8954636,128.6044445,북구 연암공원로14길 52 (산격동) / 1424번지,2018-10-23 14:00:00,북구
601,지상누수,35.8965219,128.6082196,북구 대동로8길 25 (산격동) / 1249-36번지,2018-10-23 09:17:00,북구
602,지상누수,35.8923365,128.6053714,북구 산격로 20 (산격동) / 1418-10번지,2018-09-29 10:40:00,북구
603,지상누수,35.8901372,128.6023267,북구 대구체육관로2길 19 (산격동) / 1404-12번지,2019-01-24 16:00:00,북구
604,지상누수,35.8917425,128.5959329,"북구 연암공원로 2 (산격동,신동아빌) / 977-1번지",2019-01-24 14:00:00,북구
605,지상누수,35.8918381,128.5971107,북구 연암로12길 7-1 (산격동) / 1038-1번지,2018-09-10 14:50:00,북구
606,지상누수,35.893978,128.6084855,"북구 대학로15길 22-1 (산격동,대동하우스) / 1314-50번지",2018-10-28 17:00:00,북구
607,지상누수,35.8896432,128.6029231,북구 연암로2길 29-1 (산격동) / 1498-173번지,2018-10-10 09:37:00,북구
608,지상누수,35.8919995,128.597909,북구 연암로12길 6-30 (산격동) / 1007번지,2018-08-20 17:11:00,북구
609,지상누수,35.8919995,128.597909,북구 연암로12길 6-30 (산격동) / 1007번지,2018-10-09 13:00:00,북구
610,지상누수,35.8911814,128.6047287,"북구 산격로1길 8 (산격동,매일유업) / 1433-41번지",2018-04-24 15:00:00,북구
611,지상누수,35.8939779,128.6008284,북구 산격동 1445-9 관사 ,2018-08-30 13:40:00,북구
612,지상누수,35.8968068,128.6061739,북구 대학로9길 68-2 (산격동) / 1245-1번지,2018-12-31 15:00:00,북구
613,지상누수,35.8939193,128.5991765,"북구 연암공원로8길 7, C동 102호 (산격동,로얄하이츠) / 1126-17번지",2019-04-15 18:00:00,북구
614,지상누수,35.8958443,128.5989974,"북구 연암공원로 57 (산격동,동신목욕탕) / 1154-13번지",2019-04-19 08:39:00,북구
615,지상누수,35.8964077,128.5995189,"북구 연암공원로 65 (산격동,화성석유) / 1165-2번지",2018-11-02 11:50:00,북구
616,지상누수,35.8952046,128.6036947,북구 산격로9길 14-3 (산격동) / 1424-5번지,2019-05-07 18:00:00,북구
617,지상누수,35.8917425,128.5959329,"북구 연암공원로 2 (산격동,신동아빌) / 977-1번지",2019-01-29 11:50:00,북구
618,지상누수,35.8969594,128.6005758,"북구 연암공원로 74-3 (산격동,대성방수) / 1163-32번지",2019-01-17 16:00:00,북구
619,지상누수,35.8952167,128.6008799,북구 산격로서9길 16-3 (산격동) / 1435-22번지,2018-11-01 13:20:00,북구
620,지상누수,35.8897958,128.6022121,북구 대구체육관로2길 21-4 (산격동) / 1442-10번지,2018-12-06 10:27:00,북구
621,지상누수,35.8955381,128.6017356,북구 산격로서9길 8-39 (산격동) / 1437-35번지,2018-08-21 14:30:00,북구
622,지상누수,35.8961698,128.6018101,북구 산격로북9길 9-19 (산격동) / 1195-118번지,2021-07-17 10:14:00,북구
623,지상누수,35.8948004,128.6008315,북구 산격로서9길 17-6 (산격동) / 1435-27번지,2021-01-22 10:00:00,북구
624,지상누수,35.8950599,128.6068585,북구 산격동 1407-41,2022-02-13 16:00:00,북구
625,지상누수,35.8953951,128.6115114,"북구 대학로25길 7, 401호 (산격동,가로등) / 1304-23번지",2021-02-26 13:41:00,북구
626,지상누수,35.8948698,128.6010136,북구 산격로서9길 17-5 (산격동) / 1435-21번지,2021-03-06 13:26:00,북구
627,지상누수,35.8939019,128.6063404,북구 산격로8길 9-6 (산격동) / 1409-40번지,2021-04-20 17:36:00,북구
628,지상누수,35.898537,128.6041687,북구 연암공원로20길 30-4 (산격동) / 1197-87번지,2020-12-11 17:00:00,북구
629,지상누수,35.8964574,128.6067985,북구 대학로13길 51-40 (산격동) / 1247-2번지,2021-04-20 17:30:00,북구
630,지상누수,35.8929896,128.6046873,북구 대구체육관로11길 10 (산격동) / 1429-6번지,2021-03-25 17:30:00,북구
631,지상누수,35.8957823,128.5984428,북구 산격동 1169-17,2021-11-29 11:30:00,북구
632,지상누수,35.8915603,128.596439,북구 연암로 68-4 (산격동) / 988-4번지,2020-02-10 13:00:00,북구
633,지상누수,35.8924099,128.5980182,북구 연암공원로 22-51 (산격동) / 1096-2번지,2021-02-23 15:30:00,북구
634,지상누수,35.8937502,128.6103499,"북구 대학로 97 (산격동,아카데미안경) / 1329-7번지",2021-06-04 17:30:00,북구
635,지상누수,35.8980362,128.6037608,북구 연암공원로20길 26-12 (산격동) / 1190-14번지,2021-09-24 18:00:00,북구
636,지상누수,35.8902971,128.6031375,북구 산격동 1401-4,2022-01-12 13:30:00,북구
637,지상누수,35.8956519,128.6018395,북구 산격로서9길 8-47 (산격동) / 1437-41번지,2020-07-06 16:51:00,북구
638,지상누수,35.8942498,128.6104451,"북구 대학로23길 15-5 (산격동,옷가게) / 1327번지",2021-05-21 09:30:00,북구
639,지상누수,35.8951362,128.6118528,북구 대학로 119-2 (산격동) / 1277-4번지,2021-05-08 13:30:00,북구
640,지상누수,35.8941277,128.5986262,북구 연암공원로8길 1 (산격동) / 1126-11번지,2021-06-30 17:53:00,북구
641,지상누수,35.8947052,128.6090903,북구 산격동 1313-16,2021-12-13 18:00:00,북구
642,지상누수,35.8961893,128.6011194,북구 산격로11길 36-15 (산격동) / 1434-79번지,2021-08-27 15:00:00,북구
643,지상누수,35.8977432,128.6018556,북구 산격동 1185-10,2022-01-06 17:00:00,북구
644,지상누수,35.8945825,128.6015796,북구 산격동 1436-4,2021-10-15 17:30:00,북구
645,지상누수,35.8941482,128.5976751,북구 산격동 878-2,2021-10-18 14:30:00,북구
646,지상누수,35.8912521,128.6046144,북구 산격동 1433-42,2022-04-05 18:00:00,북구
647,지상누수,35.8937074,128.6092431,북구 산격동 1313-61,2022-04-16 13:00:00,북구
648,지상누수,35.8926588,128.5981486,북구 산격동 1099-46,2021-08-31 16:00:00,북구
649,지상누수,35.893689,128.5984427,북구 연암공원로 32-8 (산격동) / 1105-1번지,2021-01-13 14:00:00,북구
650,지하누수,35.8947758,128.6046433,북구 대구체육관로11길 48 (산격동) / 1425-26번지,,북구
651,지하누수,35.8909603,128.6027368,북구 대구체육관로4길 7-3 (산격동) / 1404-33번지,,북구
652,지하누수,35.891356,128.6032407,북구 대구체육관로8길 26 (산격동) / 1498-6번지,,북구
653,지하누수,35.8944037,128.6041922,북구 대구체육관로9길 40-1 (산격동) / 1426-46번지,,북구
654,지하누수,35.8978486,128.6067485,북구 대동로 2-18 (산격동) / 1232-23번지,,북구
655,지하누수,35.8972211,128.6096754,북구 대동로 28 (산격동) / 1253-43번지,,북구
656,지하누수,35.8963747,128.6116947,북구 대동로 48 (산격동) / 1275-5번지,,북구
657,지하누수,35.896141,128.6122561,북구 대동로 54 (산격동) / 1279-2번지,,북구
658,지하누수,35.8950417,128.611353,북구 대동로10길 17-2 (산격동) / 1304-2번지,,북구
659,지하누수,35.8972868,128.6080448,북구 대동로4길 10-1 (산격동) / 1252-24번지,,북구
660,지하누수,35.8958057,128.6091948,북구 대동로6길 18-4 (산격동) / 1311-43번지,,북구
661,지하누수,35.8967956,128.6094113,북구 대동로6길 6-1 (산격동) / 1250-32번지,,북구
662,지하누수,35.8963254,128.6083443,북구 대동로8길 23-2 (산격동) / 1249-39번지,,북구
663,지하누수,35.8969646,128.6084574,북구 대동로8길 24-8 (산격동) / 1250-4번지,,북구
664,지하누수,35.8968513,128.6079403,북구 대동로8길 28-2 (산격동) / 1251-7번지,,북구
665,지하누수,35.8962765,128.6107413,북구 대동로8길 3-7 (산격동) / 1268-11번지,,북구
666,지하누수,35.894353,128.6110253,북구 대학로 107 (산격동) / 1321-17번지,,북구
667,지하누수,35.8958723,128.6120701,북구 대학로 127-12 (산격동) / 1279-30번지,,북구
668,지하누수,35.8892473,128.6028408,북구 대학로 13 (산격동) / 1392-2번지,,북구
669,지하누수,35.8916054,128.6066892,북구 대학로 59-16 (산격동) / 1416-9번지,,북구
670,지하누수,35.8917457,128.6065576,북구 대학로 59-25 (산격동) / 1417-21번지,,북구
671,지하누수,35.8916117,128.6065452,북구 대학로 59-29 (산격동) / 1417-25번지,,북구
672,지하누수,35.8916117,128.6065452,북구 대학로 59-29 (산격동) / 1417-25번지,,북구
673,지하누수,35.8914202,128.6062172,북구 대학로 59-33 (산격동) / 1417-29번지,,북구
674,지하누수,35.8938925,128.6104273,북구 대학로 99 (산격동) / 1329-6번지,,북구
675,지하누수,35.8938663,128.6102529,북구 대학로 99-1 (산격동) / 1329-5번지,,북구
676,지하누수,35.8944754,128.6077617,북구 대학로13길 30-1 (산격동) / 1326-7번지,,북구
677,지하누수,35.8945804,128.6077641,북구 대학로13길 32 (산격동) / 1326-38번지,,북구
678,지하누수,35.8947414,128.6077693,북구 대학로13길 32-1 (산격동) / 1326-50번지,,북구
679,지하누수,35.8969425,128.6073039,북구 대학로13길 59-4 (산격동) / 1242-19번지,,북구
680,지하누수,35.8944544,128.6081149,북구 대학로15길 27 (산격동) / 1326-2번지,,북구
681,지하누수,35.8938053,128.609037,북구 대학로17길 18 (산격동) / 1313-4번지,,북구
682,지하누수,35.8945457,128.6090655,북구 대학로17길 26 (산격동) / 1313-8번지,,북구
683,지하누수,35.8948467,128.6087656,북구 대학로17길 27 (산격동) / 1314번지,,북구
684,지하누수,35.8944211,128.6104858,북구 대학로23길 13 (산격동) / 1325-7번지,,북구
685,지하누수,35.8941673,128.6102928,북구 대학로23길 15-6 (산격동) / 1327-26번지,,북구
686,지하누수,35.893442,128.6092004,북구 대학로23길 30 (산격동) / 1327-16번지,,북구
687,지하누수,35.8932193,128.6093998,북구 대학로23길 31-1 (산격동) / 1335-6번지,,북구
688,지하누수,35.8927815,128.6090508,북구 대학로23길 37 (산격동) / 1337-1번지,,북구
689,지하누수,35.8926556,128.6089682,북구 대학로23길 37-1 (산격동) / 1338-1번지,,북구
690,지하누수,35.8954131,128.6085243,북구 대학로25길 33-2 (산격동) / 1312-28번지,,북구
691,지하누수,35.8954293,128.6069041,북구 대학로25길 47-2 (산격동) / 1407-36번지,2010-04-19 09:30:00,북구
692,지하누수,35.8956913,128.6069351,북구 대학로25길 50-1 (산격동) / 1406-7번지,,북구
693,지하누수,35.8955989,128.6062,북구 대학로25길 56 (산격동) / 1406-45번지,,북구
694,지하누수,35.8920494,128.6057983,북구 대학로9길 13 (산격동) / 1421-23번지,,북구
695,지하누수,35.8921316,128.6063854,북구 대학로9길 14-9 (산격동) / 1414-69번지,2017-10-16 18:10:00,북구
696,지하누수,35.8966922,128.6062421,북구 대학로9길 68-4 (산격동) / 1245-2번지,,북구
