wkt_geom,FTR_CDE,FTR_IDN,HJD_CDE,SHT_NUM,MNG_CDE,IST_YMD,SAA_CDE,MOP_CDE,STD_DIP,BYC_LEN,JHT_CDE,LOW_DEP,HGH_DEP,CNT_NUM,SYS_CHK,PIP_LBL,IQT_CDE,GIS_IDN,FTC_CDE,CLS_YMD,GU_CDE,SMZ_NUM,MDZ_NUM,LGZ_NUM,AVG_DEP,FNS_YMD,WTP_CDE,RMK_TXT,BEG_YMD,PIP_TYPE,PIP_TYPE_VALID
"MultiLineString ((1100158.15233789989724755 1767302.9080326200928539, 1100162.71395117999054492 1767300.54540395992808044, 1100181.57335057994350791 1767291.03630295000039041, 1100193.50305594992823899 1767285.02122226008214056, 1100217.42864361009560525 1767272.95782481995411217, 1100233.14460853999480605 1767265.03370841010473669, 1100245.80762284994125366 1767258.64869152009487152, 1100251.17994369007647038 1767255.93999958992935717, 1100269.98511068988591433 1767246.45813453989103436, 1100275.43804114009253681 1767243.70868062996305525, 1100283.1448966299649328 1767239.82279642997309566, 1100291.6738966500852257 1767235.52244025003165007, 1100292.21189216990023851 1767235.2512205399107188, 1100298.90414627990685403 1767231.87727464991621673, 1100299.39971754001453519 1767227.50457080989144742, 1100300.74099625996313989 1767226.81308714998885989, 1100305.02790840994566679 1767224.60381966992281377, 1100305.97694324003532529 1767224.12933600996620953, 1100311.04995356011204422 1767225.77735367999412119, 1100312.38805427006445825 1767225.10086897993460298, 1100314.28029306000098586 1767224.14586038002744317, 1100320.96749309008009732 1767220.76832711999304593, 1100326.68803793005645275 1767217.87924056011252105, 1100331.91180370002985001 1767215.2410349699202925, 1100333.2606745099183172 1767214.55974637996405363, 1100333.89408415998332202 1767214.23982271994464099, 1100346.33123234007507563 1767207.95798804005607963, 1100359.26650906004942954 1767201.42518011992797256, 1100362.95521325990557671 1767199.56169895990751684, 1100381.39361037011258304 1767190.26720656990073621, 1100399.49040245008654892 1767181.14450494991615415, 1100408.21897455002181232 1767176.74423282989300787, 1100418.02446575998328626 1767171.80145059991627932, 1100418.81950485007837415 1767171.40068369009532034, 1100422.04572720010764897 1767169.77409513993188739, 1100435.5159025399480015 1767162.99640617007389665, 1100436.06351511995308101 1767162.72600761009380221, 1100436.37398253008723259 1767162.57277195993810892, 1100437.4005497801117599 1767162.06595749990083277))",SA001,211328,2723063000,35803045,54000,1991-01-01,SA005,4,150,316.38,,0,0,20119006912.0,1,150-DTC-91,IQT903,211328,SA005,,B,490,520,P0,1.1,1991-01-01,SS00201,,1991-01-01,DTC,True
"MultiLineString ((1100158.15233789989724755 1767302.9080326200928539, 1100157.44344116002321243 1767303.27522504003718495, 1100156.30484557989984751 1767303.03129818011075258, 1100132.83166469004936516 1767258.63549232995137572, 1100132.02912622992880642 1767257.03961670002900064, 1100132.04789833002723753 1767233.81597719993442297, 1100132.05126814008690417 1767227.62215243000537157, 1100132.05214173998683691 1767226.12241251999512315, 1100132.06033902009949088 1767212.32495379005558789, 1100132.06901791994459927 1767199.0154325501061976, 1100132.06990640005096793 1767196.46686780010350049, 1100131.88668372994288802 1767195.10332522005774081, 1100131.55700144008733332 1767192.65878199995495379, 1100131.53792325989343226 1767189.83994895010255277, 1100131.50405707000754774 1767184.9103245900478214, 1100131.47666362999007106 1767180.86659763008356094, 1100131.41086365003138781 1767171.13929938990622759, 1100131.3755390599835664 1767165.90965145011432469, 1100131.36536583001725376 1767164.41078070993535221, 1100133.37276795995421708 1767164.42837517010048032, 1100134.87235196004621685 1767164.44123375997878611, 1100136.77071230998262763 1767164.4570980800781399))",SA001,37857,2723063000,35803045,54000,1991-01-01,SA005,4,150,152.08,,0,0,20119006912.0,1,150-DTC-91,IQT903,37857,SA005,,B,490,520,P0,1.1,1991-01-01,SS00201,,1991-01-01,DTC,True
"MultiLineString ((1100232.90451099001802504 1767230.11911877989768982, 1100232.92733303993009031 1767228.61974339000880718, 1100232.95629364997148514 1767226.72051666001789272, 1100233.10152661008760333 1767217.18539448990486562, 1100233.12830810993909836 1767215.42810573009774089, 1100233.26857864996418357 1767206.21985993999987841, 1100233.2851216399576515 1767205.13131077005527914, 1100233.36049162992276251 1767200.18345709005370736, 1100233.41772939008660614 1767196.42584114009514451, 1100233.43202916998416185 1767195.48523684008978307))",SA001,106429,2723063000,35803045,54000,1991-01-01,SA005,10,40,34.65,,0,0,20119006912.0,1,40-PFP-91,IQT903,106429,SA005,,B,490,520,P0,0.8,1991-01-01,SS00201,,1991-01-01,PFP,True
"MultiLineString ((1100128.42562190000899136 1767055.65817150007933378, 1100128.23266869992949069 1767069.4633776000700891, 1100128.12591039994731545 1767081.35704139992594719, 1100128.08336049993522465 1767083.49598119989968836, 1100128.12571829999797046 1767096.85535939992405474, 1100127.95599159994162619 1767105.24130479991436005, 1100124.73657720000483096 1767108.98122820002026856, 1100124.51998690003529191 1767113.61509170010685921, 1100127.62419770006090403 1767115.69335549999959767, 1100127.5934341000393033 1767118.36841319990344346, 1100127.45931240008212626 1767129.8023626001086086, 1100127.34766569989733398 1767139.29498729994520545, 1100127.18368669995106757 1767153.27904989989474416, 1100127.09737109998241067 1767160.65344189992174506, 1100123.6741752999369055 1767164.51157300011254847, 1100123.84877480007708073 1767168.67151309992186725, 1100128.3018845000769943 1767173.3216748998966068, 1100128.30528540001250803 1767175.39335240004584193, 1100128.31500139995478094 1767182.50321549992077053, 1100128.18754140008240938 1767195.38297750009223819, 1100128.20194400008767843 1767205.53040349995717406, 1100128.07138910004869103 1767217.11033749999478459, 1100128.06274749990552664 1767218.2200070999097079, 1100128.01589439995586872 1767224.24536460009403527, 1100124.36739140003919601 1767228.52844880009070039, 1100124.4675590000115335 1767232.26088299998082221, 1100128.17477690009400249 1767236.29757099994458258, 1100127.96242760005407035 1767253.19432209990918636, 1100124.84163790009915829 1767259.25471729994751513, 1100126.57258770009502769 1767262.91538759996183217, 1100130.93299710005521774 1767264.39814099995419383, 1100135.33214864088222384 1767272.77191345067694783, 1100145.32939160009846091 1767291.80163699993863702, 1100146.88130369991995394 1767294.75573000009171665, 1100150.04088300000876188 1767300.77004699991084635))",SA001,316652,2723063000,35803045,54000,1993-01-01,SA005,4,150,262.92,,0,0,20119006912.0,1,150-DTC-93,IQT903,316652,SA005,,B,480,520,P0,1.1,1993-01-01,SS00201,,1993-01-01,DTC,True
"MultiLineString ((1100284.69962462992407382 1767171.09450246999040246, 1100284.57838638010434806 1767185.4891686700284481, 1100284.4961057601030916 1767195.15720784990116954, 1100286.08314768993295729 1767198.2492164799477905, 1100287.04500686004757881 1767200.12314347992651165, 1100288.47622557007707655 1767202.91048459010198712, 1100289.65895553003065288 1767205.21711377007886767, 1100296.57635422004386783 1767218.69712131004780531, 1100300.05642177001573145 1767225.47893306007608771, 1100300.74099625996313989 1767226.81308714998885989))",SA001,72345,2723063000,35803045,54000,1992-01-01,SA005,4,80,59.66,,0,0,20119006912.0,1,80-DTC-92,IQT903,72345,SA005,,B,490,520,P0,1.0,1992-01-01,SS00201,,1992-01-01,DTC,True
"MultiLineString ((1100128.31500142998993397 1767182.50321545009501278, 1100124.49371938011609018 1767182.45297356997616589, 1100113.90734971989877522 1767182.46760046994313598, 1100106.66650477005168796 1767182.47836571000516415))",SA001,72226,2723063000,35803045,54000,1991-01-01,SA005,13,25,21.66,,0,0,20119006912.0,1,25-STS-91,IQT903,72226,SA005,,B,480,520,P0,0.8,1991-01-01,SS00201,,1991-01-01,STS,True
"MultiLineString ((1100259.46203415002673864 1767165.5150353501085192, 1100259.60482720006257296 1767156.07288483995944262, 1100259.65207791002467275 1767152.9730912100058049, 1100255.69372157007455826 1767152.91280036000534892, 1100254.17632665997371078 1767152.88970205001533031))",SA001,3805,2723063000,35803045,54000,1990-01-01,SA005,13,25,18.03,,0,0,20119006912.0,1,25-STS-90,IQT903,3805,SA005,,B,490,520,P0,0.8,1990-01-01,SS00201,,1990-01-01,STS,True
"MultiLineString ((1100244.69292095000855625 1767169.17338299006223679, 1100244.45152097009122372 1767182.09803217998705804, 1100244.43970041000284255 1767182.87166094011627138, 1100248.16922082006931305 1767182.92846718011423945, 1100254.29167893994599581 1767183.02172895008698106))",SA001,143020,2723063000,35803045,54000,1990-01-01,SA005,13,25,23.56,,0,0,20119006912.0,1,25-STS-90,IQT903,143020,SA005,,B,490,520,P0,0.8,1990-01-01,SS00201,,1990-01-01,STS,True
"MultiLineString ((1100136.77071230998262763 1767164.4570980800781399, 1100138.02804609993472695 1767164.46797826001420617, 1100138.36267458996735513 1767164.47086950996890664, 1100138.5682071999181062 1767164.47262111003510654, 1100152.44618489989079535 1767164.592271399917081, 1100156.0988330899272114 1767164.62372537003830075, 1100158.55803450988605618 1767164.64494305010885, 1100173.74137767008505762 1767164.77576172002591193, 1100186.50445316010154784 1767164.88573581003583968, 1100202.88738593994639814 1767165.02725004008971155, 1100209.9572036499157548 1767165.08789049996994436, 1100222.13051017001271248 1767165.19335854006931186, 1100223.9106874200515449 1767165.20864379010163248, 1100233.24709039996378124 1767165.28866787999868393, 1100238.62447474990040064 1767165.33511744998395443, 1100259.46203415002673864 1767165.5150353501085192, 1100280.79467672994360328 1767165.69910057005472481, 1100283.24478397006168962 1767165.72026285994797945, 1100284.74428408010862768 1767165.73314823000691831))",SA001,37858,2723063000,35803045,54000,1992-01-01,SA005,4,100,148.02,,0,0,20119006912.0,1,100-DTC-92,IQT903,37858,SA005,,B,490,520,P0,1.0,1992-01-01,SS00201,,1992-01-01,DTC,True
"MultiLineString ((1100158.55803450010716915 1767164.64494309993460774, 1100158.5739249000325799 1767163.75616040010936558, 1100158.70678339991718531 1767156.32170139998197556, 1100158.71620810008607805 1767155.83397209993563592, 1100158.85529430001042783 1767148.08343670004978776, 1100158.86944789998233318 1767147.28584049991331995, 1100158.99084409209899604 1767140.53383205365389585, 1100159.00008159992285073 1767140.02004550001583993))",SA001,245327,2723063000,35803045,54000,1990-01-01,SA005,13,40,24.64,,0,0,20119006912.0,1,40-STS-90,IQT903,245327,SA005,,B,490,520,P0,0.8,1990-01-01,SS00201,,1990-01-01,STS,True
"MultiLineString ((1100080.9415143399965018 1767168.26493935007601976, 1100080.83409258001483977 1767179.6492966499645263, 1100080.81731853005476296 1767181.34174633002839983))",SA001,142924,2723063000,35803045,54000,1988-01-01,SA005,13,25,13.08,,0,0,20119006912.0,1,25-STS-88,IQT903,142924,SA005,,B,480,520,P0,0.8,1988-01-01,SS00201,,1988-01-01,STS,True
"MultiLineString ((1100181.17820704006589949 1767168.50493774004280567, 1100181.13440473005175591 1767171.38375506992451847, 1100180.93136999988928437 1767184.64933441998437047))",SA001,177221,2723063000,35803045,54000,1991-01-01,SA005,13,20,16.15,,0,0,20119006912.0,1,20-STS-91,IQT903,177221,SA005,,B,490,520,P0,0.8,1991-01-01,SS00201,,1991-01-01,STS,True
"MultiLineString ((1100197.53276460990309715 1767168.67701050010509789, 1100197.37797754001803696 1767178.84188644005917013, 1100197.36551151005551219 1767179.6575603699311614, 1100197.29672331991605461 1767184.17670865007676184, 1100197.25743029010482132 1767186.75264630001038313, 1100197.24597134999930859 1767187.50637585995718837))",SA001,211345,2723063000,35803045,54000,1991-01-01,SA005,13,25,18.84,,0,0,20119006912.0,1,25-STS-91,IQT903,211345,SA005,,B,490,520,P0,0.8,1991-01-01,SS00201,,1991-01-01,STS,True
"MultiLineString ((1100289.88368795998394489 1767178.64615969988517463, 1100291.38349028001539409 1767178.64301938004791737, 1100293.28217053995467722 1767178.63993857009336352, 1100302.74376134993508458 1767178.62104223994538188, 1100309.6438649098854512 1767178.60720748989842832, 1100320.96911994996480644 1767178.58575959992595017, 1100324.07270336011424661 1767178.58003647997975349, 1100325.24052856001071632 1767178.57685302989557385, 1100332.23650083993561566 1767178.56336706993170083, 1100335.21908228006213903 1767178.55777959991246462, 1100346.31649397988803685 1767178.5359220199752599))",SA001,177201,2723063000,35803045,54000,1991-01-01,SA005,10,40,56.45,,0,0,20119006912.0,1,40-PFP-91,IQT903,177201,SA005,,B,490,520,P0,0.8,1991-01-01,SS00201,,1991-01-01,PFP,True
"MultiLineString ((1100420.80151395010761917 1767145.47893337998539209, 1100419.65527950995601714 1767146.02877342002466321, 1100413.50801308010704815 1767148.97767885006032884, 1100411.07867830991744995 1767150.143450089963153, 1100404.24597516003996134 1767153.42178374994546175, 1100399.86060956004075706 1767155.52656518993899226, 1100393.45596352010034025 1767158.5995094699319452, 1100390.60660305991768837 1767159.96689066011458635, 1100381.86626118002459407 1767164.16100151999853551, 1100381.09475608007051051 1767164.53018118999898434, 1100372.06230676011182368 1767168.864782809978351, 1100365.90153949009254575 1767171.82086355006322265, 1100362.01056300010532141 1767173.68783725006505847, 1100360.72641828004270792 1767174.30414527002722025, 1100356.51981731993146241 1767176.32197325001470745, 1100353.04361164011061192 1767177.98950205999426544))",SA001,37855,2723063000,35803045,54000,1992-01-01,SA005,4,80,75.18,,0,0,20119006912.0,1,80-DTC-92,IQT903,37855,SA005,,B,490,520,P0,1.0,1992-01-01,SS00201,,1992-01-01,DTC,True
"MultiLineString ((1100110.79610938997939229 1767228.46656428999267519, 1100110.91324915993027389 1767217.69282905990257859, 1100111.03761495999060571 1767206.11372716003097594, 1100111.06970518990419805 1767203.15480337990447879, 1100111.08047005999833345 1767202.11712065991014242))",SA001,211441,2723063000,35803045,54000,1991-01-01,SA005,13,25,26.36,,0,0,20119006912.0,1,25-STS-91,IQT903,211441,SA005,,B,480,520,P0,0.8,1991-01-01,SS00201,,1991-01-01,STS,True
"MultiLineString ((1100251.17994369007647038 1767255.93999958992935717, 1100250.48736512009054422 1767254.60970931011252105, 1100250.22214422002434731 1767254.09973979997448623, 1100247.35895678005181253 1767253.16032767994329333, 1100243.55197775992564857 1767245.65359029010869563, 1100236.49333014991134405 1767231.73351404001004994, 1100244.47254216996952891 1767227.7537479898892343, 1100252.58981409994885325 1767223.70510148000903428, 1100268.06769038992933929 1767215.98524421988986433, 1100270.60577393998391926 1767214.71954292990267277, 1100278.79124486004002392 1767210.63757982989773154, 1100285.17162594990804791 1767207.45536537002772093, 1100286.61738633993081748 1767206.73348101996816695, 1100288.3169485901016742 1767205.88654803996905684, 1100289.65895553003065288 1767205.21711377007886767))",SA001,211325,2723063000,35803045,54000,1994-01-01,SA005,4,80,88.55,,0,0,20119006912.0,1,80-DTC-94,IQT903,211325,SA005,,B,490,520,P0,1.0,1994-01-01,SS00201,,1994-01-01,DTC,True
"MultiLineString ((1100207.98943942994810641 1767228.63978753006085753, 1100208.01223342004232109 1767227.14041184005327523, 1100208.1492506000213325 1767218.1441054199822247, 1100208.17292971001006663 1767216.59072848991490901, 1100208.18256258009932935 1767215.95594947994686663, 1100208.23769264994189143 1767212.33746547996997833, 1100208.3261907200794667 1767206.53082639002241194, 1100208.34538889001123607 1767205.26932463003322482, 1100208.35898246010765433 1767204.37472323002293706))",SA001,177203,2723063000,35803045,54000,1992-01-01,SA005,10,40,24.27,,0,0,20119006912.0,1,40-PFP-92,IQT903,177203,SA005,,B,490,520,P0,0.8,1992-01-01,SS00201,,1992-01-01,PFP,True
"MultiLineString ((1100193.23306411993689835 1767228.44205022999085486, 1100193.28567833011038601 1767224.98745323996990919, 1100193.45514733996242285 1767213.85901439003646374, 1100193.60214736009947956 1767204.2069352800026536))",SA001,106342,2723063000,35803045,54000,1988-01-01,SA005,13,20,24.24,,0,0,20119006912.0,1,20-STS-88,IQT903,106342,SA005,,B,490,520,P0,0.8,1988-01-01,SS00201,,1988-01-01,STS,True
"MultiLineString ((1100131.41086370008997619 1767171.13929939991794527, 1100132.91026620008051395 1767171.16214970010332763, 1100133.34904800006188452 1767171.16882960009388626, 1100136.15238250000402331 1767168.03007359988987446, 1100137.89753099996596575 1767168.04847069992683828, 1100143.3383631999604404 1767168.10577649995684624, 1100155.31797270011156797 1767168.23202189989387989, 1100168.45963410008698702 1767168.37088520010001957, 1100169.03845910006202757 1767168.37699189991690218, 1100169.88905450003221631 1767168.38597940001636744, 1100181.17820700001902878 1767168.50493769999593496, 1100194.8936294000595808 1767168.64884739997796714, 1100197.53276459989137948 1767168.67701050010509789, 1100204.31847360008396208 1767168.74844949995167553, 1100214.40411569993011653 1767168.85443420009687543, 1100220.19717020005919039 1767168.91529439995065331, 1100221.52668779995292425 1767168.92952869995497167, 1100231.15245679998770356 1767169.03117670002393425, 1100241.22411309997551143 1767169.13753619999624789, 1100244.69292100006714463 1767169.17338300007395446, 1100253.15002930001355708 1767169.26320989988744259, 1100257.35347310011275113 1767169.30707819992676377, 1100259.19804819999262691 1767169.32632800005376339, 1100269.69751419988460839 1767169.4372900000307709, 1100279.30140019999817014 1767169.53806859999895096, 1100283.2130003001075238 1767169.57908480009064078, 1100284.7124824000056833 1767169.59497389988973737))",SA001,3777,2723063000,35803045,54000,1992-01-01,SA005,4,80,154.76,,0,0,20119006912.0,1,80-DTC-92,IQT903,3777,SA005,,B,490,520,P0,1.0,1992-01-01,SS00201,,1992-01-01,DTC,True
"MultiLineString ((1100132.05126814008690417 1767227.62215243000537157, 1100133.55071677011437714 1767227.64199972990900278, 1100142.0871154700871557 1767227.75665608001872897, 1100153.73122438997961581 1767227.91304250992834568, 1100154.68369840993545949 1767227.92586823995225132, 1100169.65895860991440713 1767228.12595519004389644, 1100193.23306411993689835 1767228.44205022999085486, 1100207.98943942994810641 1767228.63978753006085753, 1100230.24298931006342173 1767228.93777099996805191, 1100230.83137599006295204 1767230.08757251990027726, 1100232.90451099001802504 1767230.11911877989768982, 1100234.57484627002850175 1767230.14456543000414968, 1100235.30764125008136034 1767228.83697192999534309, 1100236.94359951000660658 1767229.14678818010725081, 1100247.21938436990603805 1767223.91515964991413057, 1100256.73569368990138173 1767219.07013238989748061, 1100258.80430062999948859 1767218.01780304010026157, 1100261.64788589999079704 1767216.5693682599812746, 1100287.139157610014081 1767203.59102788008749485, 1100288.47622557007707655 1767202.91048459010198712))",SA001,37856,2723063000,35803045,54000,1994-01-01,SA005,4,80,164.27,,0,0,20119006912.0,1,80-DTC-94,IQT903,37856,SA005,,B,490,520,P0,1.0,1994-01-01,SS00201,,1994-01-01,DTC,True
"MultiLineString ((1100169.65895859990268946 1767228.12595520005561411, 1100169.66603900003246963 1767226.99728329991921782, 1100169.72302570007741451 1767217.92372759990394115, 1100169.72724499995820224 1767217.25191659992560744, 1100169.7879296001046896 1767207.5935160000808537, 1100169.79695351887494326 1767206.15595157421194017, 1100169.80066880001686513 1767205.56408499996177852))",SA001,440581,2723063000,35803045,54000,2015-01-16,SA005,13,40,22.57,,0,0,20159003782.0,1,40-STS-15,IQT903,440581,SA005,,B,490,520,P0,0.8,2015-01-16,SS00201,,2015-01-16,STS,True
"MultiLineString ((1100330.04993849992752075 1767097.55626150011084974, 1100330.08409440005198121 1767096.17440999997779727, 1100330.32313487725332379 1767086.50070390175096691, 1100330.42188749997876585 1767082.50429349998012185))",SA001,447922,2723063000,35803045,54000,2016-03-24,SA005,13,40,15.06,,0,0,20169003110.0,1,40-STS-16,IQT903,447922,SA005,,B,490,520,P0,0.8,2016-03-24,SS00201,,2016-03-24,STS,True
"MultiLineString ((1100085.93444346007890999 1767164.27568478998728096, 1100085.95156257995404303 1767161.5714173000305891, 1100086.00117399008013308 1767153.59062109002843499, 1100086.01315363007597625 1767151.69110651989467442))",SA001,72227,2723063000,35803045,54000,1988-01-01,SA005,13,25,12.59,,0,0,20119006912.0,1,25-STS-88,IQT903,72227,SA005,,B,480,520,P0,0.8,1988-01-01,SS00201,,1988-01-01,STS,True
"MultiLineString ((1100045.88729995000176132 1767126.21428406005725265, 1100049.15360223990865052 1767126.09311868995428085, 1100055.14140826999209821 1767125.88307578000240028, 1100060.67618889990262687 1767125.68895860994234681, 1100061.93804546003229916 1767125.68317583994939923, 1100067.39672466996125877 1767125.67508927988819778, 1100074.62393755000084639 1767125.64519139006733894, 1100079.42936928011476994 1767125.6253918600268662))",SA001,3906,2723063000,35803045,54000,1993-01-01,SA005,13,25,33.56,,0,0,20119006912.0,1,25-STS-93,IQT903,3906,SA005,,B,480,520,P0,0.8,1993-01-01,SS00201,,1993-01-01,STS,True
"MultiLineString ((1100124.51998690003529191 1767113.61509170010685921, 1100123.02047080011107028 1767113.60330120008438826, 1100113.92790680006146431 1767113.50610670004971325, 1100100.2533485998865217 1767113.44368069991469383, 1100097.13988439994864166 1767113.37631589989177883, 1100093.0450379999820143 1767113.34498029993847013, 1100083.21791950007900596 1767113.269299800042063, 1100074.77344290004111826 1767113.20367179997265339, 1100066.78273930004797876 1767113.14293240010738373, 1100060.86943580000661314 1767113.06809920002706349, 1100057.48245700006373227 1767113.0712691000662744, 1100048.98197069996967912 1767113.00579180009663105, 1100042.00060219992883503 1767112.95170419989153743, 1100034.14940149988979101 1767112.89088859991170466, 1100031.86202059988863766 1767112.87298280000686646, 1100028.85789479990489781 1767112.85025010001845658, 1100027.20073130005039275 1767112.8373589999973774, 1100025.8012123960070312 1767112.82648655353114009, 1100022.28785190009512007 1767112.79919230006635189, 1100013.41741709993220866 1767112.73106770007871091, 1100000.62592560006305575 1767112.63287180010229349, 1099995.94726329995319247 1767112.59695319994352758, 1099995.1528006000444293 1767112.59084900002926588, 1099991.9237544999923557 1767112.56564599997363985, 1099985.44759840006008744 1767112.51602949993684888, 1099978.93750920007005334 1767112.46586399991065264, 1099972.7743555000051856 1767112.4179082999471575, 1099971.27478399989195168 1767112.40611699991859496))",SA001,143127,2723063000,35803045,54000,1988-01-01,SA005,4,80,153.3,,0,0,20119006912.0,1,80-DTC-88,IQT903,143127,SA005,,B,480,520,P0,1.0,1988-01-01,SS00201,,1988-01-01,DTC,True
"MultiLineString ((1100053.4700505300424993 1767051.11404550005681813, 1100053.45333647006191313 1767059.29837860004045069, 1100053.4416843899525702 1767065.77408007998019457, 1100053.43624716997146606 1767068.49649409996345639, 1100053.43429240002296865 1767069.21634324989281595))",SA001,37938,2723063000,35803045,54000,1993-01-01,SA005,13,25,18.11,,0,0,20119006912.0,1,25-STS-93,IQT903,37938,SA005,,B,480,520,P0,0.8,1993-01-01,SS00201,,1993-01-01,STS,True
"MultiLineString ((1100031.86202060990035534 1767112.87298281001858413, 1100031.64338209992274642 1767127.2301223399117589, 1100031.63056289008818567 1767128.06881125993095338))",SA001,37760,2723063000,35803045,54000,1991-01-01,SA005,13,25,15.2,,0,0,20119006912.0,1,25-STS-91,IQT903,37760,SA005,,B,480,520,P0,0.8,1991-01-01,SS00201,,1991-01-01,STS,True
"MultiLineString ((1100067.84253027988597751 1767108.88085914007388055, 1100067.85273666004650295 1767097.77392733003944159, 1100067.85351380007341504 1767096.07926695002242923))",SA001,143068,2723063000,35803045,54000,1993-01-01,SA005,13,20,12.81,,0,0,20119006912.0,1,20-STS-93,IQT903,143068,SA005,,B,480,520,P0,0.8,1993-01-01,SS00201,,1993-01-01,STS,True
"MultiLineString ((1100100.53425023006275296 1767108.91083332011476159, 1100100.53012677002698183 1767107.41104493988677859, 1100100.50680567999370396 1767097.52249582996591926, 1100100.50300597003661096 1767095.79862395999953151, 1100100.50051845004782081 1767094.97679706988856196, 1100100.47290443000383675 1767083.14044850994832814, 1100100.47214509011246264 1767082.53156306990422308, 1100100.46734284004196525 1767080.68280165991745889, 1100100.46193243004381657 1767078.3451463698875159, 1100100.45345188002102077 1767074.70058880001306534, 1100100.44246345991268754 1767069.77833476010710001, 1100100.34932312997989357 1767068.18484371993690729, 1100100.25404370995238423 1767066.55513214995153248, 1100100.42372877988964319 1767063.78610927006229758, 1100100.42109727999195457 1767062.93525141989812255, 1100100.41541918995790184 1767061.11244522989727557, 1100100.3865760900080204 1767052.70453021000139415, 1100100.38652080995962024 1767052.70447321003302932, 1100100.38235348998568952 1767051.2056948400568217))",SA001,110993,2723063000,35803045,54000,2019-11-22,SA005,13,50,55.0,,0,0,20199011015.0,1,50-STS-19,IQT903,110993,SA005,,B,480,520,P0,0.8,2019-11-22,SS00201,,2019-11-22,STS,True
"MultiLineString ((1100047.09245026996359229 1767108.86273215990513563, 1100047.08928068005479872 1767107.36298676999285817, 1100047.07279170001856983 1767101.0288527999073267, 1100047.05334791005589068 1767093.7698244599159807, 1100052.63585429009981453 1767094.00181996007449925, 1100055.12983160000294447 1767094.10580032994039357, 1100062.37187033006921411 1767094.4030535900965333, 1100062.47402467997744679 1767091.37516070995479822, 1100062.68646984989754856 1767085.04355834005400538, 1100062.85496169002726674 1767080.21080958005040884, 1100070.25508417002856731 1767080.32351504010148346, 1100076.30955893010832369 1767080.41573107009753585, 1100076.12202657992020249 1767066.2445221000816673, 1100085.66649062000215054 1767066.36793949990533292, 1100096.85531985992565751 1767066.51137867989018559, 1100098.75465136999264359 1767066.53528651990927756, 1100100.25404370995238423 1767066.55513214995153248))",SA001,143129,2723063000,35803045,54000,1988-01-01,SA005,5,40,96.42,,0,0,20119006912.0,1,40-EPS-88,IQT903,143129,SA005,,B,480,520,P0,0.8,1988-01-01,SS00201,,1988-01-01,EPS,True
"MultiLineString ((1100061.89993574004620314 1767164.12557619996368885, 1100061.93454660009592772 1767158.57207209011539817, 1100061.97854157001711428 1767151.54596647992730141))",SA001,106352,2723063000,35803045,54000,1993-01-01,SA005,13,20,12.58,,0,0,20119006912.0,1,20-STS-93,IQT903,106352,SA005,,B,480,520,P0,0.8,1993-01-01,SS00201,,1993-01-01,STS,True
"MultiLineString ((1100127.34766566008329391 1767139.29498725989833474, 1100117.54106967989355326 1767139.11863805004395545, 1100110.13745116000063717 1767138.98487796005792916, 1100103.73128367005847394 1767138.86929411999881268, 1100101.93216740991920233 1767138.83687373995780945, 1100099.41426856000907719 1767138.79153777007013559, 1100098.75656106998212636 1767138.77955979993566871))",SA001,143131,2723063000,35803045,54000,1991-01-01,SA005,13,25,28.6,,0,0,20119006912.0,1,25-STS-91,IQT903,143131,SA005,,B,480,520,P0,0.8,1991-01-01,SS00201,,1991-01-01,STS,True
"MultiLineString ((1100047.05334791005589068 1767093.7698244599159807, 1100044.56690766010433435 1767093.69790826993994415, 1100037.35133395995944738 1767093.48904592008329928, 1100030.1763686400372535 1767093.30677562998607755))",SA001,37990,2723063000,35803045,54000,1988-01-01,SA005,5,40,16.89,,0,0,20119006912.0,1,40-EPS-88,IQT903,37990,SA005,,B,480,520,P0,0.8,1988-01-01,SS00201,,1988-01-01,EPS,True
"MultiLineString ((1100097.13988440996035933 1767113.37631588010117412, 1100097.05828504008240998 1767125.3610163601115346, 1100097.05442502000369132 1767125.89773626998066902, 1100097.04849118995480239 1767126.72864221991039813, 1100097.04305555997416377 1767127.60938756004907191))",SA001,72436,2723063000,35803045,54000,1991-01-01,SA005,13,25,14.24,,0,0,20119006912.0,1,25-STS-91,IQT903,72436,SA005,,B,480,520,P0,0.8,1991-01-01,SS00201,,1991-01-01,STS,True
