긴급복구공사일련번호,담당부서ID,담당부서명,용수구분,용수구분명,용도구분,용도구분명,민원접수번호,접수일시,작업시작일시,작업종료일,공사개요,구 구분코드,구군,주소,중구역번호,소구역번호 ,지시번호,공사일련번호,공사명,복구공사구분,복구공사구분값,도로구분코드,도로구분명,시공년도,누수관경코드,누수관경,누수관종코드,누수관종코드명,누수부위코드,누수부위코드명,누수원인코드,누수원인코드명,손괴원인,손괴원인코드명,누수부위형태코드,누수부위형태코드명,파열상태,파열상태명,측정수압,누수시간,시간당 누수량,누수량,살수량,총공사비,과수압여부,위도,경도,작업일시
201000107,54000,북부사업소,,,5.0,급수관,200912170009.0,200912170907.0,200912170907.0,200912171207.0,D15mm접합부수선,B,북구,북구 연암공원로11길 3-19 (산격동) / 1168-3번지,520.0,461.0,849.0,20109000219,북구 산격동 1168-3 번지,G,지상누수,2.0,사유지,,1.0,15.0,12.0,계량기보호통(실),602.0,연결부,2.0,부식,,,,,,,,,,0.0,,"349,270",N,35.8965107,128.598511,2009-12-17 09:07:00
201000110,54000,북부사업소,,,5.0,급수관,200912200008.0,200912200956.0,200912200956.0,200912201356.0,D15mm접합부수선,B,북구,"북구 산격로6길 29-4, (미미) (산격동) / 1393-5번지",520.0,490.0,861.0,20109000222,북구 산격동 1393-5 번지,G,지상누수,1.0,공도,,1.0,15.0,11.0,접합부속,303.0,나사,8.0,전식,,,1.0,소켓,2.0,1/2,3.0,1.0,0.0,0.0,,"413,610",N,35.8927563,128.6086165,2009-12-20 09:56:00
201002276,54000,북부사업소,,,5.0,급수관,201003180198.0,201003181550.0,201003181550.0,201003181950.0,D100*15mm분기점폐쇄,B,북구,북구 산격동 1412-24,520.0,490.0,321.0,20109003592,북구 산격동 1412-24 번지,G,지상누수,1.0,공도,,1.0,15.0,13.0,불용관,801.0,불용관,13.0,불용관,,,2.0,반도,6.0,1/10,4.0,2.0,0.0,0.0,,"288,870",N,35.8926445,128.6060532,2010-03-18 15:50:00
200905724,54000,북부사업소,,,,,200909250094.0,200909251046.0,200909251046.0,200909251446.0,D100*15mm분기점폐쇄,B,북구,북구 산격로9길 11 (산격동) / 1427-6번지,520.0,470.0,639.0,20099010340,북구 산격동 1427-6 번지,G,지상누수,1.0,공도,,1.0,15.0,13.0,불용관,801.0,불용관,13.0,불용관,,,2.0,반도,6.0,1/10,3.0,1.0,0.0,0.0,,"597,900",N,35.8948437,128.6038297,2009-09-25 10:46:00
200906580,54000,북부사업소,,,5.0,급수관,200911230244.0,200911231443.0,200911231443.0,200911231843.0,D15mm접합부수선(지열보호통교체),B,북구,북구 대동로8길 16-1 (산격동) / 1250-29번지,520.0,480.0,783.0,20099011935,북구 산격동 1250-29 번지,G,지상누수,2.0,사유지,,1.0,15.0,12.0,계량기보호통(실),602.0,연결부,1.0,노후,,,,,,,,,,0.0,,"558,950",N,35.8967631,128.6092371,2009-11-23 14:43:00
200905678,20000,시설관리소,,,,,,200908190850.0,200908190930.0,200908191300.0,D=400mm 그랜드패킹수선 N=1,B,북구,북구 연암로 40 (산격동) / 1446-1번지,520.0,580.0,40.0,20099010277,북구 산격동 체육관삼거리 긴급복구공사,G,지상누수,1.0,공도,1998.0,14.0,400.0,2.0,닥타일관,201.0,이형관,10.0,고무링-패킹손상,,,,,19.0,1/5000,5.0,4.0,0.0,1.0,,0,N,35.8925102,128.6007659,2009-08-19 08:50:00
200905146,54000,북부사업소,,,,,200908240001.0,200908240724.0,200908240724.0,200908240924.0,D15mm계량기패킹교체,B,북구,북구 대동로 52-4 (산격동) / 1275-7번지,520.0,490.0,553.0,20099009178,북구 산격동 1275-7 번지,G,지상누수,2.0,사유지,,1.0,15.0,12.0,계량기보호통(실),601.0,계량기보호통,10.0,고무링-패킹손상,,,,,,,,,,0.0,,"48,030",N,35.8961747,128.6118559,2009-08-24 07:24:00
201000742,54000,북부사업소,,,5.0,급수관,201001280133.0,201001281207.0,201001281207.0,201001281607.0,D100*15mm분기점수선,B,북구,북구 대학로9길 24-5 (산격동) / 1411-71번지,520.0,490.0,177.0,20109001230,북구 산격동 1411-71 번지,G,지상누수,1.0,공도,,1.0,15.0,10.0,부분기대,501.0,부분기대,1.0,노후,,,2.0,반도,4.0,1/5,3.0,1.0,0.0,0.0,,"266,470",N,35.8929279,128.6061233,2010-01-28 12:07:00
201000240,54000,북부사업소,,,4.0,배수지관,200912240084.0,200912241130.0,200912241130.0,200912241530.0,D25mm접합부수선,B,북구,북구 대구체육관로4길 18 (산격동) / 1401-33번지,520.0,470.0,881.0,20109000361,북구 산격동 1401-33 번지,G,지상누수,1.0,공도,,3.0,25.0,9.0,변류,401.0,본체,2.0,부식,,,1.0,소켓,6.0,1/10,4.0,1.0,0.0,0.0,,"405,910",N,35.8903724,128.6026803,2009-12-24 11:30:00
201002097,54000,북부사업소,,,5.0,급수관,201003050022.0,201003050928.0,201003050928.0,201003051328.0,D15mm접합부수선,B,북구,북구 연암공원로32길 50-3 (산격동) / 1222-13번지,520.0,243.0,274.0,20109003377,북구 산격동 1222-13 번지,G,지상누수,1.0,공도,,1.0,15.0,9.0,변류,402.0,접합부,1.0,노후,,,1.0,소켓,5.0,1/7,4.0,2.0,0.0,0.0,,"180,310",N,35.8984009,128.6055977,2010-03-05 09:28:00
201100892,54000,북부사업소,,,5.0,급수관,201101160036.0,201101160951.0,201101161030.0,201101161400.0,D=15보호통밑 유니온교체수선,B,북구,북구 대학로9길 72-6 (산격동) / 1244-3번지,520.0,480.0,69.0,20119001348,북구 산격동 1244-3 번지,G,지상누수,2.0,사유지,,1.0,15.0,12.0,계량기보호통(실),702.0,접합부,1.0,노후,,,,,,,,,,,,"152,500",N,35.8968395,128.6064995,2011-01-16 09:51:00
201002113,54000,북부사업소,,,5.0,급수관,201003090219.0,201003091652.0,201003091652.0,201003091852.0,D15mm계량기패킹교체,B,북구,북구 대학로25길 20-1 (산격동) / 1306-17번지,520.0,490.0,291.0,20109003396,북구 산격동 1306-17 번지,G,지상누수,2.0,사유지,,1.0,15.0,12.0,계량기보호통(실),602.0,연결부,10.0,고무링-패킹손상,,,,,,,,,,0.0,,"80,840",N,35.8956008,128.6100887,2010-03-09 16:52:00
201002099,54000,북부사업소,,,4.0,배수지관,201003050038.0,201003050948.0,201003050948.0,201003051348.0,D80*25mm분기점수선,B,북구,"북구 연암공원로32길 50-1, 자납 (산격동) / 1222-14번지",520.0,243.0,275.0,20109003379,북구 산격동 1222-14 번지,G,지상누수,1.0,공도,,3.0,25.0,10.0,부분기대,501.0,부분기대,1.0,노후,,,2.0,반도,6.0,1/10,4.0,2.0,1.0,1.0,,"247,750",N,35.8982769,128.605643,2010-03-05 09:48:00
201000817,54000,북부사업소,,,5.0,급수관,201001280250.0,201001281601.0,201001281601.0,201001282001.0,D50*15mm분기점수선,B,북구,북구 연암공원로8길 15-10 (산격동) / 1099-25번지,520.0,461.0,183.0,20109001327,북구 산격동 1099-25 번지,G,지상누수,1.0,공도,,1.0,15.0,9.0,변류,402.0,접합부,8.0,전식,,,1.0,소켓,4.0,1/5,3.0,1.0,0.0,0.0,,"231,920",N,35.8930297,128.5985357,2010-01-28 16:01:00
201000729,54000,북부사업소,,,5.0,급수관,201001070004.0,201001070828.0,201001070828.0,201001071228.0,D40*15mm분기점수선,B,북구,북구 연암공원로7길 6-17 (산격동) / 1135-20번지,520.0,461.0,34.0,20109001216,북구 산격동 1135-20 번지,G,지상누수,1.0,공도,,1.0,15.0,9.0,변류,402.0,접합부,8.0,전식,,,1.0,소켓,3.0,1/3,3.0,1.0,0.0,0.0,,"264,860",N,35.8949622,128.5982041,2010-01-07 08:28:00
201006914,54000,북부사업소,,,5.0,급수관,201011010394.0,201011011535.0,201011021535.0,201011021800.0,D15mm계량기박킹교체,B,북구,"북구 연암공원로13길 5, 삼성그린빌B동 201호 (산격동) / 1180-166번지",520.0,461.0,1014.0,20109012120,북구 산격동 1180-166 번지,G,지상누수,2.0,사유지,,1.0,15.0,12.0,계량기보호통(실),602.0,연결부,10.0,고무링-패킹손상,,,,,,,,,,,,"63,610",N,35.8966371,128.5993274,2010-11-01 15:35:00
201004036,54000,북부사업소,,,5.0,급수관,201006240270.0,201006241834.0,201006241834.0,201006242234.0,D15mm지열보호통교체,B,북구,북구 산격로10길 7 (산격동) / 1407-75번지,520.0,480.0,635.0,20109006714,북구 산격동 1407-75 번지,G,지상누수,1.0,공도,,1.0,15.0,10.0,부분기대,501.0,부분기대,1.0,노후,,,2.0,반도,5.0,1/7,4.0,3.0,0.0,1.0,,"738,120",N,35.8950317,128.6061481,2010-06-24 18:34:00
201005274,54000,북부사업소,,,5.0,급수관,201008020076.0,201008020956.0,201008020956.0,201008021156.0,D15mm계량기박킹교체,B,북구,"북구 연암공원로 49-1, 태왕감자탕 (산격동) / 1151-8번지",520.0,461.0,725.0,20109008946,북구 산격동 1151-8 번지,G,지상누수,2.0,사유지,,1.0,15.0,12.0,계량기보호통(실),602.0,연결부,10.0,고무링-패킹손상,,,,,,,,,,,,"80,460",N,35.8952274,128.598819,2010-08-02 09:56:00
201005300,54000,북부사업소,,,5.0,급수관,201008020446.0,201008021744.0,201008021744.0,201008021944.0,D15mm계량기박킹교체,B,북구,북구 산격로14길 46-3 (산격동) / 1306-52번지,520.0,490.0,729.0,20109008983,북구 산격동 1306-52 번지,G,지상누수,2.0,사유지,,1.0,15.0,12.0,계량기보호통(실),602.0,연결부,10.0,고무링-패킹손상,,,,,,,,,,,,"80,460",N,35.8957788,128.6102073,2010-08-02 17:44:00
201002301,54000,북부사업소,,,5.0,급수관,201003300008.0,201003300900.0,201003300900.0,201003301300.0,D15mm접합부수선,B,북구,북구 대학로25길 20-1 (산격동) / 1306-17번지,520.0,490.0,348.0,20109003625,북구 산격동 1306-17 번지,G,지상누수,2.0,사유지,,1.0,15.0,12.0,계량기보호통(실),702.0,접합부,1.0,노후,,,,,,,,,,0.0,,"232,180",N,35.8956008,128.6100887,2010-03-30 09:00:00
201005337,54000,북부사업소,,,5.0,급수관,201008310085.0,201008311026.0,201008311026.0,201008311226.0,D15mm계량기박킹교체,B,북구,북구 대구체육관로11길 31 (산격동) / 1426-10번지,520.0,470.0,809.0,20109009027,북구 산격동 1426-10 번지,G,지상누수,2.0,사유지,,1.0,15.0,12.0,계량기보호통(실),602.0,연결부,10.0,고무링-패킹손상,,,,,,,,,,,,"80,460",N,35.8940868,128.6042889,2010-08-31 10:26:00
201006578,54000,북부사업소,,,5.0,급수관,201010030007.0,201010030915.0,201010030915.0,201010031315.0,D=80X15mm 구분기점폐쇄,B,북구,북구 대학로9길 5 (산격동) / 1418-28번지,520.0,490.0,894.0,20109011457,북구 산격동 1418-28 번지,G,지상누수,1.0,공도,,1.0,15.0,13.0,불용관,801.0,불용관,13.0,불용관,,,2.0,반도,3.0,1/3,4.0,3.0,0.0,1.0,,"259,480",N,35.8913008,128.6057162,2010-10-03 09:15:00
201003666,54000,북부사업소,,,4.0,배수지관,201005220013.0,201005221112.0,201005221112.0,201005221512.0,D40mm접합부수선,B,북구,북구 대학로9길 22-1 (산격동) / 1412-8번지,520.0,490.0,536.0,20109006040,북구 산격동 1412-8 번지,G,지상누수,2.0,사유지,,5.0,40.0,6.0,스텐레스관,101.0,직관,11.0,볼트이완,,,,,,,,,,0.0,,"108,610",N,35.8929263,128.6060014,2010-05-22 11:12:00
201100973,54000,북부사업소,,,5.0,급수관,201101250113.0,201101251040.0,201101251040.0,201101251300.0,D15mm계량기박킹교체,B,북구,북구 산격로 35-2 (산격동) / 1425-32번지,520.0,470.0,168.0,20119001456,북구 산격동 1425-32 번지,G,지상누수,2.0,사유지,,1.0,15.0,12.0,계량기보호통(실),602.0,연결부,10.0,고무링-패킹손상,,,,,,,,,,,,"80,460",N,35.8938755,128.6048677,2011-01-25 10:40:00
201006938,54000,북부사업소,,,5.0,급수관,201011110170.0,201011111633.0,201011111633.0,201011112100.0,D13mm접합부수선,B,북구,"북구 대학로13길 16-2, (2010.11.04 폐전) (산격동) / 1397-19번지",520.0,490.0,1045.0,20109012144,북구 산격동 1397-19 번지,G,지상누수,2.0,사유지,,1.0,15.0,9.0,변류,402.0,접합부,1.0,노후,,,,,,,,,,,,"72,750",N,35.8930714,128.6079041,2010-11-11 16:33:00
201100225,54000,북부사업소,,,5.0,급수관,201012290177.0,201012291433.0,201012291433.0,201012291700.0,D15mm계량기박킹교체,B,북구,"북구 연암공원로 49-1, 태왕감자탕 (산격동) / 1151-8번지",520.0,461.0,1228.0,20119000311,북구 산격동 1151-8 번지,G,지상누수,2.0,사유지,,1.0,15.0,12.0,계량기보호통(실),602.0,연결부,10.0,고무링-패킹손상,,,,,,,,,,,,"80,460",N,35.8952274,128.598819,2010-12-29 14:33:00
201005813,54000,북부사업소,,,5.0,급수관,201009010278.0,201009011536.0,201009011536.0,201009011936.0,D20mm계량기접합부수선,B,북구,북구 대학로15길 2 (산격동) / 1399-4번지,520.0,490.0,812.0,20109009967,북구 산격동 1399-4 번지,G,지상누수,2.0,사유지,,2.0,20.0,12.0,계량기보호통(실),602.0,연결부,10.0,고무링-패킹손상,,,,,,,,,,0.0,,"89,480",N,35.8923093,128.6083009,2010-09-01 15:36:00
201100865,54000,북부사업소,,,5.0,급수관,201101030430.0,201101031900.0,201101031900.0,201101032300.0,D50*15mm분기점수선,B,북구,북구 대학로25길 17-6 (산격동) / 1307-59번지,520.0,490.0,10.0,20119001319,북구 산격동 1307-59 번지,G,지상누수,1.0,공도,,1.0,15.0,11.0,접합부속,303.0,나사,1.0,노후,,,1.0,소켓,3.0,1/3,4.0,2.0,0.0,1.0,,"346,180",N,35.8952774,128.6101531,2011-01-03 19:00:00
201006973,54000,북부사업소,,,5.0,급수관,201011160078.0,201011161058.0,201011161058.0,201011161500.0,D80*15mm분기점수선,B,북구,북구 대구체육관로8길 7 (산격동) / 1497-39번지,520.0,470.0,1055.0,20109012179,북구 산격동 1497-39 번지,G,지상누수,1.0,공도,,1.0,15.0,10.0,부분기대,501.0,부분기대,1.0,노후,,,2.0,반도,3.0,1/3,4.0,3.0,0.0,1.0,,"271,290",N,35.8921406,128.6034955,2010-11-16 10:58:00
201004729,54000,북부사업소,,,5.0,급수관,201007060035.0,201007060936.0,201007060936.0,201007061336.0,D25mm접합부수선,B,북구,북구 대학로23길 15-3 (산격동) / 1325-4번지,520.0,490.0,657.0,20109008006,북구 산격동 1325-4 번지,G,지상누수,1.0,공도,,1.0,15.0,11.0,접합부속,303.0,나사,1.0,노후,,,1.0,소켓,3.0,1/3,4.0,3.0,0.0,1.0,,"401,010",N,35.8942895,128.6105837,2010-07-06 09:36:00
201006989,54000,북부사업소,,,5.0,급수관,201011190251.0,201011191644.0,201011191644.0,201011191900.0,D15mm계량기박킹교체,B,북구,"북구 대학로 117, 코리안바베큐 (산격동) / 1277-13번지",520.0,490.0,1078.0,20109012213,북구 산격동 1277-13 번지,G,지상누수,2.0,사유지,,1.0,15.0,12.0,계량기보호통(실),602.0,연결부,10.0,고무링-패킹손상,,,,,,,,,,,,"46,750",N,35.894986,128.6116735,2010-11-19 16:44:00
201100976,54000,북부사업소,,,5.0,급수관,201101260067.0,201101261008.0,201101261008.0,201101261430.0,D40*15mm분기점수선,B,북구,북구 산격로14길 26-3 (산격동) / 1311-62번지,520.0,480.0,174.0,20119001459,북구 산격동 1311-62 번지,G,지상누수,1.0,공도,,1.0,15.0,11.0,접합부속,303.0,나사,1.0,노후,,,1.0,소켓,2.0,1/2,4.0,3.0,0.0,1.0,,"228,320",N,35.895862,128.6082629,2011-01-26 10:08:00
201007002,54000,북부사업소,,,5.0,급수관,201011270026.0,201011271844.0,201011271844.0,201011272300.0,D40*15mm분기점수선,B,북구,북구 대동로4길 18 (산격동) / 1250-2번지,520.0,480.0,1103.0,20109012226,북구 산격동 1250-2 번지,G,지상누수,1.0,공도,,1.0,15.0,11.0,접합부속,303.0,나사,1.0,노후,,,1.0,소켓,7.0,1/4,4.0,3.0,0.0,1.0,,"225,410",N,35.8970059,128.6089159,2010-11-27 18:44:00
201102841,54000,북부사업소,,,4.0,배수지관,201103260019.0,201103261121.0,201103261121.0,201103261530.0,D15mm접합부수선,B,북구,"북구 산격로9길 17, 대성빌딩301호 (산격동) / 1428-2번지",520.0,470.0,479.0,20119004329,북구 산격동 1428-2 번지,G,지상누수,1.0,공도,,1.0,15.0,6.0,스텐레스관,201.0,이형관,1.0,노후,,,1.0,소켓,2.0,1/2,3.0,3.0,0.0,1.0,,"87,520",N,35.8947789,128.6033482,2011-03-26 11:21:00
201103233,54000,북부사업소,,,4.0,배수지관,201104250046.0,201104250930.0,201104250930.0,201104251130.0,D15mm앵글밸브수선,B,북구,"북구 대구체육관로 52-2, 평창칼국수 (산격동) / 1433-37번지",520.0,490.0,577.0,20119005072,북구 산격동 1433-37 번지,G,지상누수,2.0,사유지,,1.0,15.0,12.0,계량기보호통(실),603.0,앵글밸브,1.0,노후,,,,,,,,,,,,"81,270",N,35.8924255,128.6048535,2011-04-25 09:30:00
201103338,54000,북부사업소,,,4.0,배수지관,201104290333.0,201104291603.0,201104291603.0,201104291830.0,D15mm앵글밸브수선,B,북구,"북구 산격로9길 2, 류경하한의원 (산격동) / 1422-22번지",520.0,470.0,597.0,20119005189,북구 산격동 1422-22 번지,G,지상누수,2.0,사유지,,1.0,15.0,12.0,계량기보호통(실),603.0,앵글밸브,1.0,노후,,,,,,,,,,,,"89,620",N,35.8950531,128.6048475,2011-04-29 16:03:00
201102866,54000,북부사업소,,,4.0,배수지관,201103030044.0,201103030924.0,201103030924.0,201103031330.0,"D40*15mm분기점수선, D80*15mm분기점폐쇄",B,북구,북구 산격동 1314-55,520.0,490.0,392.0,20119004363,북구 산격동 1314-55 번지,G,지상누수,1.0,공도,,1.0,15.0,10.0,부분기대,501.0,부분기대,1.0,노후,,,2.0,반도,3.0,1/3,3.0,4.0,0.0,2.0,,"1,296,530",N,35.894484,128.6087472,2011-03-03 09:24:00
201103079,54000,북부사업소,,,4.0,배수지관,201104180213.0,201104181335.0,201104181335.0,201104181800.0,D15mm접합부수선,B,북구,북구 연암로12길 6-5 (산격동) / 1032-1번지,520.0,461.0,556.0,20119004856,북구 산격동 1032-1 번지,G,지상누수,2.0,사유지,,1.0,15.0,12.0,계량기보호통(실),702.0,접합부,1.0,노후,,,,,,,,,,0.0,0.0,"720,290",N,35.8917042,128.5975066,2011-04-18 13:35:00
201104404,54000,북부사업소,,,4.0,배수지관,201106200115.0,201106201019.0,201106201019.0,201106201430.0,D15mm접합부수선,B,북구,북구 산격로11길 45-6 (산격동) / 1161-6번지,520.0,461.0,742.0,20119007205,북구 산격동 1161-6 번지,G,지상누수,2.0,사유지,,1.0,15.0,12.0,계량기보호통(실),601.0,계량기보호통,1.0,노후,,,,,,,,,,,,"522,910",N,35.895589,128.6002707,2011-06-20 10:19:00
201102789,54000,북부사업소,,,4.0,배수지관,201103170242.0,201103171625.0,201103171625.0,201103172030.0,D15mm접합부수선,B,북구,북구 연암공원로8길 7 (산격동) / 1126-17번지,520.0,461.0,456.0,20119004248,북구 산격동 1126-17 번지,G,지상누수,2.0,사유지,,1.0,15.0,12.0,계량기보호통(실),602.0,연결부,1.0,노후,,,,,,,,,,,,"331,300",N,35.8939193,128.5991765,2011-03-17 16:25:00
201101487,54000,북부사업소,,,5.0,급수관,201102030069.0,201102032126.0,201102032126.0,201102032330.0,D15mm접합부수선,B,북구,북구 연암로4길 36 (산격동) / 1498-26번지,520.0,470.0,233.0,20119002207,북구 산격동 1498-26 번지,G,지상누수,2.0,사유지,,1.0,15.0,12.0,계량기보호통(실),702.0,접합부,2.0,부식,,,,,,,,,,,,"136,220",N,35.8901454,128.6032536,2011-02-03 21:26:00
201006638,54000,북부사업소,,,5.0,급수관,201010290059.0,201010291028.0,201010291028.0,201010291230.0,D15mm계량기박킹교체,B,북구,"북구 산격로1길 16, 브릴란떼 (산격동) / 1490-16번지",520.0,470.0,1006.0,20109011539,북구 산격동 1490-16 번지,G,지상누수,2.0,사유지,,1.0,15.0,12.0,계량기보호통(실),602.0,연결부,10.0,고무링-패킹손상,,,,,,,,,,,,"80,460",N,35.8912155,128.6042629,2010-10-29 10:28:00
201101482,54000,북부사업소,,,5.0,급수관,201102010355.0,201102011331.0,201102011331.0,201102011600.0,D15mm계량기박킹교체,B,북구,북구 대동로4길 17 (산격동) / 1253-28번지,520.0,480.0,220.0,20119002202,북구 산격동 1253-28 번지,G,지상누수,2.0,사유지,,1.0,15.0,12.0,계량기보호통(실),602.0,연결부,10.0,고무링-패킹손상,,,,,,,,,,,,"46,750",N,35.8971507,128.6089729,2011-02-01 13:31:00
201007752,54000,북부사업소,,,5.0,급수관,201012030221.0,201012031400.0,201012031400.0,201012031800.0,D=15 접합부수선,B,북구,북구 대학로13길 15-15 (산격동) / 1412-16번지,520.0,490.0,1128.0,20109013234,북구 산격동 1412-16 번지,G,지상누수,1.0,공도,,1.0,15.0,11.0,접합부속,303.0,나사,1.0,노후,,,1.0,소켓,4.0,1/5,4.0,2.0,0.0,0.0,,"472,680",N,35.8929917,128.6067571,2010-12-03 14:00:00
201105470,54000,북부사업소,,,4.0,배수지관,201107120110.0,201107121228.0,201107121228.0,201107121630.0,D15mm 접합부수선,B,북구,북구 대학로 127-8 (산격동) / 1279-29번지,520.0,490.0,831.0,20119009014,북구 산격동 1279-29 번지,G,지상누수,1.0,공도,,1.0,15.0,11.0,접합부속,303.0,나사,1.0,노후,,,1.0,소켓,7.0,1/4,3.0,4.0,0.0,1.0,0.0,"322,010",N,35.8958128,128.6122184,2011-07-12 12:28:00
201102819,54000,북부사업소,,,4.0,배수지관,201103110035.0,201103110941.0,201103110941.0,201103111200.0,D15mm계량기박킹교체,B,북구,북구 연암공원로 41-1 (산격동) / 1141-9번지,520.0,461.0,428.0,20119004287,북구 산격동 1141-9 번지,G,지상누수,2.0,사유지,,1.0,15.0,12.0,계량기보호통(실),602.0,연결부,10.0,고무링-패킹손상,,,,,,,,,,,,"80,460",N,35.8944692,128.5984373,2011-03-11 09:41:00
201100889,54000,북부사업소,,,5.0,급수관,201101150027.0,201101151344.0,201101151410.0,201101151810.0,D=40X15 분기점수선,B,북구,북구 산격로14길 26-1 (산격동) / 1311-61번지,520.0,480.0,65.0,20119001345,북구 산격동 1311-61 번지,G,지상누수,1.0,공도,,1.0,15.0,11.0,접합부속,303.0,나사,1.0,노후,,,1.0,소켓,3.0,1/3,4.0,3.0,0.0,1.0,,"366,100",N,35.8959434,128.6082485,2011-01-15 13:44:00
201100890,54000,북부사업소,,,5.0,급수관,201101150033.0,201101151732.0,201101151800.0,201101152200.0,D=50X15분기점수선,B,북구,북구 대학로25길 13-5 (산격동) / 1307-22번지,520.0,490.0,67.0,20119001346,북구 산격동 1307-22 번지,G,지상누수,1.0,공도,,1.0,15.0,11.0,접합부속,303.0,나사,1.0,노후,,,1.0,소켓,3.0,1/3,4.0,2.0,0.0,1.0,,"902,020",N,35.8954002,128.6107026,2011-01-15 17:32:00
201105507,54000,북부사업소,,,4.0,배수지관,201107270050.0,201107271001.0,201107271001.0,201107271125.0,D13mm 앵글밸브수선,B,북구,"북구 연암공원로 67, 2    301   영광주택 2동 301호 (산격동) / 1165번지",520.0,461.0,876.0,20119009063,북구 산격동 1165 번지,G,지상누수,2.0,사유지,,1.0,15.0,12.0,계량기보호통(실),603.0,앵글밸브,1.0,노후,,,,,,,,,,,,"72,420",N,35.8965336,128.5996083,2011-07-27 10:01:00
201105439,54000,북부사업소,,,4.0,배수지관,201107220196.0,201107221330.0,201107221330.0,201107221730.0,D15mm접합부수선,B,북구,북구 산격로10길 45-4 (산격동) / 1307-67번지,520.0,490.0,859.0,20119008966,북구 산격동 1307-67 번지,G,지상누수,2.0,사유지,,1.0,15.0,12.0,계량기보호통(실),601.0,계량기보호통,1.0,노후,,,,,,,,,,,,"402,070",N,35.8951476,128.6104596,2011-07-22 13:30:00
201102161,54000,북부사업소,,,5.0,급수관,201102250349.0,201102251552.0,201102251552.0,201102252000.0,D40*20mm분기점수선,B,북구,북구 산격동 1314-2,520.0,490.0,364.0,20119003200,북구 산격동 1314-2 번지,G,지상누수,1.0,공도,,2.0,20.0,11.0,접합부속,303.0,나사,1.0,노후,,,1.0,소켓,2.0,1/2,4.0,3.0,1.0,2.0,,"239,110",N,35.8944829,128.6086036,2011-02-25 15:52:00
201105886,54000,북부사업소,,,4.0,배수지관,201108160083.0,201108161010.0,201108161010.0,201108161430.0,D15mm접합부수선,B,북구,북구 연암공원로7길 6-27 (산격동) / 1136-12번지,520.0,461.0,919.0,20119009819,북구 산격동 1136-12 번지,G,지상누수,2.0,사유지,,1.0,15.0,12.0,계량기보호통(실),702.0,접합부,1.0,노후,,,,,,,,,,,,"325,130",N,35.8950431,128.5978991,2011-08-16 10:10:00
201106844,54000,북부사업소,,,5.0,급수관,201110240060.0,201110240938.0,201110240938.0,201110241110.0,D15mm 접합부 수선,B,북구,북구 산격동 1421-14 미장원,520.0,490.0,1140.0,20119011914,북구 산격동 1421-14 번지,G,지상누수,2.0,사유지,,1.0,15.0,6.0,스텐레스관,201.0,이형관,1.0,노후,,,,,,,,,,,,"586,950",N,35.8919762,128.6057557,2011-10-24 09:38:00
201107402,54000,북부사업소,,,5.0,급수관,201111060008.0,201111061319.0,201111061319.0,201111061505.0,D20mm 계량기연결부 수선,B,북구,북구 산격로6길 14 (산격동) / 1414-76번지,520.0,490.0,1181.0,20119012750,북구 산격동 1414-76 번지,G,지상누수,2.0,사유지,,2.0,20.0,12.0,계량기보호통(실),602.0,연결부,1.0,노후,,,,,,,,,,0.0,0.0,"77,350",N,35.8924384,128.6066901,2011-11-06 13:19:00
201104660,54000,북부사업소,,,3.0,배수본관,201106250002.0,201106250441.0,201106250441.0,201106251000.0,D80mm직관부수선,B,북구,"북구 대학로17길 3, 김밥천국(함) (산격동) / 1393-11번지",520.0,490.0,760.0,20119007613,북구 산격동 1393-11 번지,G,지상누수,1.0,공도,,7.0,80.0,2.0,닥타일관,101.0,직관,1.0,노후,,,4.0,직관,5.0,1/7,4.0,3.0,14.0,43.0,,"574,350",N,35.8926632,128.6087565,2011-06-25 04:41:00
201104306,54000,북부사업소,,,4.0,배수지관,201106140140.0,201106141411.0,201106141411.0,201106141830.0,D80*15mm분기점수선,B,북구,북구 산격로13길 21-5 (산격동) / 1195-94번지,520.0,243.0,722.0,20119007074,북구 산격동 1195-94 번지,G,지상누수,1.0,공도,,1.0,15.0,10.0,부분기대,501.0,부분기대,1.0,노후,,,2.0,반도,7.0,1/4,4.0,4.0,0.0,1.0,,"307,790",N,35.8968874,128.6031159,2011-06-14 14:11:00
201106857,54000,북부사업소,,,5.0,급수관,201110280103.0,201110281054.0,201110281054.0,201110281300.0,D15mm앵글밸브수선,B,북구,"북구 대학로23길 5, 봉대박스파게티 (산격동) / 1321-2번지",520.0,490.0,1150.0,20119011940,북구 산격동 1321-2 번지,G,지상누수,2.0,사유지,,1.0,15.0,6.0,스텐레스관,201.0,이형관,1.0,노후,,,,,,,,,,0.0,0.0,"129,730",N,35.8947138,128.6112679,2011-10-28 10:54:00
201102833,54000,북부사업소,,,4.0,배수지관,201103070013.0,201103070904.0,201103070904.0,201103071330.0,D15mm접합부수선.,B,북구,북구 산격로서9길 8-36 (산격동) / 1437-11번지,512.0,130.0,397.0,20119004305,북구 산격동 1437-11 번지,G,지상누수,2.0,사유지,,1.0,15.0,12.0,계량기보호통(실),702.0,접합부,2.0,부식,,,,,,,,,,,,"195,220",N,35.8955456,128.6022247,2011-03-07 09:04:00
