cluster_id,repair_count,avg_lat,avg_lon,nearest_d_final,nearest_pipe,nearest_type,nearest_dist,max_d_final,max_d_pipe,avg_d_final,pipe_count,d_final_quartile
355,1,35.8901949,128.6037756,0.0124682733736618,177125,PIPE_LM,3.632185880366694,0.0124682733736618,177125,0.008491372560984119,5,Q3
356,1,35.89738,128.6030015,0.0395819048336371,142995,PIPE_LM,9.755268748043422,0.0395819048336371,142995,0.0395819048336371,1,Q4
357,2,35.8951727,128.60057295000001,0.0069923934429455,210503,SPLY_LS,8.442334697296694,0.0069923934429455,210503,0.0069923934429455,1,Q1
358,1,35.8981991,128.6053031,0.0069385708513419,177577,SPLY_LS,8.03501597192881,0.0069385708513419,245658,0.0069385708513419,2,Q1
360,1,35.8919042,128.6053562,0.008786503129556,143934,SPLY_LS,7.421986416193425,0.008786503129556,143934,0.007811317600769842,2,Q3
361,1,35.8985775,128.6043622,0.0074218091846142,211660,SPLY_LS,5.949783885337678,0.0216692294342273,308849,0.01154044523690239,3,Q4
362,2,35.8937944,128.5979538,0.0786643336463868,105242,PIPE_LM,4.735634324564292,0.0828468289495488,299675,0.031279307569742024,7,Q4
364,1,35.8935454,128.6092832,0.006113577327133,38790,SPLY_LS,6.115798963677459,0.006113577327133,38790,0.006113577327133,1,Q1
365,1,35.8935032,128.6074268,0.0130579167419729,211234,PIPE_LM,8.518612557491734,0.0130579167419729,211234,0.010755521137793229,2,Q4
366,1,35.8926596,128.6056473,0.0059310885885635,212316,SPLY_LS,9.618038181316614,0.0059310885885635,212316,0.0059310885885635,1,Q1
367,2,35.8959188,128.6064294,0.065534691196846,72429,PIPE_LM,9.372692466228454,0.065534691196846,72429,0.0371076304289156,2,Q4
368,4,35.892459099999996,128.606015325,0.0059289266699527,246310,SPLY_LS,8.04926981878624,0.0059289266699527,246310,0.0059289266699527,1,Q1
369,1,35.8937242,128.5986387,0.012615583318517,210461,PIPE_LM,8.1809641671206,0.012615583318517,210461,0.00916434559755223,3,Q3
370,2,35.8972472,128.6082531,0.0104043197901278,245223,PIPE_LM,7.282003488806618,0.0104043197901278,245223,0.009458786732243336,2,Q3
371,1,35.8961666,128.6033412,0.0070769718011798,143146,SPLY_LS,6.340190243209879,0.0123209634288065,211252,0.008255051373883507,4,Q3
372,3,35.89254056666667,128.5980703,0.0092027894208487,278246,SPLY_LS,5.231160567772753,0.0092027894208487,278246,0.009139049318418902,2,Q3
374,3,35.88932763333333,128.6025250666667,0.0069481237788559,246372,SPLY_LS,7.090213945880797,0.0121732498950612,37804,0.008693283368356113,3,Q3
375,1,35.8951438,128.6105719,0.0073602976513529,177233,SPLY_LS,7.070269936815413,0.0073602976513529,177233,0.0073602976513529,1,Q2
376,1,35.8947971,128.6062486,0.0068178777671398,107409,SPLY_LS,7.502699915469,0.0123209634288065,143927,0.00837952819329242,3,Q3
377,1,35.8922573,128.6037306,0.0068376826168641,73350,SPLY_LS,5.193307745125922,0.0070567009549914,107453,0.006934649668999749,2,Q1
378,1,35.8947494,128.6108966,0.0057240848815882,212280,SPLY_LS,3.7956909467275386,0.0124682733736618,72211,0.008129878878597521,5,Q3
379,1,35.897636,128.606506,0.0072435655370957,177324,SPLY_LS,7.61136297260801,0.0072435655370957,177324,0.0071447004066057486,2,Q2
380,1,35.8938858,128.6098006,0.096712976983588,107315,PIPE_LM,3.820600639281546,0.096712976983588,107315,0.039143952940284436,4,Q4
381,1,35.8973992,128.6061994,0.0073796365046131,72423,SPLY_LS,7.810098370902775,0.0077346166313777,37983,0.007544824080647017,2,Q2
382,2,35.8969841,128.60109,0.0069635016621713,177398,SPLY_LS,4.486046931081648,0.0070243142007364,177397,0.006975496047408929,5,Q1
383,2,35.8972954,128.6046739,0.0451096390958521,324770,PIPE_LM,7.365319010573097,0.0451096390958521,324770,0.02758843298459945,2,Q4
384,1,35.8912517,128.5982398,0.0095317363248573,36424,SPLY_LS,5.599310424384213,0.0095317363248573,36424,0.009342312682325136,2,Q3
385,1,35.8961586,128.6031679,0.0070769718011798,3921,SPLY_LS,7.266041546358409,0.0123209634288065,211252,0.008601948339422493,3,Q3
386,2,35.896678800000004,128.61059035,0.0069471917859277,72324,SPLY_LS,7.62099409420231,0.0071608511647179,211340,0.0070468817721448885,2,Q1
388,1,35.8945367,128.6084726,0.0059181170768992,38808,SPLY_LS,6.0201458710304525,0.008848484619122,443629,0.007061964006018984,2,Q2
389,1,35.8931563,128.6090031,0.006925056953883,4701,SPLY_LS,7.28731853944505,0.006925056953883,4701,0.0069229183029613055,2,Q1
391,4,35.895926675,128.5997454,0.0070301391565377,244046,SPLY_LS,3.724880615953077,0.0123209634288065,36409,0.008165719289353637,3,Q3
392,3,35.8913465,128.5973101,0.010664240541614,175893,SPLY_LS,2.9258692940300044,0.0108808729778451,105128,0.010727926618653787,2,Q4
393,3,35.89680346666666,128.5994598,0.0072887671941135,210475,SPLY_LS,6.960534706725389,0.0072887671941135,210475,0.0072887671941135,2,Q2
394,1,35.8964398,128.6101538,0.0074031693260502,72327,SPLY_LS,4.867590599380561,0.0133431178619665,106342,0.009460560712097008,3,Q3
395,2,35.895280299999996,128.60903935,0.0076717303470403,3841,SPLY_LS,7.777971338417902,0.0076717303470403,3841,0.007435244797616548,2,Q2
396,1,35.8937019,128.6078629,0.006869836372887,38795,SPLY_LS,5.459400452012742,0.0526516151206023,178122,0.014980852534821247,5,Q4
397,1,35.8977553,128.6038483,0.0070042763527801,177607,SPLY_LS,6.24503795342176,0.0074129552517963,38240,0.007190898206274313,2,Q2
398,1,35.8961129,128.6042063,0.0069844715030558,72446,SPLY_LS,5.954112610774563,0.0125810591760285,72231,0.008472219022463316,4,Q3
400,1,35.8939066,128.6059705,0.0064588274915503,143963,SPLY_LS,3.697143401568087,0.0118786300053506,3679,0.007861555749512784,4,Q3
401,1,35.8971208,128.5994089,0.0072887671941135,71443,SPLY_LS,5.910165382074971,0.0072887671941135,71443,0.007114184626743497,2,Q2
402,3,35.896921,128.60182953333333,0.0070301391565377,72507,SPLY_LS,7.201707186182488,0.0070744088206272,106624,0.0070499086197171774,2,Q2
403,1,35.8923369,128.5972486,0.082664898569442,71431,PIPE_LM,3.494846567324572,0.082664898569442,71431,0.04518946898227278,3,Q4
404,1,35.893004,128.6040576,0.007114950513004,38038,SPLY_LS,6.608741733086756,0.0073383958175402,3953,0.007143896119201262,3,Q2
405,1,35.8938931,128.6055682,0.0057455076040992,178194,SPLY_LS,9.663217233161388,0.0057455076040992,178194,0.0057455076040992,1,Q1
406,3,35.895897600000005,128.6120887666667,0.0072391385706868,211331,SPLY_LS,8.776648664184703,0.0072391385706868,211331,0.0072391385706868,1,Q2
407,2,35.892493,128.6053595,0.0073859274568785,4741,SPLY_LS,9.031601503740658,0.0083988860382027,4752,0.007887852546414732,2,Q3
408,1,35.8968703,128.6082485,0.007304844072125,37754,SPLY_LS,7.294301528114698,0.007304844072125,37754,0.007304844072125,1,Q2
410,1,35.8929457,128.6086222,0.0086194343809785,38791,SPLY_LS,9.649245975697095,0.0086194343809785,38791,0.0086194343809785,1,Q3
