FTR_IDN,ORIG_FTR_IDN,SUB_IDN,SEGMENT_LENGTH,IS_SEMICIRCULAR,CNT_JNT
37905_1,37905,1,3.8759960356636376,False,2
72352_1,72352,1,2.9969535629611905,False,2
177250_1,177250,1,4.790565674307585,False,2
106485_1,106485,1,3.020677847244068,False,2
143048_1,143048,1,5.068685590659326,False,2
245355_1,245355,1,3.7733712581935905,False,2
245344_1,245344,1,3.5139815133854664,False,2
106476_1,106476,1,4.201833820948448,False,2
106478_1,106478,1,3.993954058460025,False,2
37904_1,37904,1,4.530711706825262,False,2
177249_1,177249,1,2.8702004867326205,False,2
3826_1,3826,1,3.2678576595979334,False,2
106471_1,106471,1,3.7946055244951498,False,1
37917_1,37917,1,4.378013572170464,False,2
106477_1,106477,1,4.457848620849219,False,2
245354_1,245354,1,4.112895429648063,False,2
106475_1,106475,1,3.1330581780730404,False,2
211370_1,211370,1,3.0671196167024624,False,2
211364_1,211364,1,3.5867418121127437,False,2
37902_1,37902,1,5.28919442120206,False,2
36407_1,36407,1,3.1978394252984192,False,2
175930_1,175930,1,6.567493029944422,False,2
142150_1,142150,1,10.294374161322336,False,2
244066_1,244066,1,16.26294380951361,False,2
244046_1,244046,1,3.782755174967968,False,2
244043_1,244043,1,6.543266064422771,False,1
175929_1,175929,1,3.2291159974404566,False,1
142124_1,142124,1,3.0551287670375213,False,2
105160_1,105160,1,2.9569327562466605,False,2
210488_1,210488,1,3.565013582700833,False,2
71459_1,71459,1,6.084081411505567,False,2
105173_1,105173,1,6.299546729779216,False,2
175952_1,175952,1,5.645340130601181,False,2
142125_1,142125,1,3.184294463362694,False,1
210465_1,210465,1,3.480777550855955,False,2
105157_1,105157,1,4.225796842422579,False,2
143041_1,143041,1,3.788388162537742,False,2
245345_1,245345,1,4.375898598813755,False,2
245342_1,245342,1,1.9528647456780133,False,3
245342_2,245342,2,0.9980258531629447,False,1
175953_1,175953,1,3.5674116328984313,False,2
142148_1,142148,1,1.2185220613158572,False,2
142148_2,142148,2,6.105848155292858,False,1
36420_1,36420,1,2.469295646861182,False,2
177251_1,177251,1,3.753021215548106,False,2
36462_1,36462,1,2.480630161554279,False,1
143047_1,143047,1,4.919475713780927,False,2
430291_1,430291,1,2.7256798926199672,False,2
210579_1,210579,1,3.0824177483211863,False,2
36936_1,36936,1,4.309617331716417,False,2
2770_1,2770,1,3.3214005963844797,False,2
176448_1,176448,1,3.601999478939325,False,2
71464_1,71464,1,1.9098352723793002,False,3
71464_2,71464,2,3.26342909151448,False,1
