긴급복구공사일련번호,담당부서ID,담당부서명,용수구분,용수구분명,용도구분,용도구분명,민원접수번호,접수일시,작업시작일시,작업종료일시,공사개요,구 구분코드,구군,주소,중구역번호,소구역번호,지시번호,공사일련번호,공사명,복구공사구분,복구공사구분값,도로구분코드,도로구분,시공년도,탐사구분(1단계),탐사구분(1단계) 값,탐사구분(2단계),탐사구분(2단계) 값,누수관경코드,누수관경,누수관종코드,누수관종코드명,누수부위코드,누수부위코드명,누수원인코드,누수원인코드명,누수구분코드,누수구분명,누수부위형태코드,누수부위형태코드명,파열상태코드,파열상태,측정수압,누수일수,시간당 누수량,누수량,방지량,살수량,총공사비,과수압구역(여부),위도,경도,작업일시
201404915,54000,북부사업소,,,,,201409040020.0,201409040906.0,201409040906.0,201409041100.0,터파기결과 미누수,B,북구,북구 산격동 1182-5 관리201호 청솔주택,520.0,461.0,907.0,20149011383,"북구 연암공원로 71, 관리201호 (산격동,청솔주택) / 1182-5번지",U,지하누수,,,,2.0,용역,,,,,,,,,,,2,미누수,,,,,,,,,,,"95,990",N,35.8969261,128.60018,2014-09-04 09:06:00
201404919,54000,북부사업소,,,,,201409040022.0,201409040908.0,201409040908.0,201409041030.0,터파기 결과 미누수,B,북구,북구 산격동 1185-15,520.0,243.0,908.0,20149011387,북구 연암공원로 90-14 (산격동) / 1185-15번지,U,지하누수,,,,2.0,용역,,,,,,,,,,,2,미누수,,,,,,,,,,,"191,340",N,35.8976595,128.601949,2014-09-04 09:08:00
201706388,54000,북부사업소,,,5.0,급수관,201711030025.0,201711030919.0,,201711031150.0,PFP 80×25분기점수선,B,북구,북구 산격동 1185-65,520.0,243.0,1084.0,20179013126,북구 산격로13길 25-2 (산격동) / 1185-65번지,U,지하누수,1.0,공도,,2.0,용역,,,3.0,25.0,10.0,부분기대,501.0,부분기대,2.0,부식,1,누수,2.0,반도,3.0,1/3,3.0,307.0,2.0,"14,883","8,823",0.0,"813,420",N,35.8969686,128.6024191,2017-11-03 09:19:00
201803676,54000,북부사업소,,,5.0,급수관,201805150303.0,201805150930.0,,201805151200.0,PFP40×25연결부수선,B,북구,북구 산격동 1186-114,520.0,243.0,668.0,20189006462,북구 연암공원로14길 13-10 (산격동) / 1186-114번지,U,지하누수,1.0,공도,,2.0,용역,,,1.0,15.0,5.0,PFP관,201.0,이형관,2.0,부식,1,누수,1.0,소켓,,,3.0,166.0,0.0,120,131,0.0,"842,150",N,35.8970001,128.6016457,2018-05-15 09:30:00
9911700,54000,북부사업소,,,0.0,,,20070406000000.0,,,,B,북구,북구 산격동 1186-123,520.0,243.0,,20075400011700,산격4동 1186-123,U,지하누수,,,,,,,,1.0,15.0,99.0,,9999.0,,,,1,누수,,,0.0,,,365.0,0.0,"3,504","3,504",,,,35.8970021,128.602767,2007-04-06 00:00:00
202203951,54000,북부사업소,SS00201,생활용수,5.0,급수관,202206130077.0,202206131019.0,,202206131800.0,D15 보호통 교체,B,북구,북구 산격동 1186-16,520.0,243.0,430.0,20229006422,북구 연암공원로14길 13-23 (산격동) / 1186-16번지,U,지하누수,2.0,사유지,2022.0,2.0,용역,,,1.0,15.0,12.0,계량기보호통(실),601.0,계량기보호통,1.0,노후,1,누수,3.0,연부,6.0,1/10,4.0,82.0,0.0,394,874,,"729,630",N,35.8968503,128.6010226,2022-06-13 10:19:00
201706356,54000,북부사업소,,,5.0,급수관,201711030026.0,201711030919.0,,201711031150.0,EPS 40×15 분기점폐쇄,B,북구,북구 산격동 1186-74 2015.12.28.급수중지 연장 ,520.0,243.0,1085.0,20179013087,"북구 연암공원로14길 19-15 (산격동,2015.12.28.급수중지 연장) / 1186-74번지",U,지하누수,1.0,공도,,2.0,용역,,,1.0,15.0,8.0,에폭시강관,201.0,이형관,1.0,노후,1,누수,1.0,소켓,2.0,1/2,3.0,307.0,0.0,"2,874","1,704",0.0,"409,570",N,35.8969238,128.6017684,2017-11-03 09:19:00
201801233,54000,북부사업소,,,5.0,급수관,201801290263.0,201801291044.0,,201801291211.0,pfp80×15분기점수선,B,북구,북구 산격동 1195-41,520.0,243.0,171.0,20189001897,북구 산격로13길 21-6 (산격동) / 1195-41번지,U,지하누수,1.0,공도,,1.0,자체,1.0,주간,1.0,15.0,10.0,부분기대,501.0,부분기대,2.0,부식,1,누수,2.0,반도,4.0,1/5,5.0,29.0,0.0,230,"1,441",,"466,370",N,35.8968302,128.6029594,2018-01-29 10:44:00
201902011,54000,북부사업소,,,5.0,급수관,201903250003.0,201903250854.0,,201903280932.0,D13 계량기보호통교체,B,북구,북구 산격동 1195-5,520.0,480.0,241.0,20199003663,북구 연암공원로14길 22-1 (산격동) / 1195-5번지,U,지하누수,2.0,사유지,,2.0,용역,,,1.0,15.0,12.0,계량기보호통(실),601.0,계량기보호통,1.0,노후,1,누수,1.0,소켓,4.0,1/5,4.0,84.0,0.0,363,786,0.0,"769,250",N,35.8964112,128.6024067,2019-03-25 08:54:00
201804263,54000,북부사업소,,,5.0,급수관,201806120330.0,201806121700.0,,201806121900.0,50×15연결부수선,B,북구,북구 산격동 1195-6,520.0,243.0,761.0,20189007509,북구 산격로북9길 9-16 (산격동) / 1195-6번지,U,지하누수,2.0,사유지,,1.0,자체,1.0,주간,1.0,15.0,5.0,PFP관,201.0,이형관,2.0,부식,1,누수,1.0,소켓,,,3.0,163.0,0.0,196,218,0.0,"1,000,230",N,35.8962571,128.6021145,2018-06-12 17:00:00
201706447,54000,북부사업소,,,5.0,급수관,201711070086.0,201711071012.0,,201711071311.0,DTC 80×15(구)분기점수선 및 보호통교체,B,북구,북구 산격동 1195-70,520.0,243.0,1097.0,20179013196,북구 연암공원로14길 22-9 (산격동) / 1195-70번지,U,지하누수,2.0,사유지,,2.0,용역,,,1.0,15.0,12.0,계량기보호통(실),601.0,계량기보호통,2.0,부식,1,누수,4.0,직관,4.0,1/5,6.0,311.0,1.0,"5,449","3,189",0.0,"849,130",N,35.896078,128.6025306,2017-11-07 10:12:00
201903997,54000,북부사업소,,,5.0,급수관,201907150169.0,201907151318.0,,201907151700.0,PFP D40*15 분기점누수수선,B,북구,북구 산격동 1195-75,520.0,243.0,472.0,20199007456,북구 연암공원로14길 25-4 (산격동) / 1195-75번지,U,지하누수,1.0,공도,,1.0,자체,1.0,주간,1.0,15.0,5.0,PFP관,201.0,이형관,1.0,노후,1,누수,1.0,소켓,4.0,1/5,4.0,196.0,0.0,847,786,0.0,"433,020",N,35.8967492,128.6028856,2019-07-15 13:18:00
201405703,54000,북부사업소,,,4.0,배수지관,201410060294.0,201410061228.0,201410061228.0,201410061400.0,D100mm 제수변 교체,B,북구,북구 산격동 1197-118,520.0,243.0,979.0,20149013177,북구 산격동 1197-118,U,지하누수,1.0,공도,,1.0,자체,1.0,주간,8.0,100.0,2.0,닥타일관,201.0,이형관,1.0,노후,1,누수,3.0,연부,11.0,1/1000,3.0,98.0,0.0,141,262,,"1,216,850",N,35.8975523,128.6040497,2014-10-06 12:28:00
201906028,54000,북부사업소,,,5.0,급수관,201912040325.0,201912041339.0,,201912061800.0,D15 직관부누수수선 및 확인굴착 1개소,B,북구,북구 산격동 1197-43,520.0,243.0,706.0,20199011246,북구 연암공원로32길 62-6 (산격동) / 1197-43번지,U,지하누수,1.0,공도,,1.0,자체,1.0,주간,1.0,15.0,6.0,스텐레스관,101.0,직관,2.0,부식,1,누수,4.0,직관,6.0,1/10,4.0,338.0,0.0,"2,352","1,267",0.0,"531,890",N,35.8976972,128.6048247,2019-12-04 13:39:00
201602030,54000,북부사업소,,,5.0,급수관,201603140409.0,201603141756.0,201603150900.0,201603151200.0,D=40×15㎜ 분기점 수선(N=2개소),B,북구,북구 산격동 1221-10,520.0,470.0,265.0,20169004312,북구 산격로13길 12-3 (산격동) / 1221-10번지,U,지하누수,1.0,공도,,1.0,자체,1.0,주간,1.0,15.0,5.0,PFP관,201.0,이형관,2.0,부식,1,누수,1.0,소켓,4.0,1/5,3.0,74.0,0.0,266,655,,"645,030",N,35.8971634,128.6038306,2016-03-14 17:56:00
202203950,54000,북부사업소,SS00201,생활용수,5.0,급수관,202206130075.0,202206131014.0,,202206131430.0,D40X15 구분기점 폐쇄,B,북구,북구 산격동 1221-11,520.0,470.0,429.0,20229006421,북구 산격로13길 14 (산격동) / 1221-11번지,U,지하누수,2.0,사유지,2022.0,2.0,용역,,,1.0,15.0,5.0,PFP관,201.0,이형관,1.0,노후,1,누수,2.0,반도,6.0,1/10,3.0,82.0,0.0,236,524,0.0,"506,900",N,35.897039,128.6038291,2022-06-13 10:14:00
202003021,54000,북부사업소,,,5.0,급수관,202006300564.0,202006301755.0,,202007021249.0,D13 직관부 수선,B,북구,북구 산격동 1222-12,520.0,243.0,301.0,20209005822,북구 연암공원로32길 50-5 (산격동) / 1222-12번지,U,지하누수,2.0,사유지,,1.0,자체,1.0,주간,1.0,15.0,6.0,스텐레스관,101.0,직관,1.0,노후,1,누수,4.0,직관,9.0,1/100,3.0,91.0,0.0,44,87,,"432,490",N,35.898519,128.6055705,2020-06-30 17:55:00
201405798,54000,북부사업소,,,5.0,급수관,201410150125.0,201410151104.0,201410151104.0,201410151330.0,D15mm 계량기보호통 교체,B,북구,북구 산격동 1222-30,520.0,243.0,1004.0,20149013332,북구 연암공원로32길 50-4 (산격동) / 1222-30번지,U,지하누수,2.0,사유지,,1.0,자체,1.0,주간,1.0,15.0,12.0,계량기보호통(실),601.0,계량기보호통,1.0,노후,1,누수,1.0,소켓,6.0,1/10,3.0,117.0,0.0,197,306,,"454,260",N,35.8984111,128.6057109,2014-10-15 11:04:00
201901280,54000,북부사업소,,,5.0,급수관,201901100326.0,201901101614.0,,201901101700.0,PFP D40*15분기점수선,B,북구,북구 산격동 1222-44,520.0,243.0,42.0,20199002290,북구 산격로17길 9-1 (산격동) / 1222-44번지,U,지하누수,1.0,공도,,1.0,자체,1.0,주간,1.0,15.0,5.0,PFP관,201.0,이형관,1.0,노후,1,누수,1.0,소켓,4.0,1/5,3.0,10.0,0.0,36,655,0.0,"888,770",N,35.8982707,128.6052163,2019-01-10 16:14:00
202000991,54000,북부사업소,,,5.0,급수관,202002030111.0,202002031013.0,,202002031401.0,PFP D40x15mm 분기점수선,B,북구,북구 산격동 1222-46,520.0,243.0,858.0,20209002019,북구 산격로17길 11-1 (산격동) / 1222-46번지,U,지하누수,1.0,공도,,2.0,용역,,,1.0,15.0,5.0,PFP관,201.0,이형관,1.0,노후,1,누수,1.0,소켓,4.0,1/5,4.0,34.0,0.0,147,786,0.0,"555,430",N,35.8984275,128.6050715,2020-02-03 10:13:00
201604348,54000,북부사업소,,,5.0,급수관,201607270098.0,201607271027.0,201607271500.0,201607271700.0,D=15㎜ 계량기보호통 교체,B,북구,북구 산격동 1226-1 2층,520.0,470.0,698.0,20169009499,"북구 연암공원로14길 39, 2층 (산격동) / 1226-1번지",U,지하누수,2.0,사유지,,2.0,용역,,,1.0,15.0,12.0,계량기보호통(실),601.0,계량기보호통,1.0,노후,1,누수,1.0,소켓,3.0,1/3,3.0,209.0,0.0,"1,304","1,136",,"602,380",N,35.8965447,128.6043002,2016-07-27 10:27:00
202202274,54000,북부사업소,SS00201,생활용수,4.0,배수지관,202203030055.0,202203030923.0,,202203031500.0,D80X15 DTC 분기대 교체,B,북구,북구 산격동 1226-8,520.0,470.0,183.0,20229003622,북구 연암공원로14길 41 (산격동) / 1226-8번지,U,지하누수,1.0,공도,2022.0,2.0,용역,,,1.0,15.0,10.0,부분기대,501.0,부분기대,1.0,노후,1,누수,2.0,반도,3.0,1/3,2.0,31.0,0.0,260,"1,529",0.0,"1,193,340",,35.8964067,128.6044953,2022-03-03 09:23:00
201604347,54000,북부사업소,,,4.0,배수지관,201607270101.0,201607271030.0,201607271300.0,201607271500.0,소화전 하단부 수선,B,북구,북구 산격동 1228-1 스타노래연습장,520.0,470.0,700.0,20169009498,"북구 산격로 69 (산격동,스타노래연습장) / 1228-1번지",U,지하누수,1.0,공도,,2.0,용역,,,8.0,100.0,9.0,변류,402.0,접합부,1.0,노후,1,누수,3.0,연부,6.0,1/10,3.0,209.0,7.0,"33,607","29,266",0.0,"444,640",N,35.8968205,128.6051151,2016-07-27 10:30:00
202202382,54000,북부사업소,SS00201,생활용수,5.0,급수관,202203300014.0,202203300858.0,,202203311130.0,D40X15 접합부 교체,B,북구,북구 산격동 1231-19,520.0,480.0,255.0,20229003749,북구 산격로 82-9 (산격동) / 1231-19번지,U,지하누수,2.0,사유지,2022.0,3.0,상시누수진단,,,1.0,15.0,5.0,PFP관,201.0,이형관,1.0,노후,1,누수,1.0,소켓,7.0,1/4,2.0,45.0,0.0,173,699,0.0,"407,980",,35.8972172,128.6062283,2022-03-30 08:58:00
201803802,54000,북부사업소,,,5.0,급수관,201805310631.0,201805310911.0,,201806051002.0,D=20연결부수선,B,북구,북구 산격동 1231-9,520.0,480.0,724.0,20189006598,북구 산격로 74-9 (산격동) / 1231-9번지,U,지하누수,1.0,공도,,2.0,용역,,,3.0,25.0,6.0,스텐레스관,101.0,직관,2.0,부식,1,누수,1.0,소켓,,,3.0,150.0,0.0,324,393,0.0,"593,510",N,35.897132,128.6059369,2018-05-31 09:11:00
201804229,54000,북부사업소,,,,,201806150020.0,201806150911.0,,201806151150.0,터파기 결과 미누수,B,북구,북구 산격동 1234-22,520.0,480.0,769.0,20189007461,북구 대학로9길 85 (산격동) / 1234-22번지,U,지하누수,,,,2.0,용역,,,,,,,,,,,2,미누수,,,,,,,,,,0.0,"652,460",N,35.8980463,128.6073842,2018-06-15 09:11:00
201904750,54000,북부사업소,,,5.0,급수관,201909020033.0,201909020916.0,,201909051800.0,D100×15 분기점누수수선,B,북구,북구 산격동 1234-25,520.0,480.0,549.0,20199009015,북구 대학로9길 75-1 (산격동) / 1234-25번지,U,지하누수,1.0,공도,,2.0,용역,,,1.0,15.0,10.0,부분기대,501.0,부분기대,1.0,노후,1,누수,2.0,반도,,,4.0,242.0,0.0,523,393,0.0,"651,340",N,35.8974775,128.6067132,2019-09-02 09:16:00
202202982,54000,북부사업소,SS00201,생활용수,4.0,배수지관,202204260031.0,202204260944.0,,202204271630.0,D80X15 DTC 분기대 교체,B,북구,북구 산격동 1241-11,520.0,480.0,333.0,20229004698,북구 대학로9길 86-1 (산격동) / 1241-11번지,U,지하누수,1.0,공도,2022.0,2.0,용역,,,1.0,15.0,10.0,부분기대,501.0,부분기대,1.0,노후,1,누수,2.0,반도,4.0,1/5,3.0,58.0,0.0,348,"1,092",0.0,"982,460",,35.8979109,128.6076387,2022-04-26 09:44:00
202000987,54000,북부사업소,,,5.0,급수관,202002030091.0,202002031002.0,,202002031415.0,D15mm 직관부수선,B,북구,북구 산격동 1242-14,520.0,480.0,854.0,20209002015,북구 대학로13길 63-4 (산격동) / 1242-14번지,U,지하누수,1.0,공도,,2.0,용역,,,1.0,15.0,5.0,PFP관,101.0,직관,1.0,노후,1,누수,4.0,직관,5.0,1/7,4.0,34.0,0.0,343,"1,835",0.0,"502,230",N,35.8970541,128.6070699,2020-02-03 10:02:00
201902545,54000,북부사업소,,,5.0,급수관,201903280009.0,201903280849.0,,201904050818.0,D15 계량기보호통교체수선,B,북구,북구 산격동 1242-19,520.0,480.0,261.0,20199004681,북구 대학로13길 59-4 (산격동) / 1242-19번지,U,지하누수,2.0,사유지,,2.0,용역,,,1.0,15.0,12.0,계량기보호통(실),601.0,계량기보호통,1.0,노후,1,누수,1.0,소켓,4.0,1/5,4.0,87.0,0.0,376,786,0.0,"869,300",N,35.896943,128.6072976,2019-03-28 08:49:00
201904360,54000,북부사업소,,,5.0,급수관,201908050010.0,201908050850.0,,201908311800.0,D15 인입선누수수선,B,북구,북구 산격동 1242-22,520.0,480.0,512.0,20199008229,북구 대학로13길 59 (산격동) / 1242-22번지,U,지하누수,2.0,사유지,,2.0,용역,,,1.0,15.0,6.0,스텐레스관,201.0,이형관,1.0,노후,1,누수,1.0,소켓,4.0,1/5,3.0,217.0,0.0,781,655,0.0,"515,680",N,35.8969778,128.6075045,2019-08-05 08:50:00
201604328,54000,북부사업소,,,4.0,배수지관,201607190019.0,201607190913.0,201607270900.0,201607271200.0,d=80㎜(구)분기점폐쇄,B,북구,북구 산격동 1242-5,520.0,480.0,665.0,20169009472,북구 대학로9길 74-7 (산격동) / 1242-5번지,U,지하누수,1.0,공도,,2.0,용역,,,1.0,15.0,10.0,부분기대,501.0,부분기대,2.0,부식,1,누수,2.0,반도,2.0,1/2,2.0,201.0,1.0,"2,508","2,271",0.0,"514,350",N,35.8970193,128.6069647,2016-07-19 09:13:00
202102379,54000,북부사업소,,,5.0,급수관,202103110155.0,202103111304.0,,202103111430.0,"D13 보호통교체
",B,북구,북구 산격동 1243-8,520.0,480.0,262.0,20219003833,북구 대학로9길 72-5 (산격동) / 1243-8번지,U,지하누수,2.0,사유지,,1.0,자체,1.0,주간,1.0,15.0,12.0,계량기보호통(실),601.0,계량기보호통,1.0,노후,1,누수,1.0,소켓,8.0,1/50,2.0,35.0,0.0,8,44,,"1,604,820",N,35.8968784,128.6066871,2021-03-11 13:04:00
202202990,54000,북부사업소,SS00201,생활용수,5.0,급수관,202204290545.0,202204291658.0,,202205030930.0,D15 보호통 교체,B,북구,북구 산격동 1246-6,520.0,480.0,343.0,20229004706,북구 대학로13길 51-17 (산격동) / 1246-6번지,U,지하누수,2.0,사유지,2022.0,1.0,자체,1.0,주간,1.0,15.0,12.0,계량기보호통(실),601.0,계량기보호통,1.0,노후,1,누수,4.0,직관,6.0,1/10,3.0,60.0,0.0,360,"1,092",,"706,500",,35.8963247,128.6066462,2022-04-29 16:58:00
202100916,54000,북부사업소,,,5.0,급수관,202101270564.0,202101271636.0,,202101271825.0,D40x13mm니플교체,B,북구,북구 산격동 1249-15,520.0,480.0,134.0,20219001483,북구 대동로8길 21-3 (산격동) / 1249-15번지,U,지하누수,1.0,공도,,1.0,자체,1.0,주간,1.0,15.0,6.0,스텐레스관,201.0,이형관,1.0,노후,1,누수,1.0,소켓,5.0,1/7,1.0,14.0,2.0,672,"8,736",0.0,"477,960",Y,35.896407,128.6087045,2021-01-27 16:36:00
201803770,54000,북부사업소,,,5.0,급수관,201805010641.0,201805011128.0,,201805011320.0,40×15연결부수선,B,북구,북구 산격동 1250-20,520.0,480.0,616.0,20189006563,북구 대동로4길 18-4 (산격동) / 1250-20번지,U,지하누수,1.0,공도,,2.0,용역,,,1.0,15.0,5.0,PFP관,201.0,이형관,2.0,부식,1,누수,1.0,소켓,4.0,1/5,3.0,120.0,0.0,432,655,0.0,"236,430",N,35.8968971,128.6089178,2018-05-01 11:28:00
201905153,54000,북부사업소,,,5.0,급수관,201908120385.0,201908121645.0,,201908121800.0,D50×15 분기점누수수선,B,북구,북구 산격동 1250-26,520.0,480.0,524.0,20199009830,북구 대동로8길 18-4 (산격동) / 1250-26번지,U,지하누수,1.0,공도,,1.0,자체,1.0,주간,1.0,15.0,10.0,부분기대,501.0,부분기대,1.0,노후,1,누수,1.0,소켓,6.0,1/10,3.0,224.0,0.0,376,306,0.0,"649,890",N,35.8967539,128.6090943,2019-08-12 16:45:00
202104566,54000,북부사업소,,,5.0,급수관,202107080379.0,202107081733.0,,202107081936.0,D15mm 보호통 연결부 수선,B,북구,북구 산격동 1250-4,520.0,480.0,553.0,20219007795,북구 대동로8길 24-8 (산격동) / 1250-4번지,U,지하누수,2.0,사유지,,1.0,자체,1.0,주간,1.0,15.0,12.0,계량기보호통(실),602.0,연결부,1.0,노후,1,누수,4.0,직관,9.0,1/100,3.0,102.0,0.0,49,87,,"120,950",N,35.8969802,128.6084567,2021-07-08 17:33:00
202002755,54000,북부사업소,,,4.0,배수지관,202006080118.0,202006081046.0,,202006081322.0,"D80mm 구분기점폐쇄
",B,북구,북구 산격동 1253-25,520.0,480.0,245.0,20209005431,북구 대동로4길 15-2 (산격동) / 1253-25번지,U,지하누수,1.0,공도,,2.0,용역,,,7.0,80.0,2.0,닥타일관,201.0,이형관,2.0,부식,1,누수,3.0,연부,10.0,1/500,4.0,80.0,0.0,250,568,0.0,"738,230",N,35.8971951,128.6088573,2020-06-08 10:46:00
201803771,54000,북부사업소,,,5.0,급수관,201805010642.0,201805011132.0,,201805011330.0,80×25분기점수선,B,북구,북구 산격동 1253-32,520.0,480.0,617.0,20189006564,북구 대동로4길 19 (산격동) / 1253-32번지,U,지하누수,1.0,공도,,2.0,용역,,,3.0,25.0,10.0,부분기대,501.0,부분기대,2.0,부식,1,누수,2.0,반도,,,3.0,120.0,0.0,691,"1,048",0.0,"670,980",N,35.8970928,128.6092451,2018-05-01 11:32:00
202002232,54000,북부사업소,,,5.0,급수관,202005110027.0,202005110913.0,,202005111211.0,"D80x25mm 분기대 교체
",B,북구,북구 산격동 1253-32 파랑새 ,520.0,480.0,169.0,20209004488,"북구 대동로4길 19 (산격동,파랑새) / 1253-32번지",U,지하누수,1.0,공도,,2.0,용역,,,3.0,25.0,6.0,스텐레스관,201.0,이형관,1.0,노후,1,누수,1.0,소켓,20.0,1/200,4.0,66.0,0.0,16,44,0.0,"720,070",N,35.8970928,128.6092451,2020-05-11 09:13:00
201803522,54000,북부사업소,,,5.0,급수관,201805150136.0,201805151313.0,,201805151510.0,STS 15 직관부수선,B,북구,북구 산격동 1266-10,520.0,490.0,665.0,20189006139,북구 대동로8길 2 (산격동) / 1266-10번지,U,지하누수,1.0,공도,,2.0,용역,,,1.0,15.0,6.0,스텐레스관,101.0,직관,2.0,부식,1,누수,4.0,직관,6.0,1/10,3.0,135.0,0.0,810,"1,092",0.0,"524,120",N,35.8966971,128.6105958,2018-05-15 13:13:00
202004599,54000,북부사업소,,,5.0,급수관,202011040562.0,202011041736.0,,202011041930.0,D40×13분기점수선,B,북구,북구 산격동 1267-16,520.0,490.0,581.0,20209009040,"북구 대동로8길 3-4 (산격동,유한하이츠) / 1267-16번지",U,지하누수,1.0,공도,,1.0,자체,1.0,주간,1.0,15.0,6.0,스텐레스관,201.0,이형관,1.0,노후,1,누수,1.0,소켓,8.0,1/50,3.0,155.0,0.0,37,44,0.0,"553,480",N,35.8963962,128.6105147,2020-11-04 17:36:00
201604334,54000,북부사업소,,,4.0,배수지관,201607200397.0,201607201714.0,201607210900.0,201607211200.0,D=80X13mm 분기점 수선,B,북구,북구 산격동 1268-15,520.0,490.0,678.0,20169009485,북구 대동로8길 1 (산격동) / 1268-15번지,U,지하누수,1.0,공도,,2.0,용역,,,1.0,15.0,2.0,닥타일관,201.0,이형관,2.0,부식,1,누수,2.0,반도,3.0,1/3,2.0,202.0,0.0,"1,697","1,529",0.0,"624,380",N,35.8966144,128.6107966,2016-07-20 17:14:00
201803672,54000,북부사업소,,,5.0,급수관,201805120025.0,201805121309.0,,201805121500.0,STS 15 연결부수선,B,북구,북구 산격동 1304-18,520.0,490.0,658.0,20189006458,북구 대동로10길 17-4 (산격동) / 1304-18번지,U,지하누수,1.0,공도,,2.0,용역,,,1.0,15.0,6.0,스텐레스관,201.0,이형관,2.0,부식,1,누수,1.0,소켓,,,3.0,163.0,0.0,196,218,0.0,"376,270",N,35.8951658,128.6115137,2018-05-12 13:09:00
202105946,54000,북부사업소,SS00201,생활용수,5.0,급수관,202110190052.0,202110190949.0,,202110191200.0,D80*15 DTC 분기대 교체,B,북구,북구 산격동 1305-4,520.0,490.0,760.0,20219010291,"북구 산격로14길 47 (산격동,동남빌) / 1305-4번지",U,지하누수,1.0,공도,2021.0,2.0,용역,,,1.0,15.0,10.0,부분기대,501.0,부분기대,1.0,노후,1,누수,2.0,반도,6.0,1/10,3.0,153.0,1.0,"3,672","4,368",,"336,890",,35.8961338,128.6104798,2021-10-19 09:49:00
202001010,54000,북부사업소,,,5.0,급수관,202002040005.0,202002040841.0,,202002041314.0,D100x20mm분기점수선,B,북구,북구 산격동 1306-24,520.0,490.0,863.0,20209002038,북구 산격로14길 48-2 (산격동) / 1306-24번지,U,지하누수,1.0,공도,,1.0,자체,1.0,주간,2.0,20.0,10.0,부분기대,501.0,부분기대,1.0,노후,1,누수,2.0,반도,5.0,1/7,4.0,35.0,1.0,470,"2,446",0.0,"396,250",N,35.8958113,128.6104771,2020-02-04 08:41:00
201604345,54000,북부사업소,,,5.0,급수관,201607190023.0,201607190916.0,,201607211800.0,D=15㎜ 통전연결부수선,B,북구,북구 산격동 1306-41,520.0,490.0,667.0,20169009496,북구 산격로14길 42-6 (산격동) / 1306-41번지,U,지하누수,2.0,사유지,,2.0,용역,,,1.0,15.0,6.0,스텐레스관,201.0,이형관,1.0,노후,1,누수,1.0,소켓,2.0,1/2,3.0,201.0,0.0,"1,881","1,704",0.0,"350,340",N,35.8957776,128.6097453,2016-07-19 09:16:00
202203444,54000,북부사업소,,,5.0,급수관,202205240006.0,202205240906.0,,202205241300.0,D40X15 구분기점 폐쇄1306-27번지선 이물질출수,B,북구,북구 산격동 1306-52,520.0,490.0,386.0,20229005601,북구 산격로14길 46-3 (산격동) / 1306-52번지,U,지하누수,1.0,공도,2022.0,1.0,자체,1.0,주간,1.0,15.0,10.0,부분기대,501.0,부분기대,1.0,노후,1,누수,2.0,반도,6.0,1/10,5.0,72.0,0.0,276,699,0.0,"645,360",,35.8957771,128.6102088,2022-05-24 09:06:00
201505891,54000,북부사업소,,,5.0,급수관,201510070221.0,201510071040.0,,201510071400.0,D=15㎜ 직관부 수선,B,북구,북구 산격동 1307-29,520.0,490.0,645.0,20159014585,북구 산격로10길 41-2 (산격동) / 1307-29번지,U,지하누수,1.0,공도,,1.0,자체,1.0,주간,1.0,15.0,7.0,아연도강관,101.0,직관,1.0,노후,1,누수,4.0,직관,3.0,1/3,3.0,280.0,1.0,"5,779","3,756",,"553,520",N,35.8951477,128.6098643,2015-10-07 10:40:00
201904744,54000,북부사업소,,,5.0,급수관,201909020040.0,201909020921.0,,201909061529.0,D20 인입선누수수선,B,북구,북구 산격동 1307-38 드림하이,520.0,490.0,552.0,20199009008,"북구 산격로10길 49 (산격동,드림하이) / 1307-38번지",U,지하누수,2.0,사유지,,2.0,용역,,,2.0,20.0,6.0,스텐레스관,201.0,이형관,1.0,노후,1,누수,1.0,소켓,,,4.0,242.0,0.0,407,306,0.0,"585,070",N,35.8950253,128.6107087,2019-09-02 09:21:00
201803794,54000,북부사업소,,,5.0,급수관,201805100040.0,201805100939.0,,201805101150.0,STS 15 직관부수선,B,북구,북구 산격동 1307-46 비너스 ,520.0,400.0,648.0,20189006588,"북구 대학로25길 21-2 (산격동,비너스) / 1307-46번지",U,지하누수,1.0,공도,,2.0,용역,,,1.0,15.0,6.0,스텐레스관,201.0,이형관,2.0,부식,1,누수,1.0,소켓,,,3.0,129.0,0.0,155,218,0.0,"169,690",N,35.8954119,128.6098672,2018-05-10 09:39:00
201604344,54000,북부사업소,,,5.0,급수관,201607190024.0,201607190917.0,201607271300.0,201607271600.0,D=20㎜ 통전 연결부 수선,B,북구,북구 산격동 1307-54 상록,520.0,490.0,668.0,20169009495,"북구 산격로10길 47 (산격동,상록) / 1307-54번지",U,지하누수,2.0,사유지,,2.0,용역,,,2.0,20.0,6.0,스텐레스관,201.0,이형관,1.0,노후,1,누수,1.0,소켓,2.0,1/2,3.0,209.0,1.0,"3,461","3,014",,"588,150",N,35.8950258,128.6105732,2016-07-19 09:17:00
202101636,54000,북부사업소,,,5.0,급수관,202102020532.0,202102021655.0,,202102021825.0,D40x13mm 니플교체,B,북구,북구 산격동 1309-20,520.0,490.0,155.0,20219002607,"북구 대학로23길 18-3 (산격동,코이라멘) / 1309-20번지",U,지하누수,1.0,공도,,1.0,자체,1.0,주간,1.0,15.0,6.0,스텐레스관,201.0,이형관,1.0,노후,1,누수,2.0,반도,8.0,1/50,3.0,1.0,1.0,12,"2,184",0.0,"385,440",N,35.8942865,128.6098394,2021-02-02 16:55:00
