NO,접수번호,부서,정산년월,지시번호,공사명,공사유형,탐사구분,주소,접수일시,작업시작,작업종료,용도구분,구군,중구역번호,소구역번호,도로구분,누수관경,누수관종,누수부위,누수원인,손괴원인,누수시간,누수량,용수구분,GIS 입력,위도,경도,epsg5179위도,epsg5179경도
80,20210831-0358,북부사업소,202108,670 ,북구 연암공원로 22-23 (산격동) / 1099-46번지,지상-공도,,산격동 1099-46,2021-08-31 13:23,,2021-08-31 16:00,급수관,북구,0520,46-1,공도,15 ,스텐레스관,직관,노후,,1시간,0 ,,입력,35.8926324,128.5981454,1099109.132,1766781.767
81,20210827-0213,북부사업소,202108,662 ,북구 산격로11길 36-15 (산격동) / 1434-79번지,지상-공도,,산격로11길 36-15 (산격동) / 1434-79번지,2021-08-27 12:44,,2021-08-27 15:00,급수관,북구,0520,46-1,공도,15 ,스텐레스관,직관,노후,,1시간,0 ,,입력,35.8962102,128.6011255,1099373.629,1767181.64
82,20210823-0055,북부사업소,202108,657 ,북구 연암로12길 9-2 (산격동) / 1052번지,지하-공도,용역,산격동 1052,2021-08-23 09:30,,2021-08-23 13:30,배수지관,북구,0520,46-1,공도,40 ,PFP관,직관,기타,,125일,"3,000 ",,입력,35.8920884,128.5969827,1099004.87,1766720.248
83,20210731-0033,북부사업소,202107,611 ,북구 연암공원로20길 30-8 (산격동) / 1197-89번지,지상-사유지,,연암공원로20길 30-8 (산격동) / 1197-89번지,2021-07-31 14:13,,2021-07-31 17:30,급수관,북구,0520,24-3,사유지,15 ,계량기보호통(실),계량기보호통,노후,,,,,미입력,35.8983582,128.6041371,1099642.736,1767422.962
84,20210726-0521,북부사업소,202107,603 ,북구 연암공원로32길 62-6 (산격동) / 1197-43번지,지상-사유지,,연암공원로32길 62-6 (산격동) / 1197-43번지,2021-07-26 16:01,,2021-07-26 17:30,급수관,북구,0520,24-3,사유지,15 ,계량기보호통(실),계량기보호통,노후,,,0 ,,미입력,35.8977273,128.6048601,1099708.777,1767353.72
85,20210722-0008,북부사업소,202107,580 ,북구 연암공원로 22-13 (산격동) / 1099-51번지,지상-공도,,연암공원로 22-13 (산격동) / 1099-51번지,2021-07-22 09:07,,2021-07-22 11:30,배수지관,북구,0520,46-1,공도,40 ,PFP관,직관,접합부이완,,1시간,0 ,,입력,35.8927943,128.5978675,1099083.849,1766799.443
86,20210717-0004,북부사업소,202107,567 ,북구 산격로북9길 9-19 (산격동) / 1195-118번지,지상-사유지,,산격로북9길 9-19 (산격동) / 1195-118번지,2021-07-17 09:32,,2021-07-17 10:14,급수관,북구,0520,,사유지,15 ,계량기보호통(실),계량기보호통,노후,,,0 ,,미입력,35.8961815,128.6018231,1099436.623,1767179.166
87,20210712-0366,북부사업소,202107,560 ,"북구 대학로17길 27 (산격동,티파니) / 1314번지",지하-공도,자체-주간,산격동 1314,2021-07-12 16:48,,2021-07-12 19:23,배수지관,북구,0520,49,공도,15 ,부분기대,부분기대,노후,,104일,"2,496 ",,입력,35.8948684,128.6087707,1100065.303,1767040.611
88,20210709-0021,북부사업소,202107,555 ,북구 대학로15길 6 (산격동) / 1399-3번지,지하-공도,용역,산격동 1399-3,2021-07-09 09:21,,2021-07-09 11:45,배수지관,북구,0520,49,공도,80 ,닥타일관,직관,볼트이완,,102일,"2,448 ",,입력,35.8924651,128.6083147,1100027.172,1766773.572
89,20210708-0379,북부사업소,202107,553 ,북구 대동로8길 24-8 (산격동) / 1250-4번지,지하-사유지,자체-주간,산격동 1250-4,2021-07-08 17:33,,2021-07-08 19:36,급수관,북구,0520,48,사유지,15 ,계량기보호통(실),연결부,노후,,102일,49 ,,미입력,35.8969961,128.6084657,1100035.099,1767276.302
90,20210703-0021,북부사업소,202107,545 ,북구 대학로25길 17-6 (산격동) / 1307-59번지,지상-사유지,,대학로25길 17-6 (산격동) / 1307-59번지,2021-07-03 10:44,,2021-07-03 14:25,급수관,북구,0520,49,사유지,15 ,계량기보호통(실),연결부,노후,,,0 ,,미입력,35.8952939,128.6101663,1100190.723,1767089.238
91,20210630-0456,북부사업소,202106,533 ,북구 연암공원로8길 1 (산격동) / 1126-11번지,지상-사유지,,연암공원로8길 1 (산격동) / 1126-11번지,2021-06-30 14:26,,2021-06-30 17:53,급수관,북구,0520,46-1,사유지,15 ,계량기보호통(실),계량기보호통,부식,,,,,미입력,35.8941288,128.5986595,1099153.666,1766948.268
92,20210629-0756,북부사업소,202106,531 ,"북구 대학로15길 5 (산격동,자갈치) / 1400번지",지하-미누수,자체-주간,산격동 1400,2021-06-29 17:11,,2021-06-29 19:25,,북구,0520,49,,,,,,,,,,미입력,35.8924778,128.6081132,1100008.969,1766774.775
93,20210617-0227,북부사업소,202106,505 ,북구 산격로14길 25-4 (산격동) / 1310-24번지,지하-공도,자체-주간,산격동 1310-24,2021-06-17 11:35,,2021-06-17 15:30,급수관,북구,0520,48,공도,15 ,스텐레스관,직관,부식,,91일,546 ,,입력,35.8961835,128.6082169,1100013.667,1767185.914
94,20210616-0376,북부사업소,202106,503 ,"북구 대학로25길 54 (산격동,태화아트빌) / 1406-37번지",지하-공도,자체-주간,산격동 1406-37,2021-06-16 17:19,,2021-06-16 18:30,배수지관,북구,0520,48,공도,40 ,PFP관,직관,부식,,91일,"13,104 ",생활용수,입력,35.8956103,128.6064247,1099852.639,1767120.502
95,20210608-0367,북부사업소,202106,483 ,북구 대학로25길 56 (산격동) / 1406-45번지,지하-공도,용역,산격동 1406-45,2021-06-08 15:42,,2021-06-08 17:50,배수지관,북구,0520,48,공도,40 ,부분기대,부분기대,부식,,87일,"8,352 ",,입력,35.895624,128.6062121,1099833.435,1767121.805
96,20210604-0370,북부사업소,202106,479 ,"북구 대학로 97 (산격동,아카데미안경) / 1329-7번지",지상-사유지,,"대학로 97 (산격동,아카데미안경) / 1329-7번지",2021-06-04 15:38,,2021-06-04 17:30,급수관,북구,0520,49,사유지,25 ,계량기보호통(실),계량기보호통,노후,,,0 ,,미입력,35.8937824,128.6103508,1100209.28,1766921.772
97,20210521-0001,북부사업소,202105,453 ,"북구 대학로23길 15-5 (산격동,옷가게) / 1327번지",지상-공도,,"대학로23길 15-5 (산격동,옷가게) / 1327번지",2021-05-21 06:40,,2021-05-21 09:30,배수지관,북구,0520,49,공도,15 ,부분기대,부분기대,노후,,1시간,0 ,,입력,35.8942848,128.6104521,1100217.789,1766977.602
98,20210508-0019,북부사업소,202105,429 ,북구 대학로 119-2 (산격동) / 1277-4번지,지상-공도,,대학로 119-2 (산격동) / 1277-4번지,2021-05-08 09:34,,2021-05-08 13:30,배수지관,북구,0520,49,공도,25 ,스텐레스관,직관,노후,,1시간,0 ,,입력,35.8952619,128.6118609,1100343.705,1767087.427
99,20210420-0506,북부사업소,202104,380 ,북구 대학로13길 51-40 (산격동) / 1247-2번지,지상-사유지,,대학로13길 51-40 (산격동) / 1247-2번지,2021-04-20 16:03,,2021-04-20 17:30,급수관,북구,0520,48,사유지,15 ,계량기보호통(실),계량기보호통,노후,,,,,미입력,35.8964808,128.6068157,1099886.834,1767217.457
100,20210420-0418,북부사업소,202104,377 ,북구 산격로8길 9-6 (산격동) / 1409-40번지,지상-공도,,산격로8길 9-6 (산격동) / 1409-40번지,2021-04-20 14:40,,2021-04-20 17:36,배수지관,북구,0520,49,공도,25 ,스텐레스관,직관,노후,,1시간,0 ,,입력,35.8939153,128.6063519,1099848.198,1766932.42
101,20210407-0006,북부사업소,202104,343 ,북구 대구체육관로10길 10-1 (산격동) / 1497-35번지,지하-공도,용역,산격동 1497-35,2021-04-07 08:52,,2021-04-07 11:30,배수지관,북구,0520,47,공도,15 ,스텐레스관,이형관,노후,,56일,161 ,,입력,35.8920808,128.6037383,1099614.61,1766726.271
102,20210401-0078,북부사업소,202104,330 ,북구 대구체육관로8길 19-1 (산격동) / 1497-33번지,지하-공도,용역,산격동 1497-33,2021-04-01 09:37,,2021-04-01 11:30,급수관,북구,0520,47,공도,15 ,스텐레스관,이형관,노후,,46일,166 ,,입력,35.8916416,128.6036208,1099604.555,1766677.436
103,20210326-0591,북부사업소,202103,317 ,"북구 산격로 24, 수펴 (산격동) / 1413-15번지",지상-사유지,,"산격로 24, 수펴 (산격동) / 1413-15번지",2021-03-26 17:09,,2021-03-26 18:00,급수관,북구,0520,49,사유지,15 ,계량기보호통(실),연결부,접합부이완,,,0 ,,미입력,35.8926545,128.6054296,1099766.539,1766791.631
104,20210326-0021,북부사업소,202103,312 ,북구 대학로25길 36-4 (산격동) / 1311-75번지,지하-공도,용역,산격동 1311-75,2021-03-26 09:16,,2021-03-26 11:30,급수관,북구,0520,48,공도,25 ,부분기대,부분기대,노후,,50일,72 ,,입력,35.8957163,128.6084703,1100037.125,1767134.352
105,20210326-0020,북부사업소,202103,311 ,북구 대동로6길 22 (산격동) / 1312번지,지하-공도,용역,산격동 1312,2021-03-26 09:15,,2021-03-26 14:30,배수지관,북구,0520,48,공도,80 ,PFP관,직관,부식,,50일,516 ,,입력,35.895442,128.6094087,1100122.162,1767104.888
106,20210325-0557,북부사업소,202103,309 ,북구 대구체육관로11길 10 (산격동) / 1429-6번지,지상-공도,,대구체육관로11길 10 (산격동) / 1429-6번지,2021-03-25 16:35,,2021-03-25 17:30,급수관,북구,0520,47,공도,15 ,스텐레스관,직관,노후,,1시간,0 ,,미입력,35.8929674,128.6046954,1099699.882,1766825.588
107,20210311-0155,북부사업소,202103,262 ,북구 대학로9길 72-5 (산격동) / 1243-8번지,지하-사유지,자체-주간,산격동 1243-8,2021-03-11 13:04,,2021-03-11 14:30,급수관,북구,0520,48,사유지,15 ,계량기보호통(실),계량기보호통,노후,,35일,8 ,,미입력,35.8968951,128.6067081,1099876.603,1767263.301
108,20210311-0031,북부사업소,202103,260 ,"북구 연암로12길 15 (산격동,부흥어패럴) / 1057-1번지",지하-공도,용역,산격동 1057-1,2021-03-11 09:28,,2021-03-11 10:30,배수지관,북구,0520,46-1,공도,80 ,PFP관,이형관,노후,,35일,571 ,,입력,35.8923284,128.5969402,1099000.735,1766746.826
109,20210311-0030,북부사업소,202103,259 ,북구 연암로12길 9-2 (산격동) / 1052번지,지하-공도,용역,산격동 1052,2021-03-11 09:27,,2021-03-11 10:55,급수관,북구,0520,46-1,공도,15 ,스텐레스관,이형관,노후,,35일,218 ,,입력,35.8920884,128.5969827,1099004.87,1766720.248
110,20210306-0012,북부사업소,202103,243 ,북구 산격로서9길 17-5 (산격동) / 1435-21번지,지상-사유지,,산격로서9길 17-5 (산격동) / 1435-21번지,2021-03-06 09:43,,2021-03-06 13:26,급수관,북구,0520,46-1,사유지,15 ,계량기보호통(실),계량기보호통,노후,,,,,미입력,35.8948939,128.6010169,1099365.473,1767035.527
111,20210303-0114,북부사업소,202103,229 ,북구 산격로11길 37 (산격동) / 1434-87번지,지하-공도,용역,산격동 1434-87,2021-03-03 09:46,,2021-03-03 12:35,배수지관,북구,0520,46-1,공도,15 ,스텐레스관,이형관,노후,,31일,372 ,,입력,35.8957567,128.6011475,1099376.181,1767131.36
112,20210226-0201,북부사업소,202102,222 ,"북구 연암로4길 24 (산격동,아이리치) / 1498-67번지",지하-공도,용역,산격동 1498-67,2021-02-26 11:27,,2021-02-26 15:46,급수관,북구,0520,47,공도,15 ,부분기대,부분기대,기타,,1일,12 ,,입력,35.8897828,128.6027627,1099529.433,1766470.385
113,20210226-0009,북부사업소,202102,221 ,"북구 대학로25길 7, 401호 (산격동,가로등) / 1304-23번지",지상-공도,,"대학로25길 7, 401호 (산격동,가로등) / 1304-23번지",2021-02-26 09:03,,2021-02-26 13:41,급수관,북구,0520,49,공도,15 ,스텐레스관,이형관,노후,,1시간,0 ,,미입력,35.8954286,128.6115199,1100312.719,1767105.567
114,20210223-0106,북부사업소,202102,211 ,북구 연암공원로 22-51 (산격동) / 1096-2번지,지상-사유지,,연암공원로 22-51 (산격동) / 1096-2번지,2021-02-23 09:51,,2021-02-23 15:30,급수관,북구,0520,,사유지,15 ,계량기보호통(실),계량기보호통,노후,,,,,미입력,35.8924302,128.5980364,1099099.546,1766759.228
115,20210216-0019,북부사업소,202102,183 ,"북구 대학로13길 5 (산격동,상따리) / 1414-58번지",지상-사유지,,"대학로13길 5 (산격동,상따리) / 1414-58번지",2021-02-16 09:04,,2021-02-16 17:15,급수관,북구,0520,49,사유지,15 ,계량기보호통(실),계량기보호통,노후,,,0 ,,미입력,35.892251,128.6075167,1099955.417,1766749.008
116,20210202-0532,북부사업소,202102,155 ,"북구 대학로23길 18-3 (산격동,코이라멘) / 1309-20번지",지하-공도,자체-주간,산격동 1309-20,2021-02-02 16:55,,2021-02-02 18:25,급수관,북구,0520,49,공도,15 ,스텐레스관,이형관,노후,,1일,12 ,,입력,35.8942744,128.6098428,1100162.811,1766975.824
117,20210202-0254,북부사업소,202102,154 ,"북구 대학로23길 33 (산격동,게임마트) / 1336-3번지",지상-사유지,,"대학로23길 33 (산격동,게임마트) / 1336-3번지",2021-02-02 13:26,,2021-02-02 16:25,급수관,북구,0520,49,사유지,20 ,계량기보호통(실),연결부,노후,,,0 ,,미입력,35.8931435,128.609257,1100111.365,1766849.785
118,20210127-0564,북부사업소,202101,134 ,북구 대동로8길 21-3 (산격동) / 1249-15번지,지하-공도,자체-주간,산격동 1249-15,2021-01-27 16:36,,2021-01-27 18:25,급수관,북구,0520,48,공도,15 ,스텐레스관,이형관,노후,,14일,672 ,,입력,35.8964198,128.6087216,1100058.919,1767212.641
119,20210121-0683,북부사업소,202101,114 ,북구 산격로서9길 17-6 (산격동) / 1435-27번지,지상-사유지,,산격로서9길 17-6 (산격동) / 1435-27번지,2021-01-21 19:09,,2021-01-22 10:00,급수관,북구,0520,46-1,사유지,15 ,계량기보호통(실),연결부,노후,,,,,미입력,35.894811,128.6008391,1099349.529,1767026.151
120,20210118-0477,북부사업소,202101,100 ,"북구 산격로 36 (산격동,휴대폰) / 1413-27번지",지하-사유지,자체-주간,산격동 1413-27,2021-01-18 13:46,,2021-01-20 16:00,급수관,북구,0520,49,사유지,15 ,기타,기타,노후,,9일,648 ,,미입력,35.8935859,128.6053669,1099759.711,1766894.877
121,20210118-0423,북부사업소,202101,99 ,북구 산격로10길 52 (산격동) / 1308-5번지,지상-사유지,,산격로10길 52 (산격동) / 1308-5번지,2021-01-18 13:09,,2021-01-18 15:40,급수관,북구,0520,49,사유지,15 ,계량기보호통(실),앵글밸브,노후,,,,,미입력,35.8948612,128.6109074,1100258.155,1767042.003
122,20210118-0114,북부사업소,202101,94 ,"북구 산격로6길 6-1 (산격동,성은청과) / 1418번지",지상-사유지,,"산격로6길 6-1 (산격동,성은청과) / 1418번지",2021-01-18 09:33,,2021-01-18 13:00,급수관,북구,0520,49,사유지,15 ,계량기보호통(실),앵글밸브,노후,,,,,미입력,35.892484,128.6058304,1099802.927,1766773.128
123,20210115-0012,북부사업소,202101,70 ,북구 대구체육관로9길 14 (산격동) / 1430-35번지,지상-사유지,,대구체육관로9길 14 (산격동) / 1430-35번지,2021-01-15 07:43,,2021-01-15 09:40,급수관,북구,0520,47,사유지,15 ,스텐레스관,이형관,노후,,,,,미입력,35.8932599,128.6040695,1099643.025,1766857.393
124,20210114-0136,북부사업소,202101,62 ,북구 대학로25길 25 (산격동) / 1307-4번지,지상-사유지,,대학로25길 25 (산격동) / 1307-4번지,2021-01-14 09:29,,2021-01-15 14:00,급수관,북구,0520,49,사유지,15 ,계량기보호통(실),계량기보호통,노후,,,,,미입력,35.8954356,128.609608,1100140.157,1767104.382
125,20210112-0635,북부사업소,202101,50 ,북구 연암공원로 32-8 (산격동) / 1105-1번지,지상-사유지,,연암공원로 32-8 (산격동) / 1105-1번지,2021-01-12 17:50,,2021-01-13 14:00,급수관,북구,0520,46-1,사유지,15 ,계량기보호통(실),앵글밸브,노후,,,,,미입력,35.8937134,128.5984493,1099135.213,1766901.979
126,20210109-0230,북부사업소,202101,32 ,북구 산격로11길 40-1 (산격동) / 1161-55번지,지상-사유지,,산격로11길 40-1 (산격동) / 1161-55번지,2021-01-09 14:11,,2021-01-09 16:00,급수관,북구,0520,46-1,사유지,15 ,계량기보호통(실),연결부,노후,,,,,미입력,35.8960632,128.6009538,1099358.316,1767165.16
127,20201224-0498,북부사업소,202101,749 ,"북구 연암공원로10길 5 (산격동,삼원주택) / 1125-1번지",미누수,,산격동 1125-1,2020-12-24 20:16,,2020-12-25 10:00,,북구,0520,46-1,,,,,,,,,,미입력,35.8945001,128.5990146,1099185.252,1766989.812
128,20201218-0126,북부사업소,202101,726 ,"북구 대구체육관로 39, 2층 (산격동,대구유도회) / 1427-1번지",시설물수선,,산격동 1427-1 2층,2020-12-18 10:28,,,배수본관,북구,0520,47,,,,,,,,,,미입력,35.8937914,128.6034045,1099582.34,1766915.669
129,20201218-0117,북부사업소,202012,723 ,"북구 연암공원로32길 50-1, 자납 (산격동) / 1222-14번지",노후관교체공사,,산격동 1222-14 자납,2020-12-18 10:25,,2020-12-18 14:00,배수지관,북구,0520,24-3,,,,,,,,,,미입력,35.8982795,128.6056375,1099778.243,1767415.764
130,20201211-0174,북부사업소,202012,695 ,북구 연암공원로20길 30-4 (산격동) / 1197-87번지,지상-공도,,연암공원로20길 30-4 (산격동) / 1197-87번지,2020-12-11 14:07,,2020-12-11 17:00,급수관,북구,0520,24-3,공도,15 ,스텐레스관,이형관,노후,,1시간,0 ,,입력,35.8985581,128.6041785,1099646.221,1767445.177
131,20201104-0562,북부사업소,202011,581 ,"북구 대동로8길 3-4 (산격동,유한하이츠) / 1267-16번지",지하-공도,자체-주간,산격동 1267-16,2020-11-04 17:36,,2020-11-04 19:30,급수관,북구,0520,49,공도,15 ,스텐레스관,이형관,노후,,155일,37 ,,입력,35.8964052,128.6105293,1100222.084,1767212.874
132,20201028-0007,북부사업소,202010,556 ,북구 연암공원로20길 30-17 (산격동) / 1197-81번지,지상-사유지,,연암공원로20길 30-17 (산격동) / 1197-81번지,2020-10-28 08:44,,2020-10-28 15:33,급수관,북구,0520,24-3,사유지,15 ,스텐레스관,이형관,노후,,,,,미입력,35.8979727,128.6042737,1099655.547,1767380.342
133,20201027-0132,북부사업소,202010,554 ,북구 연암공원로20길 30 (산격동) / 1197-86번지,지상-사유지,,연암공원로20길 30 (산격동) / 1197-86번지,2020-10-27 10:24,,2020-10-27 13:20,급수관,북구,0520,24-3,사유지,15 ,스텐레스관,이형관,노후,,,0 ,,미입력,35.8986365,128.6041902,1099647.179,1767453.885
134,20201013-0276,북부사업소,202010,520 ,북구 연암로4길 52-4 (산격동) / 1498-136번지,지상-사유지,,연암로4길 52-4 (산격동) / 1498-136번지,2020-10-13 16:36,,2020-10-13 18:30,급수관,북구,0520,47,사유지,15 ,스텐레스관,이형관,노후,,,0 ,,미입력,35.8904475,128.6039407,1099634.924,1766545.313
135,20200901-0890,시설관리소,202003,27 ,북구 칠곡중앙대로 419 (관음동) / 1378-7번지,지상-공도,,칠곡중앙대로 419 (관음동) / 1378-7번지,2020-09-14 14:25,2020-09-15 10:00,2020-09-15 19:00,송수관,북구,0520,260,공도,800 ,강관,직관,노후,,24시간,87 ,,입력,35.9332454,128.5481227,1094546.011,1771236.933
136,20200806-0156,북부사업소,202008,386 ,북구 산격로14길 52-1 (산격동) / 1306-57번지,지상-사유지,,산격로14길 52-1 (산격동) / 1306-57번지,2020-08-06 12:06,,2020-08-11 12:41,급수관,북구,0520,49,사유지,15 ,계량기보호통(실),계량기보호통,노후,,,,,미입력,35.8958215,128.6108162,1100248.713,1767148.425
137,20200729-0041,북부사업소,202007,366 ,북구 대학로15길 23-1 (산격동) / 1326번지,지하-공도,용역,산격동 1326 14,2020-07-29 09:22,,2020-07-29 16:11,급수관,북구,0520,49,공도,15 ,스텐레스관,이형관,노후,,106일,25 ,,입력,35.8941783,128.6080066,1099997.209,1766963.284
138,20200704-0022,북부사업소,202007,318 ,북구 산격로서9길 8-47 (산격동) / 1437-41번지,지상-공도,,산격로서9길 8-47 (산격동) / 1437-41번지,2020-07-06 14:14,,2020-07-06 16:51,급수관,북구,0520,24-3,공도,15 ,에폭시강관,이형관,노후,,1시간,0 ,,입력,35.8956775,128.6018459,1099439.312,1767123.286
139,20200702-0136,북부사업소,202007,314 ,북구 연암공원로13길 12-27 (산격동) / 1180-96번지,지하-공도,용역,산격동 1180-96,2020-07-02 10:44,,2020-07-06 08:47,급수관,북구,0520,46-1,공도,15 ,스텐레스관,직관,노후,,190일,"1,915 ",,입력,35.8971979,128.5986184,1099146.129,1767288.648
