cluster_id,중복_건수,평균_재작업_간격(일),최소_간격(일),최대_간격(일),기간,구군,대표_주소
742,5,665.0,354.0,1223.0,2013-03-25 ~ 2020-07-08,,
1144,5,280.8,127.0,691.0,2016-04-11 ~ 2019-05-11,,
2517,5,2509.0,2509.0,2509.0,2013-09-16 ~ 2020-07-30,,
2514,5,1295.8,254.0,2810.0,2008-05-03 ~ 2022-07-13,,
16616,5,3651.0,3651.0,3651.0,2012-05-14 ~ 2022-05-13,,
769,5,2606.0,2606.0,2606.0,2013-01-07 ~ 2020-02-26,,
1133,5,316.7,4.0,849.0,2017-06-07 ~ 2020-01-16,,
16556,5,811.8,169.0,1600.0,2009-01-06 ~ 2017-11-29,,
15647,5,682.0,26.0,2221.0,2014-06-12 ~ 2021-12-01,,
1956,5,1309.7,177.0,2820.0,2011-09-17 ~ 2022-06-22,,
1963,5,1243.2,86.0,3127.0,2008-08-08 ~ 2022-03-23,,
2435,5,1096.3,54.0,3003.0,2013-03-07 ~ 2022-03-11,,
2429,5,1186.8,329.0,1991.0,2009-06-30 ~ 2022-07-01,,
1968,5,827.0,386.0,1590.0,2013-03-09 ~ 2019-12-26,,
13576,5,886.8,141.0,2122.0,2011-06-21 ~ 2021-03-09,,
2379,5,1230.0,81.0,1932.0,2011-12-31 ~ 2022-02-07,,
13637,5,615.7,43.0,1380.0,2011-09-14 ~ 2016-10-06,,
14085,5,1837.0,1837.0,1837.0,2012-11-29 ~ 2017-12-11,,
2340,5,1062.2,340.0,2414.0,2009-01-18 ~ 2020-09-07,,
2337,5,902.0,902.0,902.0,2018-04-23 ~ 2020-10-12,,
1278,5,1167.0,60.0,2863.0,2010-03-12 ~ 2019-10-14,,
1242,5,397.2,12.0,832.0,2016-03-11 ~ 2020-07-20,,
2941,5,4148.0,4148.0,4148.0,2008-07-18 ~ 2019-11-27,,
3285,5,1199.0,346.0,2052.0,2008-01-25 ~ 2014-08-20,,
1636,5,875.8,81.0,1483.0,2012-05-07 ~ 2021-12-11,,
3262,5,1018.7,468.0,1495.0,2010-01-15 ~ 2018-05-31,,
12539,5,425.2,44.0,1064.0,2010-07-07 ~ 2015-03-04,,
1639,5,1274.8,15.0,3283.0,2008-01-09 ~ 2021-12-27,,
12364,5,496.0,314.0,678.0,2014-12-26 ~ 2017-09-14,,
1463,5,328.5,1.0,656.0,2020-03-17 ~ 2022-01-04,,
74,5,669.0,203.0,1387.0,2015-06-25 ~ 2020-12-23,,
3227,5,531.3,278.0,947.0,2008-04-15 ~ 2012-08-27,,
12565,5,823.8,565.0,1394.0,2010-05-19 ~ 2019-05-29,,
17780,5,789.0,219.0,1825.0,2010-05-07 ~ 2016-10-31,,
12601,5,309.5,37.0,742.0,2015-06-23 ~ 2018-11-14,,
1464,5,1168.5,8.0,2329.0,2015-10-26 ~ 2022-03-21,,
253,5,1291.2,290.0,3770.0,2007-05-08 ~ 2021-06-29,,
12620,5,289.5,25.0,790.0,2015-10-05 ~ 2018-12-07,,
14843,5,1238.0,302.0,2853.0,2008-11-20 ~ 2022-06-13,,
1458,5,740.0,0.0,1480.0,2018-05-11 ~ 2022-05-30,,
1681,5,1312.2,498.0,2895.0,2007-12-31 ~ 2022-05-17,,
14614,5,509.2,48.0,1260.0,2014-06-25 ~ 2020-01-24,,
3487,5,827.5,236.0,1419.0,2010-08-04 ~ 2015-02-15,,
1617,5,982.8,0.0,2611.0,2011-05-20 ~ 2022-02-22,,
3288,5,634.0,249.0,1019.0,2016-11-29 ~ 2020-05-21,,
299,5,1276.5,511.0,2042.0,2012-08-27 ~ 2019-08-24,,
80,5,879.8,109.0,1916.0,2011-05-23 ~ 2021-01-12,,
1448,5,1586.3,211.0,3529.0,2009-05-25 ~ 2022-06-07,,
1581,5,804.0,67.0,2198.0,2011-12-27 ~ 2020-10-18,,
145,5,1067.2,36.0,1714.0,2009-01-28 ~ 2020-10-08,,
150,5,854.8,161.0,1796.0,2011-07-26 ~ 2020-12-05,,
1591,5,1114.2,19.0,3282.0,2010-02-22 ~ 2022-05-09,,
1597,5,499.8,0.0,1151.0,2015-07-01 ~ 2020-12-21,,
3377,5,3373.0,3373.0,3373.0,2008-03-20 ~ 2017-06-14,,
3453,5,1625.0,93.0,3157.0,2010-12-06 ~ 2019-10-31,,
3370,5,1408.0,1408.0,1408.0,2013-06-20 ~ 2017-04-28,,
3347,5,582.7,44.0,1095.0,2016-02-16 ~ 2020-12-01,,
3335,5,1338.3,342.0,2241.0,2009-01-30 ~ 2020-01-28,,
18319,5,278.8,2.0,583.0,2018-11-05 ~ 2021-11-25,,
15050,5,612.8,6.0,1111.0,2014-06-19 ~ 2021-03-07,,
104,5,1154.3,169.0,2917.0,2011-04-29 ~ 2020-10-23,,
1423,5,363.0,139.0,872.0,2017-08-31 ~ 2021-08-23,,
18373,5,1141.0,276.0,2431.0,2012-10-17 ~ 2022-03-02,,
3468,5,2395.0,2395.0,2395.0,2011-05-23 ~ 2017-12-13,,
1571,5,904.5,167.0,2416.0,2012-07-02 ~ 2022-05-31,,
3479,5,849.0,394.0,1304.0,2008-07-04 ~ 2013-02-27,,
1700,5,1042.2,257.0,2042.0,2010-07-31 ~ 2021-12-30,,
1388,5,1143.8,207.0,1727.0,2008-12-09 ~ 2021-06-21,,
1550,5,1171.3,252.0,2376.0,2012-03-28 ~ 2021-11-11,,
1479,5,1145.7,345.0,2597.0,2012-10-05 ~ 2022-03-05,,
1380,5,1023.0,60.0,2944.0,2011-07-22 ~ 2019-12-16,,
17440,5,280.7,0.0,842.0,2017-10-13 ~ 2020-02-03,,
3504,5,2328.0,2328.0,2328.0,2011-09-07 ~ 2018-01-22,,
17682,5,795.3,251.0,1353.0,2008-09-24 ~ 2015-04-08,,
15310,5,549.2,111.0,1326.0,2016-03-25 ~ 2022-04-01,,
14864,5,1289.7,112.0,3592.0,2009-04-30 ~ 2019-12-04,,
3069,5,904.7,390.0,1327.0,2010-06-12 ~ 2017-11-17,,
18532,5,1280.0,7.0,4500.0,2008-07-04 ~ 2022-07-14,,
18598,5,N/A,,,,,
1720,5,1034.0,186.0,1612.0,2010-03-05 ~ 2021-07-05,,
1744,5,1198.8,0.0,4792.0,2009-04-08 ~ 2022-05-26,,
3008,5,1081.0,163.0,1999.0,2009-12-22 ~ 2015-11-24,,
15358,5,264.0,157.0,375.0,2019-03-28 ~ 2022-02-17,,
14968,5,42.3,17.0,62.0,2021-09-02 ~ 2022-01-09,,
2969,5,N/A,,,,,
2956,5,1830.0,4.0,3656.0,2011-01-24 ~ 2021-02-01,,
22,5,478.2,3.0,1679.0,2015-08-17 ~ 2020-11-13,,
17340,5,393.5,0.0,1030.0,2015-01-06 ~ 2019-04-30,,
1520,5,725.5,106.0,1466.0,2013-07-23 ~ 2021-07-05,,
18508,5,703.8,11.0,1786.0,2013-03-04 ~ 2020-11-19,,
3093,5,1666.5,1033.0,2300.0,2009-03-18 ~ 2018-05-04,,
62,5,937.5,26.0,2624.0,2011-01-25 ~ 2021-05-04,,
3118,5,284.7,4.0,464.0,2011-12-21 ~ 2014-04-24,,
12685,5,82.0,31.0,157.0,2015-11-30 ~ 2016-10-25,,
3139,5,1815.0,449.0,3181.0,2011-10-27 ~ 2021-10-05,,
332,5,793.3,35.0,2036.0,2012-07-18 ~ 2019-01-25,,
1532,5,3286.0,3286.0,3286.0,2013-05-13 ~ 2022-05-12,,
1714,5,96.2,64.0,143.0,2021-05-19 ~ 2022-06-10,,
1704,5,1447.0,167.0,3452.0,2010-03-09 ~ 2022-01-27,,
12709,5,1215.5,454.0,1930.0,2007-09-10 ~ 2021-01-04,,
14984,5,88.8,51.0,138.0,2021-03-01 ~ 2022-02-21,,
14986,4,397.0,98.0,952.0,2019-02-18 ~ 2022-05-25,,
9469,4,1175.3,471.0,2201.0,2012-05-24 ~ 2022-01-19,,
14965,4,403.3,116.0,613.0,2019-03-28 ~ 2022-07-21,,
9423,4,766.7,42.0,2090.0,2012-04-25 ~ 2018-08-13,,
9474,4,722.0,250.0,1311.0,2012-01-19 ~ 2017-12-24,,
15740,4,1448.0,1385.0,1497.0,2008-04-01 ~ 2020-02-24,,
15698,4,1207.0,196.0,1916.0,2010-07-02 ~ 2020-06-02,,
15873,4,162.7,6.0,323.0,2019-01-24 ~ 2020-05-28,,
9511,4,1328.7,11.0,2734.0,2008-06-02 ~ 2019-05-03,,
9452,4,844.0,35.0,2125.0,2011-12-09 ~ 2018-11-15,,
9428,4,570.7,159.0,1060.0,2011-10-12 ~ 2016-06-20,,
9889,4,422.7,14.0,999.0,2012-12-04 ~ 2016-05-26,,
9887,4,969.0,969.0,969.0,2012-12-31 ~ 2015-08-28,,
9463,4,761.3,289.0,1385.0,2011-03-07 ~ 2017-06-08,,
9443,4,1778.5,58.0,3499.0,2011-07-05 ~ 2021-03-31,,
15741,4,1136.7,5.0,1948.0,2009-06-09 ~ 2018-10-12,,
15743,4,342.0,60.0,825.0,2014-08-27 ~ 2017-06-19,,
15769,4,296.0,174.0,397.0,2018-11-20 ~ 2021-04-28,,
9480,4,927.7,88.0,1821.0,2011-07-13 ~ 2019-02-26,,
9494,4,332.0,48.0,675.0,2012-01-10 ~ 2014-10-02,,
15694,4,2227.5,1241.0,3214.0,2010-04-28 ~ 2022-07-11,,
9542,4,334.7,303.0,397.0,2011-01-24 ~ 2013-10-25,,
9881,4,1660.0,363.0,2957.0,2012-12-10 ~ 2022-01-12,,
9588,4,573.7,48.0,1577.0,2007-10-04 ~ 2012-06-21,,
9792,4,986.7,289.0,2233.0,2010-10-11 ~ 2018-11-20,,
9626,4,1308.0,1308.0,1308.0,2012-05-29 ~ 2015-12-28,,
9648,4,834.7,55.0,2291.0,2012-05-29 ~ 2019-04-09,,
9651,4,224.7,77.0,515.0,2012-04-13 ~ 2014-02-18,,
9657,4,1214.3,485.0,1771.0,2012-01-13 ~ 2022-01-04,,
9781,4,880.3,38.0,1482.0,2008-12-10 ~ 2016-03-04,,
9660,4,70.0,5.0,135.0,2012-05-23 ~ 2012-10-12,,
15396,4,588.3,0.0,1765.0,2016-07-20 ~ 2021-05-21,,
9666,4,137.3,34.0,214.0,2012-03-15 ~ 2013-05-02,,
15271,4,814.0,0.0,1598.0,2014-06-26 ~ 2021-03-03,,
9750,4,703.7,55.0,1420.0,2012-02-29 ~ 2017-12-12,,
15395,4,896.0,42.0,2593.0,2014-04-24 ~ 2021-09-03,,
15328,4,1266.0,111.0,3044.0,2011-04-13 ~ 2021-09-06,,
15345,4,1413.0,74.0,3828.0,2010-05-19 ~ 2021-12-28,,
9699,4,2306.0,2306.0,2306.0,2012-02-03 ~ 2018-05-28,,
15387,4,703.0,703.0,703.0,2019-09-09 ~ 2021-08-13,,
15354,4,1338.3,0.0,3771.0,2010-11-18 ~ 2021-11-16,,
9730,4,822.3,24.0,2265.0,2012-05-05 ~ 2019-02-08,,
9717,4,893.7,297.0,1957.0,2012-05-25 ~ 2019-09-28,,
15360,4,601.0,1.0,1201.0,2018-02-06 ~ 2021-05-24,,
15372,4,1470.0,11.0,2957.0,2009-05-11 ~ 2021-06-09,,
9617,4,1413.3,0.0,2904.0,2012-01-03 ~ 2023-08-14,,
15445,4,368.3,8.0,929.0,2018-10-23 ~ 2021-11-02,,
9518,4,1107.3,124.0,1934.0,2011-08-03 ~ 2020-09-07,,
9797,4,491.0,278.0,704.0,2012-04-01 ~ 2014-12-11,,
15645,4,7.3,0.0,21.0,2015-03-17 ~ 2015-04-09,,
9868,4,414.0,414.0,414.0,2012-02-06 ~ 2013-03-26,,
15018,4,N/A,,,,,
9529,4,1371.7,1276.0,1496.0,2008-02-05 ~ 2019-05-15,,
15056,4,434.3,7.0,905.0,2017-09-04 ~ 2021-04-01,,
9836,4,732.3,486.0,1186.0,2012-11-22 ~ 2018-11-29,,
15105,4,1051.3,52.0,1775.0,2012-09-06 ~ 2021-04-27,,
15633,4,186.3,35.0,444.0,2009-03-26 ~ 2010-10-07,,
9832,4,1186.5,204.0,2169.0,2006-05-09 ~ 2012-11-07,,
9536,4,925.3,184.0,2279.0,2011-09-29 ~ 2019-05-08,,
9708,4,1080.3,182.0,1933.0,2011-07-06 ~ 2020-05-21,,
9830,4,604.7,6.0,1204.0,2012-10-29 ~ 2017-10-19,,
9826,4,676.7,23.0,1456.0,2008-10-21 ~ 2014-05-15,,
15585,4,1718.7,433.0,4130.0,2007-08-24 ~ 2021-10-06,,
15530,4,3.0,3.0,3.0,2022-02-07 ~ 2022-02-11,,
9821,4,949.0,889.0,1036.0,2012-12-20 ~ 2020-10-07,,
15121,4,N/A,,,,,
15501,4,224.3,56.0,426.0,2020-04-20 ~ 2022-02-24,,
15241,4,1556.0,0.0,4663.0,2008-11-06 ~ 2021-08-18,,
9555,4,1104.3,427.0,2005.0,2012-03-29 ~ 2021-04-26,,
9563,4,991.3,377.0,1746.0,2011-12-06 ~ 2020-01-29,,
15908,4,350.0,143.0,546.0,2008-10-24 ~ 2011-09-09,,
16490,4,513.0,351.0,835.0,2010-06-02 ~ 2014-08-20,,
15989,4,704.3,251.0,1556.0,2014-10-14 ~ 2020-07-28,,
8674,4,1003.3,154.0,2558.0,2011-02-01 ~ 2019-05-02,,
17418,4,62.7,0.0,188.0,2016-01-14 ~ 2016-07-20,,
17421,4,61.7,0.0,185.0,2018-03-02 ~ 2018-09-03,,
17439,4,255.0,0.0,765.0,2017-10-16 ~ 2019-11-21,,
8648,4,972.7,276.0,2083.0,2011-08-23 ~ 2019-08-20,,
17514,4,202.0,0.0,574.0,2016-06-23 ~ 2018-02-20,,
17519,4,791.7,12.0,2140.0,2012-05-04 ~ 2018-11-05,,
17578,4,398.0,346.0,450.0,2015-01-30 ~ 2017-04-06,,
17650,4,286.0,211.0,361.0,2011-01-14 ~ 2012-08-08,,
17665,4,1354.5,664.0,2045.0,2010-05-26 ~ 2017-10-25,,
8628,4,436.0,33.0,1126.0,2011-01-19 ~ 2014-08-21,,
17689,4,1602.0,856.0,2257.0,2007-06-27 ~ 2020-08-24,,
17702,4,847.3,379.0,1594.0,2013-07-09 ~ 2020-06-26,,
17746,4,N/A,,,,,
17765,4,1859.0,1498.0,2220.0,2011-05-18 ~ 2021-07-23,,
8583,4,919.0,258.0,1648.0,2011-04-19 ~ 2018-11-05,,
17415,4,54.0,0.0,162.0,2021-06-29 ~ 2021-12-09,,
8686,4,775.3,291.0,1376.0,2011-05-18 ~ 2017-09-30,,
9420,4,905.0,287.0,1304.0,2009-04-02 ~ 2016-09-08,,
17389,4,403.3,0.0,1210.0,2016-10-11 ~ 2020-02-04,,
17199,4,1107.0,28.0,2186.0,2012-03-20 ~ 2018-04-13,,
17215,4,402.5,284.0,521.0,2019-07-05 ~ 2021-09-17,,
8765,4,1054.5,22.0,2087.0,2011-05-02 ~ 2017-02-09,,
17278,4,1272.0,606.0,2270.0,2010-08-25 ~ 2021-02-05,,
17318,4,337.0,51.0,591.0,2019-01-14 ~ 2021-10-21,,
8758,4,702.0,20.0,1301.0,2010-10-14 ~ 2016-07-20,,
8746,4,1225.3,317.0,1943.0,2011-05-30 ~ 2021-06-24,,
17328,4,0.7,0.0,2.0,2019-11-30 ~ 2019-12-02,,
8725,4,478.3,28.0,1233.0,2010-08-19 ~ 2014-07-26,,
17332,4,182.0,0.0,546.0,2016-10-10 ~ 2018-04-09,,
8714,4,1135.7,155.0,2322.0,2008-05-21 ~ 2017-09-19,,
17335,4,429.0,0.0,1287.0,2014-10-10 ~ 2018-04-20,,
17348,4,371.3,0.0,1114.0,2016-03-03 ~ 2019-03-22,,
17380,4,246.7,0.0,740.0,2018-05-01 ~ 2020-05-11,,
8704,4,1219.3,110.0,2535.0,2011-04-02 ~ 2021-04-08,,
17778,4,N/A,,,,,
17820,4,550.7,47.0,1127.0,2016-10-31 ~ 2021-05-10,,
17827,4,754.7,33.0,1263.0,2015-06-18 ~ 2021-08-31,,
17836,4,225.0,225.0,225.0,2021-08-17 ~ 2022-03-30,,
18329,4,1385.3,584.0,2681.0,2008-05-17 ~ 2019-10-04,,
8398,4,247.0,152.0,359.0,2011-02-08 ~ 2013-02-19,,
8389,4,1261.3,59.0,2538.0,2007-07-02 ~ 2017-11-10,,
18398,4,1072.0,261.0,2126.0,2013-09-11 ~ 2022-07-04,,
8372,4,196.3,1.0,427.0,2009-04-08 ~ 2010-11-18,,
8367,4,1126.0,384.0,2475.0,2011-01-21 ~ 2020-04-22,,
8365,4,489.7,1.0,768.0,2010-11-23 ~ 2014-12-03,,
8364,4,648.3,101.0,1595.0,2010-10-04 ~ 2016-02-01,,
18409,4,879.0,258.0,1824.0,2010-08-02 ~ 2017-10-23,,
18457,4,945.0,52.0,2496.0,2011-07-11 ~ 2019-04-16,,
18499,4,1408.5,321.0,2496.0,2010-08-20 ~ 2018-05-08,,
8343,4,657.3,184.0,899.0,2010-12-31 ~ 2016-05-27,,
8341,4,412.7,218.0,533.0,2010-12-28 ~ 2014-05-20,,
8337,4,568.7,61.0,1233.0,2010-05-24 ~ 2015-01-26,,
8334,4,839.7,98.0,1665.0,2010-07-13 ~ 2017-06-07,,
18247,4,456.7,7.0,1012.0,2010-07-01 ~ 2014-04-02,,
18235,4,667.0,404.0,930.0,2010-08-04 ~ 2014-03-31,,
8445,4,710.7,0.0,1445.0,2010-05-26 ~ 2016-03-28,,
17963,4,191.5,96.0,287.0,2020-03-26 ~ 2021-04-14,,
8533,4,265.7,74.0,607.0,2010-08-30 ~ 2012-11-05,,
17877,4,454.7,264.0,813.0,2017-11-01 ~ 2021-07-28,,
17923,4,405.0,162.0,538.0,2015-05-21 ~ 2018-09-19,,
8532,4,1426.3,89.0,2606.0,2010-04-27 ~ 2022-01-14,,
8531,4,193.0,13.0,380.0,2011-01-18 ~ 2012-08-20,,
17936,4,489.0,194.0,1042.0,2017-03-15 ~ 2021-03-22,,
8497,4,877.7,363.0,1368.0,2010-06-07 ~ 2017-08-25,,
18175,4,734.3,66.0,1860.0,2012-08-14 ~ 2018-08-28,,
17966,4,595.7,0.0,1512.0,2012-08-20 ~ 2017-07-13,,
18060,4,2525.5,123.0,4928.0,2008-03-13 ~ 2022-01-11,,
8495,4,1342.0,147.0,3674.0,2011-01-18 ~ 2022-01-27,,
8474,4,1462.3,0.0,2214.0,2010-07-06 ~ 2022-07-11,,
8473,4,2086.5,1131.0,3042.0,2010-10-11 ~ 2022-03-17,,
18113,4,968.7,34.0,2464.0,2011-05-02 ~ 2019-04-17,,
17191,4,876.0,552.0,1437.0,2015-02-09 ~ 2022-04-22,,
8821,4,883.3,172.0,2140.0,2011-09-25 ~ 2018-12-30,,
8844,4,972.3,9.0,2499.0,2011-09-27 ~ 2019-09-24,,
9148,4,880.0,417.0,1427.0,2011-10-08 ~ 2018-12-31,,
9264,4,613.7,412.0,937.0,2011-10-12 ~ 2016-10-26,,
16364,4,268.3,14.0,480.0,2009-03-12 ~ 2011-05-27,,
16371,4,386.7,226.0,704.0,2016-09-09 ~ 2019-11-15,,
16421,4,906.7,447.0,1603.0,2013-02-07 ~ 2020-07-21,,
16422,4,895.7,117.0,1836.0,2013-03-06 ~ 2020-07-15,,
9199,4,1289.0,0.0,2144.0,2011-10-15 ~ 2022-05-19,,
16432,4,446.3,57.0,809.0,2018-10-12 ~ 2022-06-13,,
9190,4,585.7,298.0,1095.0,2010-12-13 ~ 2015-10-06,,
9183,4,845.7,461.0,1293.0,2010-07-06 ~ 2017-06-17,,
16433,4,944.0,97.0,2307.0,2014-05-29 ~ 2022-02-28,,
9179,4,685.7,186.0,1421.0,2011-04-01 ~ 2016-11-18,,
16435,4,939.0,509.0,1543.0,2014-09-23 ~ 2022-06-13,,
14954,4,2606.0,2202.0,3010.0,2008-03-27 ~ 2022-07-05,,
9159,4,959.7,0.0,2782.0,2011-10-28 ~ 2019-09-16,,
9157,4,1116.0,87.0,2385.0,2011-12-05 ~ 2021-02-05,,
16358,4,108.5,0.0,217.0,2020-07-20 ~ 2021-02-22,,
9289,4,1006.3,277.0,1741.0,2011-03-18 ~ 2019-06-25,,
16323,4,694.7,252.0,1567.0,2016-08-24 ~ 2022-05-11,,
9317,4,921.7,78.0,2163.0,2011-10-17 ~ 2019-05-15,,
9382,4,692.7,1.0,2035.0,2011-10-28 ~ 2017-07-07,,
9378,4,1029.0,63.0,2136.0,2011-12-27 ~ 2020-06-11,,
9362,4,456.7,232.0,626.0,2009-07-28 ~ 2013-04-30,,
9336,4,955.3,468.0,1696.0,2009-07-13 ~ 2017-05-19,,
9331,4,368.0,68.0,735.0,2011-07-19 ~ 2014-07-29,,
16059,4,322.3,223.0,513.0,2018-08-14 ~ 2021-04-08,,
9312,4,1239.0,405.0,2881.0,2011-11-14 ~ 2022-01-18,,
9298,4,1286.7,495.0,1708.0,2011-10-24 ~ 2022-05-20,,
9305,4,1269.3,54.0,2858.0,2011-04-21 ~ 2021-09-24,,
16062,4,494.0,95.0,818.0,2017-04-28 ~ 2021-05-20,,
16179,4,1610.7,354.0,3235.0,2007-12-07 ~ 2021-03-02,,
16215,4,760.0,253.0,1033.0,2014-11-25 ~ 2021-02-22,,
16224,4,759.0,480.0,1078.0,2014-11-27 ~ 2021-02-22,,
16293,4,1131.3,581.0,2135.0,2009-07-09 ~ 2018-10-25,,
16520,4,104.7,21.0,232.0,2015-01-28 ~ 2015-12-08,,
16613,4,384.0,384.0,384.0,2018-05-09 ~ 2019-05-28,,
17188,4,659.3,535.0,858.0,2016-11-09 ~ 2022-04-12,,
16630,4,729.5,7.0,1452.0,2018-03-22 ~ 2022-03-21,,
16977,4,402.0,402.0,402.0,2021-02-01 ~ 2022-03-11,,
8930,4,888.0,25.0,2590.0,2011-07-06 ~ 2018-10-23,,
8929,4,513.3,101.0,734.0,2011-08-24 ~ 2015-11-12,,
17007,4,281.5,87.0,476.0,2009-03-02 ~ 2010-09-17,,
8920,4,508.0,12.0,1369.0,2007-05-11 ~ 2011-07-14,,
8909,4,1989.0,1692.0,2286.0,2011-02-24 ~ 2022-01-16,,
17019,4,27.0,6.0,47.0,2009-07-16 ~ 2009-10-07,,
17123,4,77.0,77.0,77.0,2022-02-24 ~ 2022-05-13,,
8905,4,1240.3,5.0,2431.0,2011-02-14 ~ 2021-04-24,,
17146,4,850.3,19.0,1456.0,2010-04-29 ~ 2017-04-24,,
8891,4,1349.3,502.0,2746.0,2011-03-04 ~ 2022-04-04,,
17162,4,251.3,57.0,607.0,2009-01-08 ~ 2011-02-01,,
8875,4,1199.0,181.0,3157.0,2011-07-13 ~ 2021-05-20,,
8865,4,1309.0,719.0,2046.0,2011-02-01 ~ 2021-11-04,,
8853,4,1277.7,324.0,2777.0,2011-03-18 ~ 2021-09-16,,
8963,4,1218.7,128.0,2840.0,2009-03-09 ~ 2019-03-15,,
8967,4,665.0,279.0,1334.0,2010-10-07 ~ 2016-03-25,,
16912,4,N/A,0.0,0.0,2022-04-19 ~ 2022-04-19,,
9080,4,1480.5,1180.0,1781.0,2011-01-12 ~ 2019-02-20,,
16642,4,1048.5,112.0,1985.0,2015-04-17 ~ 2021-01-13,,
9109,4,1102.0,333.0,2346.0,2011-10-10 ~ 2020-10-30,,
9105,4,774.7,26.0,1959.0,2011-09-08 ~ 2018-01-19,,
16687,4,652.3,80.0,1404.0,2016-02-11 ~ 2021-06-22,,
16711,4,1641.5,1612.0,1671.0,2013-01-17 ~ 2022-01-14,,
9088,4,787.0,195.0,1852.0,2011-09-02 ~ 2018-02-19,,
9077,4,498.7,207.0,790.0,2010-08-30 ~ 2014-10-06,,
16847,4,645.0,645.0,645.0,2007-07-31 ~ 2009-05-06,,
9045,4,549.3,120.0,1135.0,2011-03-02 ~ 2015-09-05,,
16843,4,2076.0,2076.0,2076.0,2009-04-03 ~ 2014-12-09,,
9039,4,1206.7,826.0,1941.0,2011-05-16 ~ 2021-04-15,,
9008,4,1020.3,0.0,2935.0,2011-04-12 ~ 2019-08-29,,
9004,4,886.3,202.0,1997.0,2010-11-02 ~ 2018-02-13,,
8991,4,1219.3,893.0,1516.0,2007-05-04 ~ 2017-05-10,,
9930,4,902.0,153.0,2325.0,2012-11-01 ~ 2020-03-31,,
10205,4,1349.3,444.0,2228.0,2011-05-20 ~ 2022-06-20,,
9941,4,588.3,90.0,1451.0,2008-08-25 ~ 2013-06-26,,
11479,4,818.3,398.0,1135.0,2013-09-03 ~ 2020-05-26,,
12984,4,693.0,165.0,1463.0,2015-11-21 ~ 2021-08-02,,
11460,4,1337.7,1028.0,1508.0,2011-01-25 ~ 2022-01-21,,
11450,4,432.0,7.0,1074.0,2014-01-04 ~ 2017-07-24,,
11438,4,582.7,0.0,1748.0,2013-12-24 ~ 2018-10-08,,
11422,4,850.7,61.0,2267.0,2013-11-07 ~ 2020-11-02,,
11399,4,2439.0,2439.0,2439.0,2013-10-15 ~ 2020-06-19,,
11391,4,917.0,338.0,1766.0,2012-10-24 ~ 2020-05-07,,
11387,4,662.3,381.0,1156.0,2008-05-06 ~ 2013-10-15,,
13001,4,788.0,5.0,1385.0,2012-04-06 ~ 2018-09-27,,
11365,4,406.0,210.0,602.0,2014-05-29 ~ 2016-08-19,,
13084,4,171.3,10.0,371.0,2016-10-10 ~ 2018-03-09,,
13097,4,654.0,10.0,1854.0,2016-01-14 ~ 2021-06-01,,
13099,4,1830.0,1322.0,2338.0,2009-09-09 ~ 2019-09-18,,
13109,4,983.0,116.0,1850.0,2011-05-02 ~ 2016-09-19,,
13131,4,1091.0,1091.0,1091.0,2013-02-01 ~ 2016-01-28,,
11477,4,543.0,9.0,1533.0,2013-08-09 ~ 2018-01-25,,
11489,4,293.5,22.0,565.0,2013-12-10 ~ 2015-07-21,,
10991,4,476.7,84.0,826.0,2014-01-27 ~ 2017-12-29,,
12952,4,574.7,15.0,1507.0,2016-01-04 ~ 2020-09-25,,
12812,4,1105.7,101.0,2758.0,2008-03-27 ~ 2017-04-28,,
12826,4,285.3,131.0,476.0,2015-09-23 ~ 2018-01-27,,
12829,4,195.3,0.0,586.0,2016-09-21 ~ 2018-05-01,,
12840,4,852.3,9.0,2184.0,2009-07-23 ~ 2016-07-25,,
12853,4,70.0,23.0,136.0,2016-03-19 ~ 2016-10-17,,
12872,4,219.0,129.0,309.0,2016-07-30 ~ 2017-10-12,,
11595,4,1450.7,705.0,1977.0,2010-03-05 ~ 2022-02-04,,
11581,4,1210.3,588.0,1867.0,2011-07-19 ~ 2021-06-29,,
12879,4,630.7,118.0,1079.0,2013-03-28 ~ 2018-06-03,,
12883,4,1049.5,27.0,2072.0,2016-05-18 ~ 2022-02-16,,
12890,4,205.7,145.0,302.0,2016-09-27 ~ 2018-06-08,,
12904,4,N/A,,,,,
12926,4,245.3,90.0,358.0,2015-06-17 ~ 2017-06-23,,
11501,4,393.7,0.0,1181.0,2013-11-14 ~ 2017-02-07,,
12936,4,737.0,208.0,1541.0,2011-04-27 ~ 2017-05-17,,
13153,4,415.7,0.0,1247.0,2013-06-04 ~ 2016-11-02,,
11288,4,902.3,343.0,1518.0,2014-04-25 ~ 2021-09-23,,
11275,4,865.5,279.0,1452.0,2013-12-31 ~ 2018-09-28,,
13163,4,318.3,131.0,687.0,2016-01-29 ~ 2018-09-12,,
13424,4,375.0,9.0,994.0,2015-12-15 ~ 2019-01-15,,
11078,4,507.3,3.0,1270.0,2014-04-17 ~ 2018-06-20,,
11051,4,903.7,414.0,1671.0,2014-05-08 ~ 2021-10-10,,
13435,4,60.0,12.0,146.0,2016-07-19 ~ 2017-01-17,,
11030,4,945.0,1.0,2813.0,2013-08-08 ~ 2021-05-13,,
11010,4,1018.0,532.0,1504.0,2013-05-03 ~ 2018-11-30,,
13440,4,1716.7,1066.0,2264.0,2007-05-02 ~ 2021-06-08,,
10998,4,601.0,20.0,1015.0,2013-12-01 ~ 2018-11-08,,
