wkt_geom,FTR_CDE,FTR_IDN,HJD_CDE,SHT_NUM,MNG_CDE,IST_YMD,SAA_CDE,MOP_CDE,STD_DIP,BYC_LEN,JHT_CDE,LOW_DEP,HGH_DEP,CNT_NUM,SYS_CHK,PIP_LBL,GIS_IDN,FTC_CDE,CLS_YMD,MET_IDN,GU_CDE,SMZ_NUM,MDZ_NUM,LGZ_NUM,AVG_DEP,FNS_YMD,WTP_CDE,RMK_TXT
"MultiLineString ((1099819.84911412000656128 1766966.7710848799906671, 1099819.86541738989762962 1766969.77081055007874966))",SA002,246323,2723063000,35803045,54000,19911012,,1,13,10,,0,0,1.80001E+12,1,,246323,SA006,,143183,B,490,520,P0,0,,,
"MultiLineString ((1100014.10294176009483635 1766964.85855133994482458, 1099998.90557171008549631 1766964.79709528991952538))",SA002,143893,2723063000,35803045,54000,19920416,,1,13,16,,0,0,1.80001E+12,1,,143893,SA006,,14602,B,490,520,P0,0,,,
"MultiLineString ((1099967.02485310006886721 1766965.28034621011465788, 1099983.51913202996365726 1766965.53054978000000119))",SA002,143890,2723063000,35803045,54000,19950621,,1,13,8,,0,0,1.80001E+12,1,,143890,SA006,,129904,B,490,520,P0,0,,,
"MultiLineString ((1099967.23792706988751888 1766938.81825418001972139, 1099982.2797588100656867 1766939.04832126991823316))",SA002,107335,2723063000,35803045,54000,19911104,,1,13,18,,0,0,1.80001E+12,1,,107335,SA006,,27837,B,490,520,P0,0,,,
"MultiLineString ((1099966.93638534005731344 1766976.14008653000928462, 1099969.93141689989715815 1766976.30164560000412166))",SA002,246264,2723063000,35803045,54000,19911111,,1,20,5,,0,0,2.00203E+12,1,,246264,SA006,,101408,B,490,520,P0,0,,,
"MultiLineString ((1100013.98311819997616112 1766978.50333574996329844, 1100010.98432940989732742 1766978.45665481011383235))",SA002,38799,2723063000,35803045,54000,19970613,,1,25,6,,0,0,1.80001E+12,1,,38799,SA006,,55178,B,490,520,P0,0,,,
"MultiLineString ((1099980.04101028991863132 1766990.12822445994243026, 1099980.64243563008494675 1766987.04362269002012908))",SA002,73247,2723063000,35803045,54000,19921015,,1,13,12,,0,0,1.80001E+12,1,,73247,SA006,,136506,B,490,520,P0,0,,,
"MultiLineString ((1100013.87680644006468356 1766991.390436050016433, 1100010.87805870990268886 1766991.34473821008577943))",SA002,73249,2723063000,35803045,54000,19941130,,1,13,6,,0,0,1.80001E+12,1,,73249,SA006,,8040,B,490,520,P0,0,,,
"MultiLineString ((1099826.57336189993657172 1766966.87349626002833247, 1099830.76065106992609799 1766969.17082620994187891))",SA002,38865,2723063000,35803045,54000,19941109,,1,13,6,,0,0,1.80001E+12,1,,38865,SA006,,14580,B,490,520,P0,0,,,
"MultiLineString ((1100030.88807900995016098 1766936.42726488993503153, 1100030.72881717002019286 1766946.88597544003278017))",SA002,107341,2723063000,35803045,54000,19910403,,1,13,10,,0,0,1.80001E+12,1,,107341,SA006,,34489,B,490,520,P0,0,,,
"MultiLineString ((1099964.14752470003440976 1766922.79198245005682111, 1099953.54561492009088397 1766922.61777730006724596))",SA002,212322,2723063000,35803045,54000,20100528,,1,20,11,,0,0,2.01005E+12,1,10월 20일,212322,SA006,,8031,B,490,520,P0,0,,,
"MultiLineString ((1100014.08442573994398117 1766966.99190752999857068, 1100011.08477022009901702 1766967.00717318989336491))",SA002,143894,2723063000,35803045,54000,19960320,,1,13,10,,0,0,1.80001E+12,1,,143894,SA006,,183342,B,490,520,P0,0,,,
"MultiLineString ((1100014.20118420990183949 1766953.61807646998204291, 1099999.14030386996455491 1766953.39066402008756995))",SA002,107337,2723063000,35803045,54000,19890908,,1,13,18,,0,0,1.80001E+12,1,,107337,SA006,,110205,B,490,520,P0,0,,,
"MultiLineString ((1100014.46210827003233135 1766923.68224983010441065, 1100011.46341622993350029 1766923.63658159994520247))",SA002,178132,2723063000,35803045,54000,19890422,,1,13,8,,0,0,1.80001E+12,1,,178132,SA006,,81525,B,490,520,P0,0,,,
"MultiLineString ((1100021.36980852345004678 1766985.65559106227010489, 1100021.24929339997470379 1766988.18633590009994805))",SA002,4691,2723063000,35803045,54000,19921003,,1,13,3,,0,0,1.80001E+12,1,13-92,4691,SA006,,1651,B,490,520,P0,0,19921003,SS002,
"MultiLineString ((1099828.52243765001185238 1766988.90328568988479674, 1099828.52191557991318405 1766983.98860841989517212))",SA002,212319,2723063000,35803045,54000,19920929,,1,20,5,,0,0,2.0161E+12,1,20-16,212319,SA006,,74931,B,490,520,P0,0,,,
"MultiLineString ((1100014.40251784003339708 1766930.55418392992578447, 1100011.01758956001140177 1766930.49879644997417927))",SA002,212268,2723063000,35803045,54000,19930523,,1,25,4,,0,0,2.01703E+12,1,25-17,212268,SA006,,209634,B,490,520,P0,0,,,
"MultiLineString ((1099967.33390395995229483 1766926.87673322996124625, 1099973.36568239005282521 1766926.84891738998703659))",SA002,107336,2723063000,35803045,54000,19930620,,1,20,6,,0,0,2.00911E+12,1,09월 20일,107336,SA006,,21287,B,490,520,P0,0,,,
"MultiLineString ((1099809.28079300001263618 1766995.60095911007374525, 1099813.27838284010067582 1766995.7148261999245733))",SA002,107401,2723063000,35803045,54000,19921222,,1,13,6,,0,0,1.80001E+12,1,,107401,SA006,,21273,B,490,520,P0,0,,,
"MultiLineString ((1099967.12928581004962325 1766952.31623961008153856, 1099985.55298544000834227 1766952.7626256700605154))",SA002,212263,2723063000,35803045,54000,20031226,,1,13,3,,0,0,2.00909E+12,1,09월 13일,212263,SA006,,47856,B,490,520,P0,0,,,
"MultiLineString ((1100016.6641803199891001 1766970.78385358001105487, 1100021.12544106994755566 1766970.8523675799369812))",SA002,448471,2723063000,35803045,54000,20160603,,1,25,4,,0,0,2.01605E+12,1,25-16,448471,SA006,,326024,B,490,520,P0,0,,,
"MultiLineString ((1099967.94344835006631911 1766878.91254036989994347, 1099970.94222329999320209 1766878.95826556999236345))",SA002,143889,2723063000,35803045,54000,20180620,,1,20,3,,0,0,2.01805E+12,1,20-18,143889,SA006,,41243,B,490,520,P0,0,,,
"MultiLineString ((1099968.04318504990078509 1766868.28593284008093178, 1099983.62878258991986513 1766868.52538244007155299))",SA002,246263,2723063000,35803045,54000,19930415,,1,13,20,,0,0,1.80001E+12,1,,246263,SA006,,68172,B,490,520,P0,0,,,
"MultiLineString ((1099964.64902849006466568 1766864.8558561101090163, 1099961.65025316993705928 1766864.81015912001021206))",SA002,107392,2723063000,35803045,54000,19920630,,1,13,16,,0,0,1.99709E+12,1,,107392,SA006,,129897,B,490,520,P0,0,,,
"MultiLineString ((1100003.99119606008753181 1766868.85343289002776146, 1100003.97653791005723178 1766869.81562005006708205, 1100003.9491660799831152 1766871.61332526989281178))",SA002,107329,2723063000,35803045,54000,19900124,,1,13,2,,0,0,1.80001E+12,1,,107329,SA006,,203046,B,490,520,P0,0,,,
"MultiLineString ((1100017.47735474002547562 1766915.83721180004067719, 1100021.10588512988761067 1766915.89246442005969584))",SA002,4712,2723063000,35803045,54000,20040811,,1,25,3,,0,0,2.00407E+12,1,,4712,SA006,,163762,B,490,520,P0,0,,,
"MultiLineString ((1099964.46844585007056594 1766889.05184708000160754, 1099961.4697271001059562 1766889.00612264010123909))",SA002,107393,2723063000,35803045,54000,19880911,,1,13,3,,0,0,1.80001E+12,1,,107393,SA006,,27822,B,490,520,P0,0,,,
"MultiLineString ((1100035.71061219996772707 1766985.75532242003828287, 1100043.40564388991333544 1766985.95278889988549054, 1100043.34108943003229797 1766990.15793354995548725))",SA002,178139,2723063000,35803045,54000,20150213,,1,20,12,,0,0,2.01502E+12,1,20-15,178139,SA006,,176738,B,490,520,P0,0,,,
"MultiLineString ((1099930.9950811299495399 1766903.84927842998877168, 1099930.97980464994907379 1766905.9599997999612242))",SA002,107407,2723063000,35803045,54000,20080523,,1,20,2,,0,0,2.00805E+12,1,08월 20일,107407,SA006,,110190,B,490,520,P0,0,,,
"MultiLineString ((1100017.62238261010497808 1766913.58617344009689987, 1100020.62086678994819522 1766913.65087269991636276))",SA002,38805,2723063000,35803045,54000,19900602,,1,13,8,,0,0,1.80001E+12,1,,38805,SA006,,68177,B,490,520,P0,0,,,
"MultiLineString ((1099952.7422048500739038 1766903.9115292199421674, 1099952.66354223992675543 1766906.90887193009257317))",SA002,178190,2723063000,35803045,54000,19930714,,1,20,3,,0,0,2.01001E+12,1,10월 20일,178190,SA006,,47851,B,490,520,P0,0,,,
"MultiLineString ((1099986.65520418994128704 1766903.65020562009885907, 1099986.60953485989011824 1766906.64898160006850958))",SA002,38795,2723063000,35803045,54000,19941110,,1,13,6,,0,0,1.80001E+12,1,,38795,SA006,,1646,B,490,520,P0,0,,,
"MultiLineString ((1099987.04331696010194719 1766900.41771879000589252, 1099987.10351681988686323 1766896.48701775004155934))",SA002,212240,2723063000,35803045,54000,20190417,,1,20,6,,0,0,2.01904E+12,1,20-19,212240,SA006,,41237,B,490,520,P0,0,,,
"MultiLineString ((1099974.69684101990424097 1766900.2676601898856461, 1099974.70652763010002673 1766897.2683319600764662))",SA002,178131,2723063000,35803045,54000,19951021,,1,25,3,,0,0,1.80001E+12,1,,178131,SA006,,81516,B,490,520,P0,0,,,
"MultiLineString ((1100014.83433525008149445 1766881.91630954993888736, 1100011.51968620996922255 1766881.86579149006865919))",SA002,42475,2723063000,35803045,54000,19920929,,1,20,4,,0,0,2.00206E+12,1,,42475,SA006,,70070,B,490,520,P0,0,,,
"MultiLineString ((1099937.91052771010436118 1766886.57901827991008759, 1099938.72112436988390982 1766885.60908899991773069, 1099938.8650381900370121 1766876.51581597002223134, 1099940.53240481996908784 1766876.46204581996425986))",SA002,4757,2723063000,35803045,54000,19900517,,1,25,13,,0,0,2.00901E+12,1,09월 25일,4757,SA006,,189835,B,490,520,P0,0,,,
"MultiLineString ((1100035.0327459026593715 1766985.7506026451010257, 1100035.05688740010373294 1766988.77755509992130101))",SA002,107339,2723063000,35803045,54000,19920902,,1,13,3,,0,0,1.80001E+12,1,13-92,107339,SA006,,116550,B,490,520,P0,0,19920902,SS002,
"MultiLineString ((1100039.83217027992941439 1766954.34335187007673085, 1100039.68982636998407543 1766958.46046874998137355))",SA002,178135,2723063000,35803045,54000,19880903,,1,25,4,,0,0,2.01605E+12,1,25-16,178135,SA006,,123131,B,490,520,P0,0,,,
"MultiLineString ((1100034.36362078995443881 1766903.04534765006974339, 1100034.30653245002031326 1766907.07876449008472264))",SA002,178138,2723063000,35803045,54000,19920812,,1,20,4,,0,0,2.00912E+12,1,09월 20일,178138,SA006,,156340,B,490,520,P0,0,,,
"MultiLineString ((1100032.54560800991021097 1766936.44378223991952837, 1100032.87473782990127802 1766932.07739827991463244))",SA002,246266,2723063000,35803045,54000,20120111,,1,20,6,,0,0,2.01201E+12,1,12월 20일,246266,SA006,,209638,B,490,520,P0,0,,,
"MultiLineString ((1100001.18625611998140812 1766900.59013311006128788, 1100001.2418270600028336 1766895.00413319002836943))",SA002,73241,2723063000,35803045,54000,19950801,,1,25,6,,0,0,2.01001E+12,1,10월 25일,73241,SA006,,136505,B,490,520,P0,0,,,
"MultiLineString ((1099979.38806518004275858 1766903.55801879009231925, 1099979.25256042997352779 1766906.68101966008543968))",SA002,212264,2723063000,35803045,54000,20150731,,1,13,3,,0,0,2.01507E+12,1,13-15,212264,SA006,,8045,B,490,520,P0,0,,,
"MultiLineString ((1100013.94547202996909618 1766906.5984296000096947, 1100011.57291612005792558 1766908.43298644991591573))",SA002,38797,2723063000,35803045,54000,19920328,,1,13,7,,0,0,1.99809E+12,1,,38797,SA006,,41240,B,490,520,P0,0,,,
"MultiLineString ((1100014.96602663001976907 1766866.37706269999034703, 1100009.04640532005578279 1766866.28591042989864945))",SA002,4705,2723063000,35803045,54000,19950801,,1,20,6,,0,0,2.00512E+12,1,,4705,SA006,,27826,B,490,520,P0,0,,,
"MultiLineString ((1099941.76988419005647302 1766903.87998267007060349, 1099941.67808128008618951 1766911.92312579997815192))",SA002,107408,2723063000,35803045,54000,19870626,,1,20,8,,0,0,2.01001E+12,1,10월 20일,107408,SA006,,136503,B,490,520,P0,0,,,
"MultiLineString ((1100033.17996078007854521 1766936.45006714994087815, 1100034.69012958998791873 1766936.46100959996692836, 1100036.17910563992336392 1766936.47173900995403528))",SA002,246265,2723063000,35803045,54000,19910403,,1,13,5,,0,0,1.80001E+12,1,13-91,246265,SA006,,101409,B,490,520,P0,0,,,
"MultiLineString ((1099994.05841781990602612 1766903.74796254001557827, 1099994.01370234997011721 1766906.74678131006658077))",SA002,38796,2723063000,35803045,54000,19930119,,1,13,6,,0,0,1.80001E+12,1,,38796,SA006,,1650,B,490,520,P0,0,,,
"MultiLineString ((1099967.4097070898860693 1766917.56059940997511148, 1099970.40851095994003117 1766917.60626929998397827))",SA002,143891,2723063000,35803045,54000,19930605,,1,13,6,,0,0,1.80001E+12,1,,143891,SA006,,143190,B,490,520,P0,0,,,
"MultiLineString ((1099964.56767930998466909 1766875.84465043991804123, 1099961.56891865003854036 1766875.79799902997910976))",SA002,246315,2723063000,35803045,54000,19920630,,1,13,6,,0,0,1.99806E+12,1,,246315,SA006,,183336,B,490,520,P0,0,,,
"MultiLineString ((1100002.00202875002287328 1766868.82213936001062393, 1099996.36831726995296776 1766868.73635861999355257))",SA002,143886,2723063000,35803045,54000,19900709,,1,13,6,,0,0,1.80001E+12,1,,143886,SA006,,48089,B,490,520,P0,0,,,
"MultiLineString ((1099936.21468865009956062 1766900.67846753005869687, 1099936.23573755007237196 1766895.65148592996411026))",SA002,246316,2723063000,35803045,54000,19900504,,1,25,5,,0,0,2.00811E+12,1,08월 25일,246316,SA006,,41230,B,490,520,P0,0,,,
"MultiLineString ((1100040.62035182002000511 1766900.04435936990194023, 1100039.32852297998033464 1766899.94519075006246567, 1100039.26988199003972113 1766898.59512783004902303))",SA002,447359,2723063000,35803045,54000,20160125,,1,13,2,,0,0,2.01601E+12,1,13-16,447359,SA006,,325137,B,490,520,P0,0,,,
"MultiLineString ((1100032.31705462001264095 1766985.73169416002929211, 1100032.32343049999326468 1766975.77375461999326944))",SA002,107340,2723063000,35803045,54000,20150213,,1,20,10,,0,0,2.01502E+12,1,20-15,107340,SA006,,129910,B,490,520,P0,0,,,
"MultiLineString ((1099806.81488748989067972 1766881.85005800006911159, 1099802.00492036994546652 1766881.81263264990411699))",SA002,178187,2723063000,35803045,54000,19930622,,1,13,19,,0,0,1.80001E+12,1,13-93,178187,SA006,,163751,B,490,520,P0,0,,,
"MultiLineString ((1099839.01657621003687382 1766917.34780227998271585, 1099836.01782979001291096 1766917.30213327007368207))",SA002,246325,2723063000,35803045,54000,19921224,,1,13,7,,0,0,1.80001E+12,1,,246325,SA006,,183333,B,490,520,P0,0,,,
"MultiLineString ((1099778.95462560001760721 1766896.62823019991628826, 1099781.95342758996412158 1766896.67389985988847911))",SA002,143959,2723063000,35803045,54000,20150508,,1,13,3,,0,0,2.01504E+12,1,13-15,143959,SA006,,123110,B,490,520,P0,0,,,
"MultiLineString ((1099806.80034547997638583 1766872.76990963006392121, 1099803.801583870081231 1766872.72525151004083455))",SA002,4763,2723063000,35803045,54000,19930622,,1,13,12,,0,0,1.80001E+12,1,,4763,SA006,,163750,B,490,520,P0,0,,,
"MultiLineString ((1099839.0267092299181968 1766916.68405916006304324, 1099842.02545481990091503 1766916.72978430008515716))",SA002,73302,2723063000,35803045,54000,19880725,,1,13,16,,0,0,1.80001E+12,1,,73302,SA006,,156333,B,490,520,P0,0,,,
"MultiLineString ((1099833.29593358002603054 1766883.05873147002421319, 1099830.29723078990355134 1766883.01205280004069209))",SA002,4759,2723063000,35803045,54000,19910513,,1,13,15,,0,0,1.80001E+12,1,,4759,SA006,,101404,B,490,520,P0,0,,,
"MultiLineString ((1099841.95307030994445086 1766900.44297005003318191, 1099842.06590145989321172 1766897.6649352100212127))",SA002,178184,2723063000,35803045,54000,20120313,,1,20,1,,0,0,2.01203E+12,1,12월 20일,178184,SA006,,183334,B,490,520,P0,0,,,
"MultiLineString ((1099770.22337214997969568 1766903.13037449005059898, 1099770.30938779003918171 1766906.60902064992114902))",SA002,178198,2723063000,35803045,54000,20040202,,1,20,5,,0,0,2.00401E+12,1,,178198,SA006,,14583,B,490,520,P0,0,,,
"MultiLineString ((1099846.07170609990134835 1766900.45327544002793729, 1099846.41579468990676105 1766895.45438746991567314))",SA002,150307,2723063000,35803045,54000,20030819,,1,32,7,,0,0,2.00308E+12,1,,150307,SA006,,108534,B,490,520,P0,0,,,
"MultiLineString ((1099833.32964714011177421 1766887.60541638010181487, 1099829.33112613996490836 1766887.62351323990151286))",SA002,73298,2723063000,35803045,54000,19920923,,1,13,5,,0,0,1.80001E+12,1,,73298,SA006,,116541,B,490,520,P0,0,,,
"MultiLineString ((1099799.76783368992619216 1766902.9534220399800688, 1099799.75213970011100173 1766905.95271244994364679))",SA002,246329,2723063000,35803045,54000,19940121,,1,13,6,,0,0,1.80001E+12,1,,246329,SA006,,94788,B,490,520,P0,0,,,
"MultiLineString ((1099765.99479235010221601 1766870.98261071997694671, 1099768.39799794997088611 1766873.90151458000764251))",SA002,246317,2723063000,35803045,54000,19900616,,1,13,12,,0,0,1.80001E+12,1,,246317,SA006,,209626,B,490,520,P0,0,,,
"MultiLineString ((1099779.09426563000306487 1766880.84739878005348146, 1099779.24532388988882303 1766874.99574286001734436))",SA002,4765,2723063000,35803045,54000,19910713,,1,13,8,,0,0,1.80001E+12,1,,4765,SA006,,149784,B,490,520,P0,0,,,
"MultiLineString ((1099990.34252030006609857 1766918.09282299992628396, 1099987.34378535998985171 1766918.04813676001504064))",SA002,212265,2723063000,35803045,54000,19911111,,1,13,3,,0,0,1.80001E+12,1,,212265,SA006,,55176,B,490,520,P0,0,,,
"MultiLineString ((1099809.44285865989513695 1766893.58549269009381533, 1099812.44140786002390087 1766893.57815434993244708))",SA002,178185,2723063000,35803045,54000,19930622,,1,13,14,,0,0,1.80001E+12,1,,178185,SA006,,110187,B,490,520,P0,0,,,
"MultiLineString ((1099836.66331985010765493 1766903.58002479001879692, 1099836.7165655898861587 1766907.53646880993619561))",SA002,212320,2723063000,35803045,54000,20141031,,1,20,4,,0,0,2.0141E+12,1,20-14,212320,SA006,,196527,B,490,520,P0,0,,,
"MultiLineString ((1099809.4377659501042217 1766886.36970018991269171, 1099812.43651462998241186 1766886.41337566007860005))",SA002,246313,2723063000,35803045,54000,19930722,,1,13,9,,0,0,1.80001E+12,1,,246313,SA006,,116539,B,490,520,P0,0,,,
"MultiLineString ((1099950.10370215005241334 1766920.0565656500402838, 1099950.05707920994609594 1766923.05527047999203205))",SA002,73304,2723063000,35803045,54000,20070403,,1,13,2,,0,0,2.00703E+12,1,,73304,SA006,,101401,B,490,520,P0,0,,,
"MultiLineString ((1099824.08213952998630702 1766903.54402203997597098, 1099824.03447655006311834 1766906.54282194003462791))",SA002,246324,2723063000,35803045,54000,20101126,,1,20,4,,0,0,2.01011E+12,1,10월 20일,246324,SA006,,8038,B,490,520,P0,0,,,
"MultiLineString ((1099809.43438598001375794 1766881.0759777300991118, 1099812.4331455600913614 1766881.12260110001079738))",SA002,212309,2723063000,35803045,54000,20150630,,1,20,3,,0,0,2.01506E+12,1,20-15,212309,SA006,,74932,B,490,520,P0,0,,,
"MultiLineString ((1099858.74851974006742239 1766903.64322628988884389, 1099858.70805268990807235 1766906.36712211999110878))",SA002,143965,2723063000,35803045,54000,20080729,,1,25,4,,0,0,2.00807E+12,1,08월 25일,143965,SA006,,101403,B,490,520,P0,0,,,
"MultiLineString ((1099809.42412969004362822 1766863.50154145993292332, 1099812.42265167995356023 1766863.49414625996723771))",SA002,143948,2723063000,35803045,54000,20110923,,1,20,4,,0,0,2.01109E+12,1,11월 20일,143948,SA006,,123108,B,490,520,P0,0,,,
"MultiLineString ((1100014.50155496993102133 1766919.12469755997881293, 1099999.0518993700388819 1766918.88837093999609351))",SA002,212267,2723063000,35803045,54000,19920825,,1,13,16,,0,0,1.80001E+12,1,,212267,SA006,,14601,B,490,520,P0,0,,,
