FTR_IDN,lithoidx,lithoname,K_SOIL
36935,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
37742,Km6,하양층군함안층,1.0
37746,Km6,하양층군함안층,1.0
37749,Km6,하양층군함안층,1.0
37757,Km6,하양층군함안층,1.0
37758,Km6,하양층군함안층,1.0
37760,Km6,하양층군함안층,1.0
37761,Km6,하양층군함안층,1.0
37762,Km6,하양층군함안층,1.0
37763,Km6,하양층군함안층,1.0
37764,Km6,하양층군함안층,1.0
37765,Km6,하양층군함안층,1.0
37766,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
37767,Km6,하양층군함안층,1.0
37769,Km6,하양층군함안층,1.0
37772,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
37773,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
37774,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
37775,Km6,하양층군함안층,1.0
37782,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
37804,Km6,하양층군함안층,1.0
37805,Km6,하양층군함안층,1.0
37847,Km6,하양층군함안층,1.0
37852,Km6,하양층군함안층,1.0
37854,Km6,하양층군함안층,1.0
37855,Km6,하양층군함안층,1.0
37856,Km6,하양층군함안층,1.0
37857,Km6,하양층군함안층,1.0
37858,Km6,하양층군함안층,1.0
37892,Km6,하양층군함안층,1.0
37894,Km6,하양층군함안층,1.0
37938,Km6,하양층군함안층,1.0
37984,Km6,하양층군함안층,1.0
37985,Km6,하양층군함안층,1.0
37987,Km6,하양층군함안층,1.0
37988,Km6,하양층군함안층,1.0
37990,Km6,하양층군함안층,1.0
38043,Km6,하양층군함안층,1.0
38044,Km6,하양층군함안층,1.0
38045,Km6,하양층군함안층,1.0
38046,Km6,하양층군함안층,1.0
38094,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
38096,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
38097,Km6,하양층군함안층,1.0
38247,Km6,하양층군함안층,1.0
38251,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
38252,Km6,하양층군함안층,1.0
38253,Km6,하양층군함안층,1.0
38779,Km6,하양층군함안층,1.0
38782,Km6,하양층군함안층,1.0
38783,Km6,하양층군함안층,1.0
38784,Km6,하양층군함안층,1.0
38828,Km6,하양층군함안층,1.0
38829,Km6,하양층군함안층,1.0
38876,Km6,하양층군함안층,1.0
38877,Km6,하양층군함안층,1.0
38878,Km6,하양층군함안층,1.0
38906,Km6,하양층군함안층,1.0
39095,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
42327,Km6,하양층군함안층,1.0
42328,Km6,하양층군함안층,1.0
42329,Km6,하양층군함안층,1.0
42425,Km6,하양층군함안층,1.0
42449,Km6,하양층군함안층,1.0
47811,Km6,하양층군함안층,1.0
48166,Km6,하양층군함안층,1.0
48168,Km6,하양층군함안층,1.0
53635,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
59818,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
59978,Km6,하양층군함안층,1.0
60219,Km6,하양층군함안층,1.0
71253,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71255,Km6,하양층군함안층,1.0
71258,Km6,하양층군함안층,1.0
71260,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71261,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71262,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71373,Qa,충적층,1.3
71374,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71377,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71379,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71383,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71429,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71430,Qa,충적층,1.3
71431,Qa,충적층,1.3
71432,Qa,충적층,1.3
71476,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71477,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71478,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71479,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71529,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71554,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71585,Qa,충적층,1.3
72202,Km6,하양층군함안층,1.0
72209,Km6,하양층군함안층,1.0
72210,Km6,하양층군함안층,1.0
72211,Km6,하양층군함안층,1.0
72213,Km6,하양층군함안층,1.0
72214,Km6,하양층군함안층,1.0
72215,Km6,하양층군함안층,1.0
72217,Km6,하양층군함안층,1.0
72224,Km6,하양층군함안층,1.0
72225,Km6,하양층군함안층,1.0
72226,Km6,하양층군함안층,1.0
72227,Km6,하양층군함안층,1.0
72228,Km6,하양층군함안층,1.0
72229,Km6,하양층군함안층,1.0
72231,Km6,하양층군함안층,1.0
72232,Km6,하양층군함안층,1.0
72237,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72239,Km6,하양층군함안층,1.0
72240,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72241,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72286,Km6,하양층군함안층,1.0
72305,Km6,하양층군함안층,1.0
72309,Km6,하양층군함안층,1.0
72312,Km6,하양층군함안층,1.0
72345,Km6,하양층군함안층,1.0
72346,Km6,하양층군함안층,1.0
72347,Km6,하양층군함안층,1.0
72382,Km6,하양층군함안층,1.0
72395,Km6,하양층군함안층,1.0
72409,Km6,하양층군함안층,1.0
72429,Km6,하양층군함안층,1.0
72430,Km6,하양층군함안층,1.0
72431,Km6,하양층군함안층,1.0
72432,Km6,하양층군함안층,1.0
72433,Km6,하양층군함안층,1.0
72434,Km6,하양층군함안층,1.0
72436,Km6,하양층군함안층,1.0
72485,Km6,하양층군함안층,1.0
72486,Km6,하양층군함안층,1.0
72487,Km6,하양층군함안층,1.0
72488,Km6,하양층군함안층,1.0
72531,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72532,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72533,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72675,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72676,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
73234,Km6,하양층군함안층,1.0
73275,Km6,하양층군함안층,1.0
73276,Km6,하양층군함안층,1.0
73278,Km6,하양층군함안층,1.0
73313,Km6,하양층군함안층,1.0
73314,Km6,하양층군함안층,1.0
73315,Km6,하양층군함안층,1.0
73316,Km6,하양층군함안층,1.0
73317,Km6,하양층군함안층,1.0
73318,Km6,하양층군함안층,1.0
75978,Km6,하양층군함안층,1.0
81504,Km6,하양층군함안층,1.0
99395,Km6,하양층군함안층,1.0
99466,Km6,하양층군함안층,1.0
104990,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105103,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105105,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105107,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105150,Qa,충적층,1.3
105151,Qa,충적층,1.3
105152,Qa,충적층,1.3
105191,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105242,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105268,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105328,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105522,Km6,하양층군함안층,1.0
105678,Km6,하양층군함안층,1.0
106306,Km6,하양층군함안층,1.0
106307,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
106330,Km6,하양층군함안층,1.0
106332,Km6,하양층군함안층,1.0
106335,Km6,하양층군함안층,1.0
106337,Km6,하양층군함안층,1.0
106338,Km6,하양층군함안층,1.0
106339,Km6,하양층군함안층,1.0
106340,Km6,하양층군함안층,1.0
106341,Km6,하양층군함안층,1.0
106342,Km6,하양층군함안층,1.0
106345,Km6,하양층군함안층,1.0
106346,Km6,하양층군함안층,1.0
106347,Km6,하양층군함안층,1.0
106348,Km6,하양층군함안층,1.0
106349,Km6,하양층군함안층,1.0
106350,Km6,하양층군함안층,1.0
106352,Km6,하양층군함안층,1.0
106354,Km6,하양층군함안층,1.0
106355,Km6,하양층군함안층,1.0
106356,Km6,하양층군함안층,1.0
106357,Km6,하양층군함안층,1.0
106358,Km6,하양층군함안층,1.0
106359,Km6,하양층군함안층,1.0
106360,Km6,하양층군함안층,1.0
106362,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
106428,Km6,하양층군함안층,1.0
106429,Km6,하양층군함안층,1.0
106430,Km6,하양층군함안층,1.0
106487,Km6,하양층군함안층,1.0
106507,Km6,하양층군함안층,1.0
106544,Km6,하양층군함안층,1.0
106545,Km6,하양층군함안층,1.0
106546,Km6,하양층군함안층,1.0
106547,Km6,하양층군함안층,1.0
106548,Km6,하양층군함안층,1.0
106549,Km6,하양층군함안층,1.0
106550,Km6,하양층군함안층,1.0
106551,Km6,하양층군함안층,1.0
106552,Km6,하양층군함안층,1.0
106606,Km6,하양층군함안층,1.0
106607,Km6,하양층군함안층,1.0
106608,Km6,하양층군함안층,1.0
106609,Km6,하양층군함안층,1.0
106610,Km6,하양층군함안층,1.0
106612,Km6,하양층군함안층,1.0
106659,Km6,하양층군함안층,1.0
106660,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
106661,Km6,하양층군함안층,1.0
106662,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
106812,Km6,하양층군함안층,1.0
107315,Km6,하양층군함안층,1.0
107319,Km6,하양층군함안층,1.0
107320,Km6,하양층군함안층,1.0
107321,Km6,하양층군함안층,1.0
107322,Km6,하양층군함안층,1.0
107323,Km6,하양층군함안층,1.0
107324,Km6,하양층군함안층,1.0
107364,Km6,하양층군함안층,1.0
107365,Km6,하양층군함안층,1.0
107367,Km6,하양층군함안층,1.0
107368,Km6,하양층군함안층,1.0
107416,Km6,하양층군함안층,1.0
107417,Km6,하양층군함안층,1.0
107418,Km6,하양층군함안층,1.0
107420,Km6,하양층군함안층,1.0
110836,Km6,하양층군함안층,1.0
110958,Km6,하양층군함안층,1.0
110974,Km6,하양층군함안층,1.0
110975,Km6,하양층군함안층,1.0
110993,Km6,하양층군함안층,1.0
116528,Km6,하양층군함안층,1.0
116631,Km6,하양층군함안층,1.0
116648,Km6,하양층군함안층,1.0
128730,Km6,하양층군함안층,1.0
141944,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
141947,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
141950,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
141955,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
141956,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
141957,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
141958,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
142051,Qa,충적층,1.3
142052,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
142067,Qa,충적층,1.3
142068,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
142069,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
142070,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
142071,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
142119,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
142120,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
142121,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
142123,Qa,충적층,1.3
142174,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
142175,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
142176,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
142177,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
142178,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
142909,Km6,하양층군함안층,1.0
142910,Km6,하양층군함안층,1.0
142911,Km6,하양층군함안층,1.0
142914,Km6,하양층군함안층,1.0
142915,Km6,하양층군함안층,1.0
142917,Km6,하양층군함안층,1.0
142919,Km6,하양층군함안층,1.0
142920,Km6,하양층군함안층,1.0
142921,Km6,하양층군함안층,1.0
142923,Km6,하양층군함안층,1.0
142924,Km6,하양층군함안층,1.0
142926,Km6,하양층군함안층,1.0
142928,Km6,하양층군함안층,1.0
142929,Km6,하양층군함안층,1.0
142930,Km6,하양층군함안층,1.0
142932,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
142995,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
142997,Km6,하양층군함안층,1.0
143020,Km6,하양층군함안층,1.0
143035,Km6,하양층군함안층,1.0
143068,Km6,하양층군함안층,1.0
143072,Km6,하양층군함안층,1.0
143086,Km6,하양층군함안층,1.0
143088,Km6,하양층군함안층,1.0
143126,Km6,하양층군함안층,1.0
143127,Km6,하양층군함안층,1.0
143128,Km6,하양층군함안층,1.0
143129,Km6,하양층군함안층,1.0
143131,Km6,하양층군함안층,1.0
143182,Km6,하양층군함안층,1.0
143184,Km6,하양층군함안층,1.0
143186,Km6,하양층군함안층,1.0
143187,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
143188,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
143189,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
143230,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
143232,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
143233,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
143234,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
143235,Km6,하양층군함안층,1.0
143236,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
143369,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
143877,Km6,하양층군함안층,1.0
143878,Km6,하양층군함안층,1.0
143879,Km6,하양층군함안층,1.0
143880,Km6,하양층군함안층,1.0
143884,Km6,하양층군함안층,1.0
143924,Km6,하양층군함안층,1.0
143927,Km6,하양층군함안층,1.0
143928,Km6,하양층군함안층,1.0
143929,Km6,하양층군함안층,1.0
143976,Km6,하양층군함안층,1.0
143982,Km6,하양층군함안층,1.0
143984,Km6,하양층군함안층,1.0
143985,Km6,하양층군함안층,1.0
144224,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
144225,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
144226,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
146477,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
146525,Km6,하양층군함안층,1.0
146526,Km6,하양층군함안층,1.0
157968,Km6,하양층군함안층,1.0
164021,Km6,하양층군함안층,1.0
164023,Km6,하양층군함안층,1.0
170309,Km6,하양층군함안층,1.0
175745,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175746,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175747,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175753,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175756,Qa,충적층,1.3
175848,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175859,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175860,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175861,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175862,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175863,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175866,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175868,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175888,Qa,충적층,1.3
175889,Qa,충적층,1.3
175926,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175927,Qa,충적층,1.3
176380,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
176381,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
176382,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
176383,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
177096,Km6,하양층군함안층,1.0
177107,Km6,하양층군함안층,1.0
177110,Km6,하양층군함안층,1.0
177111,Km6,하양층군함안층,1.0
177112,Km6,하양층군함안층,1.0
177114,Km6,하양층군함안층,1.0
177115,Km6,하양층군함안층,1.0
177116,Km6,하양층군함안층,1.0
177117,Km6,하양층군함안층,1.0
177118,Km6,하양층군함안층,1.0
177120,Km6,하양층군함안층,1.0
177124,Km6,하양층군함안층,1.0
177125,Km6,하양층군함안층,1.0
177126,Km6,하양층군함안층,1.0
177128,Km6,하양층군함안층,1.0
177129,Km6,하양층군함안층,1.0
177131,Km6,하양층군함안층,1.0
177136,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
177138,Km6,하양층군함안층,1.0
177181,Km6,하양층군함안층,1.0
177198,Km6,하양층군함안층,1.0
177202,Km6,하양층군함안층,1.0
177203,Km6,하양층군함안층,1.0
177221,Km6,하양층군함안층,1.0
177269,Km6,하양층군함안층,1.0
177326,Km6,하양층군함안층,1.0
177327,Km6,하양층군함안층,1.0
177329,Km6,하양층군함안층,1.0
177330,Km6,하양층군함안층,1.0
177436,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
177437,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
177614,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
177622,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
178121,Km6,하양층군함안층,1.0
178122,Km6,하양층군함안층,1.0
178123,Km6,하양층군함안층,1.0
178160,Km6,하양층군함안층,1.0
178164,Km6,하양층군함안층,1.0
178165,Km6,하양층군함안층,1.0
178191,Km6,하양층군함안층,1.0
178209,Km6,하양층군함안층,1.0
178210,Km6,하양층군함안층,1.0
178211,Km6,하양층군함안층,1.0
178212,Km6,하양층군함안층,1.0
178213,Km6,하양층군함안층,1.0
178214,Km6,하양층군함안층,1.0
178215,Km6,하양층군함안층,1.0
178216,Km6,하양층군함안층,1.0
178217,Km6,하양층군함안층,1.0
178218,Km6,하양층군함안층,1.0
178219,Km6,하양층군함안층,1.0
181569,Km6,하양층군함안층,1.0
186992,Km6,하양층군함안층,1.0
192893,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
193308,Km6,하양층군함안층,1.0
193326,Qa,충적층,1.3
193331,Km6,하양층군함안층,1.0
198939,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
199046,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
199088,Km6,하양층군함안층,1.0
199089,Km6,하양층군함안층,1.0
199209,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
209417,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
209453,Km6,하양층군함안층,1.0
210305,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
210306,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
210307,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
210308,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
210313,Km6,하양층군함안층,1.0
210412,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
210422,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
210423,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
210425,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
210427,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
210428,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
