DATA_SRC,zone,FTR_IDN,FTR_CDE,HJD_CDE,SHT_NUM,MNG_CDE,MOP_CDE,STD_DIP,BYC_LEN,JHT_CDE,LOW_DEP,HGH_DEP,CNT_NUM,SYS_CHK,PIP_LBL,IQT_CDE,GIS_IDN,FTC_CDE,CLS_YMD,MET_IDN,GU_CDE,SMZ_NUM,MDZ_NUM,LGZ_NUM,AVG_DEP,WTP_CDE,PIP_TYPE,IST_YMD,FNS_YMD,BEG_YMD,DAYS_SINCE_BEG,YEARS_SINCE_BEG,design_pressure,thickness,K_material,fatigue_limit,K_diameter,K_age,K_soil,K_traffic,K_vibration,hoop_stress,K_stress,K_repair,K_total,low_total_cycles,high_total_cycles,low_fatigue_damage,high_fatigue_damage,D_base,D_final_org,D_final,remaining_life_years
SPLY_LS,0490,4775,SA002,2723063000,35803045,54000,1,25,14.0,,0,0,2008020000000.0,1,08월 25일,,4775,SA006,,1636.0,B,490,520,P0,0.0,,STS,2008-03-10,,2008-03-10,6491.0,17.77138945927447,2.0,2.8,0.7,1000000,0.9306852819440056,1.3554277891854891,1.0,1.0,1.05,8.928571428571429,1.692857142857143,0.2647,5.724303397732933,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0077328322825448,0.0282016393344409,34.45893159404959
SPLY_LS,0490,4764,SA002,2723063000,35803045,54000,1,20,3.0,,0,0,2014070000000.0,1,20-14,,4764,SA006,,116536.0,B,490,520,P0,0.0,,STS,2014-07-31,,2014-07-31,4157.0,11.381245722108146,2.0,2.1,0.7,1000000,0.919528104378295,1.227624914442163,1.0,1.0,1.05,9.523809523809524,1.7523809523809524,0.1306,3.352786254037908,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0071630548128603,0.0165180043984558,59.54000083045638
SPLY_LS,0490,178194,SA002,2723063000,35803045,54000,1,25,4.0,,0,0,2016010000000.0,1,25-16,,178194,SA006,,88112.0,B,490,520,P0,0.0,,STS,2016-01-19,,2016-01-19,3620.0,9.911019849418206,2.0,2.8,0.7,1000000,0.9306852819440056,1.198220396988364,1.0,1.0,1.05,8.928571428571429,1.692857142857143,0.27,5.133917998487807,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.006835950569527,0.0252930171072499,38.53660394723576
SPLY_LS,0490,452026,SA002,2723063000,35803045,54000,1,25,4.0,,0,0,2017040000000.0,1,25-17,,452026,SA006,,328165.0,B,490,520,P0,0.0,,STS,2017-05-23,,2017-05-23,3130.0,8.569472963723477,2.0,2.8,0.7,1000000,0.9306852819440056,1.1713894592744696,1.0,1.0,1.05,8.928571428571429,1.692857142857143,0.0644,2.230044966781148,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0066828777588761,0.0109866510355923,90.01954697208467
SPLY_LS,0490,128625,SA002,2723063000,35803045,54000,1,32,27.0,,0,0,2003030000000.0,1,,,128625,SA006,,54894.0,B,490,520,P0,0.0,,STS,2003-03-20,,2003-03-20,8308.0,22.746064339493497,2.0,2.8,0.7,1000000,0.9430282858405816,1.45492128678987,1.0,1.0,1.05,11.428571428571429,1.942857142857143,0.0698,3.326826183079139,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0096525961218297,0.0163901082148668,60.01240985663159
SPLY_LS,0490,232333,SA002,2723063000,35803045,54000,1,32,5.0,,0,0,2003030000000.0,1,,,232333,SA006,,163461.0,B,490,520,P0,0.0,,STS,2003-03-31,,2003-03-31,8297.0,22.715947980835043,2.0,2.8,0.7,1000000,0.9430282858405816,1.454318959616701,1.0,1.0,1.05,11.428571428571429,1.942857142857143,0.0703,3.3352411528101955,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.009648600014969,0.0164315658254923,59.858472687281846
SPLY_LS,0490,4769,SA002,2723063000,35803045,54000,1,20,4.0,,0,0,2012080000000.0,1,12월 20일,,4769,SA006,,123111.0,B,490,520,P0,0.0,,STS,2012-08-28,,2012-08-28,4859.0,13.30321697467488,2.0,2.1,0.7,1000000,0.919528104378295,1.2660643394934976,1.0,1.0,1.05,9.523809523809524,1.7523809523809524,0.0448,2.1712268894070577,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0073873445819732,0.0106968749546972,92.48524725540273
SPLY_LS,0490,24718,SA002,2723063000,35803045,54000,1,32,27.0,,0,0,2003030000000.0,1,,,24718,SA006,,216599.0,B,490,520,P0,0.0,,STS,2003-03-20,,2003-03-20,8308.0,22.746064339493497,2.0,2.8,0.7,1000000,0.9430282858405816,1.45492128678987,1.0,1.0,1.05,11.428571428571429,1.942857142857143,0.013,2.21396559886892,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0096525961218297,0.0109074336176675,90.6805946341243
SPLY_LS,0490,246325,SA002,2723063000,35803045,54000,1,13,7.0,,0,0,1800010000000.0,1,,,246325,SA006,,183333.0,B,490,520,P0,0.0,,STS,1992-12-24,,1992-12-24,12046.0,32.98015058179329,2.0,1.74,0.7,1000000,0.8979889585736722,1.6596030116358658,1.0,1.0,1.05,7.471264367816092,1.547126436781609,0.2498,5.927999556642157,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.008349107780369,0.029205179015731,33.240502325336195
SPLY_LS,0490,170229,SA002,2723063000,35803045,54000,1,32,3.0,,0,0,2002120000000.0,1,,,170229,SA006,,54800.0,B,490,520,P0,0.0,,STS,2002-12-21,,2002-12-21,8397.0,22.989733059548254,2.0,2.8,0.7,1000000,0.9430282858405816,1.4597946611909651,1.0,1.0,1.05,11.428571428571429,1.942857142857143,0.0529,3.005745345874044,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0096849282591565,0.0148082553082503,66.52989999050422
SPLY_LS,0490,4763,SA002,2723063000,35803045,54000,1,13,12.0,,0,0,1800010000000.0,1,,,4763,SA006,,163750.0,B,490,520,P0,0.0,,STS,1993-06-22,,1993-06-22,11866.0,32.48733744010951,2.0,1.74,0.7,1000000,0.8979889585736722,1.6497467488021904,1.0,1.0,1.05,7.471264367816092,1.547126436781609,0.0933,3.2563665000312043,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0082995230302011,0.0160429780173787,61.33256686612292
SPLY_LS,0490,73302,SA002,2723063000,35803045,54000,1,13,16.0,,0,0,1800010000000.0,1,,,73302,SA006,,156333.0,B,490,520,P0,0.0,,STS,1988-07-25,,1988-07-25,13659.0,37.39630390143737,2.0,1.74,0.7,1000000,0.8979889585736722,1.7479260780287476,1.0,1.0,1.05,7.471264367816092,1.547126436781609,0.2278,5.850812144102535,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0087934422360411,0.0288249036497427,33.69222350753372
SPLY_LS,0490,4759,SA002,2723063000,35803045,54000,1,13,15.0,,0,0,1800010000000.0,1,,,4759,SA006,,101404.0,B,490,520,P0,0.0,,STS,1991-05-13,,1991-05-13,12637.0,34.59822039698837,2.0,1.74,0.7,1000000,0.8979889585736722,1.691964407939767,1.0,1.0,1.05,7.471264367816092,1.547126436781609,0.2292,5.687680503981564,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0085119110434206,0.0280212111549407,34.68725114951633
SPLY_LS,0490,178184,SA002,2723063000,35803045,54000,1,20,1.0,,0,0,2012030000000.0,1,12월 20일,,178184,SA006,,183334.0,B,490,520,P0,0.0,,STS,2012-03-13,,2012-03-13,5027.0,13.763175906913071,2.0,2.1,0.7,1000000,0.919528104378295,1.2752635181382614,1.0,1.0,1.05,9.523809523809524,1.7523809523809524,0.1342,3.537265816336204,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0074410207660344,0.0174268706340527,56.38264895625968
SPLY_LS,0490,150307,SA002,2723063000,35803045,54000,1,32,7.0,,0,0,2003080000000.0,1,,,150307,SA006,,108534.0,B,490,520,P0,0.0,,STS,2003-08-19,,2003-08-19,8156.0,22.32991101984942,2.0,2.8,0.7,1000000,0.9430282858405816,1.4465982203969885,1.0,1.0,1.05,11.428571428571429,1.942857142857143,0.1143,4.174678395988061,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0095973771906647,0.0205671793195945,47.62115433822706
SPLY_LS,0490,73298,SA002,2723063000,35803045,54000,1,13,5.0,,0,0,1800010000000.0,1,,,73298,SA006,,116541.0,B,490,520,P0,0.0,,STS,1992-09-23,,1992-09-23,12138.0,33.23203285420944,2.0,1.74,0.7,1000000,0.8979889585736722,1.6646406570841887,1.0,1.0,1.05,7.471264367816092,1.547126436781609,0.2387,5.757312954228718,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0083744510971216,0.0283642658659509,34.255627793294025
SPLY_LS,0490,38852,SA002,2723063000,35803045,54000,1,20,4.0,,0,0,2018070000000.0,1,13-18,,38852,SA006,,123105.0,B,490,520,P0,0.0,,STS,2018-07-10,,2018-07-10,2717.0,7.438740588637919,2.0,2.1,0.7,1000000,0.919528104378295,1.1487748117727583,1.0,1.0,1.05,9.523809523809524,1.7523809523809524,0.0775,2.4149833035565837,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0067029732351927,0.011897777492467,83.04931094342116
SPLY_LS,0490,178185,SA002,2723063000,35803045,54000,1,13,14.0,,0,0,1800010000000.0,1,,,178185,SA006,,110187.0,B,490,520,P0,0.0,,STS,1993-06-22,,1993-06-22,11866.0,32.48733744010951,2.0,1.74,0.7,1000000,0.8979889585736722,1.6497467488021904,1.0,1.0,1.05,7.471264367816092,1.547126436781609,0.1349,3.957167567808226,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0082995230302011,0.0194955795979423,50.29367890686061
SPLY_LS,0490,212320,SA002,2723063000,35803045,54000,1,20,4.0,,0,0,2014100000000.0,1,20-14,,212320,SA006,,196527.0,B,490,520,P0,0.0,,STS,2014-10-31,,2014-10-31,4065.0,11.129363449691992,2.0,2.1,0.7,1000000,0.919528104378295,1.22258726899384,1.0,1.0,1.05,9.523809523809524,1.7523809523809524,0.2009,4.356953524728407,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0071336607120648,0.0214651850826032,45.587066272746256
SPLY_LS,0490,261516,SA002,2723063000,35803045,54000,1,32,5.0,,0,0,2002120000000.0,1,,,261516,SA006,,54801.0,B,490,520,P0,0.0,,STS,2002-12-21,,2002-12-21,8397.0,22.989733059548254,2.0,2.8,0.7,1000000,0.9430282858405816,1.4597946611909651,1.0,1.0,1.05,11.428571428571429,1.942857142857143,0.0765,3.4696798793117645,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0096849282591565,0.0170938983774113,57.50040628072575
SPLY_LS,0490,246313,SA002,2723063000,35803045,54000,1,13,9.0,,0,0,1800010000000.0,1,,,246313,SA006,,116539.0,B,490,520,P0,0.0,,STS,1993-07-22,,1993-07-22,11836.0,32.40520191649555,2.0,1.74,0.7,1000000,0.8979889585736722,1.648104038329911,1.0,1.0,1.05,7.471264367816092,1.547126436781609,0.1092,3.5207115645767693,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0082912589051731,0.0173453136296221,56.652459987359975
SPLY_LS,0490,38868,SA002,2723063000,35803045,54000,1,13,6.0,,0,0,1800010000000.0,1,,,38868,SA006,,209622.0,B,490,520,P0,0.0,,STS,1993-12-13,,1993-12-13,11692.0,32.01095140314853,2.0,1.74,0.7,1000000,0.8979889585736722,1.6402190280629707,1.0,1.0,1.05,7.471264367816092,1.547126436781609,0.0268,2.123759049493894,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0082515911050387,0.010463017521189,94.57472287271412
SPLY_LS,0490,38855,SA002,2723063000,35803045,54000,1,25,8.0,,0,0,2011120000000.0,1,12월 25일,,38855,SA006,,34477.0,B,490,520,P0,0.0,,STS,2012-01-06,,2012-01-06,5094.0,13.946611909650924,2.0,2.8,0.7,1000000,0.9306852819440056,1.2789322381930184,1.0,1.0,1.05,8.928571428571429,1.692857142857143,0.0452,2.150426714206404,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0072964185754442,0.0105943997715449,93.38949082192036
SPLY_LS,0490,38854,SA002,2723063000,35803045,54000,1,20,9.0,,0,0,2015060000000.0,1,20-15,,38854,SA006,,81509.0,B,490,520,P0,0.0,,STS,2015-06-15,,2015-06-15,3838.0,10.507871321013004,2.0,2.1,0.7,1000000,0.919528104378295,1.21015742642026,1.0,1.0,1.05,9.523809523809524,1.7523809523809524,0.0669,2.3920986034837104,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0070611339633631,0.011785032584853,83.85339287778233
SPLY_LS,0490,212321,SA002,2723063000,35803045,54000,1,13,6.0,,0,0,1800010000000.0,1,,,212321,SA006,,81512.0,B,490,520,P0,0.0,,STS,1988-07-12,,1988-07-12,13672.0,37.43189596167009,2.0,1.74,0.7,1000000,0.8979889585736722,1.7486379192334018,1.0,1.0,1.05,7.471264367816092,1.547126436781609,0.1737,4.887185598286576,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0087970233568865,0.0240774529277985,40.5326323344382
SPLY_LS,0490,246324,SA002,2723063000,35803045,54000,1,20,4.0,,0,0,2010110000000.0,1,10월 20일,,246324,SA006,,8038.0,B,490,520,P0,0.0,,STS,2010-11-26,,2010-11-26,5500.0,15.058179329226558,2.0,2.1,0.7,1000000,0.919528104378295,1.3011635865845312,1.0,1.0,1.05,9.523809523809524,1.7523809523809524,0.2304,5.091582793008789,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0075921447842544,0.0250844463671767,38.8653406721589
SPLY_LS,0490,107405,SA002,2723063000,35803045,54000,1,13,6.0,,0,0,1999080000000.0,1,,,107405,SA006,,61610.0,B,490,520,P0,0.0,,STS,1999-09-13,,1999-09-13,9592.0,26.261464750171115,2.0,1.74,0.7,1000000,0.8979889585736722,1.5252292950034223,1.0,1.0,1.05,7.471264367816092,1.547126436781609,0.2987,6.209627045096656,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0076731023530788,0.0305926590817254,31.687580289395346
SPLY_LS,0490,212309,SA002,2723063000,35803045,54000,1,20,3.0,,0,0,2015060000000.0,1,20-15,,212309,SA006,,74932.0,B,490,520,P0,0.0,,STS,2015-06-30,,2015-06-30,3823.0,10.466803559206022,2.0,2.1,0.7,1000000,0.919528104378295,1.2093360711841203,1.0,1.0,1.05,9.523809523809524,1.7523809523809524,0.0941,2.7800551588786133,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.007056341446929,0.0136963587484893,72.01210623665197
SPLY_LS,0490,73293,SA002,2723063000,35803045,54000,1,25,7.0,,0,0,2006110000000.0,1,,,73293,SA006,,14585.0,B,490,520,P0,0.0,,STS,1992-09-04,,1992-09-04,12157.0,33.28405201916495,2.0,2.8,0.7,1000000,0.9306852819440056,1.6656810403832991,1.0,1.0,1.05,8.928571428571429,1.692857142857143,0.075,3.3755176754379166,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0095028538032549,0.0166299941556962,59.13231217266986
SPLY_LS,0490,143965,SA002,2723063000,35803045,54000,1,25,4.0,,0,0,2008070000000.0,1,08월 25일,,143965,SA006,,101403.0,B,490,520,P0,0.0,,STS,2008-07-29,,2008-07-29,6350.0,17.385352498288842,2.0,2.8,0.7,1000000,0.9306852819440056,1.3477070499657768,1.0,1.0,1.05,8.928571428571429,1.692857142857143,0.1099,3.275807961966433,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0076887848002962,0.0161387592958219,60.962631802736176
SPLY_LS,0490,211235,SA002,2723063000,35803045,54000,1,20,3.0,,0,0,2010120000000.0,1,10월 20일,,211235,SA006,,74928.0,B,490,520,P0,0.0,,STS,2010-12-24,,2010-12-24,5472.0,14.981519507186858,2.0,2.1,0.7,1000000,0.919528104378295,1.2996303901437372,1.0,1.0,1.05,9.523809523809524,1.7523809523809524,0.0748,2.690556751799628,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0075831987535775,0.0132554314212536,74.44077353805393
SPLY_LS,0490,143948,SA002,2723063000,35803045,54000,1,20,4.0,,0,0,2011090000000.0,1,11월 20일,,143948,SA006,,123108.0,B,490,520,P0,0.0,,STS,2011-09-23,,2011-09-23,5199.0,14.234086242299794,2.0,2.1,0.7,1000000,0.919528104378295,1.284681724845996,1.0,1.0,1.05,9.523809523809524,1.7523809523809524,0.1452,3.730756312784616,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0074959749544781,0.0183801305883803,53.40657753716867
SPLY_LS,0490,91864,SA002,2723063000,35803045,54000,1,25,3.0,,0,0,2003080000000.0,1,,,91864,SA006,,216695.0,B,490,520,P0,0.0,,STS,1992-12-24,,1992-12-24,12046.0,32.98015058179329,2.0,2.8,0.7,1000000,0.9306852819440056,1.6596030116358658,1.0,1.0,1.05,8.928571428571429,1.692857142857143,0.168,5.150501329906467,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0094681781257401,0.0253747173769836,38.409305930124624
SPLY_LS,0490,107395,SA002,2723063000,35803045,54000,1,13,10.0,,0,0,1800010000000.0,1,,,107395,SA006,,203031.0,B,490,520,P0,0.0,,STS,1993-01-16,,1993-01-16,12023.0,32.917180013689254,2.0,1.74,0.7,1000000,0.8979889585736722,1.6583436002737852,1.0,1.0,1.05,7.471264367816092,1.547126436781609,0.2835,6.494175643242159,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0083427719511809,0.0319945304327789,30.255342287364265
SPLY_LS,0490,53976,SA002,2723063000,35803045,54000,1,32,4.0,,0,0,2003030000000.0,1,,,53976,SA006,,163448.0,B,490,520,P0,0.0,,STS,2003-03-31,,2003-03-31,8297.0,22.715947980835043,2.0,2.8,0.7,1000000,0.9430282858405816,1.454318959616701,1.0,1.0,1.05,11.428571428571429,1.942857142857143,0.0578,3.090434843884021,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.009648600014969,0.0152254908236212,64.67932762131876
SPLY_LS,0490,421051,SA002,2723063000,35803045,54000,1,20,5.0,,0,0,2010030000000.0,1,10월 20일,,421051,SA006,,312485.0,B,490,520,P0,0.0,,STS,2010-03-22,,2010-03-22,5749.0,15.739904175222453,2.0,2.1,0.7,1000000,0.919528104378295,1.314798083504449,1.0,1.0,1.05,9.523809523809524,1.7523809523809524,0.029,2.0087673609058365,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0076717005570594,0.0098964937186067,100.04588841600186
SPLY_LS,0490,107332,SA002,2723063000,35803045,54000,1,20,3.0,,0,0,2018010000000.0,1,20-18,,107332,SA006,,27828.0,B,490,520,P0,0.0,,STS,2018-02-02,,2018-02-02,2875.0,7.871321013004791,2.0,2.1,0.7,1000000,0.919528104378295,1.157426420260096,1.0,1.0,1.05,9.523809523809524,1.7523809523809524,0.0221,1.6737474414727511,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0067534544082978,0.0082459678325317,120.27139231065536
SPLY_LS,0490,54078,SA002,2723063000,35803045,54000,1,13,5.0,,0,0,1800010000000.0,1,,,54078,SA006,,34475.0,B,490,520,P0,0.0,,STS,1994-12-24,,1994-12-24,11316.0,30.981519507186857,2.0,1.74,0.7,1000000,0.8979889585736722,1.6196303901437372,1.0,1.0,1.05,7.471264367816092,1.547126436781609,0.0172,1.9383297964392527,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0081480140713544,0.0095494724916274,103.71782612879984
SPLY_LS,0490,246288,SA002,2723063000,35803045,54000,1,20,6.0,,0,0,2015070000000.0,1,20-15,,246288,SA006,,136501.0,B,490,520,P0,0.0,,STS,2015-07-27,,2015-07-27,3796.0,10.392881587953456,2.0,2.1,0.7,1000000,0.919528104378295,1.2078576317590692,1.0,1.0,1.05,9.523809523809524,1.7523809523809524,0.0,1.4305288415754724,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0070477149173478,0.0070477149173478,140.88996174327667
SPLY_LS,0490,107389,SA002,2723063000,35803045,54000,1,13,12.0,,0,0,1800010000000.0,1,,,107389,SA006,,47849.0,B,490,520,P0,0.0,,STS,1993-09-21,,1993-09-21,11775.0,32.238193018480494,2.0,1.74,0.7,1000000,0.8979889585736722,1.64476386036961,1.0,1.0,1.05,7.471264367816092,1.547126436781609,0.0,1.6795297381147118,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0082744551842828,0.0082744551842828,119.85387831932174
SPLY_LS,0490,143926,SA002,2723063000,35803045,54000,1,20,8.0,,0,0,1800010000000.0,1,,,143926,SA006,,74927.0,B,490,520,P0,0.0,,STS,1994-08-10,,1994-08-10,11452.0,31.353867214236825,2.0,2.1,0.7,1000000,0.919528104378295,1.6270773442847366,1.0,1.0,1.05,9.523809523809524,1.7523809523809524,0.0,1.9270326297343143,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0094938153052805,0.0094938153052805,104.33173101058637
SPLY_LS,0490,143947,SA002,2723063000,35803045,54000,1,20,5.0,,0,0,2012050000000.0,1,12월 20일,,143947,SA006,,189836.0,B,490,520,P0,0.0,,STS,2012-05-18,,2012-05-18,4961.0,13.582477754962357,2.0,2.1,0.7,1000000,0.919528104378295,1.271649555099247,1.0,1.0,1.05,9.523809523809524,1.7523809523809524,0.1193,3.302835515073793,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0074199336937247,0.0162719145903383,60.45558314285678
SPLY_LS,0490,4755,SA002,2723063000,35803045,54000,1,13,6.0,,0,0,1800010000000.0,1,,,4755,SA006,,21275.0,B,490,520,P0,0.0,,STS,1992-07-04,,1992-07-04,12219.0,33.45379876796714,2.0,1.74,0.7,1000000,0.8979889585736722,1.669075975359343,1.0,1.0,1.05,7.471264367816092,1.547126436781609,0.1213,3.7717392652989217,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0083967642346972,0.0185820392513849,52.815406719984686
SPLY_LS,0490,4758,SA002,2723063000,35803045,54000,1,20,3.0,,0,0,2011030000000.0,1,11월 20일,,4758,SA006,,149782.0,B,490,520,P0,0.0,,STS,2011-03-23,,2011-03-23,5383.0,14.737850787132102,2.0,2.1,0.7,1000000,0.919528104378295,1.294757015742642,1.0,1.0,1.05,9.523809523809524,1.7523809523809524,0.0735,2.660532831798416,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0075547631560689,0.0131075140757796,75.29211719465712
SPLY_LS,0490,107390,SA002,2723063000,35803045,54000,1,20,3.0,,0,0,2015080000000.0,1,20-15,,107390,SA006,,55158.0,B,490,520,P0,0.0,SS002,STS,2015-08-21,2015-08-21,2015-08-21,3771.0,10.324435318275151,2.0,2.1,0.7,1000000,0.919528104378295,1.206488706365503,1.0,1.0,1.05,9.523809523809524,1.7523809523809524,0.0274,1.8204282209627551,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0070397273899577,0.0089686126948061,110.49996482500724
SPLY_LS,0490,143945,SA002,2723063000,35803045,54000,1,13,12.0,,0,0,1800010000000.0,1,,,143945,SA006,,189833.0,B,490,520,P0,0.0,,STS,1993-03-15,,1993-03-15,11965.0,32.75838466803559,2.0,1.74,0.7,1000000,0.8979889585736722,1.6551676933607118,1.0,1.0,1.05,7.471264367816092,1.547126436781609,0.1285,3.8620007020557865,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0083267946427934,0.0190267257587831,51.55765036390345
SPLY_LS,0490,246314,SA002,2723063000,35803045,54000,1,13,7.0,,0,0,2002110000000.0,1,,,246314,SA006,,34479.0,B,490,520,P0,0.0,,STS,1991-07-16,,1991-07-16,12573.0,34.42299794661191,2.0,1.74,0.7,1000000,0.8979889585736722,1.6884599589322382,1.0,1.0,1.05,7.471264367816092,1.547126436781609,0.007,1.8448399163182927,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0084942809100275,0.0090888805737295,109.02455053600306
SPLY_LS,0490,107394,SA002,2723063000,35803045,54000,1,20,3.0,,0,0,2015060000000.0,1,20-15,,107394,SA006,,116543.0,B,490,520,P0,0.0,,STS,2015-07-14,,2015-07-14,3809.0,10.428473648186174,2.0,2.1,0.7,1000000,0.919528104378295,1.2085694729637235,1.0,1.0,1.05,9.523809523809524,1.7523809523809524,0.0736,2.4848616397027063,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0070518684315906,0.0122420435972413,80.68570811374525
SPLY_LS,0490,178181,SA002,2723063000,35803045,54000,1,20,5.0,,0,0,1800010000000.0,1,,,178181,SA006,,176721.0,B,490,520,P0,0.0,,STS,1992-02-20,,1992-02-20,12354.0,33.82340862422998,2.0,2.1,0.7,1000000,0.919528104378295,1.6764681724845996,1.0,1.0,1.05,9.523809523809524,1.7523809523809524,0.0847,3.667271630239693,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.009782005293514,0.0180673637771203,54.34841786195452
SPLY_LS,0490,107391,SA002,2723063000,35803045,54000,1,25,17.0,,0,0,2008120000000.0,1,08월 25일,,107391,SA006,,21277.0,B,490,520,P0,0.0,,STS,1990-04-20,,1990-04-20,13025.0,35.66050650239562,2.0,2.8,0.7,1000000,0.9306852819440056,1.7132101300479126,1.0,1.0,1.05,8.928571428571429,1.692857142857143,0.0,1.9839061742869604,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0097740113535508,0.0097740113535508,101.31213816185148
SPLY_LS,0490,143946,SA002,2723063000,35803045,54000,1,13,12.0,,0,0,1800010000000.0,1,,,143946,SA006,,101400.0,B,490,520,P0,0.0,,STS,1993-03-15,,1993-03-15,11965.0,32.75838466803559,2.0,1.74,0.7,1000000,0.8979889585736722,1.6551676933607118,1.0,1.0,1.05,7.471264367816092,1.547126436781609,0.1094,3.5391813873544056,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0083267946427934,0.0174363079820095,56.35159077436457
SPLY_LS,0490,38859,SA002,2723063000,35803045,54000,1,20,3.0,,0,0,2003110000000.0,1,,,38859,SA006,,209627.0,B,490,520,P0,0.0,,STS,1989-08-17,,1989-08-17,13271.0,36.33401779603012,2.0,2.1,0.7,1000000,0.919528104378295,1.7266803559206023,1.0,1.0,1.05,9.523809523809524,1.7523809523809524,0.045,2.965246629527812,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0100749877981815,0.0146087323073631,67.45220919654837
SPLY_LS,0490,143952,SA002,2723063000,35803045,54000,1,20,5.0,,0,0,2004050000000.0,1,,,143952,SA006,,41227.0,B,490,520,P0,0.0,,STS,2004-05-31,,2004-05-31,7870.0,21.54688569472964,2.0,2.1,0.7,1000000,0.919528104378295,1.430937713894593,1.0,1.0,1.05,9.523809523809524,1.7523809523809524,0.06,2.711574763649099,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0083493623808323,0.0133589798093318,73.85601552458787
SPLY_LS,0490,4754,SA002,2723063000,35803045,54000,1,13,3.0,,0,0,1800010000000.0,1,,,4754,SA006,,183335.0,B,490,520,P0,0.0,,STS,1992-07-03,,1992-07-03,12220.0,33.45653661875428,2.0,1.74,0.7,1000000,0.8979889585736722,1.6691307323750857,1.0,1.0,1.05,7.471264367816092,1.547126436781609,0.1285,3.8945806434675534,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0083970397055314,0.0191872357271394,51.11798167390771
SPLY_LS,0490,212306,SA002,2723063000,35803045,54000,1,25,7.0,,0,0,2019070000000.0,1,25-19,,212306,SA006,,68166.0,B,490,520,P0,0.0,,STS,2019-07-16,,2019-07-16,2346.0,6.422997946611909,2.0,2.8,0.7,1000000,0.9306852819440056,1.1284599589322382,1.0,1.0,1.05,8.928571428571429,1.692857142857143,0.0,1.306762457620226,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0064379612618346,0.0064379612618346,154.32867616463733
SPLY_LS,0490,178189,SA002,2723063000,35803045,54000,1,25,23.0,,0,0,2009060000000.0,1,09월 25일,,178189,SA006,,176720.0,B,490,520,P0,0.0,,STS,1992-08-04,,1992-08-04,12188.0,33.36892539356605,2.0,2.8,0.7,1000000,0.9306852819440056,1.667378507871321,1.0,1.0,1.05,8.928571428571429,1.692857142857143,0.0204,2.324722834742009,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0095125380014798,0.0114530957537817,86.31263769184923
